,vol_frac,trial_index,arm_name,mu1_div_mu3,mu2_div_mu3,std1,std2,std3,comp1,comp2,trial_status,generation_method,comp3,runtime,vol_frac_pred,vol_frac_sigma
0,0.596,0,0_0,1.3818333161373935,1.0102349718411765,0.7468131801113487,0.36024071779102085,0.4486763089895248,0.1169995479285717,0.29762102663517,COMPLETED,Sobol,0.5853794254362583,91.143665,0.6003258728314389,0.011378947622150746
3,0.686,1,1_0,0.34963018695513404,1.5819255709648132,0.8721279642544687,0.15347049469128252,0.9426856424659491,0.5191824799403548,0.18046203907579184,COMPLETED,Sobol,0.30035548098385334,279.106527,0.6844586847741201,0.0077063546581770835
15,0.627,2,2_0,1.221901547163725,1.4638623719414077,0.5466022706590593,0.9681786770932377,0.21532330829650165,0.1950044333934784,0.1061813235282898,COMPLETED,Sobol,0.6988142430782318,94.067389,0.6279131184274064,0.01151678173462298
27,0.673,3,3_0,1.527212771276633,0.8181241850058238,0.9611560286022722,0.5210488142445684,0.33421563515439634,0.3633720437064767,0.5552224656566978,COMPLETED,Sobol,0.08140549063682556,111.557803,0.668039682000244,0.011512663971780824
39,0.576,4,4_0,1.6256089707215629,1.6514113210141659,0.15013661533594133,0.2449614966288209,0.6319479746744037,0.4213501587510109,0.03504499699920416,COMPLETED,Sobol,0.543604844249785,63.8391,0.581282950491749,0.011578700967897825
51,0.668,5,5_0,1.290334615856409,0.9637369004388652,0.5701215079054237,0.6907730269245803,0.9617382523603737,0.02813186589628458,0.6170202046632767,COMPLETED,Sobol,0.35484792944043875,174.438333,0.6623303815234809,0.011455980497527562
63,0.641,6,6_0,1.1447110176086426,1.1974889424939952,0.798527714703232,0.6266738004051149,0.8477161448448897,0.2803647257387638,0.37461675610393286,COMPLETED,Sobol,0.34501851815730333,128.445063,0.6413721206248517,0.011430191917239985
75,0.55,7,7_0,1.4396920440097651,0.5101173880199591,0.3717312819324434,0.1738035811111331,0.7433266847394406,0.16863675881177187,0.7926539182662964,COMPLETED,Sobol,0.038709322921931744,67.979574,0.5588988214491761,0.011499280644098586
87,0.653,8,8_0,0.7936970653633277,0.5809667346378168,0.1180262265726924,0.5354683917015791,0.9019173730164767,0.2950485413894057,0.27169921528548,COMPLETED,Sobol,0.43325224332511425,90.060868,0.6523117507852354,0.011553484936971345
99,0.634,9,9_0,1.094016288717588,0.6759124435484409,0.4708363636396825,0.3212429719977081,0.46747186854481704,0.8225521557033062,0.15448300167918205,COMPLETED,Sobol,0.02296484261751175,57.767384,0.6351626515249305,0.01158674213289599
1,0.693,10,10_0,0.3333333333333333,1.4463137271931972,0.8497822996080807,0.31479159646032095,1.0,0.5343288927951891,0.24806270113321433,COMPLETED,GPEI,0.2176084060715966,288.214364,0.6934734125334098,0.009440442560128283
2,0.647,11,11_0,0.3333333333333333,1.6666666666666667,0.9628637199442213,0.10000000000000002,0.8427403770710795,0.5133568514682383,0.016952542449902207,COMPLETED,GPEI,0.46969060608185953,289.860865,0.6548781004904547,0.010326047311353784
