,vol_frac,trial_index,arm_name,mu1,mu2,mu3,std1,std2,std3,comp1,comp2,trial_status,generation_method,comp3,runtime,vol_frac_pred,vol_frac_sigma
0,0.626,0,0_0,3.7724748365581036,3.60410350933671,1.438182633370161,0.3403067482635379,0.5369317093864083,0.7073257945477962,0.8691129963845015,0.07107173651456833,COMPLETED,Sobol,0.059815267100930214,71.495718,0.6245017144675246,0.009410927918042506
3,0.633,1,1_0,1.8702687621116638,1.664937388151884,1.9821835346519947,0.3581852127797902,0.5656230075284839,0.7829478454776109,0.5891895350068808,0.17233743704855442,COMPLETED,Sobol,0.23847302794456482,80.506302,0.6312109059486678,0.009395096122483718
15,0.599,2,2_0,1.71842797473073,3.414238542318344,4.68355443701148,0.17207508431747556,0.4931075447238982,0.9435636057518423,0.16946915443986654,0.45335509814321995,COMPLETED,Sobol,0.3771757474169135,55.237159,0.6011868952810037,0.009432828372780928
27,0.634,3,3_0,2.667958866804838,2.315543532371521,2.7184046767652035,0.3091937732882798,0.773317823279649,0.838729458861053,0.05528295040130615,0.4637498063966632,COMPLETED,Sobol,0.48096724320203066,226.270985,0.6314569668250891,0.009334301924731439
39,0.546,4,4_0,4.764156382530928,4.637246273458004,4.254755698144436,0.12887890273705124,0.24740242250263692,0.7146767110563814,0.020918271504342556,0.13502479251474142,COMPLETED,Sobol,0.844056935980916,56.363926,0.5545776398806082,0.009422276349403711
45,0.591,5,5_0,4.695165395736694,4.376352734863758,2.2371446825563908,0.29220440741628406,0.3521948845125735,0.7631622741930186,0.27557506412267685,0.2835655892267823,COMPLETED,Sobol,0.44085934665054083,56.711445,0.591754140636962,0.009279032388589745
46,0.579,6,6_0,2.599900260567665,3.8500695936381817,1.2540556602180004,0.22311397129669785,0.4184988491237164,0.786133492551744,0.164171583019197,0.5082439705729485,COMPLETED,Sobol,0.32758444640785456,52.409383,0.5839402252273336,0.009367570956702006
47,0.615,7,7_0,3.819081399589777,2.6590614207088947,1.0462675243616104,0.13535852292552591,0.347279985435307,0.3772136182524264,0.5640096124261618,0.047120838426053524,COMPLETED,Sobol,0.3888695491477847,64.564826,0.614906359004877,0.009481446017143985
48,0.63,8,8_0,4.031427104026079,2.8053005151450634,3.0296684242784977,0.3543026464991271,0.4740367561578751,0.8943731362931431,0.10639309976249933,0.14132107328623533,COMPLETED,Sobol,0.7522858269512653,80.090084,0.6268938195901878,0.009354848745250844
49,0.676,9,9_0,4.545774530619383,4.199741743505001,4.8479496613144875,0.6580709562636912,0.880258847028017,0.901870661508292,0.31355906184762716,0.6839118860661983,COMPLETED,Sobol,0.002529052086174488,195.260125,0.6769767007368241,0.004849551346082986
1,0.678,10,10_0,4.38755818711766,3.6295391001385,4.485950245078895,0.6643975550644481,0.916746224175892,0.916746224175892,0.29773941771720813,0.6336100005803791,COMPLETED,GPEI,0.06865058170241278,419.298799,0.6791780544850053,0.003943980808852138
2,0.668,11,11_0,4.764025260952973,4.78273475746979,5.0,0.7028937077551288,0.9008634933053604,0.9008634933053603,0.2854121558247608,0.7145878441752392,COMPLETED,GPEI,0.0,907.938141,0.6676919953851211,0.006280639436124901
4,0.704,12,12_0,4.3904555416159905,3.6375977427084685,4.49282441613526,0.6651154078293462,0.9167283597376126,0.9167283597376126,0.29837888686490904,0.634474406818219,COMPLETED,GPEI,0.06714670631687203,509.380208,0.6792589290633251,0.0039214056993315954
5,0.675,13,13_0,4.392248741722894,3.6407024019451444,4.495115255649349,0.6652492442525783,0.9167073836562494,0.9167073836562494,0.29799877192514906,0.6350580037099621,COMPLETED,GPEI,0.06694322436488886,525.555211,0.6792905010143397,0.003915724367708641
6,0.669,14,14_0,4.739518816163667,4.793476575207183,5.0,0.6963177103017711,0.889243529614145,0.8962766929926121,0.2868049791065096,0.7131950208934904,COMPLETED,GPEI,0.0,879.42368,0.6676746570747873,0.006176261879105701
