,vol_frac,trial_index,arm_name,mu1_div_mu3,mu2_div_mu3,std1,std2,std3,comp1,comp2,comp3,trial_status,generation_method,runtime,vol_frac_pred,vol_frac_sigma
0,0.666,0,0_0,0.46337813566593544,1.3483329555664751,0.32224417584969434,0.22431851872868758,0.3983019069438384,0.08299956500689287,0.6719770812804666,0.8065937981616575,COMPLETED,Uniform,95.829038,0.666,
2,0.666,1,0_0,0.46337813566593544,1.3483329555664751,0.32224417584969434,0.22431851872868758,0.3983019069438384,0.08299956500689287,0.6719770812804666,0.8065937981616575,COMPLETED,Uniform,92.62818,0.666,
13,0.666,2,0_0,0.46337813566593544,1.3483329555664751,0.32224417584969434,0.22431851872868758,0.3983019069438384,0.08299956500689287,0.6719770812804666,0.8065937981616575,COMPLETED,Uniform,100.237392,0.666,
24,0.666,3,0_0,0.46337813566593544,1.3483329555664751,0.32224417584969434,0.22431851872868758,0.3983019069438384,0.08299956500689287,0.6719770812804666,0.8065937981616575,COMPLETED,Uniform,84.191575,0.666,
35,0.666,4,0_0,0.46337813566593544,1.3483329555664751,0.32224417584969434,0.22431851872868758,0.3983019069438384,0.08299956500689287,0.6719770812804666,0.8065937981616575,COMPLETED,Uniform,98.093492,0.666,
46,0.669,5,0_0,0.46337813566593544,1.3483329555664751,0.32224417584969434,0.22431851872868758,0.3983019069438384,0.08299956500689287,0.6719770812804666,0.8065937981616575,COMPLETED,Uniform,77.020101,0.669,
57,0.665,6,0_0,0.46337813566593544,1.3483329555664751,0.32224417584969434,0.22431851872868758,0.3983019069438384,0.08299956500689287,0.6719770812804666,0.8065937981616575,COMPLETED,Uniform,80.279261,0.665,
68,0.66,7,0_0,0.46337813566593544,1.3483329555664751,0.32224417584969434,0.22431851872868758,0.3983019069438384,0.08299956500689287,0.6719770812804666,0.8065937981616575,COMPLETED,Uniform,94.898566,0.66,
79,0.671,8,0_0,0.46337813566593544,1.3483329555664751,0.32224417584969434,0.22431851872868758,0.3983019069438384,0.08299956500689287,0.6719770812804666,0.8065937981616575,COMPLETED,Uniform,101.153814,0.671,
90,0.666,9,0_0,0.46337813566593544,1.3483329555664751,0.32224417584969434,0.22431851872868758,0.3983019069438384,0.08299956500689287,0.6719770812804666,0.8065937981616575,COMPLETED,Uniform,91.545643,0.666,
1,0.668,10,0_0,0.46337813566593544,1.3483329555664751,0.32224417584969434,0.22431851872868758,0.3983019069438384,0.08299956500689287,0.6719770812804666,0.8065937981616575,COMPLETED,Uniform,82.181109,0.668,
3,0.672,11,0_0,0.46337813566593544,1.3483329555664751,0.32224417584969434,0.22431851872868758,0.3983019069438384,0.08299956500689287,0.6719770812804666,0.8065937981616575,COMPLETED,Uniform,91.979323,0.672,
