,vol_frac,trial_index,arm_name,mu1_div_mu3,mu2_div_mu3,std1,std2,std3,comp1,comp2,trial_status,generation_method,comp3,runtime,vol_frac_pred,vol_frac_sigma
0,0.656,0,0_0,0.5736929185023589,0.3593003219834994,0.5168966738485101,0.7524405362729331,0.47818324412895474,0.4854270981677824,0.012780814590608647,COMPLETED,Uniform,0.501792087241609,102.028908,0.656,
2,0.656,1,0_0,0.5736929185023589,0.3593003219834994,0.5168966738485101,0.7524405362729331,0.47818324412895474,0.4854270981677824,0.012780814590608647,COMPLETED,Uniform,0.501792087241609,99.419622,0.656,
13,0.661,2,0_0,0.5736929185023589,0.3593003219834994,0.5168966738485101,0.7524405362729331,0.47818324412895474,0.4854270981677824,0.012780814590608647,COMPLETED,Uniform,0.501792087241609,119.106051,0.661,
24,0.656,3,0_0,0.5736929185023589,0.3593003219834994,0.5168966738485101,0.7524405362729331,0.47818324412895474,0.4854270981677824,0.012780814590608647,COMPLETED,Uniform,0.501792087241609,98.829707,0.656,
35,0.661,4,0_0,0.5736929185023589,0.3593003219834994,0.5168966738485101,0.7524405362729331,0.47818324412895474,0.4854270981677824,0.012780814590608647,COMPLETED,Uniform,0.501792087241609,111.551948,0.661,
46,0.645,5,0_0,0.5736929185023589,0.3593003219834994,0.5168966738485101,0.7524405362729331,0.47818324412895474,0.4854270981677824,0.012780814590608647,COMPLETED,Uniform,0.501792087241609,107.849413,0.645,
57,0.658,6,0_0,0.5736929185023589,0.3593003219834994,0.5168966738485101,0.7524405362729331,0.47818324412895474,0.4854270981677824,0.012780814590608647,COMPLETED,Uniform,0.501792087241609,92.80871,0.658,
68,0.653,7,0_0,0.5736929185023589,0.3593003219834994,0.5168966738485101,0.7524405362729331,0.47818324412895474,0.4854270981677824,0.012780814590608647,COMPLETED,Uniform,0.501792087241609,119.873695,0.653,
79,0.654,8,0_0,0.5736929185023589,0.3593003219834994,0.5168966738485101,0.7524405362729331,0.47818324412895474,0.4854270981677824,0.012780814590608647,COMPLETED,Uniform,0.501792087241609,101.326482,0.654,
90,0.654,9,0_0,0.5736929185023589,0.3593003219834994,0.5168966738485101,0.7524405362729331,0.47818324412895474,0.4854270981677824,0.012780814590608647,COMPLETED,Uniform,0.501792087241609,109.894157,0.654,
1,0.651,10,0_0,0.5736929185023589,0.3593003219834994,0.5168966738485101,0.7524405362729331,0.47818324412895474,0.4854270981677824,0.012780814590608647,COMPLETED,Uniform,0.501792087241609,117.103326,0.651,
3,0.654,11,0_0,0.5736929185023589,0.3593003219834994,0.5168966738485101,0.7524405362729331,0.47818324412895474,0.4854270981677824,0.012780814590608647,COMPLETED,Uniform,0.501792087241609,119.843273,0.654,
4,0.663,12,0_0,0.5736929185023589,0.3593003219834994,0.5168966738485101,0.7524405362729331,0.47818324412895474,0.4854270981677824,0.012780814590608647,COMPLETED,Uniform,0.501792087241609,100.831717,0.663,
5,0.655,13,0_0,0.5736929185023589,0.3593003219834994,0.5168966738485101,0.7524405362729331,0.47818324412895474,0.4854270981677824,0.012780814590608647,COMPLETED,Uniform,0.501792087241609,119.787384,0.655,
6,0.663,14,0_0,0.5736929185023589,0.3593003219834994,0.5168966738485101,0.7524405362729331,0.47818324412895474,0.4854270981677824,0.012780814590608647,COMPLETED,Uniform,0.501792087241609,108.572412,0.663,
7,0.659,15,0_0,0.5736929185023589,0.3593003219834994,0.5168966738485101,0.7524405362729331,0.47818324412895474,0.4854270981677824,0.012780814590608647,COMPLETED,Uniform,0.501792087241609,126.381852,0.659,
8,0.649,16,0_0,0.5736929185023589,0.3593003219834994,0.5168966738485101,0.7524405362729331,0.47818324412895474,0.4854270981677824,0.012780814590608647,COMPLETED,Uniform,0.501792087241609,113.238284,0.649,
9,0.659,17,0_0,0.5736929185023589,0.3593003219834994,0.5168966738485101,0.7524405362729331,0.47818324412895474,0.4854270981677824,0.012780814590608647,COMPLETED,Uniform,0.501792087241609,118.387623,0.659,
10,0.658,18,0_0,0.5736929185023589,0.3593003219834994,0.5168966738485101,0.7524405362729331,0.47818324412895474,0.4854270981677824,0.012780814590608647,COMPLETED,Uniform,0.501792087241609,107.118365,0.658,
11,0.657,19,0_0,0.5736929185023589,0.3593003219834994,0.5168966738485101,0.7524405362729331,0.47818324412895474,0.4854270981677824,0.012780814590608647,COMPLETED,Uniform,0.501792087241609,108.318639,0.657,
12,0.657,20,0_0,0.5736929185023589,0.3593003219834994,0.5168966738485101,0.7524405362729331,0.47818324412895474,0.4854270981677824,0.012780814590608647,COMPLETED,Uniform,0.501792087241609,100.476452,0.657,
14,0.657,21,0_0,0.5736929185023589,0.3593003219834994,0.5168966738485101,0.7524405362729331,0.47818324412895474,0.4854270981677824,0.012780814590608647,COMPLETED,Uniform,0.501792087241609,115.6084,0.657,
15,0.661,22,0_0,0.5736929185023589,0.3593003219834994,0.5168966738485101,0.7524405362729331,0.47818324412895474,0.4854270981677824,0.012780814590608647,COMPLETED,Uniform,0.501792087241609,102.748374,0.661,
16,0.66,23,0_0,0.5736929185023589,0.3593003219834994,0.5168966738485101,0.7524405362729331,0.47818324412895474,0.4854270981677824,0.012780814590608647,COMPLETED,Uniform,0.501792087241609,118.895498,0.66,
17,0.659,24,0_0,0.5736929185023589,0.3593003219834994,0.5168966738485101,0.7524405362729331,0.47818324412895474,0.4854270981677824,0.012780814590608647,COMPLETED,Uniform,0.501792087241609,109.238786,0.659,
18,0.662,25,0_0,0.5736929185023589,0.3593003219834994,0.5168966738485101,0.7524405362729331,0.47818324412895474,0.4854270981677824,0.012780814590608647,COMPLETED,Uniform,0.501792087241609,109.220974,0.662,
19,0.652,26,0_0,0.5736929185023589,0.3593003219834994,0.5168966738485101,0.7524405362729331,0.47818324412895474,0.4854270981677824,0.012780814590608647,COMPLETED,Uniform,0.501792087241609,121.808443,0.652,
20,0.657,27,0_0,0.5736929185023589,0.3593003219834994,0.5168966738485101,0.7524405362729331,0.47818324412895474,0.4854270981677824,0.012780814590608647,COMPLETED,Uniform,0.501792087241609,108.971011,0.657,
21,0.651,28,0_0,0.5736929185023589,0.3593003219834994,0.5168966738485101,0.7524405362729331,0.47818324412895474,0.4854270981677824,0.012780814590608647,COMPLETED,Uniform,0.501792087241609,114.92618,0.651,
22,0.661,29,0_0,0.5736929185023589,0.3593003219834994,0.5168966738485101,0.7524405362729331,0.47818324412895474,0.4854270981677824,0.012780814590608647,COMPLETED,Uniform,0.501792087241609,104.591121,0.661,
23,0.661,30,0_0,0.5736929185023589,0.3593003219834994,0.5168966738485101,0.7524405362729331,0.47818324412895474,0.4854270981677824,0.012780814590608647,COMPLETED,Uniform,0.501792087241609,100.681198,0.661,
25,0.654,31,0_0,0.5736929185023589,0.3593003219834994,0.5168966738485101,0.7524405362729331,0.47818324412895474,0.4854270981677824,0.012780814590608647,COMPLETED,Uniform,0.501792087241609,113.253285,0.654,
26,0.653,32,0_0,0.5736929185023589,0.3593003219834994,0.5168966738485101,0.7524405362729331,0.47818324412895474,0.4854270981677824,0.012780814590608647,COMPLETED,Uniform,0.501792087241609,97.184599,0.653,
27,0.655,33,0_0,0.5736929185023589,0.3593003219834994,0.5168966738485101,0.7524405362729331,0.47818324412895474,0.4854270981677824,0.012780814590608647,COMPLETED,Uniform,0.501792087241609,119.614936,0.655,
28,0.658,34,0_0,0.5736929185023589,0.3593003219834994,0.5168966738485101,0.7524405362729331,0.47818324412895474,0.4854270981677824,0.012780814590608647,COMPLETED,Uniform,0.501792087241609,111.351593,0.658,
29,0.658,35,0_0,0.5736929185023589,0.3593003219834994,0.5168966738485101,0.7524405362729331,0.47818324412895474,0.4854270981677824,0.012780814590608647,COMPLETED,Uniform,0.501792087241609,121.159104,0.658,
30,0.664,36,0_0,0.5736929185023589,0.3593003219834994,0.5168966738485101,0.7524405362729331,0.47818324412895474,0.4854270981677824,0.012780814590608647,COMPLETED,Uniform,0.501792087241609,108.832102,0.664,
31,0.657,37,0_0,0.5736929185023589,0.3593003219834994,0.5168966738485101,0.7524405362729331,0.47818324412895474,0.4854270981677824,0.012780814590608647,COMPLETED,Uniform,0.501792087241609,117.21491,0.657,
32,0.652,38,0_0,0.5736929185023589,0.3593003219834994,0.5168966738485101,0.7524405362729331,0.47818324412895474,0.4854270981677824,0.012780814590608647,COMPLETED,Uniform,0.501792087241609,105.19212,0.652,
33,0.658,39,0_0,0.5736929185023589,0.3593003219834994,0.5168966738485101,0.7524405362729331,0.47818324412895474,0.4854270981677824,0.012780814590608647,COMPLETED,Uniform,0.501792087241609,110.840688,0.658,
34,0.662,40,0_0,0.5736929185023589,0.3593003219834994,0.5168966738485101,0.7524405362729331,0.47818324412895474,0.4854270981677824,0.012780814590608647,COMPLETED,Uniform,0.501792087241609,105.079256,0.662,
36,0.665,41,0_0,0.5736929185023589,0.3593003219834994,0.5168966738485101,0.7524405362729331,0.47818324412895474,0.4854270981677824,0.012780814590608647,COMPLETED,Uniform,0.501792087241609,108.500868,0.665,
37,0.654,42,0_0,0.5736929185023589,0.3593003219834994,0.5168966738485101,0.7524405362729331,0.47818324412895474,0.4854270981677824,0.012780814590608647,COMPLETED,Uniform,0.501792087241609,108.683788,0.654,
38,0.663,43,0_0,0.5736929185023589,0.3593003219834994,0.5168966738485101,0.7524405362729331,0.47818324412895474,0.4854270981677824,0.012780814590608647,COMPLETED,Uniform,0.501792087241609,93.647705,0.663,
39,0.663,44,0_0,0.5736929185023589,0.3593003219834994,0.5168966738485101,0.7524405362729331,0.47818324412895474,0.4854270981677824,0.012780814590608647,COMPLETED,Uniform,0.501792087241609,117.639268,0.663,
40,0.655,45,0_0,0.5736929185023589,0.3593003219834994,0.5168966738485101,0.7524405362729331,0.47818324412895474,0.4854270981677824,0.012780814590608647,COMPLETED,Uniform,0.501792087241609,117.418153,0.655,
41,0.658,46,0_0,0.5736929185023589,0.3593003219834994,0.5168966738485101,0.7524405362729331,0.47818324412895474,0.4854270981677824,0.012780814590608647,COMPLETED,Uniform,0.501792087241609,92.282671,0.658,
42,0.665,47,0_0,0.5736929185023589,0.3593003219834994,0.5168966738485101,0.7524405362729331,0.47818324412895474,0.4854270981677824,0.012780814590608647,COMPLETED,Uniform,0.501792087241609,118.351415,0.665,
43,0.656,48,0_0,0.5736929185023589,0.3593003219834994,0.5168966738485101,0.7524405362729331,0.47818324412895474,0.4854270981677824,0.012780814590608647,COMPLETED,Uniform,0.501792087241609,112.380378,0.656,
44,0.664,49,0_0,0.5736929185023589,0.3593003219834994,0.5168966738485101,0.7524405362729331,0.47818324412895474,0.4854270981677824,0.012780814590608647,COMPLETED,Uniform,0.501792087241609,106.979913,0.664,
45,0.659,50,0_0,0.5736929185023589,0.3593003219834994,0.5168966738485101,0.7524405362729331,0.47818324412895474,0.4854270981677824,0.012780814590608647,COMPLETED,Uniform,0.501792087241609,115.123306,0.659,
