,vol_frac,trial_index,arm_name,mu1,mu2,mu3,std1,std2,std3,comp1,comp2,comp3,trial_status,generation_method,runtime,vol_frac_pred,vol_frac_sigma
0,0.55,0,0_0,1.353359256696041,3.741439273471189,4.813573384779746,0.10355343969512301,0.5609730370471989,0.8313588654869022,0.6125260668293881,0.7217553174317995,0.29187606817063316,COMPLETED,Uniform,54.915944,0.55,
2,0.55,1,0_0,1.353359256696041,3.741439273471189,4.813573384779746,0.10355343969512301,0.5609730370471989,0.8313588654869022,0.6125260668293881,0.7217553174317995,0.29187606817063316,COMPLETED,Uniform,55.173886,0.55,
13,0.55,2,0_0,1.353359256696041,3.741439273471189,4.813573384779746,0.10355343969512301,0.5609730370471989,0.8313588654869022,0.6125260668293881,0.7217553174317995,0.29187606817063316,COMPLETED,Uniform,70.203782,0.55,
24,0.544,3,0_0,1.353359256696041,3.741439273471189,4.813573384779746,0.10355343969512301,0.5609730370471989,0.8313588654869022,0.6125260668293881,0.7217553174317995,0.29187606817063316,COMPLETED,Uniform,59.47771,0.544,
35,0.544,4,0_0,1.353359256696041,3.741439273471189,4.813573384779746,0.10355343969512301,0.5609730370471989,0.8313588654869022,0.6125260668293881,0.7217553174317995,0.29187606817063316,COMPLETED,Uniform,66.06167,0.544,
46,0.565,5,0_0,1.353359256696041,3.741439273471189,4.813573384779746,0.10355343969512301,0.5609730370471989,0.8313588654869022,0.6125260668293881,0.7217553174317995,0.29187606817063316,COMPLETED,Uniform,65.692205,0.565,
57,0.554,6,0_0,1.353359256696041,3.741439273471189,4.813573384779746,0.10355343969512301,0.5609730370471989,0.8313588654869022,0.6125260668293881,0.7217553174317995,0.29187606817063316,COMPLETED,Uniform,68.090735,0.554,
68,0.536,7,0_0,1.353359256696041,3.741439273471189,4.813573384779746,0.10355343969512301,0.5609730370471989,0.8313588654869022,0.6125260668293881,0.7217553174317995,0.29187606817063316,COMPLETED,Uniform,59.128829,0.536,
79,0.558,8,0_0,1.353359256696041,3.741439273471189,4.813573384779746,0.10355343969512301,0.5609730370471989,0.8313588654869022,0.6125260668293881,0.7217553174317995,0.29187606817063316,COMPLETED,Uniform,62.52152,0.558,
90,0.565,9,0_0,1.353359256696041,3.741439273471189,4.813573384779746,0.10355343969512301,0.5609730370471989,0.8313588654869022,0.6125260668293881,0.7217553174317995,0.29187606817063316,COMPLETED,Uniform,56.527755,0.565,
1,0.548,10,0_0,1.353359256696041,3.741439273471189,4.813573384779746,0.10355343969512301,0.5609730370471989,0.8313588654869022,0.6125260668293881,0.7217553174317995,0.29187606817063316,COMPLETED,Uniform,50.516419,0.548,
3,0.543,11,0_0,1.353359256696041,3.741439273471189,4.813573384779746,0.10355343969512301,0.5609730370471989,0.8313588654869022,0.6125260668293881,0.7217553174317995,0.29187606817063316,COMPLETED,Uniform,65.266837,0.543,
4,0.553,12,0_0,1.353359256696041,3.741439273471189,4.813573384779746,0.10355343969512301,0.5609730370471989,0.8313588654869022,0.6125260668293881,0.7217553174317995,0.29187606817063316,COMPLETED,Uniform,73.320848,0.553,
5,0.536,13,0_0,1.353359256696041,3.741439273471189,4.813573384779746,0.10355343969512301,0.5609730370471989,0.8313588654869022,0.6125260668293881,0.7217553174317995,0.29187606817063316,COMPLETED,Uniform,67.595686,0.536,
6,0.549,14,0_0,1.353359256696041,3.741439273471189,4.813573384779746,0.10355343969512301,0.5609730370471989,0.8313588654869022,0.6125260668293881,0.7217553174317995,0.29187606817063316,COMPLETED,Uniform,57.333887,0.549,
7,0.536,15,0_0,1.353359256696041,3.741439273471189,4.813573384779746,0.10355343969512301,0.5609730370471989,0.8313588654869022,0.6125260668293881,0.7217553174317995,0.29187606817063316,COMPLETED,Uniform,72.256911,0.536,
8,0.547,16,0_0,1.353359256696041,3.741439273471189,4.813573384779746,0.10355343969512301,0.5609730370471989,0.8313588654869022,0.6125260668293881,0.7217553174317995,0.29187606817063316,COMPLETED,Uniform,48.236851,0.547,
9,0.549,17,0_0,1.353359256696041,3.741439273471189,4.813573384779746,0.10355343969512301,0.5609730370471989,0.8313588654869022,0.6125260668293881,0.7217553174317995,0.29187606817063316,COMPLETED,Uniform,71.182471,0.549,
10,0.549,18,0_0,1.353359256696041,3.741439273471189,4.813573384779746,0.10355343969512301,0.5609730370471989,0.8313588654869022,0.6125260668293881,0.7217553174317995,0.29187606817063316,COMPLETED,Uniform,49.478955,0.549,
11,0.535,19,0_0,1.353359256696041,3.741439273471189,4.813573384779746,0.10355343969512301,0.5609730370471989,0.8313588654869022,0.6125260668293881,0.7217553174317995,0.29187606817063316,COMPLETED,Uniform,58.3992,0.535,
12,0.561,20,0_0,1.353359256696041,3.741439273471189,4.813573384779746,0.10355343969512301,0.5609730370471989,0.8313588654869022,0.6125260668293881,0.7217553174317995,0.29187606817063316,COMPLETED,Uniform,66.590496,0.561,
14,0.545,21,0_0,1.353359256696041,3.741439273471189,4.813573384779746,0.10355343969512301,0.5609730370471989,0.8313588654869022,0.6125260668293881,0.7217553174317995,0.29187606817063316,COMPLETED,Uniform,62.207638,0.545,
15,0.549,22,0_0,1.353359256696041,3.741439273471189,4.813573384779746,0.10355343969512301,0.5609730370471989,0.8313588654869022,0.6125260668293881,0.7217553174317995,0.29187606817063316,COMPLETED,Uniform,72.468107,0.549,
16,0.548,23,0_0,1.353359256696041,3.741439273471189,4.813573384779746,0.10355343969512301,0.5609730370471989,0.8313588654869022,0.6125260668293881,0.7217553174317995,0.29187606817063316,COMPLETED,Uniform,58.290333,0.548,
17,0.536,24,0_0,1.353359256696041,3.741439273471189,4.813573384779746,0.10355343969512301,0.5609730370471989,0.8313588654869022,0.6125260668293881,0.7217553174317995,0.29187606817063316,COMPLETED,Uniform,56.249439,0.536,
18,0.559,25,0_0,1.353359256696041,3.741439273471189,4.813573384779746,0.10355343969512301,0.5609730370471989,0.8313588654869022,0.6125260668293881,0.7217553174317995,0.29187606817063316,COMPLETED,Uniform,67.277516,0.559,
19,0.554,26,0_0,1.353359256696041,3.741439273471189,4.813573384779746,0.10355343969512301,0.5609730370471989,0.8313588654869022,0.6125260668293881,0.7217553174317995,0.29187606817063316,COMPLETED,Uniform,71.955964,0.554,
20,0.545,27,0_0,1.353359256696041,3.741439273471189,4.813573384779746,0.10355343969512301,0.5609730370471989,0.8313588654869022,0.6125260668293881,0.7217553174317995,0.29187606817063316,COMPLETED,Uniform,48.956632,0.545,
21,0.553,28,0_0,1.353359256696041,3.741439273471189,4.813573384779746,0.10355343969512301,0.5609730370471989,0.8313588654869022,0.6125260668293881,0.7217553174317995,0.29187606817063316,COMPLETED,Uniform,73.386262,0.553,
22,0.545,29,0_0,1.353359256696041,3.741439273471189,4.813573384779746,0.10355343969512301,0.5609730370471989,0.8313588654869022,0.6125260668293881,0.7217553174317995,0.29187606817063316,COMPLETED,Uniform,56.816827,0.545,
23,0.54,30,0_0,1.353359256696041,3.741439273471189,4.813573384779746,0.10355343969512301,0.5609730370471989,0.8313588654869022,0.6125260668293881,0.7217553174317995,0.29187606817063316,COMPLETED,Uniform,75.392162,0.54,
25,0.543,31,0_0,1.353359256696041,3.741439273471189,4.813573384779746,0.10355343969512301,0.5609730370471989,0.8313588654869022,0.6125260668293881,0.7217553174317995,0.29187606817063316,COMPLETED,Uniform,65.604023,0.543,
26,0.543,32,0_0,1.353359256696041,3.741439273471189,4.813573384779746,0.10355343969512301,0.5609730370471989,0.8313588654869022,0.6125260668293881,0.7217553174317995,0.29187606817063316,COMPLETED,Uniform,49.833209,0.543,
27,0.535,33,0_0,1.353359256696041,3.741439273471189,4.813573384779746,0.10355343969512301,0.5609730370471989,0.8313588654869022,0.6125260668293881,0.7217553174317995,0.29187606817063316,COMPLETED,Uniform,75.549414,0.535,
28,0.548,34,0_0,1.353359256696041,3.741439273471189,4.813573384779746,0.10355343969512301,0.5609730370471989,0.8313588654869022,0.6125260668293881,0.7217553174317995,0.29187606817063316,COMPLETED,Uniform,76.305358,0.548,
29,0.544,35,0_0,1.353359256696041,3.741439273471189,4.813573384779746,0.10355343969512301,0.5609730370471989,0.8313588654869022,0.6125260668293881,0.7217553174317995,0.29187606817063316,COMPLETED,Uniform,76.084176,0.544,
30,0.543,36,0_0,1.353359256696041,3.741439273471189,4.813573384779746,0.10355343969512301,0.5609730370471989,0.8313588654869022,0.6125260668293881,0.7217553174317995,0.29187606817063316,COMPLETED,Uniform,81.316978,0.543,
31,0.554,37,0_0,1.353359256696041,3.741439273471189,4.813573384779746,0.10355343969512301,0.5609730370471989,0.8313588654869022,0.6125260668293881,0.7217553174317995,0.29187606817063316,COMPLETED,Uniform,79.292955,0.554,
32,0.539,38,0_0,1.353359256696041,3.741439273471189,4.813573384779746,0.10355343969512301,0.5609730370471989,0.8313588654869022,0.6125260668293881,0.7217553174317995,0.29187606817063316,COMPLETED,Uniform,57.674954,0.539,
33,0.544,39,0_0,1.353359256696041,3.741439273471189,4.813573384779746,0.10355343969512301,0.5609730370471989,0.8313588654869022,0.6125260668293881,0.7217553174317995,0.29187606817063316,COMPLETED,Uniform,80.491226,0.544,
34,0.559,40,0_0,1.353359256696041,3.741439273471189,4.813573384779746,0.10355343969512301,0.5609730370471989,0.8313588654869022,0.6125260668293881,0.7217553174317995,0.29187606817063316,COMPLETED,Uniform,75.745855,0.559,
36,0.533,41,0_0,1.353359256696041,3.741439273471189,4.813573384779746,0.10355343969512301,0.5609730370471989,0.8313588654869022,0.6125260668293881,0.7217553174317995,0.29187606817063316,COMPLETED,Uniform,77.11971,0.533,
37,0.557,42,0_0,1.353359256696041,3.741439273471189,4.813573384779746,0.10355343969512301,0.5609730370471989,0.8313588654869022,0.6125260668293881,0.7217553174317995,0.29187606817063316,COMPLETED,Uniform,76.107621,0.557,
38,0.546,43,0_0,1.353359256696041,3.741439273471189,4.813573384779746,0.10355343969512301,0.5609730370471989,0.8313588654869022,0.6125260668293881,0.7217553174317995,0.29187606817063316,COMPLETED,Uniform,67.561948,0.546,
39,0.547,44,0_0,1.353359256696041,3.741439273471189,4.813573384779746,0.10355343969512301,0.5609730370471989,0.8313588654869022,0.6125260668293881,0.7217553174317995,0.29187606817063316,COMPLETED,Uniform,72.622378,0.547,
40,0.531,45,0_0,1.353359256696041,3.741439273471189,4.813573384779746,0.10355343969512301,0.5609730370471989,0.8313588654869022,0.6125260668293881,0.7217553174317995,0.29187606817063316,COMPLETED,Uniform,66.532503,0.531,
41,0.551,46,0_0,1.353359256696041,3.741439273471189,4.813573384779746,0.10355343969512301,0.5609730370471989,0.8313588654869022,0.6125260668293881,0.7217553174317995,0.29187606817063316,COMPLETED,Uniform,63.176719,0.551,
42,0.555,47,0_0,1.353359256696041,3.741439273471189,4.813573384779746,0.10355343969512301,0.5609730370471989,0.8313588654869022,0.6125260668293881,0.7217553174317995,0.29187606817063316,COMPLETED,Uniform,71.240758,0.555,
43,0.533,48,0_0,1.353359256696041,3.741439273471189,4.813573384779746,0.10355343969512301,0.5609730370471989,0.8313588654869022,0.6125260668293881,0.7217553174317995,0.29187606817063316,COMPLETED,Uniform,57.785549,0.533,
44,0.536,49,0_0,1.353359256696041,3.741439273471189,4.813573384779746,0.10355343969512301,0.5609730370471989,0.8313588654869022,0.6125260668293881,0.7217553174317995,0.29187606817063316,COMPLETED,Uniform,59.209226,0.536,
45,0.555,50,0_0,1.353359256696041,3.741439273471189,4.813573384779746,0.10355343969512301,0.5609730370471989,0.8313588654869022,0.6125260668293881,0.7217553174317995,0.29187606817063316,COMPLETED,Uniform,58.758359,0.555,
47,0.543,51,0_0,1.353359256696041,3.741439273471189,4.813573384779746,0.10355343969512301,0.5609730370471989,0.8313588654869022,0.6125260668293881,0.7217553174317995,0.29187606817063316,COMPLETED,Uniform,50.295428,0.543,
48,0.571,52,0_0,1.353359256696041,3.741439273471189,4.813573384779746,0.10355343969512301,0.5609730370471989,0.8313588654869022,0.6125260668293881,0.7217553174317995,0.29187606817063316,COMPLETED,Uniform,70.736279,0.571,
49,0.555,53,0_0,1.353359256696041,3.741439273471189,4.813573384779746,0.10355343969512301,0.5609730370471989,0.8313588654869022,0.6125260668293881,0.7217553174317995,0.29187606817063316,COMPLETED,Uniform,59.393752,0.555,
50,0.549,54,0_0,1.353359256696041,3.741439273471189,4.813573384779746,0.10355343969512301,0.5609730370471989,0.8313588654869022,0.6125260668293881,0.7217553174317995,0.29187606817063316,COMPLETED,Uniform,76.542439,0.549,
51,0.545,55,0_0,1.353359256696041,3.741439273471189,4.813573384779746,0.10355343969512301,0.5609730370471989,0.8313588654869022,0.6125260668293881,0.7217553174317995,0.29187606817063316,COMPLETED,Uniform,68.593823,0.545,
52,0.542,56,0_0,1.353359256696041,3.741439273471189,4.813573384779746,0.10355343969512301,0.5609730370471989,0.8313588654869022,0.6125260668293881,0.7217553174317995,0.29187606817063316,COMPLETED,Uniform,75.20431,0.542,
53,0.538,57,0_0,1.353359256696041,3.741439273471189,4.813573384779746,0.10355343969512301,0.5609730370471989,0.8313588654869022,0.6125260668293881,0.7217553174317995,0.29187606817063316,COMPLETED,Uniform,50.514013,0.538,
54,0.543,58,0_0,1.353359256696041,3.741439273471189,4.813573384779746,0.10355343969512301,0.5609730370471989,0.8313588654869022,0.6125260668293881,0.7217553174317995,0.29187606817063316,COMPLETED,Uniform,55.206181,0.543,
55,0.552,59,0_0,1.353359256696041,3.741439273471189,4.813573384779746,0.10355343969512301,0.5609730370471989,0.8313588654869022,0.6125260668293881,0.7217553174317995,0.29187606817063316,COMPLETED,Uniform,56.171722,0.552,
56,0.527,60,0_0,1.353359256696041,3.741439273471189,4.813573384779746,0.10355343969512301,0.5609730370471989,0.8313588654869022,0.6125260668293881,0.7217553174317995,0.29187606817063316,COMPLETED,Uniform,64.732186,0.527,
58,0.549,61,0_0,1.353359256696041,3.741439273471189,4.813573384779746,0.10355343969512301,0.5609730370471989,0.8313588654869022,0.6125260668293881,0.7217553174317995,0.29187606817063316,COMPLETED,Uniform,57.794844,0.549,
59,0.541,62,0_0,1.353359256696041,3.741439273471189,4.813573384779746,0.10355343969512301,0.5609730370471989,0.8313588654869022,0.6125260668293881,0.7217553174317995,0.29187606817063316,COMPLETED,Uniform,68.711163,0.541,
60,0.542,63,0_0,1.353359256696041,3.741439273471189,4.813573384779746,0.10355343969512301,0.5609730370471989,0.8313588654869022,0.6125260668293881,0.7217553174317995,0.29187606817063316,COMPLETED,Uniform,67.047741,0.542,
61,0.547,64,0_0,1.353359256696041,3.741439273471189,4.813573384779746,0.10355343969512301,0.5609730370471989,0.8313588654869022,0.6125260668293881,0.7217553174317995,0.29187606817063316,COMPLETED,Uniform,72.746818,0.547,
62,0.547,65,0_0,1.353359256696041,3.741439273471189,4.813573384779746,0.10355343969512301,0.5609730370471989,0.8313588654869022,0.6125260668293881,0.7217553174317995,0.29187606817063316,COMPLETED,Uniform,58.628418,0.547,
63,0.557,66,0_0,1.353359256696041,3.741439273471189,4.813573384779746,0.10355343969512301,0.5609730370471989,0.8313588654869022,0.6125260668293881,0.7217553174317995,0.29187606817063316,COMPLETED,Uniform,69.416932,0.557,
64,0.544,67,0_0,1.353359256696041,3.741439273471189,4.813573384779746,0.10355343969512301,0.5609730370471989,0.8313588654869022,0.6125260668293881,0.7217553174317995,0.29187606817063316,COMPLETED,Uniform,49.786042,0.544,
