,vol_frac,trial_index,arm_name,mu1_div_mu3,mu2_div_mu3,std1,std2,std3,comp1,comp2,comp3,trial_status,generation_method,runtime,vol_frac_pred,vol_frac_sigma
0,0.624,0,0_0,2.1954606771469116,2.6817315816879272,0.3825034499168396,0.5992819964885712,0.5987916886806488,0.9063582420349121,0.731437623500824,0.8109044432640076,COMPLETED,Sobol,87.073355,0.6322462688030303,0.014817418072994479
3,0.603,1,1_0,4.110903020948172,3.985207822173834,0.6593580251559615,0.12111950926482679,0.382932435721159,0.015357347205281258,0.3325240248814225,0.22674963995814323,COMPLETED,Sobol,83.694533,0.6025422191156471,0.014853264422916686
15,0.688,2,2_0,3.380849927663803,1.8629614226520061,0.1313789444975555,0.7904342210851609,0.17338447337970136,0.3523261556401849,0.9969970649108291,0.45137521158903837,COMPLETED,Sobol,242.420531,0.6810621712408316,0.014444387904102875
27,0.648,3,3_0,1.3088829964399338,4.556036494672298,0.8019784394651651,0.36859649373218417,0.8075995683670044,0.6947537558153272,0.06695597432553768,0.5237807082012296,COMPLETED,Sobol,266.616199,0.6426079781091111,0.015231194021618311
39,0.652,4,4_0,1.6743233017623425,1.4111845158040524,0.6686052659526467,0.5216205740347505,0.9231008957140148,0.8133522411808372,0.832089432515204,0.27382584288716316,COMPLETED,Sobol,117.438921,0.6508807050841908,0.014074366182928707
45,0.629,5,5_0,3.5109543167054653,4.234130926430225,0.4901915174908936,0.9996705224737525,0.2959139879792929,0.2338671637699008,0.23090969771146774,0.7012080047279596,COMPLETED,Sobol,164.192855,0.6266971363904852,0.014219380873589987
46,0.597,6,6_0,4.9993689358234406,2.1061648949980736,0.9755437053740025,0.31634829761460426,0.5047255012206734,0.3828553184866905,0.5665224548429251,0.976612982340157,COMPLETED,Sobol,97.034522,0.6007274852706674,0.014847888114922991
47,0.62,7,7_0,2.819262608885765,3.287582229822874,0.2908783777616918,0.7382985637523234,0.7135497096925973,0.5387518219649792,0.4964699959382415,0.060919019393622875,COMPLETED,Sobol,147.367734,0.6135490007884787,0.01482736343097043
48,0.706,8,8_0,2.7210728861391544,1.5377828180789948,0.898597348947078,0.9173739285208284,0.34309684662148354,0.6420202534645796,0.7604959513992071,0.3419376341626048,COMPLETED,Sobol,249.77666,0.7001101494489697,0.014278625060437354
49,0.603,9,9_0,4.589686322957277,4.855945635586977,0.2561212429776788,0.43917720289900897,0.6370065722614526,0.3113115821033716,0.1745744412764907,0.6330884071066976,COMPLETED,Sobol,59.539748,0.6017632134766749,0.014697426663303037
