,vol_frac,trial_index,arm_name,mu1,mu2,mu3,std1,std2,std3,comp1,comp2,comp3,trial_status,generation_method,runtime,vol_frac_pred,vol_frac_sigma
0,0.775,0,0_0,4.382188756018877,1.0150535590946674,4.7790606543421745,0.8888013072311878,0.9105418149381876,0.9818157904781402,0.14646757300943136,0.32295697927474976,0.1056170491501689,COMPLETED,Sobol,344.76528,0.6899267788066574,0.008661478072580688
3,0.677,1,1_0,3.6919190920889378,2.544447910040617,1.169828113168478,0.10129795111715795,0.6431614154949784,0.877301880903542,0.4378038104623556,0.7347206706181169,0.8834716305136681,COMPLETED,Sobol,155.367359,0.6698841269084436,0.016476183654303533
15,0.605,2,2_0,1.6857017278671265,1.6911275126039982,4.297563184052706,0.15531434575095773,0.406043061055243,0.8062510743737221,0.5876040328294039,0.2901888284832239,0.7183071710169315,COMPLETED,Sobol,57.161717,0.6172822741335539,0.016389554853588034
27,0.622,3,3_0,1.3504455536603928,3.9682748839259148,3.9481460079550743,0.22210580352693798,0.5045451620593667,0.6930896332487464,0.4961512517184019,0.9122854340821505,0.024227173067629337,COMPLETED,Sobol,78.46687,0.6303141023176888,0.016292688078128705
39,0.686,4,4_0,2.2170069254934788,3.380828257650137,4.9226910546422005,0.6466461942531169,0.7063255669549108,0.8481964882463217,0.3797973580658436,0.9834367539733648,0.08570612501353025,COMPLETED,Sobol,121.854153,0.6752577837276974,0.01631332924481455
51,0.574,5,5_0,4.330121379345655,3.519806172698736,2.2549302764236927,0.18341293856501578,0.27319387048482896,0.3350508188828826,0.3307358315214515,0.8567587966099381,0.15799815766513348,COMPLETED,Sobol,56.678387,0.5905479363623972,0.016455117380107465
63,0.64,6,6_0,1.904224831610918,4.913200918585062,1.0009177438914776,0.5341495436616243,0.833080979809165,0.954636441823095,0.20445879269391298,0.0838839253410697,0.9250848442316055,COMPLETED,Sobol,134.934923,0.6427099974587662,0.016486045832956507
75,0.654,7,7_0,1.2798758186399937,2.040176086127758,4.821197889745235,0.537768313009292,0.5728824950754644,0.5869448131881655,0.7227100729942322,0.8123931242153049,0.8425485352054238,COMPLETED,Sobol,108.837289,0.6521141911494728,0.016418134742630798
87,0.584,8,8_0,4.009285520762205,3.131104525178671,4.1789791993796825,0.3153565022163093,0.3368094880133867,0.42016554027795794,0.18971296213567257,0.6331676440313458,0.6357530150562525,COMPLETED,Sobol,61.592005,0.5998141862715374,0.016388673270118604
99,0.662,9,9_0,1.6937425024807453,4.301843497902155,3.424540389329195,0.38660539742559197,0.6716901533305645,0.9255525738932192,0.31417014822363853,0.4227699963375926,0.3999095447361469,COMPLETED,Sobol,97.621473,0.6573866026775573,0.016420990004466868
1,0.659,10,10_0,4.0361682513997055,1.3670731544044847,4.823680119831385,0.878292532046902,0.8980471119969258,0.9794398847104051,0.1748865550716486,0.41983053432487955,0.09016493676610471,COMPLETED,GPEI,297.568913,0.6724221992718908,0.012778203294778084
2,0.65,11,11_0,4.7812180983749135,1.000000000000001,4.7309701317530095,0.9054752630778284,0.9301537675637277,0.9899558767583524,0.11324287753014639,0.21118401049580351,0.11861915048861248,COMPLETED,GPEI,309.491543,0.67809080866359,0.01229103735034102
4,0.681,12,12_0,4.40472416132382,1.0,4.886145592054991,0.8548876222241452,0.8579662818475619,0.8616198766167772,0.16806757452886273,0.3295969160982943,0.16347056453808856,COMPLETED,GPEI,337.499669,0.695682975409644,0.01113411166008233
5,0.627,13,13_0,4.256677603928919,1.0,4.498711507449562,0.9265059445507687,0.9999999999999892,1.0,0.10763735564247819,0.34233694567730494,0.012444132945817796,COMPLETED,GPEI,335.680415,0.6600988357029337,0.012894235233813903
6,0.685,14,14_0,4.401335529222967,1.0,5.0,0.855988340761827,0.855988340761827,0.9999999999999996,0.2655191341007286,0.28476340773958186,0.029820572402126405,COMPLETED,GPEI,327.71944,0.7044989489639782,0.00932175292919179
7,0.743,15,15_0,4.357784582420308,1.0,5.0,0.8785423558427496,0.8785423558427495,1.0,0.35643574965085795,0.17427712751252508,0.04418527114330456,COMPLETED,GPEI,297.433481,0.7156046680907261,0.008378511094304196
8,0.691,16,16_0,4.226356573474104,1.0,5.0,0.8929792584191871,0.8929792584191871,1.0,0.42846437811240234,0.2565812996131797,0.022867568105932632,COMPLETED,GPEI,488.110464,0.7048821370449605,0.01076783279790582
9,0.676,17,17_0,4.259794901139208,1.0000000000000004,5.0,0.8625815190834839,0.8625815190834839,1.0,0.0032746160250301027,0.38728036422772166,0.3289938601326173,COMPLETED,GPEI,271.132218,0.6809553265243609,0.014099757396639153
10,0.704,18,18_0,4.949139267424609,1.0,5.0,0.729789952829852,0.729789952829852,0.9880744560944605,0.16063425172884416,0.37860508160179224,0.0018966185316228248,COMPLETED,GPEI,278.984344,0.6949375128341683,0.013776309303678149
11,0.747,19,19_0,4.013189699530324,1.0,5.0,0.827427882746999,0.827427882746999,0.9858780845360631,0.29290227898613913,0.16776294624938665,0.2754775590286489,COMPLETED,GPEI,278.775469,0.7221657769069462,0.007914202072867279
