,vol_frac,trial_index,arm_name,mu1_div_mu3,mu2_div_mu3,std1,std2,std3,comp1,comp2,trial_status,generation_method,comp3,runtime,vol_frac_pred,vol_frac_sigma
0,0.692,0,0_0,4.988445710390806,2.497615907341242,0.1794322269037366,0.7553161699324846,0.43110721129924057,0.1499057663604617,0.2144140601158142,COMPLETED,Sobol,0.6356801735237241,200.052531,0.6527284997192836,0.03394881658852291
3,0.64,1,1_0,1.06462724506855,1.9767190776765347,0.4806092101149261,0.7815139440819621,0.8561553542502225,0.516113662160933,0.30937592312693596,COMPLETED,Sobol,0.17451041471213102,119.192959,0.6404505867895551,0.024489291616932588
15,0.682,2,2_0,4.450426068156958,1.5031073428690434,0.850854363758117,0.9299169705249369,0.6067595845088363,0.27000752557069063,0.4266891609877348,COMPLETED,Sobol,0.3033033134415746,279.011214,0.6850882219172091,0.02519661810831027
27,0.556,3,3_0,3.7267117351293564,4.49638757109642,0.2659028870984912,0.3131811602972448,0.7985971822403372,0.24322772771120071,0.694637194275856,COMPLETED,Sobol,0.06213507801294327,47.119256,0.5610870030339239,0.0261237689717179
39,0.657,4,4_0,2.415970355272293,1.7293429747223854,0.5830353192053735,0.7409130226820707,0.9302555549889803,0.2070703962817788,0.6257130866870284,COMPLETED,Sobol,0.16721651703119278,211.419139,0.6483942365521654,0.0236569385403756
45,0.599,5,5_0,4.307533159852028,3.7501124627888203,0.13204752700403333,0.20287278071045878,0.28108204100281,0.9222672861069441,0.019867916591465473,COMPLETED,Sobol,0.05786479730159044,121.42054,0.6036203787355784,0.026861548223970435
46,0.638,6,6_0,1.4994959831237793,2.689014233648777,0.2344205141067505,0.43445206843316553,0.5958271293900909,0.06550930440425873,0.8984137466177344,COMPLETED,Sobol,0.03607694897800684,69.057864,0.6275597171654356,0.026224737564697332
47,0.65,7,7_0,2.2221370302140713,4.687801163643599,0.21102445982396603,0.866073467489332,0.17582202721387147,0.034685286693274975,0.38595725502818823,COMPLETED,Sobol,0.5793574582785368,289.037176,0.6430867536359616,0.02682260679897488
48,0.655,8,8_0,3.833440214395523,3.2088966257870197,0.4561701101250947,0.6707840603776276,0.6507824857719242,0.666520924307406,0.10593495052307844,COMPLETED,Sobol,0.2275441251695156,97.185783,0.6414255351073122,0.024870660758248654
49,0.654,9,9_0,2.9710300117731094,3.5736526288092136,0.2464461806230247,0.7263022003695369,0.7224937711842359,0.4578169547021389,0.2788061872124672,COMPLETED,Sobol,0.2633768580853939,131.466536,0.6637980647897855,0.02200983271476662
1,0.0,10,10_0,5.0,1.0,0.1,1.0,0.1,0.0,0.0,COMPLETED,FullyBayesian,1.0,405.300174,0.013464505768375101,0.028028730005026047
2,0.644,11,11_0,4.999999999445674,2.319303703877941,0.10000000010078039,1.0,0.10000000005188252,7.796578979907934e-12,0.9999999998747665,COMPLETED,FullyBayesian,1.1743694905419488e-10,631.933395,0.6548914002831467,0.021346028551013516
4,0.0,12,12_0,5.0,2.804899740275755,0.9999999999990502,1.0,0.10000000000058752,7.241052940388122e-13,0.0,COMPLETED,FullyBayesian,0.9999999999992759,2275.966131,0.010316855155144133,0.025310291075931544
5,0.658,13,13_0,1.0,4.999999999999989,0.9999999999999946,0.9999999999999943,0.39194954171713303,1.9896368055161318e-13,0.9999999999998,COMPLETED,FullyBayesian,9.992007221626409e-16,2298.32115,0.6490503541648603,0.01911455258138075
6,0.64,14,14_0,1.0,5.0,1.0,0.9999999999999999,0.3624400730316222,0.0,1.0,COMPLETED,FullyBayesian,0.0,865.623864,0.64907521071816,0.01911794006544847
7,0.643,15,15_0,4.9999993145376855,4.9999999651456815,0.9999999905735567,1.0,0.3599138578984761,3.1379851561887725e-08,0.9999999622438571,COMPLETED,FullyBayesian,6.376291272758294e-09,1132.321774,0.6471847723528548,0.02126678214441903
8,0.632,16,16_0,5.0,2.2962757939792557,1.0,1.0,1.0,0.0,1.0,COMPLETED,FullyBayesian,0.0,575.415141,0.6413506590301904,0.024547361436084134
9,0.666,17,17_0,5.0,1.8869918167306219,1.0,1.0,0.9999999999998178,0.9999999999541647,3.446121647548483e-11,COMPLETED,FullyBayesian,1.1374123864982266e-11,601.709191,0.6535028411690214,0.027771666141425722
10,0.0,18,18_0,1.0,4.999999999999999,1.0,1.0,0.9999999999999999,6.525718199106452e-18,0.0,COMPLETED,FullyBayesian,1.0,801.591212,0.001683944280300942,0.027699120799613935
11,0.658,19,19_0,5.0,3.4503270218559914,1.0,1.0,0.10000000000000002,1.332582684220166e-16,1.0,COMPLETED,FullyBayesian,-2.220446049250313e-16,2004.168685,0.6506281310379525,0.019423510299301776
12,0.51,20,20_0,5.0,3.9035854590245957,0.1,0.1,0.1,0.0,1.0,COMPLETED,FullyBayesian,0.0,5703.520915,0.5256460256237565,0.028737112551726868
13,0.73,21,21_0,1.0,2.3290863205046533,1.0,1.0,0.1,0.3946363863845569,0.605363613587995,COMPLETED,FullyBayesian,2.7448154860110208e-11,621.969401,0.6827124531296278,0.028642550163220492
14,0.667,22,22_0,5.0,3.332209941539734,0.356967713204278,0.8585675547225398,0.41515753679758205,1.578127397191947e-15,0.9999999999999996,COMPLETED,FullyBayesian,-1.1102230246251565e-15,1516.369812,0.648429242550249,0.015623380426040721
16,0.654,23,23_0,5.0,3.292843384022904,0.1,0.8145695777694298,0.2871804809653118,0.0,1.0,COMPLETED,FullyBayesian,0.0,1095.879503,0.6446359453323114,0.01807982107191319
17,0.71,24,24_0,5.0,1.0000000000000004,0.10000000000000002,0.1,1.0,0.8164580672965693,0.18354193270343114,COMPLETED,FullyBayesian,-4.440892098500626e-16,426.222612,0.7067337325369417,0.02277235478614087
18,0.72,25,25_0,5.0,1.0,0.1,0.44889805229145296,1.0,0.8253358212835309,0.17466417871647166,COMPLETED,FullyBayesian,-2.6645352591003757e-15,609.214199,0.7231264445446598,0.021120884878391283
19,0.74,26,26_0,5.0,1.0,0.9999999999999822,0.9999999999995679,0.1,0.8177754292221859,0.18222457070724724,COMPLETED,FullyBayesian,7.056688566819957e-11,961.263364,0.7362913205383879,0.015987193036993027
20,0.713,27,27_0,5.0,1.0,1.0,1.0,0.9999999978414089,0.8242796188341488,0.17572043508418764,COMPLETED,FullyBayesian,-5.391833646228861e-08,1630.701941,0.7166855623936602,0.020336483253455093
21,0.728,28,28_0,4.999999999999999,1.0000000000000016,0.9999999999999999,0.9999999999999994,0.1000000000000002,0.8322522204689434,0.1677477795310528,COMPLETED,FullyBayesian,3.774758283725532e-15,798.071806,0.7328780004832728,0.015215541987395885
22,0.742,29,29_0,4.999999998516538,1.0000000004023948,0.999999999607868,0.9999999999981981,0.10000000019640606,0.8423861426645284,0.15761385721463483,COMPLETED,FullyBayesian,1.208367850225045e-10,471.947604,0.7299134412853054,0.016228419423463616
23,0.643,30,30_0,1.0,1.0,0.1,1.0,0.1,0.4674939004442163,0.5325060995558832,COMPLETED,FullyBayesian,-9.947598300641403e-14,1336.792027,0.6589035148908706,0.023382710323072396
24,0.511,31,31_0,1.0,1.0,0.1,0.1,0.1,0.4730867899042011,0.5269132100701673,COMPLETED,FullyBayesian,2.5631496924916064e-11,3817.119697,0.5168688916592619,0.029404282636715146
25,0.647,32,32_0,1.0,1.0,1.0,1.0,0.1,0.0,0.5310636262416734,COMPLETED,FullyBayesian,0.46893637375832664,474.704723,0.6525628503538081,0.02668876790152715
26,0.625,33,33_0,5.0,5.0,0.9999999999999905,1.0,0.10000000000005388,0.46874297720751046,0.5312570227922878,COMPLETED,FullyBayesian,2.0172752357439094e-13,1431.151614,0.6355491439566411,0.02604027658211976
28,0.612,34,34_0,4.999999999999818,5.0,1.0,0.9999999999999267,0.9999999999999122,0.8523942927373958,0.14760570723906025,COMPLETED,FullyBayesian,2.3544055594015845e-11,1333.412309,0.6401215058800119,0.017064133380429055
29,0.65,35,35_0,5.0,5.0,0.9999999999999994,0.9999999999999997,1.0,0.8557959251374142,0.14420407486259204,COMPLETED,FullyBayesian,-6.217248937900877e-15,3202.338717,0.6394928023257331,0.016917151006551334
30,0.64,36,36_0,5.0,5.0,1.0,1.0,1.0,0.8586998051067071,0.14130019489362963,COMPLETED,FullyBayesian,-3.3661962106634746e-13,428.173064,0.6389494517546609,0.016950837700633485
31,0.731,37,37_0,5.0,1.0000000000000002,0.1,1.0,0.1,0.44764064070870824,0.5523593592912917,COMPLETED,FullyBayesian,1.1102230246251565e-16,1531.664949,0.701019768381351,0.023871800491084866
32,0.638,38,38_0,5.0,1.0000000003073612,1.0,1.0,0.10000000000000002,3.1738524658688654e-10,0.29520225559614305,COMPLETED,FullyBayesian,0.7047977440864717,1044.867686,0.6363107152477461,0.027435979401408024
33,0.688,39,39_0,4.999999999999995,1.0000000000001006,0.1,0.1,0.10000000000000214,0.48865323857548754,0.20555464577275173,COMPLETED,FullyBayesian,0.3057921156517607,444.970013,0.6729500899417215,0.02424663686363498
34,0.528,40,40_0,4.999999785211504,1.0000022570942741,0.10000000421187538,0.1000000178319863,0.1000000030481866,0.17867129384901562,0.29060671861607923,COMPLETED,FullyBayesian,0.5307219875349052,137.255432,0.5562001493319382,0.03070181581262733
35,0.611,41,41_0,1.0000000000000002,1.0000000000000033,0.1,0.9999999999999998,0.1,0.8958998501377162,0.1041001498622608,COMPLETED,FullyBayesian,2.298161660974074e-14,295.113144,0.6207371837779397,0.02615522187207973
36,0.633,42,42_0,1.0,1.0,0.1,1.0,0.1,0.5386492045809628,0.185588571905674,COMPLETED,FullyBayesian,0.2757622235133632,1031.184326,0.6357793048749438,0.02509982817289482
37,0.619,43,43_0,1.0,1.0000000000000002,1.0,0.9999999999999999,0.10000000000000002,0.2620991223971673,0.737900877602877,COMPLETED,FullyBayesian,-4.440892098500626e-14,1581.795625,0.6433824338472122,0.02266787342091822
38,0.703,44,44_0,5.0,1.0000000000000002,0.9999999999999999,0.9999999999999998,0.4252793897697488,0.5427653113690747,0.203606119544589,COMPLETED,FullyBayesian,0.25362856908633635,1183.643715,0.7164206957593107,0.01860355894737774
40,0.746,45,45_0,5.0,1.0,1.0,0.9999999999999915,0.10000000000000454,0.5813494561622891,0.20709113248091351,COMPLETED,FullyBayesian,0.21155941135679746,1069.843748,0.7280809558621585,0.017720261578123942
41,0.65,46,46_0,5.0,1.0000000000000002,0.9999999999999999,1.0,0.10000000000000003,0.381541724129616,0.6184582758703838,COMPLETED,FullyBayesian,2.220446049250313e-16,532.550216,0.6801953718258801,0.02138752856815635
42,0.655,47,47_0,1.0,1.0,0.10000000000000037,0.9999999999999972,0.10000000000000075,0.23140934425870124,0.7685906557412964,COMPLETED,FullyBayesian,2.4424906541753444e-15,259.122133,0.6523331287830756,0.023806118521799292
43,0.679,48,48_0,5.0,1.0,1.0,1.0,0.1,0.2804571245065348,0.7195428757009148,COMPLETED,FullyBayesian,-2.07449613043309e-10,407.051725,0.6640681887630366,0.022657650550809604
44,0.589,49,49_0,1.0000000000031193,4.999999999904327,0.10000000000000081,0.9999999999999968,0.9999999999999925,0.41421882653637637,0.5857811734635522,COMPLETED,FullyBayesian,7.149836278586008e-14,98.147897,0.6023374511799826,0.02618360932990665
