,vol_frac,trial_index,arm_name,mu1,mu2,mu3,std1,std2,std3,comp1,comp2,trial_status,generation_method,comp3,runtime,vol_frac_pred,vol_frac_sigma
0,0.667,0,0_0,3.90883207321167,1.4598201215267181,3.9024465084075928,0.391926908493042,0.3216787278652191,0.11284876856952906,0.44999873638153076,0.21019288897514343,COMPLETED,Sobol,0.3398083746433258,75.680259,0.6685535074769274,0.01342791724734045
3,0.647,1,1_0,2.2018191404640675,2.497646525502205,4.194808296859264,0.22810770804062486,0.9348754538223147,0.80015699993819,0.0022310325875878334,0.8317435374483466,COMPLETED,Sobol,0.16602542996406555,285.578404,0.6477666645585889,0.01370184713376295
15,0.647,2,2_0,1.0973745733499527,1.9172331877052784,2.793260756880045,0.742248793784529,0.7160233668982983,0.9320039864629507,0.29375667963176966,0.011334887705743313,COMPLETED,Sobol,0.694908432662487,261.919276,0.649724251260898,0.013682423044786405
27,0.686,3,3_0,2.934110391885042,1.0008092671632767,1.4121404886245728,0.5240273201838136,0.33004058739170433,0.6690093742683529,0.3403716655448079,0.10057633183896542,COMPLETED,Sobol,0.5590520026162267,85.953581,0.6825626773749861,0.013499760128051446
39,0.702,4,4_0,4.12264097481966,1.6222538650035858,4.271844074130058,0.6527618370018899,0.8359792558476329,0.3771687272936106,0.43411483243107796,0.18198744021356106,COMPLETED,Sobol,0.383897727355361,222.699408,0.7133506512356863,0.007685948720958788
51,0.631,5,5_0,1.7671848982572556,2.5844574756920338,3.5754374228417873,0.9235780531540513,0.11120255524292588,0.5863468021154404,0.11137468833476305,0.8113507013767958,COMPLETED,Sobol,0.07727461028844118,130.149856,0.6355840591657808,0.01367620599085764
63,0.639,6,6_0,1.9982447996735573,4.328231204301119,2.590798072516918,0.468805651459843,0.9029694594442844,0.3262594765052199,0.4876736355945468,0.3532307092100382,COMPLETED,Sobol,0.15909565519541502,116.096858,0.6432781437673057,0.013650583141931046
75,0.663,7,7_0,2.425800908356905,1.6707649193704128,3.258418772369623,0.808401082828641,0.5825308853760361,0.2931054879911244,0.7696581548079848,0.13632814958691597,COMPLETED,Sobol,0.0940136956050992,93.38323,0.6653640846459291,0.01327595022429288
87,0.571,8,8_0,4.142816796898842,3.370452105998993,1.2574275620281696,0.21115972362458707,0.2900850876234472,0.5670807512477042,0.06044045276939869,0.7316782791167498,COMPLETED,Sobol,0.20788126811385155,64.212341,0.5888238872027229,0.013689494744864627
99,0.671,9,9_0,2.831224065274,3.7565458863973618,4.429494682699442,0.9796786264516413,0.684126233868301,0.47909657247364523,0.2167010409757495,0.5484409797936678,COMPLETED,Sobol,0.23485797923058271,151.757519,0.6663749822013716,0.013596379834349737
1,0.711,10,10_0,3.8723627962955574,1.422992929843446,3.7200019282323207,0.6400602678556555,0.6774237166635086,0.4197836526581541,0.40929125557803514,0.15433235270290843,COMPLETED,GPEI,0.4363763917190564,194.250042,0.7084169021194177,0.008880794670546232
2,0.699,11,11_0,4.014073986228313,2.0787256288229217,4.773058691194274,0.7238858713785483,0.8544756965102596,0.3106866756666775,0.44758529818933496,0.26178304087035004,COMPLETED,GPEI,0.290631660940315,216.805618,0.6967473307748012,0.011266298834472754
4,0.73,12,12_0,4.439456958607373,1.229811248244768,4.263254871295622,0.5483653406559843,0.9273893758187739,0.34570925181922835,0.49586807076275086,0.10973151431929315,COMPLETED,GPEI,0.39440041491795597,278.321589,0.720785593967694,0.007930893268524718
5,0.71,13,13_0,4.227259428458437,1.664293413944823,4.107233630288182,0.7412485788176038,0.9430569291093044,0.528053422465687,0.3487418525461011,0.1820750323954509,COMPLETED,GPEI,0.469183115058448,310.365811,0.707849317761827,0.011341108978932141
6,0.687,14,14_0,4.13956696104619,1.8622022529300608,4.643662299829298,0.6033947751134597,0.7402210624932535,0.3607771565410811,0.23897025274160086,0.10609444654151752,COMPLETED,GPEI,0.6549353007168817,197.332211,0.6882902858109787,0.011434685477816375
7,0.725,15,15_0,3.965907786635712,1.3326606944373154,3.642509676674096,0.6666087126961858,0.7031139378196902,0.41586254639441433,0.5172028973372911,0.2794795451684222,COMPLETED,GPEI,0.2033175574942867,224.11904,0.7179952584312796,0.00912258956285357
8,0.695,16,16_0,3.731825005503817,1.8226071719529484,4.052265656622101,0.7715642242561891,0.639914473985742,0.34646203246811846,0.408587747409704,0.1499272725598671,COMPLETED,GPEI,0.4414849800304289,147.360959,0.6899732186636317,0.010654119124305687
9,0.691,17,17_0,3.330883834281598,1.525290447314558,4.249072166764325,0.6051658253505187,0.707317181350233,0.4330134018479038,0.4234870457835858,0.23681626252184595,COMPLETED,GPEI,0.3396966916945683,195.623782,0.6951231141461233,0.010677501447390467
10,0.688,18,18_0,4.336878378482233,1.0,3.7156724046307956,0.5180069171431854,0.8255865814564217,0.355125641939535,0.5340878948338785,0.040267360338626594,COMPLETED,GPEI,0.4256447448274949,301.426619,0.7081483568111104,0.010380927655294345
11,0.748,19,19_0,4.624781136253212,1.0000000000000002,4.076611799792763,0.5736104320277157,0.9999999999999999,0.482131866979144,0.4797612902558496,0.1299920137678073,COMPLETED,GPEI,0.3902466959763431,365.992462,0.7348785631008544,0.008313405179398438
12,0.704,20,20_0,4.437643339417175,1.0356120699575226,3.816933656633648,0.6786487347532575,1.0,0.2960184038642301,0.46114191534416427,0.05303592406884767,COMPLETED,GPEI,0.485822160586988,265.110998,0.7035364054097288,0.011034528932922677
13,0.752,21,21_0,4.525974502011117,1.0,3.9076792852807443,0.5718780070305793,0.8381978202579871,0.4334864938029378,0.6206569460023043,0.266656388582832,COMPLETED,GPEI,0.11268666541486372,321.839473,0.7432298801885413,0.0058300065382346136
