,vol_frac,trial_index,arm_name,mu1,mu2,mu3,std1,std2,std3,comp1,comp2,comp3,trial_status,generation_method,runtime,vol_frac_pred,vol_frac_sigma
0,0.682,0,0_0,2.888187885284424,4.962372064590454,4.9231157302856445,0.9282866895198822,0.12545589189976455,0.3156507447361946,0.5789368748664856,0.33311858773231506,0.9833157062530518,COMPLETED,Sobol,227.370555,0.6685377406747849,0.030670703312110383
3,0.659,1,1_0,3.2591191045939922,2.819168522953987,1.16273894906044,0.15882428027689457,0.6221616844646632,0.8078561945818364,0.379377668723464,0.6022705193608999,0.09814406465739012,COMPLETED,Sobol,117.067079,0.6506348103342363,0.028813401584451646
15,0.661,2,2_0,4.334792289882898,3.281426075845957,3.1121253594756126,0.6781208072789013,0.7894200091250241,0.6174777152016759,0.9620470954105258,0.8847865080460906,0.4951995378360152,COMPLETED,Sobol,199.441524,0.6493397373892208,0.027818018906096698
27,0.604,3,3_0,1.9550950303673744,1.4370198920369148,2.8488189429044724,0.43513720436021686,0.4080709636211396,0.4629628103226423,0.013235456310212612,0.179328597150743,0.6108404323458672,COMPLETED,Sobol,76.567529,0.6071732729437351,0.02880542451152661
39,0.657,4,4_0,1.183690432459116,3.629364550113678,1.6531927846372128,0.4968795754946769,0.4501712700352073,0.1003837930969894,0.7993877753615379,0.7689778953790665,0.29557419288903475,COMPLETED,Sobol,146.351703,0.6638028992801649,0.02566683730099337
45,0.715,5,5_0,4.55547709017992,1.5271765105426311,4.385981190949678,0.5913279718719423,0.944212784152478,0.958090837020427,0.22484568133950233,0.04569390416145325,0.6603954080492258,COMPLETED,Sobol,271.315042,0.6685187242115738,0.026427004525791813
46,0.645,6,6_0,3.6008746922016144,4.122246228158474,2.3430607430636883,0.32164090033620596,0.6650971201248467,0.7134398967027664,0.6830014223232865,0.44967080745846033,0.8079405929893255,COMPLETED,Sobol,101.316105,0.6415785674277613,0.02779056253340917
47,0.649,7,7_0,2.2222751192748547,2.221199292689562,3.570966336876154,0.7896383903920651,0.27938091531395914,0.4179839504882693,0.359176610596478,0.7361529180780053,0.17358956579118967,COMPLETED,Sobol,118.646826,0.6551070067847016,0.027214695626528743
48,0.677,8,8_0,2.293836794793606,3.0313842967152596,2.1449955105781555,0.660868460033089,0.5855099093168974,0.53865958256647,0.8268100777640939,0.8697851095348597,0.3318723374977708,COMPLETED,Sobol,125.546921,0.6675816477240096,0.02394166789121271
49,0.655,9,9_0,3.9142614789307117,1.1870697773993015,3.8785152807831764,0.4539208783768117,0.1901258581317961,0.580892272759229,0.1504213036969304,0.06938316859304905,0.7121730800718069,COMPLETED,Sobol,66.49495,0.6468510424112259,0.02759777950832242
1,0.637,10,10_0,5.0,1.0,5.0,1.0,1.0,1.0,0.25071056428708877,0.0,0.20754065342664274,COMPLETED,FullyBayesian,775.234046,0.6439262631557731,0.026961645095738812
2,0.65,11,11_0,5.0,1.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,COMPLETED,FullyBayesian,1442.040014,0.6460393114076929,0.029982512604638377
4,0.0,12,12_0,5.0,5.0,5.0,1.0,1.0,1.0,0.0,0.0,1.0,COMPLETED,FullyBayesian,1925.391133,0.03061291270717348,0.03624182550744646
5,0.732,13,13_0,1.0,5.0,5.0,1.0,0.1,1.0,1.0,1.0,0.0,COMPLETED,FullyBayesian,1162.022636,0.7138985692356923,0.025722124872200023
6,0.515,14,14_0,4.766458392044582,2.208149448500652,4.412453588427073,0.1,1.0,1.0,0.019583089398378033,0.0,1.0,COMPLETED,FullyBayesian,2723.288631,0.5251809505679961,0.029599910204079323
7,0.65,15,15_0,5.0,1.3723864410864854,4.484810412063523,0.1,1.0,1.0,0.0,1.0,1.0,COMPLETED,FullyBayesian,1001.417121,0.6389805129065127,0.03034376625306531
8,0.644,16,16_0,1.0,5.0,4.344421625882955,0.7526327511120787,1.0,1.0,1.0,0.0,1.0,COMPLETED,FullyBayesian,1955.989061,0.6436116328533306,0.028470022625976456
9,0.646,17,17_0,5.0,1.8665279926597447,4.774367768698953,0.6111004068772178,1.0,1.0,0.3182405801054603,0.0,1.0,COMPLETED,FullyBayesian,1709.798957,0.6373773737916985,0.02810892454060242
10,0.589,18,18_0,5.0,1.0,5.0,0.3903695761193474,0.8752410145379816,1.0,0.30385038267675174,0.0,0.7480311489561097,COMPLETED,FullyBayesian,763.065907,0.6137338453460163,0.026354627045786498
11,0.739,19,19_0,1.0,5.0,1.0,1.0,0.1,1.0,1.0,1.0,1.0,COMPLETED,FullyBayesian,986.639552,0.7245598698184366,0.026933343120498405
12,0.568,20,20_0,2.550034839800201,5.0,5.0,0.1,0.1,1.0,1.0,1.0,0.0,COMPLETED,FullyBayesian,180.304076,0.5813487915783132,0.031146665160276154
13,0.638,21,21_0,1.0,5.0,5.0,1.0,1.0,1.0,0.0,1.0,0.0,COMPLETED,FullyBayesian,406.210511,0.6242243043570372,0.032065262237682635
14,0.632,22,22_0,1.0,5.0,1.0,1.0,0.1,1.0,1.0,0.0,0.0,COMPLETED,FullyBayesian,384.706547,0.6449562193263825,0.029749589061934555
16,0.511,23,23_0,5.0,1.0,1.0,0.1,1.0,0.1,0.47259029130670865,0.0,1.0,COMPLETED,FullyBayesian,1832.585867,0.5280176322120238,0.03240693462111792
17,0.656,24,24_0,1.0,1.0,5.0,1.0,0.1,1.0,1.0,1.0,1.0,COMPLETED,FullyBayesian,869.429537,0.6544143768570607,0.030396953511199375
18,0.739,25,25_0,1.0,5.0,5.0,1.0,0.1,0.1,1.0,1.0,1.0,COMPLETED,FullyBayesian,2586.728759,0.7355387891550162,0.024662461858002603
19,0.706,26,26_0,3.703631924471314,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,COMPLETED,FullyBayesian,1561.125772,0.6888569037477639,0.030890525028028117
20,0.566,27,27_0,1.0,3.616553457259221,5.0,0.1,0.1,1.0,1.0,1.0,1.0,COMPLETED,FullyBayesian,2926.685491,0.5804336613608614,0.031963190262681254
21,0.632,28,28_0,1.0,1.0,1.0,0.5537324921867582,1.0,1.0,0.3816226881096149,1.0,0.7341975283057043,COMPLETED,FullyBayesian,377.001719,0.6318048250997005,0.029432229749121127
22,0.652,29,29_0,3.31266131468536,2.3172642082178156,5.0,1.0,1.0,0.1,1.0,0.0,1.0,COMPLETED,FullyBayesian,659.99477,0.6566268612244419,0.028952430487287163
23,0.653,30,30_0,3.3395934101200866,3.454146765867563,1.0,1.0,0.1,0.1,1.0,1.0,1.0,COMPLETED,FullyBayesian,3745.272348,0.654186435899395,0.02665632096266088
24,0.648,31,31_0,4.40262785744618,1.0,4.15978313095852,1.0,1.0,0.1,0.580356662565977,1.0,0.0,COMPLETED,FullyBayesian,1054.647685,0.6446131822965185,0.02940737948823779
25,0.514,32,32_0,1.0,5.0,1.0,1.0,0.1,0.1,0.0,1.0,1.0,COMPLETED,FullyBayesian,1861.323188,0.5264784538290428,0.0317783067330453
26,0.739,33,33_0,1.0,4.3680652197765095,5.0,1.0,0.1,0.723101506519681,0.6217277076577258,1.0,0.6690132213877791,COMPLETED,FullyBayesian,871.20517,0.7376915112628173,0.02484581071580649
28,0.69,34,34_0,1.0,3.1870976532484243,4.39201217492818,1.0,0.1,1.0,1.0,0.3798204044359563,1.0,COMPLETED,FullyBayesian,513.177864,0.67976333088687,0.029315300426742474
29,0.761,35,35_0,1.0,5.0,1.0,1.0,1.0,0.1,0.699585804753878,1.0,0.0,COMPLETED,FullyBayesian,878.126553,0.7501402493323159,0.025634144938907377
30,0.532,36,36_0,4.2933989214129245,1.7816389123757075,1.0,1.0,0.1,1.0,1.0,1.0,0.0,COMPLETED,FullyBayesian,1969.476105,0.5572330229753305,0.032826543864194216
31,0.61,37,37_0,1.0,2.257401019058082,5.0,0.1,1.0,1.0,0.11894745196309399,1.0,0.0,COMPLETED,FullyBayesian,1333.449621,0.6169637165968865,0.02990720056330725
32,0.696,38,38_0,2.3513714681377484,3.905756376033495,1.0,1.0,0.1,1.0,0.7259692616844441,1.0,1.0,COMPLETED,FullyBayesian,3300.368426,0.6980812344601123,0.025870453879434784
33,0.701,39,39_0,2.0628429536180493,4.410404259443093,5.0,1.0,0.1,0.1,1.0,0.5782818744479081,1.0,COMPLETED,FullyBayesian,2957.152449,0.7007035927886375,0.02552996167154282
34,0.687,40,40_0,2.1488468076476983,4.761406495156869,1.0,1.0,1.0,0.1,1.0,1.0,1.0,COMPLETED,FullyBayesian,310.845362,0.694875063169825,0.026346505384992464
35,0.722,41,41_0,1.0,5.0,5.0,1.0,1.0,1.0,0.7385791038282702,1.0,1.0,COMPLETED,FullyBayesian,2451.76125,0.7232837610289456,0.02431651175474564
36,0.794,42,42_0,1.0,5.0,5.0,1.0,1.0,1.0,0.4691532260787902,1.0,0.0,COMPLETED,FullyBayesian,1182.569909,0.7669404248097156,0.027164908936824526
37,0.645,43,43_0,3.3526488132741066,1.0,1.0,1.0,1.0,1.0,0.14807869047700528,1.0,1.0,COMPLETED,FullyBayesian,2125.297151,0.649844558311918,0.028924458261260735
38,0.703,44,44_0,1.0,4.492607686358439,5.0,1.0,1.0,0.1,1.0,1.0,0.0,COMPLETED,FullyBayesian,1711.96821,0.7008257018150155,0.025999039279885717
40,0.672,45,45_0,3.2403863801980135,1.7515739863672959,5.0,1.0,1.0,1.0,0.4759925675491216,1.0,1.0,COMPLETED,FullyBayesian,1278.663717,0.6779414190926012,0.02811935360906554
41,0.733,46,46_0,1.0,5.0,5.0,1.0,0.5685926402422152,0.29907781645672993,0.7151113015234718,0.6407733585489088,0.0,COMPLETED,FullyBayesian,437.124546,0.7347635064257746,0.024403223898018318
42,0.687,47,47_0,1.0,5.0,5.0,1.0,1.0,1.0,0.6963211173365701,1.0,0.0,COMPLETED,FullyBayesian,492.702407,0.723923388626395,0.023892938810016612
43,0.717,48,48_0,1.0,3.825975604836624,5.0,1.0,1.0,1.0,0.5887735366297434,1.0,0.0,COMPLETED,FullyBayesian,253.426206,0.7216643772957106,0.026169000901470348
44,0.753,49,49_0,1.0,5.0,5.0,0.553553126099561,1.0,0.1,0.4031212024430681,1.0,0.0,COMPLETED,FullyBayesian,180.859918,0.7480438065257746,0.02783704960589429
