,vol_frac,trial_index,arm_name,mu1,mu2,mu3,std1,std2,std3,comp1,comp2,comp3,trial_status,generation_method,runtime,vol_frac_pred,vol_frac_sigma
0,0.673,0,0_0,3.6014969669583667,3.0218134949393716,4.514405883686208,0.263656202834381,0.8670097618071374,0.7751226574954097,0.6661016674853226,0.9878954482759622,0.2569684226038301,COMPLETED,Uniform,260.624596,0.673,
2,0.69,1,0_0,3.6014969669583667,3.0218134949393716,4.514405883686208,0.263656202834381,0.8670097618071374,0.7751226574954097,0.6661016674853226,0.9878954482759622,0.2569684226038301,COMPLETED,Uniform,199.414581,0.69,
13,0.673,2,0_0,3.6014969669583667,3.0218134949393716,4.514405883686208,0.263656202834381,0.8670097618071374,0.7751226574954097,0.6661016674853226,0.9878954482759622,0.2569684226038301,COMPLETED,Uniform,211.084001,0.673,
24,0.673,3,0_0,3.6014969669583667,3.0218134949393716,4.514405883686208,0.263656202834381,0.8670097618071374,0.7751226574954097,0.6661016674853226,0.9878954482759622,0.2569684226038301,COMPLETED,Uniform,258.185045,0.673,
35,0.69,4,0_0,3.6014969669583667,3.0218134949393716,4.514405883686208,0.263656202834381,0.8670097618071374,0.7751226574954097,0.6661016674853226,0.9878954482759622,0.2569684226038301,COMPLETED,Uniform,203.882942,0.69,
46,0.676,5,0_0,3.6014969669583667,3.0218134949393716,4.514405883686208,0.263656202834381,0.8670097618071374,0.7751226574954097,0.6661016674853226,0.9878954482759622,0.2569684226038301,COMPLETED,Uniform,261.196427,0.676,
57,0.677,6,0_0,3.6014969669583667,3.0218134949393716,4.514405883686208,0.263656202834381,0.8670097618071374,0.7751226574954097,0.6661016674853226,0.9878954482759622,0.2569684226038301,COMPLETED,Uniform,207.663831,0.677,
68,0.683,7,0_0,3.6014969669583667,3.0218134949393716,4.514405883686208,0.263656202834381,0.8670097618071374,0.7751226574954097,0.6661016674853226,0.9878954482759622,0.2569684226038301,COMPLETED,Uniform,197.820007,0.683,
79,0.672,8,0_0,3.6014969669583667,3.0218134949393716,4.514405883686208,0.263656202834381,0.8670097618071374,0.7751226574954097,0.6661016674853226,0.9878954482759622,0.2569684226038301,COMPLETED,Uniform,264.570473,0.672,
90,0.671,9,0_0,3.6014969669583667,3.0218134949393716,4.514405883686208,0.263656202834381,0.8670097618071374,0.7751226574954097,0.6661016674853226,0.9878954482759622,0.2569684226038301,COMPLETED,Uniform,252.450118,0.671,
1,0.678,10,0_0,3.6014969669583667,3.0218134949393716,4.514405883686208,0.263656202834381,0.8670097618071374,0.7751226574954097,0.6661016674853226,0.9878954482759622,0.2569684226038301,COMPLETED,Uniform,273.190035,0.678,
3,0.679,11,0_0,3.6014969669583667,3.0218134949393716,4.514405883686208,0.263656202834381,0.8670097618071374,0.7751226574954097,0.6661016674853226,0.9878954482759622,0.2569684226038301,COMPLETED,Uniform,269.77003,0.679,
4,0.67,12,0_0,3.6014969669583667,3.0218134949393716,4.514405883686208,0.263656202834381,0.8670097618071374,0.7751226574954097,0.6661016674853226,0.9878954482759622,0.2569684226038301,COMPLETED,Uniform,198.406094,0.67,
5,0.672,13,0_0,3.6014969669583667,3.0218134949393716,4.514405883686208,0.263656202834381,0.8670097618071374,0.7751226574954097,0.6661016674853226,0.9878954482759622,0.2569684226038301,COMPLETED,Uniform,194.582211,0.672,
6,0.682,14,0_0,3.6014969669583667,3.0218134949393716,4.514405883686208,0.263656202834381,0.8670097618071374,0.7751226574954097,0.6661016674853226,0.9878954482759622,0.2569684226038301,COMPLETED,Uniform,203.940736,0.682,
7,0.68,15,0_0,3.6014969669583667,3.0218134949393716,4.514405883686208,0.263656202834381,0.8670097618071374,0.7751226574954097,0.6661016674853226,0.9878954482759622,0.2569684226038301,COMPLETED,Uniform,215.297829,0.68,
8,0.684,16,0_0,3.6014969669583667,3.0218134949393716,4.514405883686208,0.263656202834381,0.8670097618071374,0.7751226574954097,0.6661016674853226,0.9878954482759622,0.2569684226038301,COMPLETED,Uniform,196.014785,0.684,
9,0.68,17,0_0,3.6014969669583667,3.0218134949393716,4.514405883686208,0.263656202834381,0.8670097618071374,0.7751226574954097,0.6661016674853226,0.9878954482759622,0.2569684226038301,COMPLETED,Uniform,249.871045,0.68,
10,0.683,18,0_0,3.6014969669583667,3.0218134949393716,4.514405883686208,0.263656202834381,0.8670097618071374,0.7751226574954097,0.6661016674853226,0.9878954482759622,0.2569684226038301,COMPLETED,Uniform,281.624035,0.683,
11,0.681,19,0_0,3.6014969669583667,3.0218134949393716,4.514405883686208,0.263656202834381,0.8670097618071374,0.7751226574954097,0.6661016674853226,0.9878954482759622,0.2569684226038301,COMPLETED,Uniform,235.219729,0.681,
12,0.685,20,0_0,3.6014969669583667,3.0218134949393716,4.514405883686208,0.263656202834381,0.8670097618071374,0.7751226574954097,0.6661016674853226,0.9878954482759622,0.2569684226038301,COMPLETED,Uniform,221.472167,0.685,
14,0.686,21,0_0,3.6014969669583667,3.0218134949393716,4.514405883686208,0.263656202834381,0.8670097618071374,0.7751226574954097,0.6661016674853226,0.9878954482759622,0.2569684226038301,COMPLETED,Uniform,226.623166,0.686,
