,vol_frac,trial_index,arm_name,mu1_div_mu3,mu2_div_mu3,std1,std2,std3,comp1,comp2,trial_status,generation_method,comp3,runtime,vol_frac_pred,vol_frac_sigma
0,0.582,0,0_0,3.90883207321167,1.4598201215267181,0.7530504643917084,0.391926908493042,0.3216787278652191,0.014276409521698952,0.44999873638153076,COMPLETED,Sobol,0.5357248540967703,88.353257,0.5933838240665195,0.026580779171364494
3,0.657,1,1_0,2.020150765776634,2.9409069381654263,0.7859128925949335,0.24311787020415068,0.7405831662937998,0.6324406489729881,0.042534369975328445,COMPLETED,Sobol,0.3250249810516834,240.765144,0.6324739439982181,0.028148243889451165
15,0.689,2,2_0,4.988445710390806,2.497615907341242,0.1794322269037366,0.7553161699324846,0.43110721129924057,0.1499057663604617,0.2144140601158142,COMPLETED,Sobol,0.6356801735237241,238.452009,0.660232228591433,0.029664270813567897
27,0.633,3,3_0,1.06462724506855,1.9767190776765347,0.4806092101149261,0.7815139440819621,0.8561553542502225,0.516113662160933,0.30937592312693596,COMPLETED,Sobol,0.17451041471213102,119.046911,0.6309953968988211,0.022779897017194083
39,0.614,4,4_0,3.402052875608206,2.5395298339426517,0.5316829347983003,0.11932775089517236,0.9473378074355423,0.3783045746386051,0.1598402764648199,COMPLETED,Sobol,0.461855148896575,91.36769,0.622281618979498,0.02343416250918545
45,0.657,5,5_0,4.450426068156958,1.5031073428690434,0.850854363758117,0.9299169705249369,0.6067595845088363,0.27000752557069063,0.4266891609877348,COMPLETED,Sobol,0.3033033134415746,314.507903,0.6623325793535002,0.022184119304547847
46,0.683,6,6_0,1.6203413605690002,2.0220055542886257,0.7162301283329725,0.6332255016081035,0.18831526646390556,0.9037939077243209,0.08171209879219532,COMPLETED,Sobol,0.014493993483483791,233.236306,0.6758557989831915,0.019716307327239058
47,0.579,7,7_0,3.7267117351293564,4.49638757109642,0.2659028870984912,0.3131811602972448,0.7985971822403372,0.24322772771120071,0.694637194275856,COMPLETED,Sobol,0.06213507801294327,53.738154,0.5901627179418054,0.025647313406315306
48,0.688,8,8_0,1.6376314274966717,4.271222930401564,0.5070250470191241,0.462082433886826,0.756461286265403,0.3060537837445736,0.4874042207375169,COMPLETED,Sobol,0.20654199551790953,110.42904,0.6666170180992004,0.024398661230320196
49,0.65,9,9_0,2.415970355272293,1.7293429747223854,0.5830353192053735,0.7409130226820707,0.9302555549889803,0.2070703962817788,0.6257130866870284,COMPLETED,Sobol,0.16721651703119278,206.248752,0.6434778829143009,0.022336597743260862
1,0.522,10,10_0,4.999999999999962,3.904814458177294,0.10000000000000513,0.9999999999999934,0.1,0.9999999999999967,4.397530901988327e-15,COMPLETED,FullyBayesian,-1.1102230246251565e-15,371.944753,0.5447553628751742,0.02126569286164044
2,0.537,11,11_0,4.999999999999995,4.999999999999998,0.18017498439383542,0.9999999999999992,0.10000000000000188,0.9999999999999969,2.4086412094524597e-15,COMPLETED,FullyBayesian,6.661338147750939e-16,339.250207,0.5408775732151104,0.020971837703284313
4,0.0,12,12_0,5.0,1.0,0.1,1.0,1.0,0.0,0.0,COMPLETED,FullyBayesian,1.0,1493.77056,0.00895389735376173,0.025648040433182803
5,0.0,13,13_0,1.0,5.0,1.0,0.9999999999999912,0.10000000000000137,2.9750145841131654e-14,4.466758928016924e-15,COMPLETED,FullyBayesian,0.9999999999999658,1072.005349,0.007507464684892495,0.025869827244461036
6,0.644,14,14_0,1.000000000000003,3.023712843806779,0.3878707652299911,0.9999999999999984,0.2594056190484102,8.819660559880435e-16,0.9999999999999991,COMPLETED,FullyBayesian,0.0,856.784624,0.6398519990653505,0.023301121505354974
7,0.642,15,15_0,1.0,5.0,1.0,0.5212415144008579,0.5135630899643037,1.0,4.23568509798853e-11,COMPLETED,FullyBayesian,-4.235678474628912e-11,4571.884862,0.6366327677892154,0.015536623026623467
8,0.645,16,16_0,1.0,4.999999999999998,1.0,0.440963305471365,0.41349903538801913,1.0,3.920473808523872e-16,COMPLETED,FullyBayesian,-4.440892098500626e-16,1972.116028,0.6372206811659676,0.015190743238580136
9,0.64,17,17_0,1.0000000184180553,4.999999990241651,0.999999999767192,0.5006743402437716,0.42638986875676566,0.9999999940493184,5.249061460661027e-10,COMPLETED,FullyBayesian,5.4257754955600035e-09,3613.621143,0.6366826693829291,0.015139432469391511
10,0.0,18,18_0,4.999999999998421,4.999999999999098,0.9999999999844843,0.6772737773649188,0.9999999999998909,9.017956181790556e-15,1.0610220061579703e-11,COMPLETED,FullyBayesian,0.9999999999893807,334.717708,0.005845075195500482,0.024461762430674522
11,0.648,19,19_0,1.0,1.0,1.0,0.1,0.1,1.0,8.488628809363129e-17,COMPLETED,FullyBayesian,0.0,708.652842,0.6591118707039775,0.02264874370565583
12,0.527,20,20_0,1.5305458850306857,1.0,0.1,0.1,0.2825650525822428,0.6253283874868543,0.3746716125131458,COMPLETED,FullyBayesian,0.0,340.116688,0.5388761732779306,0.02629529875340645
13,0.657,21,21_0,5.0,1.0,0.6346750592189755,0.9999999999999871,0.42398933571739794,1.0,3.5102137582002754e-14,COMPLETED,FullyBayesian,-3.5083047578154947e-14,629.91421,0.6406391990260293,0.021933803002599173
14,0.646,22,22_0,5.0,1.0,0.1,1.0,0.1,1.8719003342354713e-16,1.0,COMPLETED,FullyBayesian,-2.220446049250313e-16,911.077054,0.6436426977823724,0.023578504532824715
16,0.706,23,23_0,5.0,2.596183245296661,0.40942489505429636,0.7278161472592786,0.10000000000000031,0.46755268146853596,0.5324473185314637,COMPLETED,FullyBayesian,4.440892098500626e-16,2601.478046,0.6805234228263096,0.02281102387910306
17,0.515,24,24_0,1.000000000000001,1.0000000000000007,1.0,0.1,1.0,0.0,0.999999999999999,COMPLETED,FullyBayesian,9.992007221626409e-16,2745.832544,0.5218218296323465,0.02677142394296514
18,0.649,25,25_0,4.9999999989989,1.0000000035789187,0.10000000040819311,0.9999999999228172,0.10000000002941407,0.14660839438788004,0.8533916056081651,COMPLETED,FullyBayesian,3.954836458319733e-12,846.300291,0.6484072292980024,0.025305468120159543
19,0.708,26,26_0,4.999999999999877,1.0000000000000073,0.8229752505156117,0.10000000000001384,0.5066869434377779,0.8537774835756796,0.14622251642432005,COMPLETED,FullyBayesian,3.3306690738754696e-16,603.911498,0.6962783676241943,0.021033337875074873
20,0.656,27,27_0,5.0,4.999999999999989,0.1,1.0,0.1,0.2293811166600725,0.31471369351298173,COMPLETED,FullyBayesian,0.4559051898269457,950.443759,0.666099125254751,0.02377954001450302
21,0.71,28,28_0,5.0,1.0,1.0,0.1,1.0,0.9263757063492915,0.07362430007240311,COMPLETED,FullyBayesian,-6.421694509484155e-09,329.801544,0.7069142726253571,0.016107629897193658
22,0.729,29,29_0,5.0,1.0,1.0,0.1,1.0,0.9267340296718443,0.07326597032815856,COMPLETED,FullyBayesian,-2.886579864025407e-15,332.73331,0.7068974184770919,0.016134481198618798
23,0.646,30,30_0,1.0000000000078433,1.000000000015834,0.9999999999979695,0.10000000000509275,0.9999999999944946,0.9173329406930076,0.08266705930595847,COMPLETED,FullyBayesian,1.0338396805309458e-12,891.589113,0.6743095752354265,0.023590872243626725
24,0.641,31,31_0,1.0000000005118517,1.0000000001323492,0.10000000003833275,0.589603622803799,0.10000000002768379,0.1999044871456969,0.37504259951648117,COMPLETED,FullyBayesian,0.4250529133378219,414.656377,0.6392025595557442,0.02270689803017894
