,vol_frac,trial_index,arm_name,mu1,mu2,mu3,std1,std2,std3,comp1,comp2,trial_status,generation_method,comp3,runtime,vol_frac_pred,vol_frac_sigma
0,0.53,0,0_0,4.18954198314152,4.876524228335837,4.874021002871229,0.17112655458289333,0.26626868022699196,0.8951821613984449,0.7445137283483997,0.1670162454535159,COMPLETED,Uniform,0.08847002619808442,53.217498,0.53,
2,0.53,1,0_0,4.18954198314152,4.876524228335837,4.874021002871229,0.17112655458289333,0.26626868022699196,0.8951821613984449,0.7445137283483997,0.1670162454535159,COMPLETED,Uniform,0.08847002619808442,52.953954,0.53,
13,0.53,2,0_0,4.18954198314152,4.876524228335837,4.874021002871229,0.17112655458289333,0.26626868022699196,0.8951821613984449,0.7445137283483997,0.1670162454535159,COMPLETED,Uniform,0.08847002619808442,48.813955,0.53,
24,0.53,3,0_0,4.18954198314152,4.876524228335837,4.874021002871229,0.17112655458289333,0.26626868022699196,0.8951821613984449,0.7445137283483997,0.1670162454535159,COMPLETED,Uniform,0.08847002619808442,47.842787,0.53,
35,0.53,4,0_0,4.18954198314152,4.876524228335837,4.874021002871229,0.17112655458289333,0.26626868022699196,0.8951821613984449,0.7445137283483997,0.1670162454535159,COMPLETED,Uniform,0.08847002619808442,54.293794,0.53,
46,0.533,5,0_0,4.18954198314152,4.876524228335837,4.874021002871229,0.17112655458289333,0.26626868022699196,0.8951821613984449,0.7445137283483997,0.1670162454535159,COMPLETED,Uniform,0.08847002619808442,41.242325,0.533,
57,0.536,6,0_0,4.18954198314152,4.876524228335837,4.874021002871229,0.17112655458289333,0.26626868022699196,0.8951821613984449,0.7445137283483997,0.1670162454535159,COMPLETED,Uniform,0.08847002619808442,48.526844,0.536,
68,0.536,7,0_0,4.18954198314152,4.876524228335837,4.874021002871229,0.17112655458289333,0.26626868022699196,0.8951821613984449,0.7445137283483997,0.1670162454535159,COMPLETED,Uniform,0.08847002619808442,43.417376,0.536,
79,0.538,8,0_0,4.18954198314152,4.876524228335837,4.874021002871229,0.17112655458289333,0.26626868022699196,0.8951821613984449,0.7445137283483997,0.1670162454535159,COMPLETED,Uniform,0.08847002619808442,51.684155,0.538,
90,0.534,9,0_0,4.18954198314152,4.876524228335837,4.874021002871229,0.17112655458289333,0.26626868022699196,0.8951821613984449,0.7445137283483997,0.1670162454535159,COMPLETED,Uniform,0.08847002619808442,45.468175,0.534,
1,0.53,10,0_0,4.18954198314152,4.876524228335837,4.874021002871229,0.17112655458289333,0.26626868022699196,0.8951821613984449,0.7445137283483997,0.1670162454535159,COMPLETED,Uniform,0.08847002619808442,52.155005,0.53,
3,0.534,11,0_0,4.18954198314152,4.876524228335837,4.874021002871229,0.17112655458289333,0.26626868022699196,0.8951821613984449,0.7445137283483997,0.1670162454535159,COMPLETED,Uniform,0.08847002619808442,36.845171,0.534,
4,0.527,12,0_0,4.18954198314152,4.876524228335837,4.874021002871229,0.17112655458289333,0.26626868022699196,0.8951821613984449,0.7445137283483997,0.1670162454535159,COMPLETED,Uniform,0.08847002619808442,48.612103,0.527,
5,0.526,13,0_0,4.18954198314152,4.876524228335837,4.874021002871229,0.17112655458289333,0.26626868022699196,0.8951821613984449,0.7445137283483997,0.1670162454535159,COMPLETED,Uniform,0.08847002619808442,50.493382,0.526,
6,0.532,14,0_0,4.18954198314152,4.876524228335837,4.874021002871229,0.17112655458289333,0.26626868022699196,0.8951821613984449,0.7445137283483997,0.1670162454535159,COMPLETED,Uniform,0.08847002619808442,61.589369,0.532,
7,0.529,15,0_0,4.18954198314152,4.876524228335837,4.874021002871229,0.17112655458289333,0.26626868022699196,0.8951821613984449,0.7445137283483997,0.1670162454535159,COMPLETED,Uniform,0.08847002619808442,56.487681,0.529,
8,0.533,16,0_0,4.18954198314152,4.876524228335837,4.874021002871229,0.17112655458289333,0.26626868022699196,0.8951821613984449,0.7445137283483997,0.1670162454535159,COMPLETED,Uniform,0.08847002619808442,51.352791,0.533,
9,0.538,17,0_0,4.18954198314152,4.876524228335837,4.874021002871229,0.17112655458289333,0.26626868022699196,0.8951821613984449,0.7445137283483997,0.1670162454535159,COMPLETED,Uniform,0.08847002619808442,52.397161,0.538,
10,0.532,18,0_0,4.18954198314152,4.876524228335837,4.874021002871229,0.17112655458289333,0.26626868022699196,0.8951821613984449,0.7445137283483997,0.1670162454535159,COMPLETED,Uniform,0.08847002619808442,52.251863,0.532,
11,0.526,19,0_0,4.18954198314152,4.876524228335837,4.874021002871229,0.17112655458289333,0.26626868022699196,0.8951821613984449,0.7445137283483997,0.1670162454535159,COMPLETED,Uniform,0.08847002619808442,58.583686,0.526,
12,0.526,20,0_0,4.18954198314152,4.876524228335837,4.874021002871229,0.17112655458289333,0.26626868022699196,0.8951821613984449,0.7445137283483997,0.1670162454535159,COMPLETED,Uniform,0.08847002619808442,56.380631,0.526,
14,0.531,21,0_0,4.18954198314152,4.876524228335837,4.874021002871229,0.17112655458289333,0.26626868022699196,0.8951821613984449,0.7445137283483997,0.1670162454535159,COMPLETED,Uniform,0.08847002619808442,59.411514,0.531,
15,0.529,22,0_0,4.18954198314152,4.876524228335837,4.874021002871229,0.17112655458289333,0.26626868022699196,0.8951821613984449,0.7445137283483997,0.1670162454535159,COMPLETED,Uniform,0.08847002619808442,51.939345,0.529,
16,0.527,23,0_0,4.18954198314152,4.876524228335837,4.874021002871229,0.17112655458289333,0.26626868022699196,0.8951821613984449,0.7445137283483997,0.1670162454535159,COMPLETED,Uniform,0.08847002619808442,48.436316,0.527,
17,0.53,24,0_0,4.18954198314152,4.876524228335837,4.874021002871229,0.17112655458289333,0.26626868022699196,0.8951821613984449,0.7445137283483997,0.1670162454535159,COMPLETED,Uniform,0.08847002619808442,55.856253,0.53,
18,0.531,25,0_0,4.18954198314152,4.876524228335837,4.874021002871229,0.17112655458289333,0.26626868022699196,0.8951821613984449,0.7445137283483997,0.1670162454535159,COMPLETED,Uniform,0.08847002619808442,54.012198,0.531,
19,0.53,26,0_0,4.18954198314152,4.876524228335837,4.874021002871229,0.17112655458289333,0.26626868022699196,0.8951821613984449,0.7445137283483997,0.1670162454535159,COMPLETED,Uniform,0.08847002619808442,46.03086,0.53,
20,0.528,27,0_0,4.18954198314152,4.876524228335837,4.874021002871229,0.17112655458289333,0.26626868022699196,0.8951821613984449,0.7445137283483997,0.1670162454535159,COMPLETED,Uniform,0.08847002619808442,53.324653,0.528,
21,0.533,28,0_0,4.18954198314152,4.876524228335837,4.874021002871229,0.17112655458289333,0.26626868022699196,0.8951821613984449,0.7445137283483997,0.1670162454535159,COMPLETED,Uniform,0.08847002619808442,56.151109,0.533,
22,0.53,29,0_0,4.18954198314152,4.876524228335837,4.874021002871229,0.17112655458289333,0.26626868022699196,0.8951821613984449,0.7445137283483997,0.1670162454535159,COMPLETED,Uniform,0.08847002619808442,52.197328,0.53,
23,0.536,30,0_0,4.18954198314152,4.876524228335837,4.874021002871229,0.17112655458289333,0.26626868022699196,0.8951821613984449,0.7445137283483997,0.1670162454535159,COMPLETED,Uniform,0.08847002619808442,53.223985,0.536,
25,0.531,31,0_0,4.18954198314152,4.876524228335837,4.874021002871229,0.17112655458289333,0.26626868022699196,0.8951821613984449,0.7445137283483997,0.1670162454535159,COMPLETED,Uniform,0.08847002619808442,56.911821,0.531,
26,0.542,32,0_0,4.18954198314152,4.876524228335837,4.874021002871229,0.17112655458289333,0.26626868022699196,0.8951821613984449,0.7445137283483997,0.1670162454535159,COMPLETED,Uniform,0.08847002619808442,61.514625,0.542,
27,0.529,33,0_0,4.18954198314152,4.876524228335837,4.874021002871229,0.17112655458289333,0.26626868022699196,0.8951821613984449,0.7445137283483997,0.1670162454535159,COMPLETED,Uniform,0.08847002619808442,49.297846,0.529,
28,0.53,34,0_0,4.18954198314152,4.876524228335837,4.874021002871229,0.17112655458289333,0.26626868022699196,0.8951821613984449,0.7445137283483997,0.1670162454535159,COMPLETED,Uniform,0.08847002619808442,59.637463,0.53,
29,0.534,35,0_0,4.18954198314152,4.876524228335837,4.874021002871229,0.17112655458289333,0.26626868022699196,0.8951821613984449,0.7445137283483997,0.1670162454535159,COMPLETED,Uniform,0.08847002619808442,55.714777,0.534,
30,0.534,36,0_0,4.18954198314152,4.876524228335837,4.874021002871229,0.17112655458289333,0.26626868022699196,0.8951821613984449,0.7445137283483997,0.1670162454535159,COMPLETED,Uniform,0.08847002619808442,47.309439,0.534,
31,0.533,37,0_0,4.18954198314152,4.876524228335837,4.874021002871229,0.17112655458289333,0.26626868022699196,0.8951821613984449,0.7445137283483997,0.1670162454535159,COMPLETED,Uniform,0.08847002619808442,56.311463,0.533,
