,vol_frac,trial_index,arm_name,mu1,mu2,mu3,std1,std2,std3,comp1,comp2,trial_status,generation_method,comp3,runtime,vol_frac_pred,vol_frac_sigma
0,0.721,0,0_0,3.7617242336273193,1.1226302683353424,4.38811993598938,0.8570636332035064,0.960177618265152,0.7561815679073334,0.4069267213344574,0.3473580479621887,COMPLETED,Sobol,0.24571523070335388,297.183474,0.7095618707916824,0.007419717481602884
3,0.639,1,1_0,2.690124783664942,2.3702132180333138,3.790993560105562,0.6411429735831916,0.43939008144661784,0.20933633279055358,0.12110601831227541,0.6944148894399405,COMPLETED,Sobol,0.18447909224778414,78.491835,0.6389351373337921,0.014674981166035514
15,0.635,2,2_0,4.481975167989731,4.178781628608704,2.105413284152746,0.14949346352368595,0.6393862976692617,0.872931980714202,0.5010783197358251,0.21390481479465961,COMPLETED,Sobol,0.2850168654695153,96.686453,0.6369069179550391,0.014710209787883786
27,0.662,3,3_0,4.721722289919853,2.801408726722002,1.4577459804713726,0.24769062334671618,0.7525330000557006,0.6525593117810786,0.181643882766366,0.5532621014863253,COMPLETED,Sobol,0.26509401574730873,246.304082,0.6585363599310865,0.014703265359307504
39,0.659,4,4_0,2.449408996850252,4.742858316749334,4.647156212478876,0.7678909592330456,0.32666555540636183,0.4161687496118248,0.6944322753697634,0.04159248434007168,COMPLETED,Sobol,0.26397524029016495,265.23661,0.656028292409147,0.01472048909715499
51,0.592,5,5_0,1.794656127691269,1.5490097366273403,2.85955099016428,0.4541154148057104,0.26075188657268883,0.2988548834808171,0.3502904735505581,0.3927582260221243,COMPLETED,Sobol,0.2569513004273176,73.449074,0.6021566102266789,0.014638562342218435
63,0.629,6,6_0,3.2880639284849167,2.1809762343764305,2.729389689862728,0.7013979089446366,0.1609895370900631,0.7927972815930844,0.22786877769976854,0.6180574148893356,COMPLETED,Sobol,0.15407380741089582,93.126808,0.6310048046819713,0.014638257610583663
75,0.57,7,7_0,1.5095245726406574,4.364602819085121,3.414971873164177,0.31413215510547166,0.9182114843279123,0.10633633825927974,0.6448362665250897,0.09860760346055031,COMPLETED,Sobol,0.25655613001435995,110.527892,0.5843697471214746,0.01471924254364259
87,0.644,8,8_0,2.2268496453762054,1.4373558014631271,1.0766005478799343,0.9074273427948356,0.5692882997915149,0.4399716522544622,0.30262851249426603,0.46509328857064247,COMPLETED,Sobol,0.2322781989350915,146.037517,0.6438531970857797,0.014708392669747468
99,0.662,9,9_0,4.197206486016512,1.9847693853080273,3.674992386251688,0.40329499207437036,0.42488152422010905,0.8963782283477485,0.4881890155375004,0.2947981208562851,COMPLETED,Sobol,0.21701286360621452,90.515998,0.6588961186792707,0.014626544521218044
1,0.726,10,10_0,4.070353122238103,1.2947980403625499,4.261872674795374,0.76322053547244,0.8875711274360059,0.813526768372197,0.4227164244607366,0.3349169294183241,COMPLETED,GPEI,0.24236664612093928,378.898999,0.7138096016996777,0.008998794890003242
2,0.69,11,11_0,3.491441530592454,1.0,4.562249026283855,0.971172631001174,1.0,0.7076929745919586,0.3891099398274812,0.3615356190013652,COMPLETED,GPEI,0.24935444117115357,300.334665,0.693297568834108,0.010893025439535993
4,0.743,12,12_0,3.472186804306659,1.0000000000000002,3.974758571198979,0.783094784101058,1.0,0.6939009713593137,0.38767875929930345,0.3725375595236785,COMPLETED,GPEI,0.23978368117701798,345.115406,0.712199982245617,0.007737515413028258
5,0.677,13,13_0,4.035203238764064,1.07797348190928,4.8581709198094565,0.8377919932225324,0.9998897033520235,0.8096050773741235,0.4585522839502659,0.2695595335848841,COMPLETED,GPEI,0.27188818246485,349.384452,0.6837807622987939,0.012376643917371314
6,0.682,14,14_0,3.950513395440021,1.4107810420698876,4.233907864677196,0.9492561206029637,0.8832019726896674,0.7966081649139238,0.37305744603788815,0.41987315537081354,COMPLETED,GPEI,0.20706939859129836,346.778143,0.6836540698624323,0.01159910072013722
7,0.704,15,15_0,3.3704919721814366,1.0382474057245152,4.579879363068207,0.7879066665904466,0.854862357615025,0.7743417164962766,0.3880402319468303,0.3060357642402288,COMPLETED,GPEI,0.30592400381294094,250.956723,0.7093400827993116,0.010721234452594547
