,vol_frac,trial_index,arm_name,mu1,mu2,mu3,std1,std2,std3,comp1,comp2,trial_status,generation_method,comp3,runtime,vol_frac_pred,vol_frac_sigma
0,0.674,0,0_0,1.127614665759579,1.260338148170058,3.519315996431292,0.8864320989515848,0.10784415907340639,0.7719195132945438,0.8128411710026234,0.07571744617226672,COMPLETED,Uniform,0.11144138282510985,240.018513,0.674,
2,0.674,1,0_0,1.127614665759579,1.260338148170058,3.519315996431292,0.8864320989515848,0.10784415907340639,0.7719195132945438,0.8128411710026234,0.07571744617226672,COMPLETED,Uniform,0.11144138282510985,284.457512,0.674,
13,0.674,2,0_0,1.127614665759579,1.260338148170058,3.519315996431292,0.8864320989515848,0.10784415907340639,0.7719195132945438,0.8128411710026234,0.07571744617226672,COMPLETED,Uniform,0.11144138282510985,305.591815,0.674,
24,0.674,3,0_0,1.127614665759579,1.260338148170058,3.519315996431292,0.8864320989515848,0.10784415907340639,0.7719195132945438,0.8128411710026234,0.07571744617226672,COMPLETED,Uniform,0.11144138282510985,313.413832,0.674,
35,0.674,4,0_0,1.127614665759579,1.260338148170058,3.519315996431292,0.8864320989515848,0.10784415907340639,0.7719195132945438,0.8128411710026234,0.07571744617226672,COMPLETED,Uniform,0.11144138282510985,235.280139,0.674,
46,0.671,5,0_0,1.127614665759579,1.260338148170058,3.519315996431292,0.8864320989515848,0.10784415907340639,0.7719195132945438,0.8128411710026234,0.07571744617226672,COMPLETED,Uniform,0.11144138282510985,243.304378,0.671,
57,0.686,6,0_0,1.127614665759579,1.260338148170058,3.519315996431292,0.8864320989515848,0.10784415907340639,0.7719195132945438,0.8128411710026234,0.07571744617226672,COMPLETED,Uniform,0.11144138282510985,276.416259,0.686,
68,0.677,7,0_0,1.127614665759579,1.260338148170058,3.519315996431292,0.8864320989515848,0.10784415907340639,0.7719195132945438,0.8128411710026234,0.07571744617226672,COMPLETED,Uniform,0.11144138282510985,243.973398,0.677,
79,0.681,8,0_0,1.127614665759579,1.260338148170058,3.519315996431292,0.8864320989515848,0.10784415907340639,0.7719195132945438,0.8128411710026234,0.07571744617226672,COMPLETED,Uniform,0.11144138282510985,246.574817,0.681,
90,0.657,9,0_0,1.127614665759579,1.260338148170058,3.519315996431292,0.8864320989515848,0.10784415907340639,0.7719195132945438,0.8128411710026234,0.07571744617226672,COMPLETED,Uniform,0.11144138282510985,313.848711,0.657,
1,0.66,10,0_0,1.127614665759579,1.260338148170058,3.519315996431292,0.8864320989515848,0.10784415907340639,0.7719195132945438,0.8128411710026234,0.07571744617226672,COMPLETED,Uniform,0.11144138282510985,245.519213,0.66,
3,0.679,11,0_0,1.127614665759579,1.260338148170058,3.519315996431292,0.8864320989515848,0.10784415907340639,0.7719195132945438,0.8128411710026234,0.07571744617226672,COMPLETED,Uniform,0.11144138282510985,292.047944,0.679,
4,0.669,12,0_0,1.127614665759579,1.260338148170058,3.519315996431292,0.8864320989515848,0.10784415907340639,0.7719195132945438,0.8128411710026234,0.07571744617226672,COMPLETED,Uniform,0.11144138282510985,333.50512,0.669,
5,0.672,13,0_0,1.127614665759579,1.260338148170058,3.519315996431292,0.8864320989515848,0.10784415907340639,0.7719195132945438,0.8128411710026234,0.07571744617226672,COMPLETED,Uniform,0.11144138282510985,322.631153,0.672,
6,0.678,14,0_0,1.127614665759579,1.260338148170058,3.519315996431292,0.8864320989515848,0.10784415907340639,0.7719195132945438,0.8128411710026234,0.07571744617226672,COMPLETED,Uniform,0.11144138282510985,241.087632,0.678,
7,0.671,15,0_0,1.127614665759579,1.260338148170058,3.519315996431292,0.8864320989515848,0.10784415907340639,0.7719195132945438,0.8128411710026234,0.07571744617226672,COMPLETED,Uniform,0.11144138282510985,251.453035,0.671,
8,0.659,16,0_0,1.127614665759579,1.260338148170058,3.519315996431292,0.8864320989515848,0.10784415907340639,0.7719195132945438,0.8128411710026234,0.07571744617226672,COMPLETED,Uniform,0.11144138282510985,248.847167,0.659,
9,0.671,17,0_0,1.127614665759579,1.260338148170058,3.519315996431292,0.8864320989515848,0.10784415907340639,0.7719195132945438,0.8128411710026234,0.07571744617226672,COMPLETED,Uniform,0.11144138282510985,245.197094,0.671,
10,0.675,18,0_0,1.127614665759579,1.260338148170058,3.519315996431292,0.8864320989515848,0.10784415907340639,0.7719195132945438,0.8128411710026234,0.07571744617226672,COMPLETED,Uniform,0.11144138282510985,273.49878,0.675,
11,0.678,19,0_0,1.127614665759579,1.260338148170058,3.519315996431292,0.8864320989515848,0.10784415907340639,0.7719195132945438,0.8128411710026234,0.07571744617226672,COMPLETED,Uniform,0.11144138282510985,246.363967,0.678,
12,0.675,20,0_0,1.127614665759579,1.260338148170058,3.519315996431292,0.8864320989515848,0.10784415907340639,0.7719195132945438,0.8128411710026234,0.07571744617226672,COMPLETED,Uniform,0.11144138282510985,273.684697,0.675,
14,0.665,21,0_0,1.127614665759579,1.260338148170058,3.519315996431292,0.8864320989515848,0.10784415907340639,0.7719195132945438,0.8128411710026234,0.07571744617226672,COMPLETED,Uniform,0.11144138282510985,240.005152,0.665,
15,0.684,22,0_0,1.127614665759579,1.260338148170058,3.519315996431292,0.8864320989515848,0.10784415907340639,0.7719195132945438,0.8128411710026234,0.07571744617226672,COMPLETED,Uniform,0.11144138282510985,246.623632,0.684,
16,0.673,23,0_0,1.127614665759579,1.260338148170058,3.519315996431292,0.8864320989515848,0.10784415907340639,0.7719195132945438,0.8128411710026234,0.07571744617226672,COMPLETED,Uniform,0.11144138282510985,267.678468,0.673,
17,0.687,24,0_0,1.127614665759579,1.260338148170058,3.519315996431292,0.8864320989515848,0.10784415907340639,0.7719195132945438,0.8128411710026234,0.07571744617226672,COMPLETED,Uniform,0.11144138282510985,264.751568,0.687,
18,0.667,25,0_0,1.127614665759579,1.260338148170058,3.519315996431292,0.8864320989515848,0.10784415907340639,0.7719195132945438,0.8128411710026234,0.07571744617226672,COMPLETED,Uniform,0.11144138282510985,302.891681,0.667,
19,0.661,26,0_0,1.127614665759579,1.260338148170058,3.519315996431292,0.8864320989515848,0.10784415907340639,0.7719195132945438,0.8128411710026234,0.07571744617226672,COMPLETED,Uniform,0.11144138282510985,242.859729,0.661,
20,0.658,27,0_0,1.127614665759579,1.260338148170058,3.519315996431292,0.8864320989515848,0.10784415907340639,0.7719195132945438,0.8128411710026234,0.07571744617226672,COMPLETED,Uniform,0.11144138282510985,265.812463,0.658,
21,0.667,28,0_0,1.127614665759579,1.260338148170058,3.519315996431292,0.8864320989515848,0.10784415907340639,0.7719195132945438,0.8128411710026234,0.07571744617226672,COMPLETED,Uniform,0.11144138282510985,243.225896,0.667,
22,0.666,29,0_0,1.127614665759579,1.260338148170058,3.519315996431292,0.8864320989515848,0.10784415907340639,0.7719195132945438,0.8128411710026234,0.07571744617226672,COMPLETED,Uniform,0.11144138282510985,282.44683,0.666,
23,0.684,30,0_0,1.127614665759579,1.260338148170058,3.519315996431292,0.8864320989515848,0.10784415907340639,0.7719195132945438,0.8128411710026234,0.07571744617226672,COMPLETED,Uniform,0.11144138282510985,247.655328,0.684,
25,0.686,31,0_0,1.127614665759579,1.260338148170058,3.519315996431292,0.8864320989515848,0.10784415907340639,0.7719195132945438,0.8128411710026234,0.07571744617226672,COMPLETED,Uniform,0.11144138282510985,296.084995,0.686,
