,vol_frac,trial_index,arm_name,mu1,mu2,mu3,std1,std2,std3,comp1,comp2,trial_status,generation_method,comp3,runtime,vol_frac_pred,vol_frac_sigma
0,0.644,0,0_0,4.481975167989731,4.178781628608704,2.105413284152746,0.14949346352368595,0.6393862976692617,0.872931980714202,0.5010783197358251,0.21390481479465961,COMPLETED,Sobol,0.2850168654695153,103.001377,0.643465688803494,0.009184800857795878
3,0.651,1,1_0,4.197206486016512,1.9847693853080273,3.674992386251688,0.40329499207437036,0.42488152422010905,0.8963782283477485,0.4881890155375004,0.2947981208562851,COMPLETED,Sobol,0.21701286360621452,77.80576,0.6497973380720242,0.009109842683608748
15,0.678,2,2_0,1.13448341563344,1.2287417389452457,3.226256627589464,0.6842440063133836,0.7112099290825427,0.8566571268253028,0.6144904028624296,0.3139344472438097,COMPLETED,Sobol,0.07157514989376068,167.080023,0.6751364923631415,0.009195279107683028
27,0.612,3,3_0,2.533322084695101,1.0509404763579369,2.649005703628063,0.12517405124381184,0.3436258528381586,0.6286684678867459,0.9777637831866741,0.016898619011044502,COMPLETED,Sobol,0.00533759780228138,176.434682,0.6130850520709242,0.009203707705591311
39,0.665,4,4_0,2.7562473714351654,4.862656939774752,3.062823086977005,0.43563721505925057,0.5510096295736732,0.7160751310177147,0.027128552086651325,0.4761793166399002,COMPLETED,Sobol,0.49669213127344847,71.860377,0.6616867655625914,0.008780602946755608
51,0.685,5,5_0,1.2209664359688759,2.9429028257727623,1.1609235927462578,0.49357028361409905,0.5044118504039944,0.5982280920259656,0.21943512931466103,0.48333079274743795,COMPLETED,Sobol,0.297234077937901,92.363513,0.6819783048950832,0.007679173244441846
63,0.641,6,6_0,3.5094388499855995,2.001733999699354,4.140063766390085,0.3201482049189508,0.4732769559137523,0.9765143850818276,0.7445626370608807,0.20555145014077425,COMPLETED,Sobol,0.04988591279834509,70.188752,0.6408680079565331,0.009121531628337232
75,0.6,7,7_0,3.2570022866129875,4.877382211387157,3.297022957354784,0.1932766180485487,0.3632029888220132,0.7737743503414094,0.0639222664758563,0.5624985443428159,COMPLETED,Sobol,0.3735791891813278,52.133253,0.6056750380243148,0.00905612802313349
87,0.539,8,8_0,2.4823017083108425,2.4409731589257717,1.3246611133217812,0.14353430503979325,0.19840381145477295,0.2240288820117712,0.6086272187530994,0.10698195081204176,COMPLETED,Sobol,0.2843908304348588,50.326908,0.5464849361669849,0.009214988475308139
99,0.689,9,9_0,4.690286807715893,4.01515894010663,4.51413232088089,0.6470474384725093,0.8948714043945074,0.9139367891475558,0.017709296196699142,0.6109075909480453,COMPLETED,Sobol,0.3713831128552556,295.930638,0.677311061371024,0.006974338608101419
1,0.663,10,10_0,1.4977879873783966,2.7916267427422397,2.225203993510106,0.6008523400460299,0.6333943263989699,0.7363806639828556,0.2695179483102718,0.45308870247717054,COMPLETED,GPEI,0.27739334921255765,142.32661,0.6666059832892807,0.008531121222051168
2,0.67,11,11_0,3.7556632234449023,4.140036349672808,3.8075294133858297,0.6403216883317034,0.813007762882924,0.822239388393729,0.042983080235558184,0.5184007680875741,COMPLETED,GPEI,0.43861615167686774,79.718192,0.6691735853780306,0.008592815558514596
4,0.659,12,12_0,5.0,3.291184076456741,5.0,0.6450874323739572,0.9953576950754549,1.0,0.08009329782060944,0.7077717948111122,COMPLETED,GPEI,0.21213490736827834,309.745499,0.6614847749908486,0.008705920363286332
5,0.658,13,13_0,5.0,5.0,4.9371441290700115,0.6906068483647996,0.8133568865216576,0.8886234706184666,0.0,0.5356838681062496,COMPLETED,GPEI,0.46431613189375043,233.854865,0.661453238145416,0.008769698204257654
6,0.68,14,14_0,1.5613699938689252,4.145321016952735,1.491872442706141,0.5476815454549838,0.5778837832739389,0.6099446470948839,0.02421430118879852,0.5014283192779936,COMPLETED,GPEI,0.4743573795332079,134.876502,0.6839872643540398,0.008116472465336642
7,0.673,15,15_0,5.0,3.941640262091328,3.3455099539561997,0.5533898895922734,0.9213800768790121,0.9213800768790121,0.0,0.6505432081190278,COMPLETED,GPEI,0.34945679188097223,300.719653,0.673084493198051,0.008593034641419143
8,0.656,16,16_0,4.579867009680786,3.1046119600040276,4.929320913727494,0.6371078248430248,0.756515327573575,0.8851844357177278,3.726793614793266e-18,0.501751448112191,COMPLETED,GPEI,0.49824855188780903,223.763091,0.6591204789872736,0.008681450606593219
9,0.664,17,17_0,1.0,3.0179369186680396,1.0,0.5285841998424015,0.5285841998424015,0.5877480410720605,0.020171761252272047,0.704440890841267,COMPLETED,GPEI,0.2753873479064609,215.763997,0.6655371661942266,0.006607444596745552
10,0.655,18,18_0,3.7904173140692583,4.229105637742359,4.527669430064973,0.6698496301263821,0.9653878921427905,0.9653878921427905,0.0,0.7487165131627626,COMPLETED,GPEI,0.25128348683723745,301.220306,0.6583396441110145,0.008766061731049284
11,0.669,19,19_0,1.0,3.074878109420509,1.0,0.5196188033282019,0.5196188033282019,0.6291958897166051,0.026850756269327484,0.6859251595300841,COMPLETED,GPEI,0.2872240842005883,192.504655,0.6687050434942524,0.005990165997513054
12,0.676,20,20_0,1.144555848269318,3.2645099090596505,1.0,0.5137572614898115,0.5137572614898115,0.6433262059600711,0.08218791163775804,0.6915071374796522,COMPLETED,GPEI,0.22630495088258973,99.675205,0.6801550191714754,0.006425543303143069
13,0.669,21,21_0,1.8828350749228775,3.1376309501761366,1.0,0.48482635405722574,0.5755010470742581,0.603263799302446,0.09441662054856505,0.6356151758797493,COMPLETED,GPEI,0.2699682035716857,272.887731,0.6668494472388663,0.0083236871051954
14,0.715,22,22_0,1.0,3.853268416626367,1.0,0.5003603638783574,0.5003603638783574,0.7059554474807014,0.15735743000992924,0.36736448008497485,COMPLETED,GPEI,0.4752780899050959,172.151511,0.7090301916909454,0.005551259902118763
16,0.695,23,23_0,1.4293050822863538,4.047456055186437,1.4650079525597703,0.5100215458564299,0.5100215458564299,0.6061412152396093,0.32509374358085524,0.5820930864570033,COMPLETED,GPEI,0.0928131699621415,274.279258,0.6940396298333755,0.007187795160795333
17,0.694,24,24_0,1.3717169688987045,3.9117111550950407,1.8660046177706713,0.48876899319334666,0.48876899319334666,0.6514424052267476,0.26745574222449847,0.5692438773567534,COMPLETED,GPEI,0.16330038041874806,95.705606,0.6998213084426324,0.005495804850939213
18,0.699,25,25_0,1.4328818482785535,3.8724796540425257,1.8141644729286852,0.4923587723069157,0.4923587723069156,0.6572003832619315,0.25471687422195816,0.5581348610780261,COMPLETED,GPEI,0.18714826470001578,112.618032,0.698631934060906,0.005506717903717547
19,0.707,26,26_0,1.0,4.165824268986517,1.0,0.49298295286225846,0.49298295286225846,0.8110521169297841,0.26093535565403964,0.36802326700683496,COMPLETED,GPEI,0.37104137733912546,226.929935,0.6978336745322598,0.005999808761223615
20,0.686,27,27_0,1.0004021395835774,4.2027272400078575,1.0,0.4952011708437799,0.49520117084378,0.8013607063296827,0.2675292516852842,0.3568103216280495,COMPLETED,GPEI,0.3756604266866663,393.121603,0.697127615289242,0.005972865936081342
21,0.719,28,28_0,1.0,4.27029320183243,1.0,0.4656223111118212,0.4656223111118212,0.6617153702283408,0.1184057364957754,0.3193837882625126,COMPLETED,GPEI,0.562210475241712,105.270704,0.7148882933558932,0.004845441545629326
22,0.677,29,29_0,1.7057853437251582,3.884915999002366,1.2592642171643293,0.4893563999547228,0.48935639995472024,0.7589152785295674,0.1613300544420973,0.35128662842277236,COMPLETED,GPEI,0.4873833171351303,185.478932,0.6783295137269593,0.006109162486094871
23,0.678,30,30_0,1.8028829233790165,4.009713944141608,1.0396728128447024,0.4969187809704858,0.4969187809704819,0.7410759391083068,0.20186351264889205,0.3539068087076207,COMPLETED,GPEI,0.4442296786434873,106.99259,0.678097466588766,0.006539962445649163
24,0.689,31,31_0,1.5635253382624317,4.257959334777558,1.0042612491840737,0.4791867340608106,0.47918673406081236,0.7026322274722838,0.15417064846761147,0.3332874126529794,COMPLETED,GPEI,0.5125419388794091,137.950297,0.6928534506224215,0.0058783669773689535
25,0.694,32,32_0,1.0,4.265772703558074,1.2946793211171337,0.48737100964144653,0.48737100964144486,0.6566567501959271,0.15942618971661163,0.283781890103322,COMPLETED,GPEI,0.5567919201800664,219.340162,0.710182526171929,0.005129527844898942
26,0.724,33,33_0,1.0000000000040945,4.265923168303619,1.1525330703932268,0.472733718609339,0.47273371860951996,0.6564951570357915,0.145463211999464,0.3774692760618327,COMPLETED,GPEI,0.47706751193870334,142.243064,0.7225972064782039,0.00353447320362336
28,0.706,34,34_0,1.0,4.39814603721142,1.0,0.49948231102040075,0.4994823109944193,0.612211853695567,0.232451439767345,0.28881451108070755,COMPLETED,GPEI,0.4787340491519474,184.354179,0.7082797382616665,0.005376585972813199
29,0.721,35,35_0,1.0,4.35528929643724,1.0,0.4994515874936297,0.49945158211058016,0.5990640505305602,0.22070220358653042,0.2892411425751718,COMPLETED,GPEI,0.4900566538382978,185.214367,0.709346086217032,0.005136376036521485
30,0.721,36,36_0,1.0000000000000064,4.1400603747667795,1.0000000000000226,0.4178537393180266,0.5280599597023944,0.626815564059564,0.12795982224692057,0.3962724694521337,COMPLETED,GPEI,0.4757677083009457,189.34007,0.7183056655755006,0.005471318511572282
31,0.714,37,37_0,1.0,4.411650448873962,1.0,0.4421059859974181,0.44210598587637284,0.6262119942500861,0.11291140472276806,0.47133418763430507,COMPLETED,GPEI,0.4157544076429269,193.86653,0.7304318710814799,0.003942585936615435
32,0.723,38,38_0,1.0,4.288225188735509,1.0,0.44505054817233713,0.44505054817224476,0.6698707428862924,0.08864629951659009,0.45007604721586336,COMPLETED,GPEI,0.46127765326754655,196.9463,0.7215544933289899,0.0051309150811895896
33,0.753,39,39_0,1.0,4.369344200256165,1.0,0.45163617269587775,0.45163620065953325,0.6244250485642824,0.13176944568167792,0.4548124468484533,COMPLETED,GPEI,0.41341810746986885,196.112787,0.7311808091317964,0.0035661065084391977
34,0.707,40,40_0,1.000000006443352,4.30852945370988,1.0,0.47592002240320797,0.4759200165784945,0.5247675960316304,0.19754449320301853,0.41338053779506945,COMPLETED,GPEI,0.38907496900191196,171.41265,0.7218063159159235,0.004724463776798326
35,0.72,41,41_0,1.0000000323967981,4.244968550219187,1.0000000769636495,0.4668994653189805,0.46689948256538083,0.5357419721114762,0.19752532187089483,0.41192678683963796,COMPLETED,GPEI,0.3905478912894672,141.091506,0.7209568272909167,0.00457218327900894
36,0.726,42,42_0,1.0000000201866994,4.418500521025285,1.0000007237644497,0.4678560952260177,0.5536812035503191,0.6093650377007593,0.19935240742880442,0.4320280994151039,COMPLETED,GPEI,0.36861949315609166,133.210908,0.7252039150146965,0.004714334198232403
37,0.725,43,43_0,1.0,3.9759154581392266,1.0,0.42682192611847447,0.42682192611092395,0.6351390047721275,0.18279099750372385,0.4030852948189263,COMPLETED,GPEI,0.41412370767734985,113.724401,0.7173262623078067,0.005340032605476977
38,0.746,44,44_0,1.0,4.897514372323693,1.0,0.450826929023472,0.4508269266649174,0.5648562630936447,0.20745792350793169,0.4646778260253648,COMPLETED,GPEI,0.32786425046670353,142.861098,0.7354459642016365,0.003666006035247085
