,vol_frac,trial_index,arm_name,mu1_div_mu3,mu2_div_mu3,std1,std2,std3,comp1,comp2,comp3,trial_status,generation_method,runtime,vol_frac_pred,vol_frac_sigma
0,0.662,0,0_0,1.643655886058952,1.1808809797291369,0.2943309304424623,0.5941246888758517,0.5910039622083035,0.23407607314700163,0.11372584300707944,0.4996592670489547,COMPLETED,Uniform,88.584438,0.662,
2,0.662,1,0_0,1.643655886058952,1.1808809797291369,0.2943309304424623,0.5941246888758517,0.5910039622083035,0.23407607314700163,0.11372584300707944,0.4996592670489547,COMPLETED,Uniform,123.86849,0.662,
13,0.662,2,0_0,1.643655886058952,1.1808809797291369,0.2943309304424623,0.5941246888758517,0.5910039622083035,0.23407607314700163,0.11372584300707944,0.4996592670489547,COMPLETED,Uniform,124.141937,0.662,
24,0.662,3,0_0,1.643655886058952,1.1808809797291369,0.2943309304424623,0.5941246888758517,0.5910039622083035,0.23407607314700163,0.11372584300707944,0.4996592670489547,COMPLETED,Uniform,88.367026,0.662,
35,0.662,4,0_0,1.643655886058952,1.1808809797291369,0.2943309304424623,0.5941246888758517,0.5910039622083035,0.23407607314700163,0.11372584300707944,0.4996592670489547,COMPLETED,Uniform,110.408888,0.662,
46,0.655,5,0_0,1.643655886058952,1.1808809797291369,0.2943309304424623,0.5941246888758517,0.5910039622083035,0.23407607314700163,0.11372584300707944,0.4996592670489547,COMPLETED,Uniform,114.916339,0.655,
57,0.663,6,0_0,1.643655886058952,1.1808809797291369,0.2943309304424623,0.5941246888758517,0.5910039622083035,0.23407607314700163,0.11372584300707944,0.4996592670489547,COMPLETED,Uniform,89.36006,0.663,
68,0.663,7,0_0,1.643655886058952,1.1808809797291369,0.2943309304424623,0.5941246888758517,0.5910039622083035,0.23407607314700163,0.11372584300707944,0.4996592670489547,COMPLETED,Uniform,122.324881,0.663,
79,0.659,8,0_0,1.643655886058952,1.1808809797291369,0.2943309304424623,0.5941246888758517,0.5910039622083035,0.23407607314700163,0.11372584300707944,0.4996592670489547,COMPLETED,Uniform,81.221043,0.659,
90,0.656,9,0_0,1.643655886058952,1.1808809797291369,0.2943309304424623,0.5941246888758517,0.5910039622083035,0.23407607314700163,0.11372584300707944,0.4996592670489547,COMPLETED,Uniform,124.302803,0.656,
1,0.655,10,0_0,1.643655886058952,1.1808809797291369,0.2943309304424623,0.5941246888758517,0.5910039622083035,0.23407607314700163,0.11372584300707944,0.4996592670489547,COMPLETED,Uniform,91.191382,0.655,
3,0.655,11,0_0,1.643655886058952,1.1808809797291369,0.2943309304424623,0.5941246888758517,0.5910039622083035,0.23407607314700163,0.11372584300707944,0.4996592670489547,COMPLETED,Uniform,81.436438,0.655,
4,0.659,12,0_0,1.643655886058952,1.1808809797291369,0.2943309304424623,0.5941246888758517,0.5910039622083035,0.23407607314700163,0.11372584300707944,0.4996592670489547,COMPLETED,Uniform,89.291858,0.659,
5,0.659,13,0_0,1.643655886058952,1.1808809797291369,0.2943309304424623,0.5941246888758517,0.5910039622083035,0.23407607314700163,0.11372584300707944,0.4996592670489547,COMPLETED,Uniform,86.743329,0.659,
