,mu1,mu2,mu3,std1,std2,std3,comp1,comp2,comp3,seed,raw_mean,best_pred,best_sem
0,1.0,5.0,1.0,1.0,1.0,1.0,0.41809427481632166,0.34234456667462015,1.0,10,0.65,0.7629423594031971,0.0002651442650405071
1,1.0,3.0255898313732965,5.0,1.0,1.0,1.0,1.0,1.0,1.0,11,0.66,0.7211130974355894,0.0005536347079826969
2,5.0,1.0,5.0,1.0,1.0,1.0,0.8422216129886776,0.3003375367315045,0.0,12,0.797,0.797,
3,1.0,5.0,5.0,1.0,1.0,1.0,0.4691532260787902,1.0,0.0,13,0.753,0.7658587867348643,0.0006965360569432671
4,1.0,4.421989756454582,1.0,1.0,0.1,1.0,0.41563129325969667,1.0,0.0,14,0.666,0.7544455585260049,0.00038799490163339166
