,vol_frac,trial_index,arm_name,mu1_div_mu3,mu2_div_mu3,std1,std2,std3,comp1,comp2,comp3,trial_status,generation_method,runtime,vol_frac_pred,vol_frac_sigma
0,0.544,0,0_0,1.0676815621554852,0.9657161608338356,0.11289962744340301,0.17746369587257504,0.8272969335317611,0.5285786595195532,0.4321420229971409,0.6990327965468168,COMPLETED,Sobol,36.407062,0.555552534056617,0.011165108668644997
3,0.672,1,1_0,1.5729679514964423,1.2206459691127143,0.6802016004920006,0.706194553617388,0.6859893976710737,0.7905944772064686,0.7697137240320444,0.8071944918483496,COMPLETED,Sobol,165.970462,0.6701476077715139,0.010960730710849548
15,0.646,2,2_0,0.5902673204739889,1.1223857154448829,0.22118685021996498,0.4591010219417513,0.40034126136451964,0.07790127396583557,0.9706721408292651,0.9278753595426679,COMPLETED,Sobol,56.439114,0.6453444869454111,0.010997059494021123
27,0.668,3,3_0,0.7690629723171394,0.6889712885022163,0.5670717834495008,0.8743433515541256,0.3148990933783352,0.3702067453414202,0.3274966077879071,0.5698033096268773,COMPLETED,Sobol,179.438531,0.6667512318374763,0.010909228577250822
39,0.653,4,4_0,0.6970017291605473,1.262315766264995,0.47350380374118684,0.5555151070468128,0.8653019568882883,0.39696813002228737,0.9061779519543052,0.9402158930897713,COMPLETED,Sobol,76.216344,0.6508191727300843,0.01094638344985907
51,0.647,5,5_0,1.432486234853665,1.5291323636968932,0.2832670547999442,0.7974924750626087,0.5227024262771011,0.5729508036747575,0.7139515122398734,0.419234462082386,COMPLETED,Sobol,192.724341,0.6486960107417453,0.011078240417207823
63,0.701,6,6_0,1.6274714097380638,0.8139694519340992,0.3669460643082857,0.9498724513687193,0.3324928623624146,0.942353056743741,0.44199198484420776,0.6866922555491328,COMPLETED,Sobol,188.904117,0.701441346061753,0.007304840428385454
75,0.646,7,7_0,0.9095852250854175,0.39328067998091376,0.17716207560151814,0.7408540794625879,0.9004953663796187,0.02364157047122717,0.125375896692276,0.20373715739697218,COMPLETED,Sobol,206.690465,0.6479723339455402,0.011083632481381089
87,0.693,8,8_0,1.1114172724386058,0.3500863549609979,0.46294639185070996,0.8508390391245484,0.7078444834798574,0.2624234827235341,0.6202290505170822,0.24562392104417086,COMPLETED,Sobol,252.142279,0.6899178630574218,0.010404822518841084
99,0.598,9,9_0,0.3528435168166955,0.7759958902994792,0.3008350754156709,0.6146844216622412,0.14732641549780967,0.7035748958587646,0.8124020844697952,0.644565318711102,COMPLETED,Sobol,69.621496,0.6043213326937348,0.011104608820401955
1,0.689,10,10_0,1.5199547969548053,0.7594386586771295,0.49585355573688183,0.9385499736262608,0.45110810887798736,0.7646923829596132,0.5052201947661338,0.6294312975748639,COMPLETED,GPEI,194.585546,0.694373384660472,0.009305545376624936
2,0.685,11,11_0,1.6666666666666667,1.0676111420898642,0.3942792074892624,0.9198620373528754,0.3158592925311934,1.0,0.48773081698700216,0.8479410581155117,COMPLETED,GPEI,215.747089,0.6832933817662341,0.01008740402823746
4,0.719,12,12_0,1.6541145413853373,0.6142776151223617,0.2794127388404244,1.0,0.27845619562587304,0.9712908268642358,0.35487756463869374,0.5594942701854622,COMPLETED,GPEI,238.900266,0.7237413327144523,0.007504141801092774
