,vol_frac,trial_index,arm_name,mu1_div_mu3,mu2_div_mu3,std1,std2,std3,comp1,comp2,trial_status,generation_method,comp3,runtime,vol_frac_pred,vol_frac_sigma
0,0.688,0,0_0,2.2090088948607445,1.2729742787778378,0.6799121834337711,0.8328702067956328,0.24836063077673318,0.2992897592484951,0.030346286483108997,COMPLETED,Sobol,0.6703639542683959,132.5749,0.6791366025747559,0.016574891015908182
3,0.733,1,1_0,3.6333407796919346,1.0854714922606945,0.5338680961169303,0.9667651026509703,0.4575462224893272,0.5132394917309284,0.2138156360015273,COMPLETED,Sobol,0.27294487226754427,318.881207,0.7181965565994488,0.013676676647431827
15,0.66,2,2_0,2.560908418148756,2.2283338382840157,0.17172830402851105,0.6253907280042768,0.6255080319009722,0.09756472148001194,0.49273680802434683,COMPLETED,Sobol,0.40969847049564123,148.77622,0.6549722567690944,0.016246848071098812
27,0.705,3,3_0,4.344126667827368,2.043455470353365,0.3285158253274858,0.8615202793851495,0.9817836760543287,0.3219561604782939,0.5988162150606513,COMPLETED,Sobol,0.0792276244610548,249.350896,0.7025696183668239,0.014644649402198834
39,0.645,4,4_0,1.6378833465278149,4.590654745697975,0.5004781503230333,0.5518961633555591,0.23741850797086955,0.7196562513709068,0.2583402916789055,COMPLETED,Sobol,0.022003456950187683,121.289811,0.6425596263599777,0.01694908601884667
45,0.643,5,5_0,4.558494333177805,3.7211955673992634,0.20865107448771597,0.8995876749977469,0.8589274851605296,0.13920294307172298,0.04196108132600784,COMPLETED,Sobol,0.8188359756022692,193.857121,0.643315066946923,0.016843380636618745
46,0.641,6,6_0,3.9417573288083076,2.88028459623456,0.31492858175188304,0.5333901759237051,0.31337312432006004,0.19282205495983362,0.5256249578669667,COMPLETED,Sobol,0.28155298717319965,108.209944,0.6444765258847422,0.014604318955958847
47,0.682,7,7_0,4.9528695940971375,3.4698501378297806,0.5522963581606746,0.886277671251446,0.68974580289796,0.21555836871266365,0.27071116864681244,COMPLETED,Sobol,0.5137304626405239,260.45797,0.6757754144445427,0.014653443870137913
48,0.663,8,8_0,4.6214710883796215,1.7046210207045078,0.4931524273008109,0.6670976021327079,0.2897345874458551,0.07232475932687521,0.6849914165213704,COMPLETED,Sobol,0.24268382415175438,172.079175,0.6579453552261691,0.015789482625553568
49,0.648,9,9_0,4.288961995393038,4.030726138502359,0.2694609513506293,0.6436420296318829,0.1877655108459294,0.38785682804882526,0.23697532154619694,COMPLETED,Sobol,0.3751678504049778,121.944308,0.6548594883808379,0.01603810340662342
1,0.648,10,10_0,5.0,1.0000000000000897,0.9999999999999942,0.999999999999981,0.9999999999999984,0.9999999999999888,0.0,COMPLETED,FullyBayesian,1.1213252548714081e-14,393.883499,0.6451618314820795,0.010169524996886295
2,0.645,11,11_0,4.881645642176023,1.0000000000000437,0.9999999999999988,0.9999999999999937,1.0,0.9999999999999921,0.0,COMPLETED,FullyBayesian,7.882583474838611e-15,1632.263065,0.6446920458431254,0.010260365863880162
4,0.645,12,12_0,5.0,1.0,0.9999999999999996,1.0,1.0,1.0,9.84246451468285e-15,COMPLETED,FullyBayesian,-9.769962616701378e-15,318.882694,0.6451618314820811,0.010169524996886475
5,0.653,13,13_0,1.0000000000019487,1.0000000000745257,0.9999999999807407,0.9999999999941103,0.4423358663638144,1.4724723564898948e-11,0.9999999999927147,COMPLETED,FullyBayesian,-7.439382443408249e-12,678.811259,0.6501538257755844,0.01753565619783714
6,0.652,14,14_0,1.000000000000001,1.0000000000000104,0.41863855117096804,0.9999999999999929,0.46015935431776356,0.45900933622572637,0.5409906637742717,COMPLETED,FullyBayesian,1.887379141862766e-15,1994.631396,0.6629960524099974,0.01835236909147822
7,0.647,15,15_0,4.999999999999574,1.000000000000485,0.999999999999926,0.9999999999996917,0.49220614265084683,0.4620348778405511,0.5379651221591862,COMPLETED,FullyBayesian,2.6267876762631204e-13,2402.200081,0.6729984360627631,0.012507872080996425
8,0.727,16,16_0,3.4009176800576717,1.0,0.49092804230897247,1.0,1.0,0.549872240263612,0.45012775973766067,COMPLETED,FullyBayesian,-1.2727596754302795e-12,1380.32584,0.7154584543414866,0.012197768816879243
9,0.743,17,17_0,5.0,1.0000000000000064,0.10000000000000016,0.9999999999999977,0.1,0.8059932416659313,0.19400675833406802,COMPLETED,FullyBayesian,6.661338147750939e-16,4867.607479,0.7166842788347232,0.014663966959319895
10,0.696,18,18_0,3.6472085709464745,1.0000000014399015,0.5420053416890197,1.0,1.0,0.5004867164702843,0.368491581647555,COMPLETED,FullyBayesian,0.13102170188216067,1937.228404,0.7132922360383723,0.011965638530442548
11,0.756,19,19_0,5.0,1.0000000000000087,0.46996588263188876,0.9999999999999973,0.5223852334068481,0.5924774993656439,0.4075225006343529,COMPLETED,FullyBayesian,3.219646771412954e-15,546.563622,0.7371167527752874,0.01008051183534528
12,0.513,20,20_0,1.0000000000009273,1.000000000003818,0.10000000000045861,0.9999999999992938,0.99999999999719,0.9999999999995963,1.7954294042735767e-12,COMPLETED,FullyBayesian,-1.3917755836700962e-12,673.720208,0.5276532977646504,0.016657123791358013
