,vol_frac,trial_index,arm_name,mu1_div_mu3,mu2_div_mu3,std1,std2,std3,comp1,comp2,comp3,trial_status,generation_method,runtime,vol_frac_pred,vol_frac_sigma
0,0.608,0,0_0,1.6295143440365791,3.5032354220747948,0.301076486799866,0.5678964596241712,0.551310121640563,0.6936314748600125,0.723667767830193,0.6734324553981423,COMPLETED,Sobol,85.710699,0.6154287067297742,0.02848061093110881
3,0.645,1,1_0,4.4771198481321335,4.539170246571302,0.36905360165983436,0.9523031831718981,0.38883781088516123,0.45730084273964167,0.792532030493021,0.3018192434683442,COMPLETED,Sobol,239.586415,0.6492281601625377,0.02779687409831636
15,0.684,2,2_0,4.76536313444376,2.8754394948482513,0.12618667650967838,0.7814663533121348,0.5405321567319333,0.15687277168035507,0.22098589688539505,0.8897209605202079,COMPLETED,Sobol,202.694963,0.6358557491130933,0.04908458258314004
27,0.617,3,3_0,1.0973745733499527,1.9172331877052784,0.5034836702980101,0.742248793784529,0.7160233668982983,0.924448873847723,0.29375667963176966,0.011334887705743313,COMPLETED,Sobol,117.857248,0.6231260292589267,0.027221337986820433
39,0.71,4,4_0,2.934110391885042,1.0008092671632767,0.19273160994052888,0.5240273201838136,0.33004058739170433,0.6322326380759478,0.3403716655448079,0.10057633183896542,COMPLETED,Sobol,114.189395,0.6952842437780055,0.027672026419197936
45,0.685,5,5_0,4.651111021637917,3.9583705477416515,0.6433956477791071,0.7135166900232435,0.9938241684809327,0.07787638623267412,0.6145600900053978,0.5003431141376495,COMPLETED,Sobol,186.844274,0.6754811472352332,0.029725757664145848
46,0.668,6,6_0,1.7671848982572556,2.5844574756920338,0.6794734201394022,0.9235780531540513,0.11120255524292588,0.5403853356838226,0.11137468833476305,0.8113507013767958,COMPLETED,Sobol,220.849595,0.6454334998798903,0.03569008752992127
47,0.576,7,7_0,3.554334122687578,4.378872729837894,0.2270522135309875,0.3122186051681638,0.7626815628260374,0.22022980358451605,0.8396355286240578,0.33638856559991837,COMPLETED,Sobol,61.902444,0.5856772557609168,0.03117810632003842
48,0.668,8,8_0,1.9982447996735573,4.328231204301119,0.45792956631630666,0.468805651459843,0.9029694594442844,0.25139941833913326,0.4876736355945468,0.3532307092100382,COMPLETED,Sobol,110.781657,0.6585987903398546,0.02837378678286426
49,0.652,9,9_0,2.425800908356905,1.6707649193704128,0.6081442237831652,0.808401082828641,0.5825308853760361,0.21456165332347155,0.7696581548079848,0.13632814958691597,COMPLETED,Sobol,212.200303,0.6521460708789755,0.026335849707872658
1,0.0,10,10_0,5.0,1.0,0.9999999998911228,0.9999999999007552,0.1,0.0,0.0,0.0,COMPLETED,FullyBayesian,243.781806,0.02172000521696993,0.036628172809347506
2,0.51,11,11_0,4.999999999993632,1.0,0.10000000000023235,0.1,0.10000000018028028,0.6734173178852849,3.698489472356873e-13,5.944030941030837e-13,COMPLETED,FullyBayesian,389.636756,0.5161909356069136,0.032914949736672756
