,vol_frac,trial_index,arm_name,mu1_div_mu3,mu2_div_mu3,std1,std2,std3,comp1,comp2,trial_status,generation_method,comp3,runtime,vol_frac_pred,vol_frac_sigma
0,0.546,0,0_0,1.3403041362762451,1.2160820960998535,0.21689108461141587,0.2435818001627922,0.17623656764626505,0.09399323910474777,0.4742829203605652,COMPLETED,Sobol,0.43172384053468704,52.933936,0.5539845352362474,0.010487959109536793
3,0.578,1,1_0,0.7924315532048544,1.4552602569262187,0.33544584540650246,0.4491507096216083,0.7003351154737174,0.6362420320510864,0.04646062012761831,COMPLETED,Sobol,0.31729734782129526,81.089026,0.5821620154911372,0.01038129642300859
15,0.663,2,2_0,1.0673287970324359,1.636745101461808,0.5623121909797192,0.655471493396908,0.5157288957387209,0.17612670734524727,0.22105261031538248,COMPLETED,Sobol,0.6028206823393703,111.722637,0.6587277212058076,0.010344052611428569
27,0.672,3,3_0,0.44593048592408496,1.0225707329809666,0.8884827923960984,0.8506836260668933,0.8072451597079635,0.5936518330127001,0.28943886049091816,COMPLETED,Sobol,0.11690930649638176,284.408504,0.6706868818112616,0.01033932855567879
39,0.628,4,4_0,1.5870755451420944,1.3698248093326888,0.9438394491560758,0.384067021869123,0.9376199102029205,0.27096527349203825,0.1638343082740903,COMPLETED,Sobol,0.5652004182338715,212.124881,0.6298898318251182,0.010479643344417705
45,0.666,5,5_0,1.110672092686097,0.4522251710295677,0.20533955805003645,0.7827491801232099,0.755865915492177,0.046654232777655125,0.6602167151868343,COMPLETED,Sobol,0.29312905203551054,233.312702,0.6635878709169408,0.010409031636729795
46,0.688,6,6_0,1.317954340328773,1.1053917619089286,0.3908316711895168,0.9089557903818786,0.5981000634841621,0.4385477239266038,0.406455397605896,COMPLETED,Sobol,0.1549968784675002,216.870621,0.6791633650614473,0.008236425909165375
47,0.575,7,7_0,0.5234209075570107,1.5528991507987182,0.2740052102133632,0.7103653484024107,0.2784589068032801,0.7916810056194663,0.10356492828577757,COMPLETED,Sobol,0.10475406609475613,78.767015,0.5790959176585575,0.010409777456838609
48,0.667,8,8_0,0.5516843547423681,0.7294897784789404,0.9946991545148194,0.12634667363017799,0.6628601125441491,0.48644936457276344,0.43977915216237307,COMPLETED,Sobol,0.07377148326486349,230.17575,0.6658215969719654,0.010367292411911358
49,0.682,9,9_0,1.2532421710590522,0.5943158194422722,0.6544951282441616,0.37061641924083233,0.2106088255532086,0.7750359047204256,0.008225498721003532,COMPLETED,Sobol,0.21673859655857086,131.195549,0.6755980979153731,0.009866053626192842
1,0.65,10,10_0,1.1191180638566027,0.987779976814116,0.5769885868831147,0.9237090972626737,0.6726428238654026,0.3163353375948173,0.42969459801703913,COMPLETED,GPEI,0.2539700643881435,208.905501,0.6532954567624929,0.009877702146996778
2,0.682,11,11_0,1.437108551565173,0.8680863344899612,0.24434418906994346,0.984015432084255,0.6775645632832564,0.36745673729680217,0.5065862580757577,COMPLETED,GPEI,0.12595700462744008,849.499731,0.6806701142444262,0.009802064628910333
4,0.639,12,12_0,1.4754490987574256,1.4254875698840332,0.4824237321274839,0.9668588443948379,0.5447403988265732,0.37352461894582434,0.34041031262347066,COMPLETED,GPEI,0.286065068430705,314.923559,0.6436342150231044,0.009884840413067848
5,0.7,13,13_0,1.3610719928838004,0.8157959415502609,0.5266404474544747,0.8106560951960609,0.48921339692078336,0.6048484356984661,0.3177432466826039,COMPLETED,GPEI,0.07740831761892997,211.75094,0.6955423044555672,0.007164321967096294
6,0.643,14,14_0,1.005807571150803,0.5292526926632575,0.8572408640861486,0.35259201997295997,0.3656259991123907,0.6984203255525421,0.1479532162224926,COMPLETED,GPEI,0.15362645822496535,265.821488,0.6466593335375597,0.010265280506801481
7,0.634,15,15_0,1.0645334324713251,1.1846459356708472,0.34529869140945835,0.9318570914797509,0.727515573169777,0.34407816590869267,0.5987599244984545,COMPLETED,GPEI,0.05716190959285283,298.373193,0.6383335897820873,0.010065039570972914
8,0.664,16,16_0,1.2695939244346477,0.9888833986976782,0.3796861296176762,0.9607359867900558,0.6089853552743871,0.2004362127052304,0.1784943190005677,COMPLETED,GPEI,0.621069468294202,1353.879818,0.6631603289964119,0.010121138238378255
9,0.66,17,17_0,1.5331619340609368,0.3547300644262479,0.6592649887849604,0.42592607960688567,0.1,0.9390780198188375,1.8776173933291266e-18,COMPLETED,GPEI,0.06092198018116246,449.515195,0.6618535489858358,0.01012131946118713
10,0.684,18,18_0,0.44269422324514274,0.8009255008431732,1.0,0.5236805308194536,0.7451274104437418,0.5205739851652319,0.4134376154599481,COMPLETED,GPEI,0.06598839937482004,259.114771,0.6830711592845721,0.010101636076231688
11,0.698,19,19_0,1.5451561491506989,0.9447179030408175,0.4181764136899583,0.9192184028618613,0.5341056325844247,0.6803741706760347,0.3196258293239654,COMPLETED,GPEI,0.0,264.389078,0.6941754300051017,0.007933181401282257
12,0.689,20,20_0,1.296172280042594,0.6117602116622736,0.5918242725196878,0.6540316720622552,0.371361703650273,0.6498342952018873,0.20032428293490637,COMPLETED,GPEI,0.14984142186320637,351.421641,0.6865065895224677,0.009491157904925482
13,0.698,21,21_0,1.289871184089127,0.7829765073198682,0.3778000441503604,0.8288009278935735,0.5033491453194637,0.5490128365746839,0.4509871634253161,COMPLETED,GPEI,0.0,681.524469,0.6945600500969915,0.008018998498778438
14,0.686,22,22_0,1.4408521474950546,0.9121921543378171,0.4685476138807788,0.762312068482631,0.6797199657203119,0.555470408019435,0.3147404222370888,COMPLETED,GPEI,0.1297891697434761,239.604753,0.6861805062408588,0.00851328711056143
16,0.679,23,23_0,1.2670091069931786,0.9154146199464763,0.4700469940336546,1.0,0.4121175254836308,0.5546740471028367,0.2627266362071674,COMPLETED,GPEI,0.18259931668999585,323.913729,0.6761670074260228,0.008760801498228537
17,0.686,24,24_0,1.5582766188249497,0.8228825171505922,0.4548476523876416,1.0,0.4559984406587927,0.49124755982579854,0.3548236321692765,COMPLETED,GPEI,0.15392880800492503,797.582433,0.6921823011187677,0.008356821013538074
18,0.667,25,25_0,1.511300801761588,0.8741092428568245,0.5348074082661048,0.7068352628932154,0.38516733546893867,0.7981431470877622,0.20185685291223782,COMPLETED,GPEI,0.0,674.374601,0.6694090864779381,0.009465413163696786
19,0.685,26,26_0,1.3936213966942588,0.7284144148755227,0.4385012552869817,0.7805855662022081,0.663901960403647,0.7287163647546634,0.27128363524533666,COMPLETED,GPEI,0.0,295.021868,0.6906973911752158,0.008775777632216009
20,0.672,27,27_0,1.2949249629510362,0.9420573409667112,0.4824261440769907,0.9998936473366548,0.5782296688140337,0.7154931995890721,0.28450680041092796,COMPLETED,GPEI,0.0,142.859253,0.6752508016377214,0.008864198055159717
21,0.693,28,28_0,1.4735433320368205,0.7605782415774327,0.35666352320656414,0.8154941410177965,0.39036523664945266,0.5816091084881321,0.28521712805373484,COMPLETED,GPEI,0.13317376345813314,304.955419,0.6922549476655351,0.00865464817369117
22,0.736,29,29_0,1.5862114724320526,0.6074757995441658,0.5590343899218315,0.9147725965381673,0.5153102376373416,0.6793635164678259,0.3206364835321742,COMPLETED,GPEI,0.0,618.18931,0.7252530541986577,0.005446778673075999
23,0.701,30,30_0,1.5038077055173766,0.8983770568917222,0.43200697292338164,0.8447105980065832,0.4715173559349084,0.5222668805011267,0.47773311949887337,COMPLETED,GPEI,0.0,254.234086,0.6944648145424205,0.008028200334283093
24,0.674,31,31_0,1.398920208844868,0.9385096697857815,0.4099382117640531,0.7397329733073293,0.4267834584410164,0.6465962860638197,0.35340371393618036,COMPLETED,GPEI,0.0,547.770001,0.6780325461846015,0.008095193572253632
25,0.691,32,32_0,1.4904858606169475,0.6767155699066183,0.4433904220021482,0.9265373765027624,0.5536653983065817,0.5287728854966431,0.471227114503357,COMPLETED,GPEI,-2.220446049250313e-16,349.292677,0.7007013076015299,0.007949562213688307
26,0.714,33,33_0,1.451349931299536,0.7583770994123711,0.40339119526602896,0.9176029961099788,0.5557593084781762,0.5078318333012749,0.3704881690259202,COMPLETED,GPEI,0.12167999767280491,503.966056,0.7063746607488478,0.006551587192385712
28,0.698,34,34_0,1.460324237303627,0.9267920241907806,0.3548131721831532,0.8738208308357304,0.5366670402418894,0.5859039426456727,0.41409605735432736,COMPLETED,GPEI,0.0,427.972016,0.6977469449448686,0.007063300288558578
29,0.702,35,35_0,1.4207315439726824,0.5412749707236575,0.48648739440776456,0.8257953381727513,0.46523118055430435,0.4698153397070018,0.4100435122341384,COMPLETED,GPEI,0.12014114805885989,301.402827,0.7053602517954792,0.008303154620178997
30,0.689,36,36_0,1.2908104343765041,0.7173915710936806,0.5226127078504044,0.7619932344113398,0.32609589650181703,0.5385155531490048,0.46148444685099516,COMPLETED,GPEI,0.0,624.337347,0.6871528230924094,0.009075266741042405
31,0.685,37,37_0,1.392574300136655,0.8832452861756248,0.4293051760343676,0.8370461926632271,0.48226135340726184,0.5149326729010664,0.33786637635403105,COMPLETED,GPEI,0.14720095074490258,348.756738,0.6923590316905669,0.006269828923764152
32,0.7,38,38_0,0.5355363672592612,1.2061110873752963,0.9437057032634228,0.5341044676774808,0.6243783684146699,0.26241185706874737,0.36380663428985627,COMPLETED,GPEI,0.37378150864139637,943.319575,0.6958622211403634,0.010227048543753963
33,0.703,39,39_0,1.6666666666666667,0.49888033917350744,0.6104873065586784,0.915167913282515,0.493025126475905,0.7025110675092622,0.29748893249073793,COMPLETED,GPEI,0.0,346.86101,0.7213643855168742,0.006275851642619263
34,0.693,40,40_0,1.6666666666666667,0.560939819970726,0.5923926655346958,0.8920335360881658,0.5377635026511416,0.6646682158747681,0.18810561174525947,COMPLETED,GPEI,0.14722617237997238,483.688565,0.7015374658168942,0.008877396637838573
35,0.721,41,41_0,1.5423036078867463,0.4811084685801541,0.5855321392438981,0.9064712352258125,0.3819091634601771,0.718531191179238,0.2814688088207619,COMPLETED,GPEI,0.0,531.442614,0.7149141452601387,0.007505287537135895
36,0.759,42,42_0,1.6666666666666667,0.45522917172043365,0.5372914895383425,0.8870840820717288,0.5877211645830676,0.6748094166281824,0.29057562701059914,COMPLETED,GPEI,0.034614956361218474,699.47722,0.7391097362157768,0.007390826834264663
37,0.722,43,43_0,1.6666666666666667,0.5770294912340994,0.6659531978208578,0.862977915747044,0.5640744322583483,0.6760290088385691,0.3239709911614311,COMPLETED,GPEI,-2.220446049250313e-16,620.71255,0.7175726326498393,0.006625491618073096
38,0.739,44,44_0,1.6666666666666667,0.5706406112423342,0.6481360285447169,0.816937001678074,0.5526804593029925,0.6430444168824819,0.3569555831175182,COMPLETED,GPEI,0.0,421.24298,0.7242537108986524,0.006944209465921782
40,0.732,45,45_0,1.5040453096193502,0.5166237929203895,0.46154701246845,0.9220494082957468,0.4905960503896889,0.6900505546028308,0.3099494453971691,COMPLETED,GPEI,0.0,382.028249,0.7283840966015044,0.0074890972239450545
41,0.723,46,46_0,1.6666666666666667,0.6466741431380996,0.5047871854580708,0.8450144427652535,0.5486430197823334,0.6498442592495596,0.3501557407504404,COMPLETED,GPEI,0.0,286.209307,0.7297863650622509,0.007183233708980807
42,0.714,47,47_0,1.4299351769022488,0.5569081865698272,0.5700592425318016,0.9148070548321976,0.5135059339077898,0.6604326869083055,0.33956731309169425,COMPLETED,GPEI,2.220446049250313e-16,259.82779,0.717575243201902,0.007095184734890561
43,0.72,48,48_0,1.5513314846585484,0.5846755175462777,0.539274932771653,0.8695419852726614,0.38104715949798873,0.6573803289848813,0.3426196710151185,COMPLETED,GPEI,2.220446049250313e-16,235.131651,0.7206190627227088,0.006803831830635914
44,0.692,49,49_0,1.5110560829954038,0.5774503030063975,0.7075773623769877,0.8191043668579617,0.5053966586810791,0.6404424103363316,0.3595575896636684,COMPLETED,GPEI,0.0,218.688785,0.7012540588729895,0.008308690856353962
