,vol_frac,trial_index,arm_name,mu1_div_mu3,mu2_div_mu3,std1,std2,std3,comp1,comp2,trial_status,generation_method,comp3,runtime,vol_frac_pred,vol_frac_sigma
0,0.674,0,0_0,0.5700855679171858,1.6167958707038004,0.4773252432331956,0.4816472018958988,0.5168339827546113,0.37372314882391533,0.465508100172511,COMPLETED,Uniform,0.16076875100357368,118.627546,0.674,
2,0.675,1,0_0,0.5700855679171858,1.6167958707038004,0.4773252432331956,0.4816472018958988,0.5168339827546113,0.37372314882391533,0.465508100172511,COMPLETED,Uniform,0.16076875100357368,127.498596,0.675,
13,0.675,2,0_0,0.5700855679171858,1.6167958707038004,0.4773252432331956,0.4816472018958988,0.5168339827546113,0.37372314882391533,0.465508100172511,COMPLETED,Uniform,0.16076875100357368,131.686799,0.675,
24,0.675,3,0_0,0.5700855679171858,1.6167958707038004,0.4773252432331956,0.4816472018958988,0.5168339827546113,0.37372314882391533,0.465508100172511,COMPLETED,Uniform,0.16076875100357368,168.726988,0.675,
35,0.667,4,0_0,0.5700855679171858,1.6167958707038004,0.4773252432331956,0.4816472018958988,0.5168339827546113,0.37372314882391533,0.465508100172511,COMPLETED,Uniform,0.16076875100357368,127.633123,0.667,
46,0.669,5,0_0,0.5700855679171858,1.6167958707038004,0.4773252432331956,0.4816472018958988,0.5168339827546113,0.37372314882391533,0.465508100172511,COMPLETED,Uniform,0.16076875100357368,127.674373,0.669,
57,0.669,6,0_0,0.5700855679171858,1.6167958707038004,0.4773252432331956,0.4816472018958988,0.5168339827546113,0.37372314882391533,0.465508100172511,COMPLETED,Uniform,0.16076875100357368,118.662268,0.669,
68,0.682,7,0_0,0.5700855679171858,1.6167958707038004,0.4773252432331956,0.4816472018958988,0.5168339827546113,0.37372314882391533,0.465508100172511,COMPLETED,Uniform,0.16076875100357368,132.027436,0.682,
79,0.688,8,0_0,0.5700855679171858,1.6167958707038004,0.4773252432331956,0.4816472018958988,0.5168339827546113,0.37372314882391533,0.465508100172511,COMPLETED,Uniform,0.16076875100357368,131.663212,0.688,
90,0.673,9,0_0,0.5700855679171858,1.6167958707038004,0.4773252432331956,0.4816472018958988,0.5168339827546113,0.37372314882391533,0.465508100172511,COMPLETED,Uniform,0.16076875100357368,122.785698,0.673,
1,0.694,10,0_0,0.5700855679171858,1.6167958707038004,0.4773252432331956,0.4816472018958988,0.5168339827546113,0.37372314882391533,0.465508100172511,COMPLETED,Uniform,0.16076875100357368,115.749316,0.694,
3,0.675,11,0_0,0.5700855679171858,1.6167958707038004,0.4773252432331956,0.4816472018958988,0.5168339827546113,0.37372314882391533,0.465508100172511,COMPLETED,Uniform,0.16076875100357368,120.794739,0.675,
4,0.691,12,0_0,0.5700855679171858,1.6167958707038004,0.4773252432331956,0.4816472018958988,0.5168339827546113,0.37372314882391533,0.465508100172511,COMPLETED,Uniform,0.16076875100357368,123.505584,0.691,
5,0.676,13,0_0,0.5700855679171858,1.6167958707038004,0.4773252432331956,0.4816472018958988,0.5168339827546113,0.37372314882391533,0.465508100172511,COMPLETED,Uniform,0.16076875100357368,140.034455,0.676,
6,0.689,14,0_0,0.5700855679171858,1.6167958707038004,0.4773252432331956,0.4816472018958988,0.5168339827546113,0.37372314882391533,0.465508100172511,COMPLETED,Uniform,0.16076875100357368,136.545506,0.689,
7,0.673,15,0_0,0.5700855679171858,1.6167958707038004,0.4773252432331956,0.4816472018958988,0.5168339827546113,0.37372314882391533,0.465508100172511,COMPLETED,Uniform,0.16076875100357368,135.078014,0.673,
8,0.674,16,0_0,0.5700855679171858,1.6167958707038004,0.4773252432331956,0.4816472018958988,0.5168339827546113,0.37372314882391533,0.465508100172511,COMPLETED,Uniform,0.16076875100357368,138.326177,0.674,
9,0.671,17,0_0,0.5700855679171858,1.6167958707038004,0.4773252432331956,0.4816472018958988,0.5168339827546113,0.37372314882391533,0.465508100172511,COMPLETED,Uniform,0.16076875100357368,122.773104,0.671,
10,0.66,18,0_0,0.5700855679171858,1.6167958707038004,0.4773252432331956,0.4816472018958988,0.5168339827546113,0.37372314882391533,0.465508100172511,COMPLETED,Uniform,0.16076875100357368,123.177083,0.66,
11,0.691,19,0_0,0.5700855679171858,1.6167958707038004,0.4773252432331956,0.4816472018958988,0.5168339827546113,0.37372314882391533,0.465508100172511,COMPLETED,Uniform,0.16076875100357368,145.623218,0.691,
12,0.679,20,0_0,0.5700855679171858,1.6167958707038004,0.4773252432331956,0.4816472018958988,0.5168339827546113,0.37372314882391533,0.465508100172511,COMPLETED,Uniform,0.16076875100357368,126.506045,0.679,
14,0.673,21,0_0,0.5700855679171858,1.6167958707038004,0.4773252432331956,0.4816472018958988,0.5168339827546113,0.37372314882391533,0.465508100172511,COMPLETED,Uniform,0.16076875100357368,120.546123,0.673,
15,0.685,22,0_0,0.5700855679171858,1.6167958707038004,0.4773252432331956,0.4816472018958988,0.5168339827546113,0.37372314882391533,0.465508100172511,COMPLETED,Uniform,0.16076875100357368,118.430896,0.685,
16,0.687,23,0_0,0.5700855679171858,1.6167958707038004,0.4773252432331956,0.4816472018958988,0.5168339827546113,0.37372314882391533,0.465508100172511,COMPLETED,Uniform,0.16076875100357368,139.188698,0.687,
17,0.678,24,0_0,0.5700855679171858,1.6167958707038004,0.4773252432331956,0.4816472018958988,0.5168339827546113,0.37372314882391533,0.465508100172511,COMPLETED,Uniform,0.16076875100357368,128.692632,0.678,
18,0.678,25,0_0,0.5700855679171858,1.6167958707038004,0.4773252432331956,0.4816472018958988,0.5168339827546113,0.37372314882391533,0.465508100172511,COMPLETED,Uniform,0.16076875100357368,124.789595,0.678,
19,0.678,26,0_0,0.5700855679171858,1.6167958707038004,0.4773252432331956,0.4816472018958988,0.5168339827546113,0.37372314882391533,0.465508100172511,COMPLETED,Uniform,0.16076875100357368,138.284053,0.678,
20,0.69,27,0_0,0.5700855679171858,1.6167958707038004,0.4773252432331956,0.4816472018958988,0.5168339827546113,0.37372314882391533,0.465508100172511,COMPLETED,Uniform,0.16076875100357368,136.504549,0.69,
21,0.682,28,0_0,0.5700855679171858,1.6167958707038004,0.4773252432331956,0.4816472018958988,0.5168339827546113,0.37372314882391533,0.465508100172511,COMPLETED,Uniform,0.16076875100357368,131.522428,0.682,
22,0.68,29,0_0,0.5700855679171858,1.6167958707038004,0.4773252432331956,0.4816472018958988,0.5168339827546113,0.37372314882391533,0.465508100172511,COMPLETED,Uniform,0.16076875100357368,142.941916,0.68,
23,0.67,30,0_0,0.5700855679171858,1.6167958707038004,0.4773252432331956,0.4816472018958988,0.5168339827546113,0.37372314882391533,0.465508100172511,COMPLETED,Uniform,0.16076875100357368,124.251623,0.67,
25,0.67,31,0_0,0.5700855679171858,1.6167958707038004,0.4773252432331956,0.4816472018958988,0.5168339827546113,0.37372314882391533,0.465508100172511,COMPLETED,Uniform,0.16076875100357368,154.563641,0.67,
26,0.689,32,0_0,0.5700855679171858,1.6167958707038004,0.4773252432331956,0.4816472018958988,0.5168339827546113,0.37372314882391533,0.465508100172511,COMPLETED,Uniform,0.16076875100357368,119.855225,0.689,
27,0.678,33,0_0,0.5700855679171858,1.6167958707038004,0.4773252432331956,0.4816472018958988,0.5168339827546113,0.37372314882391533,0.465508100172511,COMPLETED,Uniform,0.16076875100357368,123.197,0.678,
28,0.671,34,0_0,0.5700855679171858,1.6167958707038004,0.4773252432331956,0.4816472018958988,0.5168339827546113,0.37372314882391533,0.465508100172511,COMPLETED,Uniform,0.16076875100357368,122.804648,0.671,
29,0.692,35,0_0,0.5700855679171858,1.6167958707038004,0.4773252432331956,0.4816472018958988,0.5168339827546113,0.37372314882391533,0.465508100172511,COMPLETED,Uniform,0.16076875100357368,139.501035,0.692,
30,0.687,36,0_0,0.5700855679171858,1.6167958707038004,0.4773252432331956,0.4816472018958988,0.5168339827546113,0.37372314882391533,0.465508100172511,COMPLETED,Uniform,0.16076875100357368,130.499531,0.687,
31,0.686,37,0_0,0.5700855679171858,1.6167958707038004,0.4773252432331956,0.4816472018958988,0.5168339827546113,0.37372314882391533,0.465508100172511,COMPLETED,Uniform,0.16076875100357368,118.668589,0.686,
32,0.686,38,0_0,0.5700855679171858,1.6167958707038004,0.4773252432331956,0.4816472018958988,0.5168339827546113,0.37372314882391533,0.465508100172511,COMPLETED,Uniform,0.16076875100357368,126.644637,0.686,
33,0.677,39,0_0,0.5700855679171858,1.6167958707038004,0.4773252432331956,0.4816472018958988,0.5168339827546113,0.37372314882391533,0.465508100172511,COMPLETED,Uniform,0.16076875100357368,123.507483,0.677,
34,0.69,40,0_0,0.5700855679171858,1.6167958707038004,0.4773252432331956,0.4816472018958988,0.5168339827546113,0.37372314882391533,0.465508100172511,COMPLETED,Uniform,0.16076875100357368,121.946583,0.69,
36,0.679,41,0_0,0.5700855679171858,1.6167958707038004,0.4773252432331956,0.4816472018958988,0.5168339827546113,0.37372314882391533,0.465508100172511,COMPLETED,Uniform,0.16076875100357368,143.630975,0.679,
37,0.675,42,0_0,0.5700855679171858,1.6167958707038004,0.4773252432331956,0.4816472018958988,0.5168339827546113,0.37372314882391533,0.465508100172511,COMPLETED,Uniform,0.16076875100357368,132.289959,0.675,
38,0.658,43,0_0,0.5700855679171858,1.6167958707038004,0.4773252432331956,0.4816472018958988,0.5168339827546113,0.37372314882391533,0.465508100172511,COMPLETED,Uniform,0.16076875100357368,140.689992,0.658,
39,0.653,44,0_0,0.5700855679171858,1.6167958707038004,0.4773252432331956,0.4816472018958988,0.5168339827546113,0.37372314882391533,0.465508100172511,COMPLETED,Uniform,0.16076875100357368,134.19155,0.653,
40,0.685,45,0_0,0.5700855679171858,1.6167958707038004,0.4773252432331956,0.4816472018958988,0.5168339827546113,0.37372314882391533,0.465508100172511,COMPLETED,Uniform,0.16076875100357368,128.36961,0.685,
41,0.681,46,0_0,0.5700855679171858,1.6167958707038004,0.4773252432331956,0.4816472018958988,0.5168339827546113,0.37372314882391533,0.465508100172511,COMPLETED,Uniform,0.16076875100357368,139.258396,0.681,
42,0.667,47,0_0,0.5700855679171858,1.6167958707038004,0.4773252432331956,0.4816472018958988,0.5168339827546113,0.37372314882391533,0.465508100172511,COMPLETED,Uniform,0.16076875100357368,128.003136,0.667,
43,0.674,48,0_0,0.5700855679171858,1.6167958707038004,0.4773252432331956,0.4816472018958988,0.5168339827546113,0.37372314882391533,0.465508100172511,COMPLETED,Uniform,0.16076875100357368,138.206188,0.674,
44,0.68,49,0_0,0.5700855679171858,1.6167958707038004,0.4773252432331956,0.4816472018958988,0.5168339827546113,0.37372314882391533,0.465508100172511,COMPLETED,Uniform,0.16076875100357368,134.464567,0.68,
45,0.672,50,0_0,0.5700855679171858,1.6167958707038004,0.4773252432331956,0.4816472018958988,0.5168339827546113,0.37372314882391533,0.465508100172511,COMPLETED,Uniform,0.16076875100357368,134.851505,0.672,
47,0.67,51,0_0,0.5700855679171858,1.6167958707038004,0.4773252432331956,0.4816472018958988,0.5168339827546113,0.37372314882391533,0.465508100172511,COMPLETED,Uniform,0.16076875100357368,125.493332,0.67,
