,vol_frac,trial_index,arm_name,mu1_div_mu3,mu2_div_mu3,std1,std2,std3,comp1,comp2,comp3,trial_status,generation_method,runtime,vol_frac_pred,vol_frac_sigma
0,0.665,0,0_0,0.5736929185023589,0.3593003219834994,0.5168966738485101,0.7524405362729331,0.47818324412895474,0.4854270981677824,0.012780814590608647,0.4873716073198716,COMPLETED,Uniform,117.79823,0.665,
2,0.665,1,0_0,0.5736929185023589,0.3593003219834994,0.5168966738485101,0.7524405362729331,0.47818324412895474,0.4854270981677824,0.012780814590608647,0.4873716073198716,COMPLETED,Uniform,103.833726,0.665,
13,0.665,2,0_0,0.5736929185023589,0.3593003219834994,0.5168966738485101,0.7524405362729331,0.47818324412895474,0.4854270981677824,0.012780814590608647,0.4873716073198716,COMPLETED,Uniform,112.447015,0.665,
24,0.665,3,0_0,0.5736929185023589,0.3593003219834994,0.5168966738485101,0.7524405362729331,0.47818324412895474,0.4854270981677824,0.012780814590608647,0.4873716073198716,COMPLETED,Uniform,79.905088,0.665,
35,0.665,4,0_0,0.5736929185023589,0.3593003219834994,0.5168966738485101,0.7524405362729331,0.47818324412895474,0.4854270981677824,0.012780814590608647,0.4873716073198716,COMPLETED,Uniform,83.9961,0.665,
46,0.656,5,0_0,0.5736929185023589,0.3593003219834994,0.5168966738485101,0.7524405362729331,0.47818324412895474,0.4854270981677824,0.012780814590608647,0.4873716073198716,COMPLETED,Uniform,106.032571,0.656,
57,0.652,6,0_0,0.5736929185023589,0.3593003219834994,0.5168966738485101,0.7524405362729331,0.47818324412895474,0.4854270981677824,0.012780814590608647,0.4873716073198716,COMPLETED,Uniform,115.818162,0.652,
68,0.66,7,0_0,0.5736929185023589,0.3593003219834994,0.5168966738485101,0.7524405362729331,0.47818324412895474,0.4854270981677824,0.012780814590608647,0.4873716073198716,COMPLETED,Uniform,110.617557,0.66,
79,0.655,8,0_0,0.5736929185023589,0.3593003219834994,0.5168966738485101,0.7524405362729331,0.47818324412895474,0.4854270981677824,0.012780814590608647,0.4873716073198716,COMPLETED,Uniform,112.314444,0.655,
90,0.656,9,0_0,0.5736929185023589,0.3593003219834994,0.5168966738485101,0.7524405362729331,0.47818324412895474,0.4854270981677824,0.012780814590608647,0.4873716073198716,COMPLETED,Uniform,86.340724,0.656,
1,0.663,10,0_0,0.5736929185023589,0.3593003219834994,0.5168966738485101,0.7524405362729331,0.47818324412895474,0.4854270981677824,0.012780814590608647,0.4873716073198716,COMPLETED,Uniform,130.474506,0.663,
3,0.661,11,0_0,0.5736929185023589,0.3593003219834994,0.5168966738485101,0.7524405362729331,0.47818324412895474,0.4854270981677824,0.012780814590608647,0.4873716073198716,COMPLETED,Uniform,121.669463,0.661,
4,0.65,12,0_0,0.5736929185023589,0.3593003219834994,0.5168966738485101,0.7524405362729331,0.47818324412895474,0.4854270981677824,0.012780814590608647,0.4873716073198716,COMPLETED,Uniform,123.914707,0.65,
