,vol_frac,trial_index,arm_name,mu1,mu2,mu3,std1,std2,std3,comp1,comp2,comp3,trial_status,generation_method,runtime,vol_frac_pred,vol_frac_sigma
0,0.606,0,0_0,1.3901344069978063,4.044998866699425,1.9877518926653082,0.22431851872868758,0.3983019069438384,0.17469960850620359,0.6719770812804666,0.8065937981616575,0.982741914544214,COMPLETED,Uniform,86.630389,0.606,
2,0.606,1,0_0,1.3901344069978063,4.044998866699425,1.9877518926653082,0.22431851872868758,0.3983019069438384,0.17469960850620359,0.6719770812804666,0.8065937981616575,0.982741914544214,COMPLETED,Uniform,77.587943,0.606,
13,0.606,2,0_0,1.3901344069978063,4.044998866699425,1.9877518926653082,0.22431851872868758,0.3983019069438384,0.17469960850620359,0.6719770812804666,0.8065937981616575,0.982741914544214,COMPLETED,Uniform,66.829455,0.606,
24,0.615,3,0_0,1.3901344069978063,4.044998866699425,1.9877518926653082,0.22431851872868758,0.3983019069438384,0.17469960850620359,0.6719770812804666,0.8065937981616575,0.982741914544214,COMPLETED,Uniform,85.770287,0.615,
35,0.615,4,0_0,1.3901344069978063,4.044998866699425,1.9877518926653082,0.22431851872868758,0.3983019069438384,0.17469960850620359,0.6719770812804666,0.8065937981616575,0.982741914544214,COMPLETED,Uniform,83.151813,0.615,
46,0.613,5,0_0,1.3901344069978063,4.044998866699425,1.9877518926653082,0.22431851872868758,0.3983019069438384,0.17469960850620359,0.6719770812804666,0.8065937981616575,0.982741914544214,COMPLETED,Uniform,72.925505,0.613,
57,0.606,6,0_0,1.3901344069978063,4.044998866699425,1.9877518926653082,0.22431851872868758,0.3983019069438384,0.17469960850620359,0.6719770812804666,0.8065937981616575,0.982741914544214,COMPLETED,Uniform,85.148356,0.606,
68,0.598,7,0_0,1.3901344069978063,4.044998866699425,1.9877518926653082,0.22431851872868758,0.3983019069438384,0.17469960850620359,0.6719770812804666,0.8065937981616575,0.982741914544214,COMPLETED,Uniform,85.966129,0.598,
79,0.591,8,0_0,1.3901344069978063,4.044998866699425,1.9877518926653082,0.22431851872868758,0.3983019069438384,0.17469960850620359,0.6719770812804666,0.8065937981616575,0.982741914544214,COMPLETED,Uniform,66.520461,0.591,
90,0.604,9,0_0,1.3901344069978063,4.044998866699425,1.9877518926653082,0.22431851872868758,0.3983019069438384,0.17469960850620359,0.6719770812804666,0.8065937981616575,0.982741914544214,COMPLETED,Uniform,70.864039,0.604,
1,0.594,10,0_0,1.3901344069978063,4.044998866699425,1.9877518926653082,0.22431851872868758,0.3983019069438384,0.17469960850620359,0.6719770812804666,0.8065937981616575,0.982741914544214,COMPLETED,Uniform,83.708304,0.594,
3,0.609,11,0_0,1.3901344069978063,4.044998866699425,1.9877518926653082,0.22431851872868758,0.3983019069438384,0.17469960850620359,0.6719770812804666,0.8065937981616575,0.982741914544214,COMPLETED,Uniform,86.99079,0.609,
4,0.605,12,0_0,1.3901344069978063,4.044998866699425,1.9877518926653082,0.22431851872868758,0.3983019069438384,0.17469960850620359,0.6719770812804666,0.8065937981616575,0.982741914544214,COMPLETED,Uniform,75.563137,0.605,
5,0.633,13,0_0,1.3901344069978063,4.044998866699425,1.9877518926653082,0.22431851872868758,0.3983019069438384,0.17469960850620359,0.6719770812804666,0.8065937981616575,0.982741914544214,COMPLETED,Uniform,73.948068,0.633,
6,0.617,14,0_0,1.3901344069978063,4.044998866699425,1.9877518926653082,0.22431851872868758,0.3983019069438384,0.17469960850620359,0.6719770812804666,0.8065937981616575,0.982741914544214,COMPLETED,Uniform,72.837254,0.617,
7,0.607,15,0_0,1.3901344069978063,4.044998866699425,1.9877518926653082,0.22431851872868758,0.3983019069438384,0.17469960850620359,0.6719770812804666,0.8065937981616575,0.982741914544214,COMPLETED,Uniform,92.465125,0.607,
8,0.603,16,0_0,1.3901344069978063,4.044998866699425,1.9877518926653082,0.22431851872868758,0.3983019069438384,0.17469960850620359,0.6719770812804666,0.8065937981616575,0.982741914544214,COMPLETED,Uniform,90.450424,0.603,
9,0.609,17,0_0,1.3901344069978063,4.044998866699425,1.9877518926653082,0.22431851872868758,0.3983019069438384,0.17469960850620359,0.6719770812804666,0.8065937981616575,0.982741914544214,COMPLETED,Uniform,78.216018,0.609,
10,0.613,18,0_0,1.3901344069978063,4.044998866699425,1.9877518926653082,0.22431851872868758,0.3983019069438384,0.17469960850620359,0.6719770812804666,0.8065937981616575,0.982741914544214,COMPLETED,Uniform,73.496935,0.613,
11,0.619,19,0_0,1.3901344069978063,4.044998866699425,1.9877518926653082,0.22431851872868758,0.3983019069438384,0.17469960850620359,0.6719770812804666,0.8065937981616575,0.982741914544214,COMPLETED,Uniform,86.978975,0.619,
12,0.605,20,0_0,1.3901344069978063,4.044998866699425,1.9877518926653082,0.22431851872868758,0.3983019069438384,0.17469960850620359,0.6719770812804666,0.8065937981616575,0.982741914544214,COMPLETED,Uniform,67.527626,0.605,
14,0.615,21,0_0,1.3901344069978063,4.044998866699425,1.9877518926653082,0.22431851872868758,0.3983019069438384,0.17469960850620359,0.6719770812804666,0.8065937981616575,0.982741914544214,COMPLETED,Uniform,83.702254,0.615,
15,0.598,22,0_0,1.3901344069978063,4.044998866699425,1.9877518926653082,0.22431851872868758,0.3983019069438384,0.17469960850620359,0.6719770812804666,0.8065937981616575,0.982741914544214,COMPLETED,Uniform,72.959543,0.598,
16,0.61,23,0_0,1.3901344069978063,4.044998866699425,1.9877518926653082,0.22431851872868758,0.3983019069438384,0.17469960850620359,0.6719770812804666,0.8065937981616575,0.982741914544214,COMPLETED,Uniform,88.176436,0.61,
17,0.605,24,0_0,1.3901344069978063,4.044998866699425,1.9877518926653082,0.22431851872868758,0.3983019069438384,0.17469960850620359,0.6719770812804666,0.8065937981616575,0.982741914544214,COMPLETED,Uniform,107.596044,0.605,
18,0.609,25,0_0,1.3901344069978063,4.044998866699425,1.9877518926653082,0.22431851872868758,0.3983019069438384,0.17469960850620359,0.6719770812804666,0.8065937981616575,0.982741914544214,COMPLETED,Uniform,83.8738,0.609,
19,0.613,26,0_0,1.3901344069978063,4.044998866699425,1.9877518926653082,0.22431851872868758,0.3983019069438384,0.17469960850620359,0.6719770812804666,0.8065937981616575,0.982741914544214,COMPLETED,Uniform,79.103544,0.613,
20,0.622,27,0_0,1.3901344069978063,4.044998866699425,1.9877518926653082,0.22431851872868758,0.3983019069438384,0.17469960850620359,0.6719770812804666,0.8065937981616575,0.982741914544214,COMPLETED,Uniform,80.276318,0.622,
21,0.594,28,0_0,1.3901344069978063,4.044998866699425,1.9877518926653082,0.22431851872868758,0.3983019069438384,0.17469960850620359,0.6719770812804666,0.8065937981616575,0.982741914544214,COMPLETED,Uniform,77.853514,0.594,
22,0.61,29,0_0,1.3901344069978063,4.044998866699425,1.9877518926653082,0.22431851872868758,0.3983019069438384,0.17469960850620359,0.6719770812804666,0.8065937981616575,0.982741914544214,COMPLETED,Uniform,113.713261,0.61,
23,0.607,30,0_0,1.3901344069978063,4.044998866699425,1.9877518926653082,0.22431851872868758,0.3983019069438384,0.17469960850620359,0.6719770812804666,0.8065937981616575,0.982741914544214,COMPLETED,Uniform,82.766051,0.607,
25,0.612,31,0_0,1.3901344069978063,4.044998866699425,1.9877518926653082,0.22431851872868758,0.3983019069438384,0.17469960850620359,0.6719770812804666,0.8065937981616575,0.982741914544214,COMPLETED,Uniform,79.324211,0.612,
26,0.599,32,0_0,1.3901344069978063,4.044998866699425,1.9877518926653082,0.22431851872868758,0.3983019069438384,0.17469960850620359,0.6719770812804666,0.8065937981616575,0.982741914544214,COMPLETED,Uniform,92.97461,0.599,
27,0.6,33,0_0,1.3901344069978063,4.044998866699425,1.9877518926653082,0.22431851872868758,0.3983019069438384,0.17469960850620359,0.6719770812804666,0.8065937981616575,0.982741914544214,COMPLETED,Uniform,86.330242,0.6,
28,0.609,34,0_0,1.3901344069978063,4.044998866699425,1.9877518926653082,0.22431851872868758,0.3983019069438384,0.17469960850620359,0.6719770812804666,0.8065937981616575,0.982741914544214,COMPLETED,Uniform,79.086772,0.609,
29,0.6,35,0_0,1.3901344069978063,4.044998866699425,1.9877518926653082,0.22431851872868758,0.3983019069438384,0.17469960850620359,0.6719770812804666,0.8065937981616575,0.982741914544214,COMPLETED,Uniform,76.804368,0.6,
30,0.605,36,0_0,1.3901344069978063,4.044998866699425,1.9877518926653082,0.22431851872868758,0.3983019069438384,0.17469960850620359,0.6719770812804666,0.8065937981616575,0.982741914544214,COMPLETED,Uniform,84.144856,0.605,
31,0.61,37,0_0,1.3901344069978063,4.044998866699425,1.9877518926653082,0.22431851872868758,0.3983019069438384,0.17469960850620359,0.6719770812804666,0.8065937981616575,0.982741914544214,COMPLETED,Uniform,72.483841,0.61,
32,0.618,38,0_0,1.3901344069978063,4.044998866699425,1.9877518926653082,0.22431851872868758,0.3983019069438384,0.17469960850620359,0.6719770812804666,0.8065937981616575,0.982741914544214,COMPLETED,Uniform,73.472537,0.618,
33,0.588,39,0_0,1.3901344069978063,4.044998866699425,1.9877518926653082,0.22431851872868758,0.3983019069438384,0.17469960850620359,0.6719770812804666,0.8065937981616575,0.982741914544214,COMPLETED,Uniform,76.838662,0.588,
34,0.597,40,0_0,1.3901344069978063,4.044998866699425,1.9877518926653082,0.22431851872868758,0.3983019069438384,0.17469960850620359,0.6719770812804666,0.8065937981616575,0.982741914544214,COMPLETED,Uniform,74.227306,0.597,
36,0.605,41,0_0,1.3901344069978063,4.044998866699425,1.9877518926653082,0.22431851872868758,0.3983019069438384,0.17469960850620359,0.6719770812804666,0.8065937981616575,0.982741914544214,COMPLETED,Uniform,78.302054,0.605,
37,0.614,42,0_0,1.3901344069978063,4.044998866699425,1.9877518926653082,0.22431851872868758,0.3983019069438384,0.17469960850620359,0.6719770812804666,0.8065937981616575,0.982741914544214,COMPLETED,Uniform,84.203695,0.614,
38,0.603,43,0_0,1.3901344069978063,4.044998866699425,1.9877518926653082,0.22431851872868758,0.3983019069438384,0.17469960850620359,0.6719770812804666,0.8065937981616575,0.982741914544214,COMPLETED,Uniform,85.596514,0.603,
39,0.595,44,0_0,1.3901344069978063,4.044998866699425,1.9877518926653082,0.22431851872868758,0.3983019069438384,0.17469960850620359,0.6719770812804666,0.8065937981616575,0.982741914544214,COMPLETED,Uniform,74.50171,0.595,
40,0.608,45,0_0,1.3901344069978063,4.044998866699425,1.9877518926653082,0.22431851872868758,0.3983019069438384,0.17469960850620359,0.6719770812804666,0.8065937981616575,0.982741914544214,COMPLETED,Uniform,82.359589,0.608,
41,0.602,46,0_0,1.3901344069978063,4.044998866699425,1.9877518926653082,0.22431851872868758,0.3983019069438384,0.17469960850620359,0.6719770812804666,0.8065937981616575,0.982741914544214,COMPLETED,Uniform,87.830491,0.602,
42,0.604,47,0_0,1.3901344069978063,4.044998866699425,1.9877518926653082,0.22431851872868758,0.3983019069438384,0.17469960850620359,0.6719770812804666,0.8065937981616575,0.982741914544214,COMPLETED,Uniform,84.58594,0.604,
43,0.593,48,0_0,1.3901344069978063,4.044998866699425,1.9877518926653082,0.22431851872868758,0.3983019069438384,0.17469960850620359,0.6719770812804666,0.8065937981616575,0.982741914544214,COMPLETED,Uniform,77.303357,0.593,
44,0.614,49,0_0,1.3901344069978063,4.044998866699425,1.9877518926653082,0.22431851872868758,0.3983019069438384,0.17469960850620359,0.6719770812804666,0.8065937981616575,0.982741914544214,COMPLETED,Uniform,76.239726,0.614,
45,0.611,50,0_0,1.3901344069978063,4.044998866699425,1.9877518926653082,0.22431851872868758,0.3983019069438384,0.17469960850620359,0.6719770812804666,0.8065937981616575,0.982741914544214,COMPLETED,Uniform,74.761091,0.611,
47,0.598,51,0_0,1.3901344069978063,4.044998866699425,1.9877518926653082,0.22431851872868758,0.3983019069438384,0.17469960850620359,0.6719770812804666,0.8065937981616575,0.982741914544214,COMPLETED,Uniform,87.908724,0.598,
48,0.597,52,0_0,1.3901344069978063,4.044998866699425,1.9877518926653082,0.22431851872868758,0.3983019069438384,0.17469960850620359,0.6719770812804666,0.8065937981616575,0.982741914544214,COMPLETED,Uniform,64.021099,0.597,
