,vol_frac,trial_index,arm_name,mu1,mu2,mu3,std1,std2,std3,comp1,comp2,trial_status,generation_method,comp3,runtime,vol_frac_pred,vol_frac_sigma
0,0.657,0,0_0,2.0278736904153205,1.1132237010899924,3.5428764618440067,0.8625811487379635,0.7625571626044096,0.11872640073114135,0.1116031306650328,0.2977237418558598,COMPLETED,Uniform,0.5906731274791074,259.670931,0.657,
2,0.651,1,0_0,2.0278736904153205,1.1132237010899924,3.5428764618440067,0.8625811487379635,0.7625571626044096,0.11872640073114135,0.1116031306650328,0.2977237418558598,COMPLETED,Uniform,0.5906731274791074,189.306308,0.651,
13,0.657,2,0_0,2.0278736904153205,1.1132237010899924,3.5428764618440067,0.8625811487379635,0.7625571626044096,0.11872640073114135,0.1116031306650328,0.2977237418558598,COMPLETED,Uniform,0.5906731274791074,191.568846,0.657,
24,0.685,3,0_0,2.0278736904153205,1.1132237010899924,3.5428764618440067,0.8625811487379635,0.7625571626044096,0.11872640073114135,0.1116031306650328,0.2977237418558598,COMPLETED,Uniform,0.5906731274791074,275.485338,0.685,
35,0.657,4,0_0,2.0278736904153205,1.1132237010899924,3.5428764618440067,0.8625811487379635,0.7625571626044096,0.11872640073114135,0.1116031306650328,0.2977237418558598,COMPLETED,Uniform,0.5906731274791074,246.426942,0.657,
46,0.648,5,0_0,2.0278736904153205,1.1132237010899924,3.5428764618440067,0.8625811487379635,0.7625571626044096,0.11872640073114135,0.1116031306650328,0.2977237418558598,COMPLETED,Uniform,0.5906731274791074,257.719567,0.648,
57,0.663,6,0_0,2.0278736904153205,1.1132237010899924,3.5428764618440067,0.8625811487379635,0.7625571626044096,0.11872640073114135,0.1116031306650328,0.2977237418558598,COMPLETED,Uniform,0.5906731274791074,273.936141,0.663,
68,0.661,7,0_0,2.0278736904153205,1.1132237010899924,3.5428764618440067,0.8625811487379635,0.7625571626044096,0.11872640073114135,0.1116031306650328,0.2977237418558598,COMPLETED,Uniform,0.5906731274791074,283.014436,0.661,
79,0.678,8,0_0,2.0278736904153205,1.1132237010899924,3.5428764618440067,0.8625811487379635,0.7625571626044096,0.11872640073114135,0.1116031306650328,0.2977237418558598,COMPLETED,Uniform,0.5906731274791074,198.840162,0.678,
90,0.653,9,0_0,2.0278736904153205,1.1132237010899924,3.5428764618440067,0.8625811487379635,0.7625571626044096,0.11872640073114135,0.1116031306650328,0.2977237418558598,COMPLETED,Uniform,0.5906731274791074,266.534851,0.653,
1,0.648,10,0_0,2.0278736904153205,1.1132237010899924,3.5428764618440067,0.8625811487379635,0.7625571626044096,0.11872640073114135,0.1116031306650328,0.2977237418558598,COMPLETED,Uniform,0.5906731274791074,195.725527,0.648,
3,0.643,11,0_0,2.0278736904153205,1.1132237010899924,3.5428764618440067,0.8625811487379635,0.7625571626044096,0.11872640073114135,0.1116031306650328,0.2977237418558598,COMPLETED,Uniform,0.5906731274791074,264.615832,0.643,
4,0.647,12,0_0,2.0278736904153205,1.1132237010899924,3.5428764618440067,0.8625811487379635,0.7625571626044096,0.11872640073114135,0.1116031306650328,0.2977237418558598,COMPLETED,Uniform,0.5906731274791074,274.819624,0.647,
5,0.647,13,0_0,2.0278736904153205,1.1132237010899924,3.5428764618440067,0.8625811487379635,0.7625571626044096,0.11872640073114135,0.1116031306650328,0.2977237418558598,COMPLETED,Uniform,0.5906731274791074,266.017239,0.647,
6,0.641,14,0_0,2.0278736904153205,1.1132237010899924,3.5428764618440067,0.8625811487379635,0.7625571626044096,0.11872640073114135,0.1116031306650328,0.2977237418558598,COMPLETED,Uniform,0.5906731274791074,196.601509,0.641,
7,0.639,15,0_0,2.0278736904153205,1.1132237010899924,3.5428764618440067,0.8625811487379635,0.7625571626044096,0.11872640073114135,0.1116031306650328,0.2977237418558598,COMPLETED,Uniform,0.5906731274791074,263.354327,0.639,
8,0.646,16,0_0,2.0278736904153205,1.1132237010899924,3.5428764618440067,0.8625811487379635,0.7625571626044096,0.11872640073114135,0.1116031306650328,0.2977237418558598,COMPLETED,Uniform,0.5906731274791074,199.13923,0.646,
9,0.659,17,0_0,2.0278736904153205,1.1132237010899924,3.5428764618440067,0.8625811487379635,0.7625571626044096,0.11872640073114135,0.1116031306650328,0.2977237418558598,COMPLETED,Uniform,0.5906731274791074,219.239749,0.659,
10,0.648,18,0_0,2.0278736904153205,1.1132237010899924,3.5428764618440067,0.8625811487379635,0.7625571626044096,0.11872640073114135,0.1116031306650328,0.2977237418558598,COMPLETED,Uniform,0.5906731274791074,266.512406,0.648,
11,0.659,19,0_0,2.0278736904153205,1.1132237010899924,3.5428764618440067,0.8625811487379635,0.7625571626044096,0.11872640073114135,0.1116031306650328,0.2977237418558598,COMPLETED,Uniform,0.5906731274791074,204.170711,0.659,
12,0.638,20,0_0,2.0278736904153205,1.1132237010899924,3.5428764618440067,0.8625811487379635,0.7625571626044096,0.11872640073114135,0.1116031306650328,0.2977237418558598,COMPLETED,Uniform,0.5906731274791074,196.258518,0.638,
14,0.65,21,0_0,2.0278736904153205,1.1132237010899924,3.5428764618440067,0.8625811487379635,0.7625571626044096,0.11872640073114135,0.1116031306650328,0.2977237418558598,COMPLETED,Uniform,0.5906731274791074,253.674729,0.65,
15,0.645,22,0_0,2.0278736904153205,1.1132237010899924,3.5428764618440067,0.8625811487379635,0.7625571626044096,0.11872640073114135,0.1116031306650328,0.2977237418558598,COMPLETED,Uniform,0.5906731274791074,203.548703,0.645,
16,0.661,23,0_0,2.0278736904153205,1.1132237010899924,3.5428764618440067,0.8625811487379635,0.7625571626044096,0.11872640073114135,0.1116031306650328,0.2977237418558598,COMPLETED,Uniform,0.5906731274791074,199.923661,0.661,
17,0.664,24,0_0,2.0278736904153205,1.1132237010899924,3.5428764618440067,0.8625811487379635,0.7625571626044096,0.11872640073114135,0.1116031306650328,0.2977237418558598,COMPLETED,Uniform,0.5906731274791074,203.313338,0.664,
18,0.656,25,0_0,2.0278736904153205,1.1132237010899924,3.5428764618440067,0.8625811487379635,0.7625571626044096,0.11872640073114135,0.1116031306650328,0.2977237418558598,COMPLETED,Uniform,0.5906731274791074,199.801255,0.656,
19,0.636,26,0_0,2.0278736904153205,1.1132237010899924,3.5428764618440067,0.8625811487379635,0.7625571626044096,0.11872640073114135,0.1116031306650328,0.2977237418558598,COMPLETED,Uniform,0.5906731274791074,193.837125,0.636,
20,0.653,27,0_0,2.0278736904153205,1.1132237010899924,3.5428764618440067,0.8625811487379635,0.7625571626044096,0.11872640073114135,0.1116031306650328,0.2977237418558598,COMPLETED,Uniform,0.5906731274791074,196.849171,0.653,
21,0.646,28,0_0,2.0278736904153205,1.1132237010899924,3.5428764618440067,0.8625811487379635,0.7625571626044096,0.11872640073114135,0.1116031306650328,0.2977237418558598,COMPLETED,Uniform,0.5906731274791074,199.560487,0.646,
22,0.656,29,0_0,2.0278736904153205,1.1132237010899924,3.5428764618440067,0.8625811487379635,0.7625571626044096,0.11872640073114135,0.1116031306650328,0.2977237418558598,COMPLETED,Uniform,0.5906731274791074,258.999853,0.656,
23,0.633,30,0_0,2.0278736904153205,1.1132237010899924,3.5428764618440067,0.8625811487379635,0.7625571626044096,0.11872640073114135,0.1116031306650328,0.2977237418558598,COMPLETED,Uniform,0.5906731274791074,266.045672,0.633,
25,0.647,31,0_0,2.0278736904153205,1.1132237010899924,3.5428764618440067,0.8625811487379635,0.7625571626044096,0.11872640073114135,0.1116031306650328,0.2977237418558598,COMPLETED,Uniform,0.5906731274791074,204.557661,0.647,
26,0.65,32,0_0,2.0278736904153205,1.1132237010899924,3.5428764618440067,0.8625811487379635,0.7625571626044096,0.11872640073114135,0.1116031306650328,0.2977237418558598,COMPLETED,Uniform,0.5906731274791074,196.062005,0.65,
27,0.649,33,0_0,2.0278736904153205,1.1132237010899924,3.5428764618440067,0.8625811487379635,0.7625571626044096,0.11872640073114135,0.1116031306650328,0.2977237418558598,COMPLETED,Uniform,0.5906731274791074,196.952098,0.649,
