,vol_frac,trial_index,arm_name,mu1,mu2,mu3,std1,std2,std3,comp1,comp2,trial_status,generation_method,comp3,runtime,vol_frac_pred,vol_frac_sigma
0,0.585,0,0_0,2.256976630538702,3.901273798197508,3.3244591765105724,0.2122500751167536,0.48202886981889603,0.9137230455875397,0.30177512113004923,0.3080868422985077,COMPLETED,Sobol,0.3901380365714431,65.439902,0.5862894465831106,0.009967864421650846
3,0.642,1,1_0,3.8685788214206696,3.3344011269509792,1.8263051696121693,0.42765953000634915,0.5298610242083669,0.675195152591914,0.7173036905005574,0.12062615435570478,COMPLETED,Sobol,0.1620701551437378,72.507355,0.640942550851358,0.010327583913415648
15,0.687,2,2_0,3.5656722523272038,1.4416388906538486,3.8758601397275925,0.1750859972089529,0.619763788767159,0.656597913056612,0.1427472149953246,0.40120874624699354,COMPLETED,Sobol,0.45604403875768185,174.168225,0.6812596964048379,0.006903709186351198
27,0.582,3,3_0,2.7483293525874615,4.184539292007685,4.218122661113739,0.18136219196021558,0.277163175214082,0.3794037885963917,0.2260280717164278,0.3278165617957711,COMPLETED,Sobol,0.4461553664878011,53.703146,0.5855902145607751,0.01018681833811537
39,0.662,4,4_0,3.600899074226618,4.775149650871754,1.7347350977361202,0.5975190090015531,0.8150234426371753,0.8333006837405265,0.12195734586566687,0.4395682318136096,COMPLETED,Sobol,0.43847442232072353,83.44975,0.6580228685182615,0.010283001073135479
51,0.594,5,5_0,4.980487365275621,4.423696622252464,2.8756083138287067,0.2129136469215155,0.36501416554674504,0.7188033206388355,0.05455406662076712,0.396477117203176,COMPLETED,Sobol,0.5489688161760569,80.767955,0.5988681045845976,0.010259681129688808
63,0.654,6,6_0,4.128349740058184,3.2644611671566963,2.37823973223567,0.4860464040189981,0.7772594559937716,0.9246376589871943,0.2459389790892601,0.5037320824339986,COMPLETED,Sobol,0.2503289384767413,235.471135,0.6524453860081852,0.01012661729997428
75,0.576,7,7_0,1.1641830019652843,2.983425132930279,2.324466861784458,0.24996743239462377,0.7330843200907111,0.8071398293599487,0.3915629321709275,0.3010995648801327,COMPLETED,Sobol,0.3073375029489398,74.869795,0.583220583096583,0.009911503186404231
87,0.664,8,8_0,4.269699100404978,2.176228117197752,4.588782586157322,0.4042030422016979,0.4700392857193947,0.9179513284936547,0.4563215943053365,0.2468571038916707,COMPLETED,Sobol,0.2968213018029928,77.437296,0.6653561560563077,0.009890489147199935
99,0.6,9,9_0,1.8538984581828117,2.618162628263235,2.0868688374757767,0.1715466883033514,0.5488812112249434,0.7055738166905939,0.5554414624348283,0.43380132131278515,COMPLETED,Sobol,0.01075721625238657,78.127701,0.6027623145942277,0.009971527632201098
1,0.699,10,10_0,4.0524742228268344,1.369564163288735,4.071070430296059,0.27684362619135605,0.6198498803873754,0.7477730152821612,0.2352535783313742,0.3687731483619531,COMPLETED,GPEI,0.39597327330667276,155.646021,0.7005746924379057,0.006131360381691667
2,0.653,11,11_0,3.5705042134313523,1.0,4.104025170433072,0.1,0.6172694460169831,0.6172694460169831,0.012647826120415383,0.4453219706136459,COMPLETED,GPEI,0.5420302032659388,162.010188,0.6576268467176793,0.009368156266970505
4,0.71,12,12_0,3.7921829262897675,1.4041033809745571,3.5188589173006117,0.14404141360791317,0.5968619587983525,0.5968619587983525,0.286930610174734,0.27463905961019613,COMPLETED,GPEI,0.43843033021506983,176.396232,0.7024589692298843,0.005388358104506442
5,0.702,13,13_0,3.7794882069624873,1.3511746636237603,3.669281446819619,0.1369285236710747,0.593716792793082,0.593716792793082,0.296784948583166,0.26618202103818966,COMPLETED,GPEI,0.43703303037864427,181.114848,0.70302358190687,0.006108167530711117
6,0.668,14,14_0,3.586832751959382,1.6324558755646028,4.086568894103924,0.2897046598008771,0.6719681767608364,0.7464539179023033,0.07522002445355938,0.519801265927839,COMPLETED,GPEI,0.4049787096186016,215.077185,0.6694999659021783,0.009141953307217305
7,0.683,15,15_0,3.9233416660503666,1.0,4.315827899057887,0.22625545542086783,0.5196104418718583,0.8388729718875787,0.1950630561231013,0.3687918664883437,COMPLETED,GPEI,0.436145077388555,134.932046,0.6829681105203425,0.008674440835829885
8,0.709,16,16_0,4.07240033449729,1.6822535625747106,3.5935273893864417,0.33048258232493527,0.6812755761874616,0.6812755761874616,0.25621603251899194,0.35735184955034327,COMPLETED,GPEI,0.3864321179306648,185.452826,0.7048498455804296,0.006633725514564019
9,0.705,17,17_0,4.07505455571439,1.378717924916991,3.3500928195334714,0.1745385324127361,0.5920923614630937,0.7358770500303632,0.35552995569593004,0.3106817952925044,COMPLETED,GPEI,0.33378824901156556,122.133227,0.710565266492555,0.006181283174051641
10,0.693,18,18_0,3.999954686117264,1.4808639807316228,3.244992270427909,0.26942225324370717,0.5699722041554204,0.6178110579236213,0.23102612138185927,0.2386671493292521,COMPLETED,GPEI,0.5303067292888887,133.252144,0.6985831647537035,0.00729458960002123
11,0.701,19,19_0,3.909227347105218,1.3747209231497588,3.2624771818603073,0.24147393398268055,0.5796067161839558,0.5796067161839558,0.35333233481156684,0.401214564534522,COMPLETED,GPEI,0.24545310065391113,146.785853,0.7015636934582091,0.0075480615501697735
12,0.717,20,20_0,3.934867980622516,1.601561179896546,3.383934016016645,0.15701934265200748,0.7022673433746701,0.7269713863136075,0.2661992149243605,0.2284844825369613,COMPLETED,GPEI,0.5053163025386782,244.718275,0.7080406822316025,0.006759950037379764
13,0.692,21,21_0,4.163318850279532,1.7278157778352239,3.5988768001935485,0.13653296750714827,0.5681305474158418,0.6272529989410244,0.2784856758395947,0.3341070411710697,COMPLETED,GPEI,0.3874072829893356,136.444717,0.6942534345680262,0.007125226237304784
14,0.721,22,22_0,3.724231842117063,1.3181326673969456,3.1837491637448103,0.32957799906796137,0.6611310740728081,0.6611310740728081,0.30881432842259154,0.27893291341353776,COMPLETED,GPEI,0.41225275816387064,168.478891,0.713961096838013,0.005666455984579053
16,0.707,23,23_0,3.8247078055640413,1.6690421734144891,3.6053175670427016,0.22321304459440142,0.6826506633010176,0.6826506633010176,0.3686083229748374,0.36294372982842843,COMPLETED,GPEI,0.26844794719673415,195.037116,0.7052061235916413,0.0062183582710797795
17,0.724,24,24_0,4.02683166536209,1.3500535456139986,3.3687399010041026,0.17059670619805073,0.7149528267424539,0.7149528267424539,0.2878374249847535,0.3768633190804943,COMPLETED,GPEI,0.3352992559347522,200.953445,0.7133486597129701,0.005635806346640473
18,0.726,25,25_0,3.8319454815985727,1.3937293665704011,3.6978129825698316,0.2921766676091637,0.7275130218408854,0.7275130218408854,0.3838327838865353,0.26162694784067786,COMPLETED,GPEI,0.35454026827278684,238.671084,0.723843609495402,0.005174598010971491
19,0.722,26,26_0,3.6820256620790675,1.2795846483369546,3.0239756870155587,0.23755317816558624,0.723217343679319,0.723217343679319,0.3113510225336857,0.32651494312852997,COMPLETED,GPEI,0.36213403433778435,348.678955,0.7165808183821211,0.004931704573918352
20,0.704,27,27_0,3.6921236400380266,1.7042251462995925,3.320789656524325,0.2742746921854655,0.7109776402079447,0.7109776402079447,0.33150127596219475,0.25253451123053827,COMPLETED,GPEI,0.4159642128072669,200.372579,0.707042369031395,0.006193744764382533
21,0.71,28,28_0,3.8237512801168427,1.005960192123585,3.311884720652426,0.28279128846122126,0.7426512302123036,0.7426512302123036,0.2905615738913973,0.2389160058511661,COMPLETED,GPEI,0.4705224202574366,207.11726,0.7243855906809195,0.005786131433021828
22,0.701,29,29_0,3.7520527525769385,1.0,2.98785336947088,0.18081780209521414,0.7375737918978406,0.7375737918978406,0.2668701161392698,0.34022233027923154,COMPLETED,GPEI,0.39290755358149865,278.715943,0.7113091696265958,0.006741253828529959
23,0.747,30,30_0,4.032707629934175,1.0923428555166623,3.2915018382380152,0.3115956514116326,0.8153379753382424,0.8153379753382244,0.3491632708734567,0.26736250370954356,COMPLETED,GPEI,0.3834742254169997,237.398554,0.7403472579420393,0.003951197905734386
24,0.748,31,31_0,4.17439904512585,1.0950181748824157,3.4829192106583347,0.27876925560648413,0.7642112524013429,0.7642112524013436,0.3579662550734873,0.25591533757161916,COMPLETED,GPEI,0.38611840735489356,296.245088,0.7384561843619366,0.004113155842099578
25,0.709,32,32_0,4.107978509142147,1.3639960089125545,3.453374026050926,0.25114466532957125,0.7324458998941371,0.7324458998941372,0.3404184518820312,0.26809410483894525,COMPLETED,GPEI,0.39148744327902363,198.03268,0.7276319886800711,0.004037109784983028
26,0.721,33,33_0,4.109513270221546,1.3304992985893975,3.345885499045906,0.36858566767434786,0.7774498049318678,0.7774498049318678,0.37787564442796806,0.3753548961395702,COMPLETED,GPEI,0.24676945943246176,276.757172,0.7276066683151995,0.006036459919447961
28,0.717,34,34_0,3.7939734011883246,1.3319397749257513,3.520619538771516,0.2351447306248829,0.7240378692537947,0.7240378692537949,0.32575108174379663,0.2750420899431235,COMPLETED,GPEI,0.39920682831307985,245.771758,0.7206255070874374,0.003989858632674304
29,0.753,35,35_0,4.2325541681049526,1.2224644235076896,3.2497818101307594,0.3417352801590803,0.8691230602098872,0.8691230602098873,0.3830025119348798,0.2762779206788718,COMPLETED,GPEI,0.3407195673862484,264.353873,0.7447395717798273,0.00416872429568173
30,0.744,36,36_0,3.8267283393739167,1.0912940051574493,3.4018687261074025,0.38361631034981636,0.8809765413400964,0.8809765413400964,0.4064095386376497,0.3290332474556943,COMPLETED,GPEI,0.264557213906656,281.898177,0.7396699756416019,0.00596859938665004
31,0.758,37,37_0,4.334030564163996,1.0,3.6301518865098945,0.3040716291204169,0.8448618099889769,0.8448618099889852,0.4510076227702829,0.2502401849604937,COMPLETED,GPEI,0.29875219226922334,280.636316,0.7471267937891226,0.00416533178838757
32,0.759,38,38_0,4.329243200477899,1.0,3.1561003477774454,0.40568307747296783,0.8258009594909689,0.8258009594909503,0.3772559092795087,0.14459378129060135,COMPLETED,GPEI,0.47815030942989,269.526183,0.7389452809286032,0.005593117211545873
33,0.734,39,39_0,4.17122815168587,1.0000000000000069,3.1209019222979495,0.34041869222528953,0.8323954599529886,0.8323954599529886,0.43980848512003706,0.13546850613733047,COMPLETED,GPEI,0.42472300874263247,298.976826,0.7371875358303629,0.0059259313652669995
34,0.749,40,40_0,4.519477268347317,1.0944308455358867,3.336706024358118,0.30185827139878596,0.940304682420051,0.9403046824200465,0.3652137111899881,0.21200692758951897,COMPLETED,GPEI,0.422779361220493,305.337111,0.7447214667108732,0.0048695767992644355
35,0.739,41,41_0,4.348936587696965,1.0420126354624115,3.52109674933196,0.3247350654900716,0.9615566685999417,0.9615566685999419,0.38345597000433174,0.22716543834142228,COMPLETED,GPEI,0.38937859165424604,268.219037,0.7448186903300552,0.005238568387072405
36,0.743,42,42_0,4.396480442005908,1.0,3.2179999075728785,0.25233616902948974,0.9278793327629798,0.92787933276298,0.5021063771970391,0.2631629645283845,COMPLETED,GPEI,0.2347306582745764,339.269442,0.7462678662668888,0.004966493019719673
37,0.705,43,43_0,4.505742711183004,1.0,3.5571250154636918,0.4543740913202333,0.894431125918147,0.8944311259181469,0.4330320605070537,0.14613232116434144,COMPLETED,GPEI,0.42083561832860483,312.426376,0.7334989018834682,0.006114456418551503
38,0.748,44,44_0,4.606801270435261,1.0000000000000002,3.618289743997554,0.4631032046176483,0.8905483112938472,0.8905483112938473,0.38912561038270893,0.21531833312911497,COMPLETED,GPEI,0.39555605648817616,310.596014,0.7416197537998641,0.005330120451856729
40,0.771,45,45_0,4.733720844179217,1.0,3.081398654395492,0.409692653570789,0.8767549859996892,0.876754985999689,0.4284381249251838,0.2734798430171088,COMPLETED,GPEI,0.29808203205770734,311.345406,0.7458598954732472,0.004097055049163875
41,0.729,46,46_0,4.757851395056541,1.0000000000000806,3.08057610298807,0.39209189654784016,0.8585677355523011,0.8585677355523067,0.40796121204420127,0.2625549411656704,COMPLETED,GPEI,0.3294838467901283,325.151375,0.7473106787022581,0.0036096057891126417
42,0.75,47,47_0,4.820957124291498,1.0,3.9770981051524115,0.36632026812704654,0.8395041757650156,0.839504193220145,0.43836731336095075,0.14687895002694643,COMPLETED,GPEI,0.4147537366121028,287.435917,0.7394857981662198,0.005871553995127715
