,vol_frac,trial_index,arm_name,mu1,mu2,mu3,std1,std2,std3,comp1,comp2,comp3,trial_status,generation_method,runtime,trial_start_datetime,trial_complete_datetime,time_elapsed,vol_frac_pred,vol_frac_sigma
17,0.731,24,24_0,4.490086092856648,1.71960880775142,3.9491822820004265,0.6399811611208992,0.9177269857508249,0.9694188707739602,0.25501953266883626,0.14629948261733514,0.6451247232322002,COMPLETED,GPEI,28301.812309,2022-07-02 20:38:05.223791,2022-07-03 04:29:47.036100,68050.75561,0.7308857903848167,0.003875346467553049
18,0.714,25,25_0,4.713559063281105,2.328648430958281,4.1713516082947315,0.6471210500335065,0.8568923385550306,0.9592116664052338,0.1897705943885133,0.15833213698197404,0.67323300094138,COMPLETED,GPEI,22997.852285,2022-07-02 21:22:10.418793,2022-07-03 03:45:28.271078,65391.990588,0.7137691946008641,0.004101413061429043
19,0.73,26,26_0,4.734766168222489,1.6822063129203513,3.943362411264756,0.5953702792679644,1.0,0.9926846893787988,0.14687393211693406,0.06715672417741785,0.6438569941075901,COMPLETED,GPEI,26494.84496,2022-07-02 21:39:58.534702,2022-07-03 05:01:33.379662,69957.099172,0.7294117350488549,0.003829424870126365
20,0.723,27,27_0,4.3664928290431435,1.5143353376632258,3.543621153602024,0.5528529752029826,1.0,1.0,0.20885030602401689,0.233711631308736,0.6468952641831847,COMPLETED,GPEI,31669.000151,2022-07-02 23:23:56.599434,2022-07-03 08:11:45.599585,81369.319095,0.7222960621929841,0.00420575077639605
21,0.736,28,28_0,4.86764441514651,1.457859051061901,4.126496476525063,0.6131877956053126,0.9888853805242107,0.984339956636459,0.2706238897024597,0.09299615690939707,0.6413147434926505,COMPLETED,GPEI,26945.821055,2022-07-02 23:32:30.525954,2022-07-03 07:01:36.347009,77160.066519,0.7363176012312291,0.0037431133969128188
22,0.7,29,29_0,4.520431893274481,1.6976160316454103,3.9762337880796896,0.6394481986397542,0.9980557708507715,1.0,0.04677619012067277,0.1052829117556484,0.6398920060217098,COMPLETED,GPEI,32589.307436,2022-07-03 00:20:35.383919,2022-07-03 09:23:44.691355,85688.410865,0.7023287581616372,0.004064204115897265
23,0.769,30,30_0,4.855780638880949,1.0,4.164453197759998,0.49154470127572103,0.8891263854152203,0.8831960960624892,0.14818623581240828,0.07011818579786434,0.643594930401969,COMPLETED,GPEI,35271.642658,2022-07-03 01:10:58.811626,2022-07-03 10:58:50.454284,91394.173794,0.7672753253275185,0.0024946933367424704
24,0.71,31,31_0,4.450694119913717,1.5204725637572531,3.3425146743536693,0.543498507236531,0.9323575012049797,0.8870014407432628,0.3236469803626001,0.07916771418886716,0.6180081435857709,COMPLETED,GPEI,21212.344326,2022-07-03 01:17:15.175689,2022-07-03 07:10:47.520015,77711.239525,0.7125974897161572,0.004008664545715368
25,0.753,32,32_0,4.365554628541856,1.0,3.9362114861814743,0.6169723932692707,0.9870869431008218,0.8752534858549417,0.17914078892901747,0.0783276857096175,0.7882666213998073,COMPLETED,GPEI,32349.974429,2022-07-03 03:45:42.328951,2022-07-03 12:44:52.303380,97756.02289,0.7515393307852514,0.0036991183890702846
26,0.738,33,33_0,4.473716199190987,1.4155477286862905,3.8603459054632143,0.5045067736541454,0.9368118372639982,1.0,0.2533163773468651,0.11197834018768753,0.48554047019862745,COMPLETED,GPEI,25838.300433,2022-07-03 04:29:57.810309,2022-07-03 11:40:36.110742,93899.830252,0.737691308362207,0.003712121522832696
28,0.75,34,34_0,4.630142660077235,1.3123987835818183,3.482452927063373,0.6595785559779779,0.8619094876251632,1.0,0.19250823094036523,0.10434994670211026,0.738793536896271,COMPLETED,GPEI,28230.113729,2022-07-03 05:01:44.513444,2022-07-03 12:52:14.627173,98198.346683,0.7481486871621454,0.0037561425942355463
29,0.736,35,35_0,4.673594105309507,1.5944494711205808,4.292197402621399,0.54489965682847,1.0,0.7963431746261926,0.2075995944288707,0.09465110095896688,0.589054557163493,COMPLETED,GPEI,27667.399553,2022-07-03 07:01:47.043862,2022-07-03 14:42:54.443415,104838.162925,0.7349426946890899,0.003744929698135467
30,0.76,36,36_0,4.908643240670312,1.0606838294031746,4.548797262356343,0.6205466785823901,0.8497051957826693,1.0,0.1161446723923583,0.0798664109796741,0.5925489315612504,COMPLETED,GPEI,31232.632208,2022-07-03 07:10:52.072389,2022-07-03 15:51:24.704597,108948.424107,0.7588409523920501,0.003284291216067718
31,0.697,37,37_0,2.9099768121233422,5.0,4.935134976707204,1.0,0.1567308650728939,0.2523165913030022,0.7774945713626502,0.5038252516641866,0.919204669892662,COMPLETED,GPEI,29017.401558,2022-07-03 08:11:51.148740,2022-07-03 16:15:28.550298,110392.269808,0.6971766170040753,0.004174960833360231
32,0.743,38,38_0,4.85404623060456,1.248396057816467,3.8731875815648396,0.5383101481884085,0.9625226387926524,0.9668704980900448,0.1916902976416288,0.11393188063796417,0.6399277260408835,COMPLETED,GPEI,30515.996584,2022-07-03 09:24:05.807182,2022-07-03 17:52:41.803766,116225.523276,0.7444953962151245,0.0035956441818588893
33,0.767,39,39_0,5.0,1.0,4.157329210535739,0.4868252011834291,0.8888116931318235,0.9056712647931089,0.1505363445252804,0.09339466102430849,0.6333898722969064,COMPLETED,GPEI,35662.109321,2022-07-03 10:59:16.758080,2022-07-03 20:53:38.867401,127082.586911,0.7669355916798507,0.002705236629910498
34,0.765,40,40_0,5.0,1.0,4.351706455255886,0.47212576233283865,0.9364041542165742,0.8430161335447258,0.1562279307557636,0.07918647745307976,0.5506728847302969,COMPLETED,GPEI,32372.38419,2022-07-03 11:40:43.020015,2022-07-03 20:40:15.404205,126279.123715,0.7644547754241153,0.0028806074850294054
35,0.774,41,41_0,4.9237484930690645,1.0,4.159449882122612,0.500912183473097,0.9187676684080884,0.8461678968519216,0.16492712856897895,0.07818682149146149,0.8080957495872602,COMPLETED,GPEI,37831.716879,2022-07-03 12:45:08.840497,2022-07-03 23:15:40.557376,135604.276886,0.7673475047651125,0.0016267922761324816
36,0.764,42,42_0,4.812489861050577,1.0,3.898408878844505,0.5219845312858226,0.8511437477679491,0.9607119872198598,0.17063260815925965,0.08079267874576193,0.7332716514823251,COMPLETED,GPEI,32454.414989,2022-07-03 12:52:38.176403,2022-07-03 21:53:32.591392,130676.310902,0.7649231866844042,0.0026526430488946606
37,0.768,43,43_0,4.919390731834297,1.0,3.506277878243535,0.5291389667849631,0.898121356856197,0.8378853275835557,0.15153756502961888,0.08044543146272148,0.6627406727305118,COMPLETED,GPEI,36145.802353,2022-07-03 14:43:09.717245,2022-07-04 00:45:35.519598,140999.239108,0.7664219611857404,0.002766441082562845
38,0.759,44,44_0,4.91235145010066,1.0,4.544311068272838,0.5986470676344292,0.838268309510165,0.8711430231321851,0.17307174066685518,0.07858966276481968,0.7579498228139262,COMPLETED,GPEI,31360.067948,2022-07-03 15:51:27.639773,2022-07-04 00:34:07.707721,140311.427231,0.7628214967005701,0.0027916936424849416
40,0.764,45,45_0,4.762847086404546,1.0,4.5155386569800005,0.4628526843199462,0.8902537914069544,1.0,0.16980855605417056,0.09108186815968489,0.7335250082145267,COMPLETED,GPEI,35873.6138,2022-07-03 16:15:44.486832,2022-07-04 02:13:38.100632,146281.820142,0.7638887874061718,0.0029176136762172084
41,0.764,46,46_0,5.0,1.0,4.161365035896207,0.6529427949693833,0.830044648859394,0.8387484699165095,0.1676843519483619,0.07248375940379088,0.6275802012412495,COMPLETED,GPEI,29602.521367,2022-07-03 17:53:05.222150,2022-07-04 02:06:27.743517,145851.463027,0.7631648262058702,0.002998414014828783
42,0.765,47,47_0,5.0,1.0,4.3006327611153194,0.46582504913674405,0.8235208413804198,0.9795596229009497,0.1701474267929854,0.07426758551577801,0.5209461067379091,COMPLETED,GPEI,31335.229931,2022-07-03 20:40:16.965260,2022-07-04 05:22:32.195191,157615.914701,0.7637017178694614,0.002930252111401341
43,0.764,48,48_0,5.0,1.0,4.751988018211088,0.47667582986279455,0.865525960965446,0.8281406742288665,0.12244383881404564,0.07634113822315255,0.7802353369443011,COMPLETED,GPEI,33414.373578,2022-07-03 20:53:49.480724,2022-07-04 06:10:43.854302,160507.573812,0.7621670498438747,0.0031141889110765163
44,0.759,49,49_0,4.76294563771214,1.0,4.312851134746913,0.45867794442154086,0.831256912968298,0.8684069524306245,0.13780390119923427,0.0852072487611141,0.5743683396794631,COMPLETED,GPEI,30455.159781,2022-07-03 21:53:56.232980,2022-07-04 06:21:31.392761,161155.112271,0.7611645850413655,0.00313438805856744
45,0.764,50,50_0,5.0,1.0,4.158957615841697,0.6087066307436599,0.8898132218207154,0.7836568433186094,0.12536065432604007,0.07725708458536006,0.79011671333087,COMPLETED,GPEI,34738.730985,2022-07-03 23:15:49.757434,2022-07-04 08:54:48.488419,170352.207929,0.7666236767548534,0.002409632602357286
46,0.765,51,51_0,5.0,1.0,4.261545216592332,0.45297686178736973,0.937473789191131,0.9306518534412084,0.12677702461709373,0.07539646664717474,0.793777637819831,COMPLETED,GPEI,32910.908688,2022-07-04 00:34:09.234066,2022-07-04 09:42:40.142754,173223.862264,0.7627129415178443,0.002547750167788711
47,0.769,52,52_0,4.836800900666937,1.0,3.954649387749379,0.4078843301906243,0.9209537361951804,0.7593813900004559,0.12696978859169641,0.08047660234227842,0.8149896808636647,COMPLETED,GPEI,38691.512482,2022-07-04 00:46:16.209655,2022-07-04 11:31:07.722137,179731.441647,0.7678024801246095,0.0023387676556676997
48,0.76,53,53_0,5.0,1.0,4.016255461086718,0.5669228823869976,0.9313114321418864,0.8878723380079546,0.14985152100345014,0.07581764395884247,0.7456995615767235,COMPLETED,GPEI,32273.989415,2022-07-04 02:06:50.651545,2022-07-04 11:04:44.640960,178148.36047,0.7652969856343236,0.0020696221838599374
49,0.758,54,54_0,5.0,1.0,4.027327790683646,0.531411337206511,0.9422590273523406,0.6683580005555141,0.1515595535497347,0.07101796277491156,0.7999879414778598,COMPLETED,GPEI,32847.816701,2022-07-04 02:13:52.272522,2022-07-04 11:21:20.089223,179143.808733,0.7604221536422333,0.0030381200995578473
50,0.756,55,55_0,5.0,1.0,3.9582136500125293,0.3036122718369759,0.9492482095741543,0.846711770246381,0.1678306892336665,0.07810548512468805,0.8463013161304949,COMPLETED,GPEI,34780.513269,2022-07-04 05:22:44.304147,2022-07-04 15:02:24.817416,192408.536926,0.7615414223821964,0.002578016892678708
52,0.764,56,56_0,5.0,1.0,3.799491414102447,0.44697926384625486,0.9747083253269997,0.84104390610183,0.1396626377109486,0.07876684887316593,1.0,COMPLETED,GPEI,35392.155205,2022-07-04 06:10:50.384717,2022-07-04 16:00:42.539922,195906.259432,0.7591073338342712,0.0032420463174784604
53,0.757,57,57_0,5.0,1.0,4.102516600942275,0.43676402075962684,0.9303006771519484,0.90884940989707,0.1658995033868847,0.07533634276257609,0.7720462620301185,COMPLETED,GPEI,33059.999544,2022-07-04 06:21:35.623508,2022-07-04 15:32:35.623052,194219.342562,0.7651588848880339,0.0018652477143161462
54,0.759,58,58_0,5.0,1.0,4.253192943309503,0.42090969023058555,0.9328239153715344,0.7364883095713725,0.18423162642391638,0.07709924780539094,0.8011485003568463,COMPLETED,GPEI,33236.065429,2022-07-04 08:54:55.751728,2022-07-04 18:08:51.817157,203595.536667,0.7629105206515512,0.0025183319911102507
55,0.776,59,59_0,5.0,1.0,4.154071864006509,0.5119045711161708,0.9059099915810866,0.8705363187760635,0.1735026716302977,0.07767610655145951,0.7062664373616104,COMPLETED,GPEI,37768.366748,2022-07-04 09:42:50.535914,2022-07-04 20:12:18.902662,211002.622172,0.7687721802800829,0.0017544246860818212
56,0.769,60,60_0,5.0,1.0,3.866167898982267,0.39641085609675064,0.8648624523311838,0.8043710838058621,0.15401705160098267,0.07717951472378846,0.7371436479567709,COMPLETED,GPEI,34102.420896,2022-07-04 11:05:16.875342,2022-07-04 20:33:39.296238,212283.015748,0.768388517718551,0.0022091579250811794
57,0.771,61,61_0,4.741884076543851,1.0,3.9816991688889427,0.4076157762799332,0.9128103427470531,0.8048840802746323,0.1760062146633611,0.08862901225948445,0.859820199580354,COMPLETED,GPEI,37670.760763,2022-07-04 11:21:22.483379,2022-07-04 21:49:13.244142,216816.963652,0.7692743304005923,0.002133818948204584
58,0.779,62,62_0,5.0,1.0,4.292298989439141,0.2567333227372042,0.906144537335607,0.8757872006963087,0.17882913227295782,0.08039340062974203,0.7052535856082416,COMPLETED,GPEI,38916.069762,2022-07-04 11:31:10.050205,2022-07-04 22:19:46.119967,218649.839477,0.768883284750622,0.0020655418071584396
59,0.757,63,63_0,5.0,1.0,3.7740582072788276,0.6179402589233617,0.8426048185869379,0.9526754127586478,0.17752628837481496,0.08199957139360728,0.3060768319070808,COMPLETED,GPEI,31406.806025,2022-07-04 15:02:31.517525,2022-07-04 23:45:58.323550,223822.04306,0.7575061219883185,0.0037030533632427727
60,0.762,64,64_0,5.0,1.0,3.8167761466911236,0.4531460275582466,0.8562725880392462,0.8391752571711518,0.09968821378652015,0.0744358855616937,0.6240928669463824,COMPLETED,GPEI,33878.882917,2022-07-04 15:32:39.180198,2022-07-05 00:57:18.063115,228101.782625,0.7643792865362931,0.0029388988062555963
61,0.769,65,65_0,4.738986065507245,1.0,3.7714255091285653,0.5000936205845874,0.9022111839882287,0.8043614210266137,0.13998358410377568,0.09047012146253708,1.0,COMPLETED,GPEI,37210.647386,2022-07-04 16:01:07.834187,2022-07-05 02:21:18.481573,233142.201083,0.7682973655289289,0.002290580469421545
62,0.751,66,66_0,4.7058710190617585,1.0,4.5030270634311105,0.45067464884405695,0.9697027280268172,0.8134307205370446,0.12942541994364043,0.08519188047621264,0.937552681585765,COMPLETED,GPEI,35321.672018,2022-07-04 18:09:10.613597,2022-07-05 03:57:52.285615,238936.005125,0.7545074056375811,0.003442731874918384
64,0.753,67,67_0,5.0,1.0,3.0838842770730928,0.4669436762754995,0.8582017958121259,0.77578314763629,0.13703719730674577,0.09463347079922697,1.0,COMPLETED,GPEI,34189.472591,2022-07-04 20:12:42.500468,2022-07-05 05:42:31.973059,245215.692569,0.755323305490066,0.003723775883793921
65,0.765,68,68_0,5.0,1.0,3.6365158114155967,0.4477482871952788,0.8503253796376878,0.8325803212589199,0.09188799593958212,0.07302524652965334,0.9200654452486858,COMPLETED,GPEI,32511.086756,2022-07-04 20:33:41.551631,2022-07-05 05:35:32.638387,244796.357897,0.7625891786900008,0.0033348060160670384
66,0.765,69,69_0,4.868139575373009,1.0,4.117774202500241,0.46105371751306734,0.9095739594223883,0.7566336480983477,0.15600153633559835,0.10237066685458465,1.0,COMPLETED,GPEI,37297.658758,2022-07-04 21:49:16.758460,2022-07-05 08:10:54.417218,254118.136728,0.7650792143250381,0.0031560370580126186
67,0.767,70,70_0,5.0,1.0,4.601834592120566,0.15175016441497077,0.8587494049811122,0.8745769701723182,0.1869754362378542,0.08666858414629358,0.5785921263311814,COMPLETED,GPEI,36879.440921,2022-07-04 22:20:27.812686,2022-07-05 08:35:07.253607,255570.973117,0.7671656667569787,0.0025578364156705813
68,0.761,71,71_0,5.0,1.0,4.0930546345629875,0.17464798069733495,0.8471916078953622,0.8786469101273164,0.18229099265921625,0.0998071124264606,0.8056683502992116,COMPLETED,GPEI,32657.003539,2022-07-04 23:46:17.831986,2022-07-05 08:50:34.835525,256498.555035,0.7624617779558144,0.003258677955347785
69,0.764,72,72_0,4.649313141307476,1.0,4.106663558984513,0.2424582853894435,0.8906802646329863,0.884153466492359,0.14172813196324652,0.0914504379683755,1.0,COMPLETED,GPEI,36308.824455,2022-07-05 00:57:24.118629,2022-07-05 11:02:32.943084,264416.662594,0.7638351325967809,0.003163831463610048
70,0.767,73,73_0,4.889778766760053,1.0,4.154651735458101,0.14867348935875185,0.8805866260434844,0.8818623336276346,0.15287953043295208,0.0903643663864921,0.7156945952602877,COMPLETED,GPEI,35654.960136,2022-07-05 02:21:35.315756,2022-07-05 12:15:50.275892,268813.995402,0.7672918081162843,0.0025201175504829167
71,0.768,74,74_0,5.0,1.0,4.097883190353578,0.3794834594954213,0.8694512081410657,0.8525874108570712,0.18228361657631892,0.08678034626323955,0.695173471594625,COMPLETED,GPEI,35180.458278,2022-07-05 03:58:34.118303,2022-07-05 13:44:54.576581,274158.296091,0.7695881177753402,0.002104635036431831
72,0.763,75,75_0,5.0,1.0,4.836953961217505,0.27431909190852544,0.8747940025001916,0.9159807180885774,0.20325294772813535,0.07604623962849758,0.4086396484012299,COMPLETED,GPEI,39092.0984,2022-07-05 05:35:37.670914,2022-07-05 16:27:09.769314,283893.488824,0.7638919406502487,0.003260240741594578
73,0.763,76,76_0,5.0,1.0,4.282970220940573,0.1,0.8714396074631161,0.7459257887636542,0.17669082555811197,0.08064975588486571,0.36884330564967366,COMPLETED,GPEI,36853.222091,2022-07-05 05:42:34.254654,2022-07-05 15:56:47.476745,282071.196255,0.7635285620269306,0.0034987257073195357
74,0.762,77,77_0,5.0,1.0,3.1737307538129054,0.9949093093649354,0.9533241566552945,0.6560021971918711,0.139102870894522,0.08637494137280624,1.0,COMPLETED,GPEI,32327.541732,2022-07-05 08:10:57.208014,2022-07-05 17:09:44.749746,286448.469256,0.7605678541860169,0.003852071252443612
76,0.767,78,78_0,5.0,1.0,4.373518382626678,0.26054798343755625,0.8606486725291745,0.9204339035769149,0.1523766575782428,0.07949992805006485,0.7667473095563693,COMPLETED,GPEI,35426.056791,2022-07-05 08:35:09.984634,2022-07-05 18:25:36.041425,290999.760935,0.7673850026995203,0.0024752829392069866
77,0.772,79,79_0,5.0,1.0,4.167311276528938,0.223910428560187,0.8822299821682378,0.927836811664667,0.1636141884733029,0.07664790800711965,0.46414492024195,COMPLETED,GPEI,37022.242109,2022-07-05 08:50:51.082482,2022-07-05 19:07:53.324591,293537.044101,0.7690133619996451,0.0027497139672033105
78,0.765,80,80_0,5.0,1.0,4.649138709903715,0.3161297497772144,0.8856037510398638,0.9859334820514059,0.19140611949622802,0.08121723977553354,0.5905293540230205,COMPLETED,GPEI,38157.000223,2022-07-05 11:04:11.466366,2022-07-05 21:40:08.466589,302672.186099,0.7676084201186145,0.0024569152975805805
79,0.767,81,81_0,5.0,1.0,5.0,0.21059028154674822,0.8396142351043784,0.9630425563503341,0.25883725866007157,0.10833087166747511,0.5299127514216678,COMPLETED,GPEI,34849.896379,2022-07-05 12:15:57.307766,2022-07-05 21:56:47.204145,303670.923655,0.7659709222650357,0.0037037549115253097
80,0.77,82,82_0,4.418900389978063,1.0,3.504448175730475,0.3174207796628066,0.918146525203644,0.6017950920566313,0.16121083976902695,0.09876024830356891,1.0,COMPLETED,GPEI,38336.035376,2022-07-05 13:45:08.669379,2022-07-06 00:24:04.704755,312508.424265,0.7681111149030078,0.003178138813977481
81,0.764,83,83_0,4.771798088570124,1.0,3.799457394511878,0.49428422288087825,0.881999322538754,0.8452315041311603,0.14998928576875337,0.0766480374232259,1.0,COMPLETED,GPEI,35515.163644,2022-07-05 15:57:07.464093,2022-07-06 01:49:02.627737,317606.347247,0.7666234997050804,0.0027337867567704226
82,0.768,84,84_0,4.730431760328517,1.0,3.9269222099637884,0.3186568962859453,0.8941838958880648,0.7648868667899824,0.1705997902535185,0.08938809783687919,0.6907075946656666,COMPLETED,GPEI,36882.679828,2022-07-05 16:27:20.810945,2022-07-06 02:42:03.490773,320787.210283,0.7690989699643307,0.0026046879995996865
83,0.768,85,85_0,4.761155119800669,1.0,3.5737845272327577,0.8000135966183565,0.9101600743610139,0.8286306301273968,0.15769128003138955,0.0842039544210505,1.0,COMPLETED,GPEI,36088.447568,2022-07-05 17:10:05.210553,2022-07-06 03:11:33.658121,322557.377631,0.7680444642914941,0.0028506119330479226
