,std1,std2,std3,comp1,comp2,comp3,mu1,mu3,mu2,seed,raw_mean,best_pred,best_sem
0,0.1313789444975555,0.7904342210851609,0.17338447337970136,0.3523261556401849,0.9969970649108291,0.45137521158903837,33.80849927663803,10.0,18.62961422652006,10,0.5760000000000001,0.5760000000000001,
1,1.0,0.9999999999996965,0.10000000000015896,8.45297532856105e-14,2.353735058067814e-13,1.5546061468659023e-13,50.0,10.0,50.0,11,0.491,0.491,
