,vol_frac,trial_index,arm_name,mu1,mu2,mu3,std1,std2,std3,comp1,comp2,comp3,trial_status,generation_method,runtime,trial_start_datetime,trial_complete_datetime,time_elapsed,vol_frac_pred,vol_frac_sigma
0,0.524,0,0_0,3.90883207321167,1.4598201215267181,3.9024465084075928,0.391926908493042,0.3216787278652191,0.11284876856952906,0.44999873638153076,0.21019288897514343,0.9040491580963135,COMPLETED,Sobol,1.775422,2022-06-21 15:03:17.023533,2022-06-21 15:03:18.798955,1.775422,0.5283271597787266,0.03174952016736696
1,0.332,1,1_0,1.4832294322550297,4.622854020446539,1.8770184107124805,0.997223609406501,0.7808865854516626,0.9148976150900126,0.9055434931069613,0.5258402321487665,0.43215073738247156,COMPLETED,Sobol,1.762322,2022-06-21 15:03:17.229118,2022-06-21 15:03:18.991440,1.967907,0.3438422937860496,0.03219938195815771
2,0.574,2,2_0,4.703391433971349,1.0,4.524424674502227,0.2026715843536302,0.1769701217034774,0.1,0.2697749051667724,0.10009163962135058,0.9999497513781536,COMPLETED,GPEI,2.996534,2022-06-21 15:03:20.389063,2022-06-21 15:03:23.385597,6.362064,0.5686085691720263,0.03166952493963154
3,0.623,3,3_0,3.175408027072241,1.8283584967072135,3.3323523153713137,0.5657455810498411,0.4546986179084165,0.10045928109561313,0.6193606511136636,0.31247384509451226,0.8212200906980193,COMPLETED,GPEI,2.505613,2022-06-21 15:03:22.571389,2022-06-21 15:03:25.077002,8.053469,0.613237519963272,0.03197873320634076
4,0.546,4,4_0,4.587930063621135,1.667628600373109,4.406155980364474,0.23421658349324181,0.20569063345657576,0.3580722016101502,0.24714393827825354,0.09692078416856062,0.9302734180346414,COMPLETED,GPEI,3.966381,2022-06-21 15:03:24.467408,2022-06-21 15:03:28.433789,11.410256,0.5449850683208433,0.03168930155159763
