,vol_frac,trial_index,arm_name,mu1_div_mu3,mu2_div_mu3,std1,std2,std3,comp1,comp2,trial_status,generation_method,comp3,runtime,vol_frac_pred,vol_frac_sigma
0,0.603,0,0_0,1.3673686861397956,1.1888177930120922,0.7498164065652524,0.1315328716912936,0.36860452380026143,0.058512491882074746,0.8570609425871989,COMPLETED,Uniform,0.08442656553072636,77.010347,0.603,
2,0.602,1,0_0,1.3673686861397956,1.1888177930120922,0.7498164065652524,0.1315328716912936,0.36860452380026143,0.058512491882074746,0.8570609425871989,COMPLETED,Uniform,0.08442656553072636,71.283822,0.602,
13,0.603,2,0_0,1.3673686861397956,1.1888177930120922,0.7498164065652524,0.1315328716912936,0.36860452380026143,0.058512491882074746,0.8570609425871989,COMPLETED,Uniform,0.08442656553072636,79.710001,0.603,
24,0.603,3,0_0,1.3673686861397956,1.1888177930120922,0.7498164065652524,0.1315328716912936,0.36860452380026143,0.058512491882074746,0.8570609425871989,COMPLETED,Uniform,0.08442656553072636,73.426942,0.603,
35,0.603,4,0_0,1.3673686861397956,1.1888177930120922,0.7498164065652524,0.1315328716912936,0.36860452380026143,0.058512491882074746,0.8570609425871989,COMPLETED,Uniform,0.08442656553072636,71.595044,0.603,
46,0.605,5,0_0,1.3673686861397956,1.1888177930120922,0.7498164065652524,0.1315328716912936,0.36860452380026143,0.058512491882074746,0.8570609425871989,COMPLETED,Uniform,0.08442656553072636,69.881426,0.605,
57,0.599,6,0_0,1.3673686861397956,1.1888177930120922,0.7498164065652524,0.1315328716912936,0.36860452380026143,0.058512491882074746,0.8570609425871989,COMPLETED,Uniform,0.08442656553072636,66.618379,0.599,
68,0.607,7,0_0,1.3673686861397956,1.1888177930120922,0.7498164065652524,0.1315328716912936,0.36860452380026143,0.058512491882074746,0.8570609425871989,COMPLETED,Uniform,0.08442656553072636,76.767062,0.607,
79,0.602,8,0_0,1.3673686861397956,1.1888177930120922,0.7498164065652524,0.1315328716912936,0.36860452380026143,0.058512491882074746,0.8570609425871989,COMPLETED,Uniform,0.08442656553072636,75.04807,0.602,
90,0.603,9,0_0,1.3673686861397956,1.1888177930120922,0.7498164065652524,0.1315328716912936,0.36860452380026143,0.058512491882074746,0.8570609425871989,COMPLETED,Uniform,0.08442656553072636,71.913272,0.603,
1,0.607,10,0_0,1.3673686861397956,1.1888177930120922,0.7498164065652524,0.1315328716912936,0.36860452380026143,0.058512491882074746,0.8570609425871989,COMPLETED,Uniform,0.08442656553072636,78.041105,0.607,
3,0.606,11,0_0,1.3673686861397956,1.1888177930120922,0.7498164065652524,0.1315328716912936,0.36860452380026143,0.058512491882074746,0.8570609425871989,COMPLETED,Uniform,0.08442656553072636,74.719501,0.606,
4,0.603,12,0_0,1.3673686861397956,1.1888177930120922,0.7498164065652524,0.1315328716912936,0.36860452380026143,0.058512491882074746,0.8570609425871989,COMPLETED,Uniform,0.08442656553072636,74.437013,0.603,
5,0.598,13,0_0,1.3673686861397956,1.1888177930120922,0.7498164065652524,0.1315328716912936,0.36860452380026143,0.058512491882074746,0.8570609425871989,COMPLETED,Uniform,0.08442656553072636,66.970108,0.598,
6,0.606,14,0_0,1.3673686861397956,1.1888177930120922,0.7498164065652524,0.1315328716912936,0.36860452380026143,0.058512491882074746,0.8570609425871989,COMPLETED,Uniform,0.08442656553072636,76.343767,0.606,
7,0.607,15,0_0,1.3673686861397956,1.1888177930120922,0.7498164065652524,0.1315328716912936,0.36860452380026143,0.058512491882074746,0.8570609425871989,COMPLETED,Uniform,0.08442656553072636,61.680267,0.607,
8,0.593,16,0_0,1.3673686861397956,1.1888177930120922,0.7498164065652524,0.1315328716912936,0.36860452380026143,0.058512491882074746,0.8570609425871989,COMPLETED,Uniform,0.08442656553072636,61.583927,0.593,
9,0.606,17,0_0,1.3673686861397956,1.1888177930120922,0.7498164065652524,0.1315328716912936,0.36860452380026143,0.058512491882074746,0.8570609425871989,COMPLETED,Uniform,0.08442656553072636,84.139658,0.606,
10,0.602,18,0_0,1.3673686861397956,1.1888177930120922,0.7498164065652524,0.1315328716912936,0.36860452380026143,0.058512491882074746,0.8570609425871989,COMPLETED,Uniform,0.08442656553072636,82.200943,0.602,
11,0.605,19,0_0,1.3673686861397956,1.1888177930120922,0.7498164065652524,0.1315328716912936,0.36860452380026143,0.058512491882074746,0.8570609425871989,COMPLETED,Uniform,0.08442656553072636,83.989215,0.605,
12,0.595,20,0_0,1.3673686861397956,1.1888177930120922,0.7498164065652524,0.1315328716912936,0.36860452380026143,0.058512491882074746,0.8570609425871989,COMPLETED,Uniform,0.08442656553072636,77.240674,0.595,
14,0.605,21,0_0,1.3673686861397956,1.1888177930120922,0.7498164065652524,0.1315328716912936,0.36860452380026143,0.058512491882074746,0.8570609425871989,COMPLETED,Uniform,0.08442656553072636,84.255867,0.605,
15,0.6,22,0_0,1.3673686861397956,1.1888177930120922,0.7498164065652524,0.1315328716912936,0.36860452380026143,0.058512491882074746,0.8570609425871989,COMPLETED,Uniform,0.08442656553072636,77.888571,0.6,
16,0.603,23,0_0,1.3673686861397956,1.1888177930120922,0.7498164065652524,0.1315328716912936,0.36860452380026143,0.058512491882074746,0.8570609425871989,COMPLETED,Uniform,0.08442656553072636,86.594904,0.603,
17,0.604,24,0_0,1.3673686861397956,1.1888177930120922,0.7498164065652524,0.1315328716912936,0.36860452380026143,0.058512491882074746,0.8570609425871989,COMPLETED,Uniform,0.08442656553072636,81.857766,0.604,
18,0.605,25,0_0,1.3673686861397956,1.1888177930120922,0.7498164065652524,0.1315328716912936,0.36860452380026143,0.058512491882074746,0.8570609425871989,COMPLETED,Uniform,0.08442656553072636,78.813636,0.605,
19,0.603,26,0_0,1.3673686861397956,1.1888177930120922,0.7498164065652524,0.1315328716912936,0.36860452380026143,0.058512491882074746,0.8570609425871989,COMPLETED,Uniform,0.08442656553072636,83.259828,0.603,
20,0.601,27,0_0,1.3673686861397956,1.1888177930120922,0.7498164065652524,0.1315328716912936,0.36860452380026143,0.058512491882074746,0.8570609425871989,COMPLETED,Uniform,0.08442656553072636,78.401296,0.601,
21,0.601,28,0_0,1.3673686861397956,1.1888177930120922,0.7498164065652524,0.1315328716912936,0.36860452380026143,0.058512491882074746,0.8570609425871989,COMPLETED,Uniform,0.08442656553072636,64.908999,0.601,
22,0.603,29,0_0,1.3673686861397956,1.1888177930120922,0.7498164065652524,0.1315328716912936,0.36860452380026143,0.058512491882074746,0.8570609425871989,COMPLETED,Uniform,0.08442656553072636,78.329616,0.603,
23,0.609,30,0_0,1.3673686861397956,1.1888177930120922,0.7498164065652524,0.1315328716912936,0.36860452380026143,0.058512491882074746,0.8570609425871989,COMPLETED,Uniform,0.08442656553072636,73.373118,0.609,
25,0.605,31,0_0,1.3673686861397956,1.1888177930120922,0.7498164065652524,0.1315328716912936,0.36860452380026143,0.058512491882074746,0.8570609425871989,COMPLETED,Uniform,0.08442656553072636,82.870412,0.605,
26,0.602,32,0_0,1.3673686861397956,1.1888177930120922,0.7498164065652524,0.1315328716912936,0.36860452380026143,0.058512491882074746,0.8570609425871989,COMPLETED,Uniform,0.08442656553072636,61.252386,0.602,
27,0.6,33,0_0,1.3673686861397956,1.1888177930120922,0.7498164065652524,0.1315328716912936,0.36860452380026143,0.058512491882074746,0.8570609425871989,COMPLETED,Uniform,0.08442656553072636,70.573068,0.6,
28,0.602,34,0_0,1.3673686861397956,1.1888177930120922,0.7498164065652524,0.1315328716912936,0.36860452380026143,0.058512491882074746,0.8570609425871989,COMPLETED,Uniform,0.08442656553072636,85.054255,0.602,
29,0.608,35,0_0,1.3673686861397956,1.1888177930120922,0.7498164065652524,0.1315328716912936,0.36860452380026143,0.058512491882074746,0.8570609425871989,COMPLETED,Uniform,0.08442656553072636,87.311906,0.608,
30,0.6,36,0_0,1.3673686861397956,1.1888177930120922,0.7498164065652524,0.1315328716912936,0.36860452380026143,0.058512491882074746,0.8570609425871989,COMPLETED,Uniform,0.08442656553072636,88.024869,0.6,
31,0.602,37,0_0,1.3673686861397956,1.1888177930120922,0.7498164065652524,0.1315328716912936,0.36860452380026143,0.058512491882074746,0.8570609425871989,COMPLETED,Uniform,0.08442656553072636,67.739976,0.602,
32,0.603,38,0_0,1.3673686861397956,1.1888177930120922,0.7498164065652524,0.1315328716912936,0.36860452380026143,0.058512491882074746,0.8570609425871989,COMPLETED,Uniform,0.08442656553072636,83.301678,0.603,
33,0.608,39,0_0,1.3673686861397956,1.1888177930120922,0.7498164065652524,0.1315328716912936,0.36860452380026143,0.058512491882074746,0.8570609425871989,COMPLETED,Uniform,0.08442656553072636,81.566675,0.608,
34,0.601,40,0_0,1.3673686861397956,1.1888177930120922,0.7498164065652524,0.1315328716912936,0.36860452380026143,0.058512491882074746,0.8570609425871989,COMPLETED,Uniform,0.08442656553072636,69.930532,0.601,
36,0.596,41,0_0,1.3673686861397956,1.1888177930120922,0.7498164065652524,0.1315328716912936,0.36860452380026143,0.058512491882074746,0.8570609425871989,COMPLETED,Uniform,0.08442656553072636,75.282557,0.596,
37,0.604,42,0_0,1.3673686861397956,1.1888177930120922,0.7498164065652524,0.1315328716912936,0.36860452380026143,0.058512491882074746,0.8570609425871989,COMPLETED,Uniform,0.08442656553072636,72.814713,0.604,
38,0.607,43,0_0,1.3673686861397956,1.1888177930120922,0.7498164065652524,0.1315328716912936,0.36860452380026143,0.058512491882074746,0.8570609425871989,COMPLETED,Uniform,0.08442656553072636,77.185869,0.607,
39,0.601,44,0_0,1.3673686861397956,1.1888177930120922,0.7498164065652524,0.1315328716912936,0.36860452380026143,0.058512491882074746,0.8570609425871989,COMPLETED,Uniform,0.08442656553072636,77.408559,0.601,
40,0.604,45,0_0,1.3673686861397956,1.1888177930120922,0.7498164065652524,0.1315328716912936,0.36860452380026143,0.058512491882074746,0.8570609425871989,COMPLETED,Uniform,0.08442656553072636,76.781882,0.604,
41,0.599,46,0_0,1.3673686861397956,1.1888177930120922,0.7498164065652524,0.1315328716912936,0.36860452380026143,0.058512491882074746,0.8570609425871989,COMPLETED,Uniform,0.08442656553072636,75.408446,0.599,
42,0.604,47,0_0,1.3673686861397956,1.1888177930120922,0.7498164065652524,0.1315328716912936,0.36860452380026143,0.058512491882074746,0.8570609425871989,COMPLETED,Uniform,0.08442656553072636,74.820606,0.604,
43,0.601,48,0_0,1.3673686861397956,1.1888177930120922,0.7498164065652524,0.1315328716912936,0.36860452380026143,0.058512491882074746,0.8570609425871989,COMPLETED,Uniform,0.08442656553072636,73.109514,0.601,
