,vol_frac,trial_index,arm_name,mu1,mu2,mu3,std1,std2,std3,comp1,comp2,trial_status,generation_method,comp3,runtime,vol_frac_pred,vol_frac_sigma
0,0.538,0,0_0,4.020912408828735,3.6482462882995605,1.5195159316062927,0.2435818001627922,0.17623656764626505,0.18459391519427298,0.4742829203605652,0.46988731622695923,COMPLETED,Sobol,0.055829763412475586,47.014459,0.5598486938380867,0.01794690815056603
3,0.714,1,1_0,1.1371539644896984,3.2997850067913532,4.059562984853983,0.7274279871955514,0.9320175542496145,0.5777295074425638,0.3732754895463586,0.3560606576502323,COMPLETED,Sobol,0.2706638528034091,298.020738,0.7029807711724778,0.008188994782454226
15,0.665,2,2_0,4.540298122912645,4.086312405765057,4.301622036844492,0.35625016326084735,0.839855188690126,0.39064184622839093,0.15768004767596722,0.7527694720774889,COMPLETED,Sobol,0.08955048024654388,295.376586,0.6552430149444937,0.017952116570116288
27,0.642,3,3_0,1.4278611317276955,1.4069026224315166,2.2365631759166718,0.9793320372700691,0.11829429408535362,0.7545296255499124,0.799390415661037,0.1384589858353138,COMPLETED,Sobol,0.062150598503649235,309.692804,0.6410188567763211,0.01803339616757425
39,0.586,4,4_0,2.256976630538702,3.901273798197508,3.3244591765105724,0.2122500751167536,0.48202886981889603,0.9137230455875397,0.30177512113004923,0.3080868422985077,COMPLETED,Sobol,0.3901380365714431,73.735286,0.5939134804033818,0.01782699506236217
51,0.651,5,5_0,3.4045295007526875,3.0623190104961395,2.8469045013189316,0.5686412805691362,0.6261999328620732,0.523979710135609,0.42049044743180275,0.42850529588758945,COMPLETED,Sobol,0.1510042566806078,131.374116,0.6443932675270077,0.017636772731038284
63,0.644,6,6_0,1.6722257696092129,4.99739571288228,1.7771969065070152,0.8392043045721949,0.2527695931494236,0.8216802570968866,0.05752332787960768,0.8900414928793907,COMPLETED,Sobol,0.052435179241001606,278.668726,0.6458809640120733,0.01788492424854913
75,0.636,7,7_0,4.296116352081299,1.5054783523082733,3.716035719960928,0.44013194274157286,0.9866368935443461,0.23273754613474013,0.9150500800460577,0.0004624258726835251,COMPLETED,Sobol,0.08448749408125877,592.590451,0.6357161900006416,0.018034192559124668
87,0.612,8,8_0,1.5021453313529491,1.6813137605786324,4.4958959221839905,0.15455829137936236,0.6863102946430445,0.49770450312644243,0.447587295435369,0.052090260200202465,COMPLETED,Sobol,0.5003224443644285,85.157331,0.6151253415140711,0.017962113519283496
99,0.557,9,9_0,3.293294582515955,2.3702986799180508,3.3781100884079933,0.4112776551395655,0.18477593744173648,0.7917207292281091,0.09194272011518478,0.5126732597127557,COMPLETED,Sobol,0.39538402017205954,54.473193,0.5744215992298891,0.0178526360691037
1,0.688,10,10_0,1.8855749877610184,3.352578920961118,3.8459019879523537,0.7247377821685042,0.9204653869664318,0.5181331756231589,0.3819412641100138,0.4205880664485332,COMPLETED,GPEI,0.19747066944145297,170.265454,0.6890543535341237,0.013195437713732197
