,vol_frac,trial_index,arm_name,mu1,mu2,mu3,std1,std2,std3,comp1,comp2,comp3,trial_status,generation_method,runtime,vol_frac_pred,vol_frac_sigma
0,0.609,0,0_0,1.7210787555070768,1.0779009659504983,2.8528741059933784,0.7524405362729331,0.47818324412895474,0.5368843883510042,0.012780814590608647,0.4873716073198716,0.9418066523433661,COMPLETED,Uniform,91.264969,0.609,
2,0.614,1,0_0,1.7210787555070768,1.0779009659504983,2.8528741059933784,0.7524405362729331,0.47818324412895474,0.5368843883510042,0.012780814590608647,0.4873716073198716,0.9418066523433661,COMPLETED,Uniform,147.411352,0.614,
13,0.609,2,0_0,1.7210787555070768,1.0779009659504983,2.8528741059933784,0.7524405362729331,0.47818324412895474,0.5368843883510042,0.012780814590608647,0.4873716073198716,0.9418066523433661,COMPLETED,Uniform,140.148432,0.609,
24,0.614,3,0_0,1.7210787555070768,1.0779009659504983,2.8528741059933784,0.7524405362729331,0.47818324412895474,0.5368843883510042,0.012780814590608647,0.4873716073198716,0.9418066523433661,COMPLETED,Uniform,147.065833,0.614,
35,0.614,4,0_0,1.7210787555070768,1.0779009659504983,2.8528741059933784,0.7524405362729331,0.47818324412895474,0.5368843883510042,0.012780814590608647,0.4873716073198716,0.9418066523433661,COMPLETED,Uniform,142.873528,0.614,
46,0.611,5,0_0,1.7210787555070768,1.0779009659504983,2.8528741059933784,0.7524405362729331,0.47818324412895474,0.5368843883510042,0.012780814590608647,0.4873716073198716,0.9418066523433661,COMPLETED,Uniform,93.387346,0.611,
57,0.608,6,0_0,1.7210787555070768,1.0779009659504983,2.8528741059933784,0.7524405362729331,0.47818324412895474,0.5368843883510042,0.012780814590608647,0.4873716073198716,0.9418066523433661,COMPLETED,Uniform,127.575725,0.608,
68,0.61,7,0_0,1.7210787555070768,1.0779009659504983,2.8528741059933784,0.7524405362729331,0.47818324412895474,0.5368843883510042,0.012780814590608647,0.4873716073198716,0.9418066523433661,COMPLETED,Uniform,140.944819,0.61,
79,0.612,8,0_0,1.7210787555070768,1.0779009659504983,2.8528741059933784,0.7524405362729331,0.47818324412895474,0.5368843883510042,0.012780814590608647,0.4873716073198716,0.9418066523433661,COMPLETED,Uniform,82.28666,0.612,
90,0.623,9,0_0,1.7210787555070768,1.0779009659504983,2.8528741059933784,0.7524405362729331,0.47818324412895474,0.5368843883510042,0.012780814590608647,0.4873716073198716,0.9418066523433661,COMPLETED,Uniform,91.841016,0.623,
1,0.617,10,0_0,1.7210787555070768,1.0779009659504983,2.8528741059933784,0.7524405362729331,0.47818324412895474,0.5368843883510042,0.012780814590608647,0.4873716073198716,0.9418066523433661,COMPLETED,Uniform,93.481482,0.617,
3,0.618,11,0_0,1.7210787555070768,1.0779009659504983,2.8528741059933784,0.7524405362729331,0.47818324412895474,0.5368843883510042,0.012780814590608647,0.4873716073198716,0.9418066523433661,COMPLETED,Uniform,95.432414,0.618,
4,0.609,12,0_0,1.7210787555070768,1.0779009659504983,2.8528741059933784,0.7524405362729331,0.47818324412895474,0.5368843883510042,0.012780814590608647,0.4873716073198716,0.9418066523433661,COMPLETED,Uniform,136.435119,0.609,
5,0.622,13,0_0,1.7210787555070768,1.0779009659504983,2.8528741059933784,0.7524405362729331,0.47818324412895474,0.5368843883510042,0.012780814590608647,0.4873716073198716,0.9418066523433661,COMPLETED,Uniform,92.838516,0.622,
6,0.619,14,0_0,1.7210787555070768,1.0779009659504983,2.8528741059933784,0.7524405362729331,0.47818324412895474,0.5368843883510042,0.012780814590608647,0.4873716073198716,0.9418066523433661,COMPLETED,Uniform,128.745565,0.619,
7,0.615,15,0_0,1.7210787555070768,1.0779009659504983,2.8528741059933784,0.7524405362729331,0.47818324412895474,0.5368843883510042,0.012780814590608647,0.4873716073198716,0.9418066523433661,COMPLETED,Uniform,95.609762,0.615,
8,0.619,16,0_0,1.7210787555070768,1.0779009659504983,2.8528741059933784,0.7524405362729331,0.47818324412895474,0.5368843883510042,0.012780814590608647,0.4873716073198716,0.9418066523433661,COMPLETED,Uniform,128.224783,0.619,
9,0.617,17,0_0,1.7210787555070768,1.0779009659504983,2.8528741059933784,0.7524405362729331,0.47818324412895474,0.5368843883510042,0.012780814590608647,0.4873716073198716,0.9418066523433661,COMPLETED,Uniform,92.778514,0.617,
10,0.615,18,0_0,1.7210787555070768,1.0779009659504983,2.8528741059933784,0.7524405362729331,0.47818324412895474,0.5368843883510042,0.012780814590608647,0.4873716073198716,0.9418066523433661,COMPLETED,Uniform,114.330816,0.615,
11,0.612,19,0_0,1.7210787555070768,1.0779009659504983,2.8528741059933784,0.7524405362729331,0.47818324412895474,0.5368843883510042,0.012780814590608647,0.4873716073198716,0.9418066523433661,COMPLETED,Uniform,92.791445,0.612,
12,0.614,20,0_0,1.7210787555070768,1.0779009659504983,2.8528741059933784,0.7524405362729331,0.47818324412895474,0.5368843883510042,0.012780814590608647,0.4873716073198716,0.9418066523433661,COMPLETED,Uniform,96.029313,0.614,
14,0.616,21,0_0,1.7210787555070768,1.0779009659504983,2.8528741059933784,0.7524405362729331,0.47818324412895474,0.5368843883510042,0.012780814590608647,0.4873716073198716,0.9418066523433661,COMPLETED,Uniform,125.479568,0.616,
15,0.624,22,0_0,1.7210787555070768,1.0779009659504983,2.8528741059933784,0.7524405362729331,0.47818324412895474,0.5368843883510042,0.012780814590608647,0.4873716073198716,0.9418066523433661,COMPLETED,Uniform,99.117951,0.624,
16,0.615,23,0_0,1.7210787555070768,1.0779009659504983,2.8528741059933784,0.7524405362729331,0.47818324412895474,0.5368843883510042,0.012780814590608647,0.4873716073198716,0.9418066523433661,COMPLETED,Uniform,93.281189,0.615,
17,0.621,24,0_0,1.7210787555070768,1.0779009659504983,2.8528741059933784,0.7524405362729331,0.47818324412895474,0.5368843883510042,0.012780814590608647,0.4873716073198716,0.9418066523433661,COMPLETED,Uniform,140.605302,0.621,
18,0.621,25,0_0,1.7210787555070768,1.0779009659504983,2.8528741059933784,0.7524405362729331,0.47818324412895474,0.5368843883510042,0.012780814590608647,0.4873716073198716,0.9418066523433661,COMPLETED,Uniform,139.574757,0.621,
19,0.611,26,0_0,1.7210787555070768,1.0779009659504983,2.8528741059933784,0.7524405362729331,0.47818324412895474,0.5368843883510042,0.012780814590608647,0.4873716073198716,0.9418066523433661,COMPLETED,Uniform,92.570117,0.611,
20,0.62,27,0_0,1.7210787555070768,1.0779009659504983,2.8528741059933784,0.7524405362729331,0.47818324412895474,0.5368843883510042,0.012780814590608647,0.4873716073198716,0.9418066523433661,COMPLETED,Uniform,93.870066,0.62,
21,0.615,28,0_0,1.7210787555070768,1.0779009659504983,2.8528741059933784,0.7524405362729331,0.47818324412895474,0.5368843883510042,0.012780814590608647,0.4873716073198716,0.9418066523433661,COMPLETED,Uniform,134.825618,0.615,
22,0.612,29,0_0,1.7210787555070768,1.0779009659504983,2.8528741059933784,0.7524405362729331,0.47818324412895474,0.5368843883510042,0.012780814590608647,0.4873716073198716,0.9418066523433661,COMPLETED,Uniform,126.202661,0.612,
23,0.609,30,0_0,1.7210787555070768,1.0779009659504983,2.8528741059933784,0.7524405362729331,0.47818324412895474,0.5368843883510042,0.012780814590608647,0.4873716073198716,0.9418066523433661,COMPLETED,Uniform,136.819612,0.609,
25,0.621,31,0_0,1.7210787555070768,1.0779009659504983,2.8528741059933784,0.7524405362729331,0.47818324412895474,0.5368843883510042,0.012780814590608647,0.4873716073198716,0.9418066523433661,COMPLETED,Uniform,95.074876,0.621,
26,0.615,32,0_0,1.7210787555070768,1.0779009659504983,2.8528741059933784,0.7524405362729331,0.47818324412895474,0.5368843883510042,0.012780814590608647,0.4873716073198716,0.9418066523433661,COMPLETED,Uniform,131.721954,0.615,
27,0.612,33,0_0,1.7210787555070768,1.0779009659504983,2.8528741059933784,0.7524405362729331,0.47818324412895474,0.5368843883510042,0.012780814590608647,0.4873716073198716,0.9418066523433661,COMPLETED,Uniform,133.913246,0.612,
28,0.625,34,0_0,1.7210787555070768,1.0779009659504983,2.8528741059933784,0.7524405362729331,0.47818324412895474,0.5368843883510042,0.012780814590608647,0.4873716073198716,0.9418066523433661,COMPLETED,Uniform,142.921783,0.625,
