,vol_frac,trial_index,arm_name,mu1,mu2,mu3,std1,std2,std3,comp1,comp2,comp3,trial_status,generation_method,runtime,trial_start_datetime,trial_complete_datetime,time_elapsed,vol_frac_pred,vol_frac_sigma
35,0.688,41,41_0,4.146748270898295,1.0,4.024708331869823,0.9266885446085894,0.8094949393735114,1.0,0.4910782334744081,0.00019904030326806514,0.10962842434284331,COMPLETED,GPEI,6847.752569,2022-06-29 10:36:00.307906,2022-06-29 12:30:08.060475,121514.023053,0.6902123659048176,0.004502629451690868
36,0.761,42,42_0,4.071751474702989,1.0,4.075560507078789,0.9320345680768416,0.8576198532653476,1.0,0.40586475194047683,0.24592509723141015,0.08451522066049941,COMPLETED,GPEI,29910.473085,2022-06-29 12:23:43.268058,2022-06-29 20:42:13.741143,151039.703721,0.755363258902082,0.0028402373348443994
37,0.747,43,43_0,4.187400060507731,1.0,4.044329699008984,0.9803262167180118,0.8608512208376308,1.0,0.3023885895029699,0.18297588057056483,0.023231429640070158,COMPLETED,GPEI,29975.959456,2022-06-29 12:30:16.039851,2022-06-29 20:49:51.999307,151497.961885,0.7503613601505201,0.0033297628368381673
38,0.769,44,44_0,4.342422727723909,1.0,4.4452001304193,0.8352092969529078,0.8619559255930962,1.0,0.3551371348102573,0.17329509523708445,0.03730437940840247,COMPLETED,GPEI,29510.437815,2022-06-29 12:54:48.616708,2022-06-29 21:06:39.054523,152505.017101,0.7594792666767054,0.0024274401060232847
40,0.737,45,45_0,3.9325724787145084,1.0,4.018288710776297,0.8960869030992847,0.802234488162941,0.9420520931393322,0.3563819003247943,0.1880244349349971,0.06234777031973869,COMPLETED,GPEI,23709.731918,2022-06-29 15:12:30.154253,2022-06-29 21:47:39.886171,154965.848749,0.7403477812341462,0.003679522838294263
41,0.736,46,46_0,3.9365173250523564,1.0,3.6546910732506777,0.9106736428661851,0.8104400674959801,1.0,0.3252149329254305,0.19535703200857132,0.07493697894477416,COMPLETED,GPEI,25076.238496,2022-06-29 15:48:44.030965,2022-06-29 22:46:40.269461,158506.232039,0.7418990636584029,0.0035153340582615975
42,0.763,47,47_0,4.169664142845024,1.0,3.4918906578512545,1.0,0.8844323888037924,1.0,0.39200338326567136,0.23581303084395497,0.10057986735698385,COMPLETED,GPEI,31387.482705,2022-06-29 15:49:39.345293,2022-06-30 00:32:46.827998,164872.790576,0.7572278196130595,0.0033687519944226745
43,0.754,48,48_0,4.225405349849135,1.0,3.900985702931566,0.8157449576810346,0.8602253761331546,1.0,0.4999298955437277,0.23965824913429415,0.16452075438069225,COMPLETED,GPEI,29313.421944,2022-06-29 15:58:35.517759,2022-06-30 00:07:08.939703,163334.902281,0.7554421673868263,0.003385715065635901
44,0.743,49,49_0,3.6604631006528994,1.0,3.9596016580569975,1.0,0.8062507372599665,1.0,0.3330471241089715,0.16166136360214836,0.0,COMPLETED,GPEI,24089.745833,2022-06-29 16:23:27.398085,2022-06-29 23:04:57.143918,159603.106496,0.7425160798432611,0.004024756569595721
45,0.75,50,50_0,4.19284861142235,1.0,3.8785750728591766,0.9196823230881596,0.8865391944874749,0.9092434251173293,0.47108996351610904,0.23503931674170847,0.13133198734802617,COMPLETED,GPEI,29598.614245,2022-06-29 20:42:22.262328,2022-06-30 04:55:40.876573,180646.839151,0.7500883820608304,0.004049834348996085
46,0.744,51,51_0,4.167614150424679,1.0,4.348434057333925,0.9179043703143703,0.8078347498790894,1.0,0.5198708796439185,0.21518746046646403,0.08285577831427791,COMPLETED,GPEI,23561.195171,2022-06-29 20:50:00.418357,2022-06-30 03:22:41.613528,175067.576106,0.7492225152929091,0.0038161257006252346
47,0.763,52,52_0,4.294401727479098,1.0,4.192092437613335,0.7353274021434172,0.8234041950215195,1.0,0.4160389419573742,0.17597163712163408,0.05587868349098196,COMPLETED,GPEI,27631.646968,2022-06-29 21:06:52.281329,2022-06-30 04:47:23.928297,180149.890875,0.7593291488912334,0.002858228853125582
48,0.755,53,53_0,4.227825625869192,1.0,4.12695527155535,0.7840864185452721,0.8440954513010502,1.0,0.3873813939034749,0.1837052105644612,0.14199703701183236,COMPLETED,GPEI,28741.065,2022-06-29 21:47:42.057508,2022-06-30 05:46:43.122508,183709.085086,0.7565729893897006,0.003163677264617475
49,0.766,54,54_0,4.61092273840592,1.0,4.557080916254607,0.7291334157786508,0.8630258039333469,1.0,0.4539155152550581,0.19180329829322143,0.0,COMPLETED,GPEI,29985.087833,2022-06-29 22:46:47.797737,2022-06-30 07:06:32.885570,188498.848148,0.7632602906248476,0.0028576494392142464
50,0.768,55,55_0,4.801985579826694,1.0,4.104902888003602,0.9292378077674079,0.8964425248763586,1.0,0.5731246089956303,0.3181089513239929,0.09713291498262973,COMPLETED,GPEI,34684.93159,2022-06-29 23:05:11.117514,2022-06-30 08:43:16.049104,194302.011682,0.7612799890021732,0.003152828804133902
52,0.758,56,56_0,4.069015516126466,1.0,4.468575598441918,0.8236020464686135,0.8367921274509005,1.0,0.4199680674174836,0.17176028208980543,0.021748118103230872,COMPLETED,GPEI,26379.365821,2022-06-30 00:07:23.848779,2022-06-30 07:27:03.214600,189729.177178,0.7586269177448229,0.0031046916895841703
53,0.748,57,57_0,4.219337726712796,1.0,3.5620927032570404,1.0,0.9496519318467803,1.0,0.46314374280177845,0.2686562895689313,0.17598856986519612,COMPLETED,GPEI,29194.392362,2022-06-30 00:32:54.047928,2022-06-30 08:39:28.440290,194074.402868,0.7511882065404901,0.0038265381665523335
54,0.746,58,58_0,4.506530947066141,1.0,3.195155285808912,1.0,0.9063258728831407,1.0,0.46446366109540116,0.34511317435745104,0.12007980072201964,COMPLETED,GPEI,33890.7928,2022-06-30 03:22:49.874086,2022-06-30 12:47:40.666886,208966.629464,0.7477343579848388,0.004345731040601832
55,0.755,59,59_0,4.481212292425214,1.0,3.8896781831870255,0.8047943024828198,0.9203414107777207,1.0,0.43063186619613636,0.18857107189108546,0.0020347075236548076,COMPLETED,GPEI,34177.629961,2022-06-30 04:47:29.878450,2022-06-30 14:17:07.508411,214333.470989,0.7582238386426337,0.0036570204551723165
56,0.758,60,60_0,4.5319404541947375,1.0,4.710841776479892,0.6590496160730215,0.841538312547588,1.0,0.37155170355486067,0.15187590182588448,0.0,COMPLETED,GPEI,29031.135556,2022-06-30 04:55:42.911241,2022-06-30 12:59:34.046797,209680.009375,0.7609073430488357,0.0031822864486639978
57,0.755,61,61_0,4.123166290522605,1.0,3.3445840093853825,1.0,0.9781304195986259,1.0,0.4699024620777252,0.24166108181577511,0.03391105997984193,COMPLETED,GPEI,29525.468218,2022-06-30 05:46:52.443135,2022-06-30 13:58:57.911353,213243.873931,0.7526938240712103,0.004206956858957402
58,0.762,62,62_0,4.49844423601305,1.0,4.494727702812664,0.7759003448663736,0.8527767240689839,1.0,0.38859463409961814,0.12960963952740984,0.0,COMPLETED,GPEI,28805.860512,2022-06-30 07:06:40.720729,2022-06-30 15:06:46.581241,217312.543819,0.7612322607065373,0.0032412127026392114
59,0.753,63,63_0,4.973967599037912,1.0,4.469545043867813,0.7626935707526536,0.8121587380646378,1.0,0.38080764232535524,0.1395624906582576,0.0,COMPLETED,GPEI,28284.543058,2022-06-30 07:27:16.907967,2022-06-30 15:18:41.451025,218027.413603,0.7536354959836288,0.004239490461050792
60,0.761,64,64_0,4.5812822306971235,1.0,4.800942667584184,0.5357409042178225,0.8507103004315534,1.0,0.4454856944147639,0.20448098283165053,0.06352425970471047,COMPLETED,GPEI,31520.128696,2022-06-30 08:39:35.642336,2022-06-30 17:24:55.771032,225601.73361,0.7615361464713204,0.003480817573489909
61,0.762,65,65_0,5.0,1.0,3.9496409217128248,0.7963476262525037,0.8895989634092384,1.0,0.5190607403412973,0.28288629251194736,0.0,COMPLETED,GPEI,33787.628559,2022-06-30 08:43:29.586209,2022-06-30 18:06:37.214768,228103.177346,0.7652198436559406,0.002976958892575309
62,0.768,66,66_0,5.0,1.0,4.349248733963311,0.6189582811630479,0.8684254275466802,1.0,0.5654326364483717,0.31334777443172396,0.055371722817093724,COMPLETED,GPEI,32801.443272,2022-06-30 12:47:55.399711,2022-06-30 21:54:36.842983,241782.805561,0.7667131548316952,0.002434018867248824
64,0.767,67,67_0,5.0,1.0,4.0780335481312875,0.9829899430216232,0.8927677586953308,1.0,0.5190993500994028,0.26251557158350425,0.015745062427775767,COMPLETED,GPEI,34692.557005,2022-06-30 12:59:38.485227,2022-06-30 22:37:51.042232,244377.00481,0.765092157912693,0.0031189541211472296
65,0.76,68,68_0,5.0,1.0,4.098004491061122,0.7433892912325011,0.9480056272171546,1.0,0.6050530456065892,0.2574573687214152,0.0,COMPLETED,GPEI,32974.410052,2022-06-30 13:59:09.600926,2022-06-30 23:08:44.010978,246229.973556,0.7590989868649225,0.003625732289481924
66,0.753,69,69_0,5.0,1.0,3.999426277094669,0.7460166797497295,0.8843852900752383,1.0,0.5754210284267848,0.39694882182685554,0.0,COMPLETED,GPEI,33754.493433,2022-06-30 14:17:17.855621,2022-06-30 23:39:52.349054,248098.311632,0.7520367007796801,0.004493332222514553
67,0.765,70,70_0,5.0,1.0,4.380146423057422,0.7776309283467789,0.8573513728847227,1.0,0.5300592859963962,0.31025928923510154,0.10127172377767647,COMPLETED,GPEI,31204.876442,2022-06-30 15:06:57.450689,2022-06-30 23:47:02.327131,248528.289709,0.76582970968615,0.0024853213604899187
68,0.751,71,71_0,5.0,1.0,4.26070481421646,1.0,0.9441695364427138,1.0,0.6328199952667891,0.28962235653698837,0.0,COMPLETED,GPEI,31524.668423,2022-06-30 15:18:59.304407,2022-07-01 00:04:23.972830,249569.935408,0.7536516456412197,0.003912406704146147
69,0.766,72,72_0,5.0,1.0,4.2641008626151855,0.6133221348467096,0.8694932965551334,1.0,0.5456376178564708,0.2226038998999972,0.08040597993251614,COMPLETED,GPEI,33300.352259,2022-06-30 17:25:09.391346,2022-07-01 02:40:09.743605,258915.706183,0.7680536624080394,0.0029541134271531197
70,0.754,73,73_0,5.0,1.0,4.4235114296870295,0.6574967222588833,0.8441626046276627,1.0,0.605207484815468,0.3361911951658925,0.21918468296708532,COMPLETED,GPEI,30667.889941,2022-06-30 18:06:50.508214,2022-07-01 02:37:58.398155,258784.360733,0.7552050059776596,0.004207041774281015
71,0.756,74,74_0,5.0,1.0,4.666987077347576,0.6419203299057493,0.9268799425393178,1.0,0.6093894929542287,0.30807651422337695,0.0,COMPLETED,GPEI,31427.862236,2022-06-30 21:55:02.121517,2022-07-01 06:38:49.983753,273235.946331,0.758943270114991,0.003504425974510924
72,0.765,75,75_0,5.0,1.0,4.166008600504731,0.714062995990155,0.8492259038142228,1.0,0.5233124049379966,0.3004566847036142,0.13235241845096662,COMPLETED,GPEI,30430.663042,2022-06-30 22:38:11.941485,2022-07-01 07:05:22.604527,274828.567105,0.7650465763102448,0.0027674474312157746
73,0.77,76,76_0,5.0,1.0,4.750154529076237,0.7694426615233911,0.8588966654619455,1.0,0.6091054142140386,0.28293361484009777,0.021806100918019655,COMPLETED,GPEI,31723.774826,2022-06-30 23:08:58.823192,2022-07-01 07:57:42.598018,277968.560596,0.7662467764776756,0.0028538194447672587
74,0.767,77,77_0,5.0,1.0,5.0,0.42041829247197504,0.8757653423095976,1.0,0.6662536134157179,0.298063254760876,0.07669245551918336,COMPLETED,GPEI,35620.692477,2022-06-30 23:40:00.023466,2022-07-01 09:33:40.715943,283726.678521,0.765496937643384,0.0036284657798521295
76,0.766,78,78_0,5.0,1.0,4.435772243169133,0.7465823433991461,0.9011104425476071,1.0,0.508216876803368,0.29849341595876205,0.035399016264131104,COMPLETED,GPEI,35870.616418,2022-06-30 23:47:13.141499,2022-07-01 09:45:03.757917,284409.720495,0.7644316659033755,0.002625279427519464
77,0.769,79,79_0,5.0,1.0,3.9465816405131835,0.9143700371434463,0.8801098434477532,1.0,0.5394015616571984,0.2623674135646081,0.10180580718873067,COMPLETED,GPEI,32171.29562,2022-07-01 00:04:43.214810,2022-07-01 09:00:54.510430,281760.473008,0.7663847232439395,0.0030365100289901537
78,0.752,80,80_0,4.602608269087118,1.0,4.148262530255305,0.7315414195787251,0.8709143437418657,1.0,0.5641124709549773,0.2993550225722249,0.047146091320682246,COMPLETED,GPEI,30773.717413,2022-07-01 02:38:25.915398,2022-07-01 11:11:19.632811,289585.595389,0.759843376393277,0.0033416014020813197
79,0.765,81,81_0,5.0,1.0,4.413975878807014,0.6012663543590001,0.8901508117178762,0.9230244810916837,0.548058617251955,0.2728677330343933,0.05889515665631508,COMPLETED,GPEI,34770.250539,2022-07-01 02:40:25.704365,2022-07-01 12:19:55.954904,293701.917482,0.7637726596237432,0.0038717606670587426
80,0.769,82,82_0,5.0,1.0,4.4845365151684184,0.7203366972715649,0.8826724360016874,1.0,0.5154677930134255,0.25057820501362904,0.0759693315036581,COMPLETED,GPEI,32565.560986,2022-07-01 06:39:00.308985,2022-07-01 15:41:45.869971,305811.832549,0.7674959043420677,0.0024435261540520507
81,0.766,83,83_0,5.0,1.0,4.188926458928572,0.37804784467056773,0.8910033278265871,1.0,0.5186238647548194,0.29324534910181377,0.09462224361045622,COMPLETED,GPEI,35498.858,2022-07-01 07:05:32.524345,2022-07-01 16:57:11.382345,310337.344923,0.7656685246937646,0.0036403810624589658
82,0.775,84,84_0,5.0,1.0,4.204354619059824,0.7271818647091997,0.835691858254989,1.0,0.635476742223639,0.2813997592964331,0.02474416977595723,COMPLETED,GPEI,29145.914537,2022-07-01 07:58:03.138714,2022-07-01 16:03:49.053251,307135.015829,0.7675408167558173,0.0027251712776097674
83,0.74,85,85_0,5.0,1.4649024578775394,4.363355679653948,0.749377982404137,0.8606673935771153,1.0,0.6103355313122202,0.28284312785414456,0.06707864127282379,COMPLETED,GPEI,27260.031615,2022-07-01 09:01:05.637545,2022-07-01 16:35:25.669160,309031.631738,0.7423981910637988,0.004525945161787091
84,0.767,86,86_0,5.0,1.0,4.910825958288337,0.598819845573429,0.8498912974848928,1.0,0.6539351329228211,0.24631358453163008,0.074653393343232,COMPLETED,GPEI,31345.858868,2022-07-01 09:34:02.249203,2022-07-01 18:16:28.108071,315094.070649,0.7669217765749056,0.002829208630625483
85,0.762,87,87_0,5.0,1.0,4.822381510402597,0.4172701736051685,0.8137994033831684,1.0,0.6253366718995055,0.26568546266670634,0.0,COMPLETED,GPEI,29949.676139,2022-07-01 09:45:21.254219,2022-07-01 18:04:30.930358,314376.892936,0.7643794727490687,0.0035089590693547293
86,0.763,88,88_0,5.0,1.0,5.0,0.5934560792548632,0.8458149006957164,1.0,0.5469820634089427,0.2708377449371469,0.07442833784417827,COMPLETED,GPEI,30306.021263,2022-07-01 11:11:44.460807,2022-07-01 19:36:50.482070,319916.444648,0.7649200632766674,0.003083754948625593
