,vol_frac,trial_index,arm_name,mu1,mu2,mu3,std1,std2,std3,comp1,comp2,trial_status,generation_method,comp3,runtime,vol_frac_pred,vol_frac_sigma
0,0.626,0,0_0,2.227871660143137,1.6692237704992294,2.937668949365616,0.1443142260424793,0.4698283827863634,0.5252511844970286,0.18438832182437181,0.04634636081755161,COMPLETED,Sobol,0.7692653173580766,62.336295,0.6219115227091458,0.012170749441200916
3,0.595,1,1_0,4.91420840844512,4.6884847320616245,4.296396795660257,0.3407022500410676,0.38569139447063205,0.3990492295473814,0.019704580307006836,0.7101341849192977,COMPLETED,Sobol,0.27016123477369547,83.694317,0.5949804642310044,0.01170123992362731
15,0.569,2,2_0,1.7029613554477692,3.5240831151604652,3.4194215312600136,0.2760761220008135,0.5557135075330736,0.5990224726498127,0.3338225828483701,0.0736948512494564,COMPLETED,Sobol,0.5924825659021735,80.224346,0.5718149304060584,0.011778819740233969
27,0.661,3,3_0,3.5302571579813957,1.4078727811574936,1.4677582904696465,0.2104060287587345,0.41320513412356374,0.8001138197258115,0.37105484399944544,0.40654356125742197,COMPLETED,Sobol,0.2224015947431326,96.776178,0.6616194483260934,0.011458107396588497
39,0.653,4,4_0,4.61257030069828,2.5250031910836697,2.4093922041356564,0.37235859865322707,0.4799041587859393,0.8524413061328232,0.7862840890884399,0.11269965674728155,COMPLETED,Sobol,0.10101625416427851,89.009301,0.6526224670005152,0.01152874656523706
45,0.669,5,5_0,4.846341662108898,4.292778175324202,3.5577003359794617,0.2656122638843954,0.83053413098678,0.9577382178977132,0.40754349809139967,0.41897198278456926,COMPLETED,Sobol,0.17348451912403107,178.073332,0.6669947627088949,0.011695119794441612
46,0.646,6,6_0,1.7343743368983269,2.062454242259264,2.864794008433819,0.7979890131391585,0.974726056586951,0.9969120976515115,0.4873048607259989,0.0026196036487817764,COMPLETED,Sobol,0.5100755356252193,247.66148,0.6445631515892695,0.011621815253300413
47,0.665,7,7_0,2.3262437134981155,1.7954138591885567,3.6695488020777702,0.34799074819311504,0.6298509482294321,0.8206272218376398,0.08774598874151707,0.5936027523130178,COMPLETED,Sobol,0.3186512589454651,150.003068,0.6623377152156745,0.011614135271742348
48,0.559,8,8_0,2.9253301918506622,2.643365193158388,1.5708813220262527,0.10847969651222229,0.18257869025692344,0.751044326275587,0.390088296495378,0.06859064847230911,COMPLETED,Sobol,0.5413210550323129,54.84694,0.5584566311353905,0.011592157370950502
49,0.639,9,9_0,2.71709243953228,2.245889578014612,3.048523139208555,0.22334073195233942,0.5163956669159234,0.7039557221345604,0.21780187170952559,0.32493297569453716,COMPLETED,Sobol,0.45726515259593725,90.89585,0.6397743436176487,0.011397128752086446
1,0.706,10,10_0,4.999999999999426,1.0000000000016935,4.64551585905717,0.16083370187615043,1.0,0.9999999999998807,0.34526240906857153,0.6547375909314505,COMPLETED,FullyBayesian,-2.19824158875781e-14,415.143397,0.7052785305736,0.008461656727844217
2,0.706,11,11_0,4.999999999999818,1.0000000000008855,4.839701022068278,0.15934744679010399,0.9999999999999056,0.9999999999999691,0.35056333435868453,0.649436665641107,COMPLETED,FullyBayesian,2.084998840246044e-13,707.194403,0.7053458918186634,0.008517759253767977
4,0.64,12,12_0,4.99999999999714,1.0000000000026636,1.0,0.525298631517521,0.9999999999999415,0.9999999999999812,0.0,0.9999999999999379,COMPLETED,FullyBayesian,6.206146707654625e-14,1515.581011,0.6402737327943918,0.011631754616775259
5,0.652,13,13_0,5.0,1.0,5.0,0.9999999999999998,1.0,1.0,1.418905903383822e-16,0.9999999999999997,COMPLETED,FullyBayesian,2.220446049250313e-16,851.408351,0.651342604178118,0.011669763955329973
6,0.516,14,14_0,4.036397801306995,1.0000000000000004,5.0,0.10000000000000002,0.9999999999999999,1.0,1.0,2.2209960746308434e-16,COMPLETED,FullyBayesian,-2.220446049250313e-16,3157.406425,0.5159553513152029,0.010965836429283022
7,0.513,15,15_0,4.999999999999993,1.0000000000000135,1.0000000000000018,0.10000000000000096,0.9999999999999987,0.999999999999999,0.9999999999999982,0.0,COMPLETED,FullyBayesian,1.7763568394002505e-15,1435.097261,0.5135053398729019,0.011135145438365102
8,0.643,16,16_0,4.216870711845514,1.0,5.0,1.0,1.0,0.9999999999999998,0.9999999999999998,0.0,COMPLETED,FullyBayesian,2.220446049250313e-16,1450.396029,0.6453485739200369,0.01166246276928404
9,0.735,17,17_0,3.933994617017217,1.0,5.0,1.0,1.0,1.0,0.6329430967704736,0.36705690322975887,COMPLETED,FullyBayesian,-2.324807013565078e-13,663.763048,0.7306409056417807,0.010097522196083909
10,0.514,18,18_0,5.0,1.000000000620346,4.999999999703855,0.1,0.7369894952887364,1.0,1.0,8.059961020087159e-11,COMPLETED,FullyBayesian,-8.059952705252726e-11,3077.856331,0.5135931289809444,0.010995647689940853
