,vol_frac,trial_index,arm_name,mu1,mu2,mu3,std1,std2,std3,comp1,comp2,comp3,trial_status,generation_method,runtime,vol_frac_pred,vol_frac_sigma
0,0.537,0,0_0,4.020912408828735,3.6482462882995605,1.5195159316062927,0.2435818001627922,0.17623656764626505,0.18459391519427298,0.4742829203605652,0.46988731622695923,0.5271613597869873,COMPLETED,Sobol,46.238719,0.5411457015999608,0.006769764229414821
3,0.645,1,1_0,1.7926623187959194,1.3499736040830612,3.4045107550919056,0.8213407858274877,0.7578899020329117,0.8066809964366257,0.6898246919736266,0.7491083312779665,0.36849215254187584,COMPLETED,Sobol,178.087315,0.6454683645423975,0.006775760236689483
15,0.651,2,2_0,2.5719151087105274,4.268334791064262,2.7209363095462322,0.34889475237578155,0.9160458134487272,0.7317582678049803,0.20049561746418476,0.8930058432742953,0.1538668554276228,COMPLETED,Sobol,337.297186,0.6509217202875321,0.006777653237532209
27,0.658,3,3_0,3.3665837459266186,2.722003899514675,4.359370410442352,0.6737450246699155,0.3481236734427512,0.4471437207423151,0.9790256852284074,0.13701053615659475,0.9990593669936061,COMPLETED,Sobol,203.168293,0.657643338072308,0.006779611734543006
39,0.657,4,4_0,3.8706823624670506,4.586579538881779,3.683803364634514,0.6187019424512983,0.5291699371300638,0.25615332555025816,0.1195590877905488,0.7588579198345542,0.10161997098475695,COMPLETED,Sobol,69.739268,0.6568807183196474,0.006760259420960458
45,0.646,5,5_0,2.0676939450204372,2.4152637720108032,1.298786636441946,0.5164312430657446,0.8474861320108176,0.990877737570554,0.8414563853293657,0.022638055495917797,0.7602891623973846,COMPLETED,Sobol,78.749322,0.6461919102893302,0.006776097909077907
46,0.708,6,6_0,1.2884301133453846,3.4664450883865356,4.576111529022455,0.9915131486952304,0.5768473733216525,0.5775546316057444,0.33060217555612326,0.36941600777208805,0.7327288705855608,COMPLETED,Sobol,291.255734,0.7113371182359995,0.005195562810364819
47,0.608,7,7_0,4.525022964924574,1.5431573167443275,2.437697447836399,0.18590115932747722,0.24479311844334006,0.4053576870821417,0.6145112030208111,0.5980999823659658,0.38753636088222265,COMPLETED,Sobol,67.314662,0.6084998462995557,0.006770578946047795
48,0.676,8,8_0,4.856665700674057,4.00837292522192,4.841510146856308,0.468247233144939,0.6979391350410878,0.5404397496022284,0.0430430993437767,0.8504119571298361,0.044291285797953606,COMPLETED,Sobol,177.211722,0.6750055507960496,0.00676387004512896
49,0.662,9,9_0,1.082017444074154,2.9931652396917343,2.2035798244178295,0.5966894243843853,0.1161763656884432,0.7057153375819325,0.7615678487345576,0.11809549666941166,0.827990042977035,COMPLETED,Sobol,137.154272,0.6615528900128937,0.006774510066638008
1,0.679,10,10_0,1.3448483768047779,3.3763214534476007,4.3352022342449885,0.9262268176458702,0.48315179308634937,0.6034276966306353,0.46646433672898147,0.28123068134468454,0.7974844060803087,COMPLETED,GPEI,309.919432,0.6806611241985794,0.006522213798490003
