,vol_frac,trial_index,arm_name,mu1,mu2,mu3,std1,std2,std3,comp1,comp2,comp3,trial_status,generation_method,runtime,vol_frac_pred,vol_frac_sigma
0,0.673,0,0_0,2.888187885284424,4.962372064590454,4.9231157302856445,0.9282866895198822,0.12545589189976455,0.3156507447361946,0.5789368748664856,0.33311858773231506,0.9833157062530518,COMPLETED,Sobol,250.135498,0.6718774903575347,0.014036823298025851
3,0.659,1,1_0,3.2591191045939922,2.819168522953987,1.16273894906044,0.15882428027689457,0.6221616844646632,0.8078561945818364,0.379377668723464,0.6022705193608999,0.09814406465739012,COMPLETED,Sobol,147.796665,0.6597096272162283,0.01405335737065233
15,0.66,2,2_0,4.334792289882898,3.281426075845957,3.1121253594756126,0.6781208072789013,0.7894200091250241,0.6174777152016759,0.9620470954105258,0.8847865080460906,0.4951995378360152,COMPLETED,Sobol,185.056862,0.6610579879559355,0.013939534088942577
27,0.604,3,3_0,1.9550950303673744,1.4370198920369148,2.8488189429044724,0.43513720436021686,0.4080709636211396,0.4629628103226423,0.013235456310212612,0.179328597150743,0.6108404323458672,COMPLETED,Sobol,91.642943,0.6158882424496207,0.0140065091767961
39,0.659,4,4_0,1.183690432459116,3.629364550113678,1.6531927846372128,0.4968795754946769,0.4501712700352073,0.1003837930969894,0.7993877753615379,0.7689778953790665,0.29557419288903475,COMPLETED,Sobol,128.275302,0.6599122883277236,0.014033169483899991
45,0.683,5,5_0,4.55547709017992,1.5271765105426311,4.385981190949678,0.5913279718719423,0.944212784152478,0.958090837020427,0.22484568133950233,0.04569390416145325,0.6603954080492258,COMPLETED,Sobol,230.433029,0.6927864695465489,0.010288145213334526
46,0.647,6,6_0,3.6008746922016144,4.122246228158474,2.3430607430636883,0.32164090033620596,0.6650971201248467,0.7134398967027664,0.6830014223232865,0.44967080745846033,0.8079405929893255,COMPLETED,Sobol,104.98438,0.6501412249634235,0.014053323947838033
47,0.647,7,7_0,2.2222751192748547,2.221199292689562,3.570966336876154,0.7896383903920651,0.27938091531395914,0.4179839504882693,0.359176610596478,0.7361529180780053,0.17358956579118967,COMPLETED,Sobol,201.59067,0.6502171879411511,0.014049228552817759
48,0.671,8,8_0,2.293836794793606,3.0313842967152596,2.1449955105781555,0.660868460033089,0.5855099093168974,0.53865958256647,0.8268100777640939,0.8697851095348597,0.3318723374977708,COMPLETED,Sobol,142.975471,0.6689553957660536,0.013915078938211355
49,0.653,9,9_0,3.9142614789307117,1.1870697773993015,3.8785152807831764,0.4539208783768117,0.1901258581317961,0.580892272759229,0.1504213036969304,0.06938316859304905,0.7121730800718069,COMPLETED,Sobol,71.871573,0.6532744678426001,0.013993676189441008
1,0.666,10,10_0,5.0,1.4077798870862432,5.0,0.6628287700928871,1.0,1.0,0.28783705388189146,0.0,0.671769439714422,COMPLETED,GPEI,217.380077,0.6703360821762009,0.012848093647890323
2,0.722,11,11_0,4.49200002133454,1.6667305364312797,3.688282539782606,0.5050750732437705,0.9897844238884804,1.0,0.14520832228559233,0.08559916584374234,0.6398891662913969,COMPLETED,GPEI,1141.099713,0.7069956553987209,0.010768587897825444
4,0.699,12,12_0,4.091784791334478,1.6232791768335744,4.665314637691589,0.6315745322024474,0.80593801262185,0.9049810990613387,0.29268380412653144,0.04676511078421653,0.7052265646496918,COMPLETED,GPEI,610.577562,0.686177288932864,0.011411104166952147
5,0.727,13,13_0,4.864305916582177,1.0296164964509886,4.420762790265863,0.5881099265179586,0.9978167176073512,0.8083546437846132,0.14545077451664698,0.02673508168263468,0.567192055494862,COMPLETED,GPEI,3193.60725,0.7164065220410993,0.012479819914189446
