,vol_frac,trial_index,arm_name,mu1_div_mu3,mu2_div_mu3,std1,std2,std3,comp1,comp2,trial_status,generation_method,comp3,runtime,vol_frac_pred,vol_frac_sigma
0,0.636,0,0_0,1.221901547163725,1.4638623719414077,0.5466022706590593,0.9681786770932377,0.21532330829650165,0.1950044333934784,0.1061813235282898,COMPLETED,Sobol,0.6988142430782318,101.755479,0.6402979685016064,0.01495936315646221
3,0.576,1,1_0,1.6256089707215629,1.6514113210141659,0.15013661533594133,0.2449614966288209,0.6319479746744037,0.4213501587510109,0.03504499699920416,COMPLETED,Sobol,0.543604844249785,60.01631,0.5932662150023297,0.014976234412525324
15,0.667,2,2_0,1.290334615856409,0.9637369004388652,0.5701215079054237,0.6907730269245803,0.9617382523603737,0.02813186589628458,0.6170202046632767,COMPLETED,Sobol,0.35484792944043875,184.211782,0.6637101482466208,0.014958364715162119
27,0.652,3,3_0,0.7936970653633277,0.5809667346378168,0.1180262265726924,0.5354683917015791,0.9019173730164767,0.2950485413894057,0.27169921528548,COMPLETED,Sobol,0.43325224332511425,101.647741,0.6505459440798632,0.0149405418293822
39,0.702,4,4_0,0.45704429099957145,1.2268904459973178,0.6022298716008663,0.9821587209589779,0.572127955313772,0.15390693210065365,0.8145089335739613,COMPLETED,Sobol,0.031584134325385094,138.249029,0.7085200618258071,0.010200169230902308
51,0.641,5,5_0,0.5342322774231434,1.455508237083753,0.2947177914902568,0.6407637410797179,0.5013562896288931,0.31750904209911823,0.5792842758819461,COMPLETED,Sobol,0.10320668201893568,82.077051,0.6407943355522345,0.014630688348340326
63,0.67,6,6_0,0.3900710195302963,0.39368227620919544,0.5092803531326354,0.6768478107638657,0.393925791233778,0.06930686440318823,0.33728135004639626,COMPLETED,Sobol,0.5934117855504155,155.796715,0.6676730918787417,0.014681482993397468
75,0.679,7,7_0,1.3361434700588386,0.86384287973245,0.1850509770214558,0.8915577681735158,0.8840486709028482,0.5337611474096775,0.20450143795460463,COMPLETED,Sobol,0.26173741463571787,228.009229,0.6711689894030469,0.01496525338276097
87,0.609,8,8_0,0.40392236287395156,1.0312366622189681,0.13311039423570037,0.7807449949905276,0.8150407881475985,0.2279779640957713,0.7086305795237422,COMPLETED,Sobol,0.06339145638048649,65.472494,0.6176463695301722,0.014805187579615606
99,0.611,9,9_0,0.5103307863076528,0.7974492150048416,0.36151655912399294,0.9873609030619264,0.9255326509475708,0.47916593961417675,0.46672410890460014,COMPLETED,Sobol,0.054109951481223106,76.237763,0.6214562198029512,0.01473142158691711
1,0.688,10,10_0,0.5061526993840297,1.1774622105812107,0.7224391942786876,0.966633719160232,0.49060805358755155,0.06385758014198756,0.8265401701520799,COMPLETED,GPEI,0.10960224970593258,140.561709,0.6849282872945321,0.013148476909887009
2,0.745,11,11_0,0.37622264226622126,1.473789695024906,0.623295879143884,1.0,0.6090650906469744,0.1447790179099269,0.855220982090073,COMPLETED,GPEI,1.1102230246251565e-16,162.108513,0.7307855016839279,0.006663310136234358
4,0.734,12,12_0,0.3477334511651445,1.0746972849603187,0.5575057939152764,1.0,0.4452006956646787,0.20686023778193088,0.793139762218069,COMPLETED,GPEI,1.1102230246251565e-16,186.939965,0.7195107838756045,0.009408484302997254
5,0.693,13,13_0,0.6984394411154281,1.2373437141615595,0.6346570075704085,0.9886151308286656,0.663288908676955,0.1258014561880076,0.8529103345108175,COMPLETED,GPEI,0.02128820930117481,189.782449,0.6842618374070057,0.014050549486256319
