,vol_frac,trial_index,arm_name,mu1,mu2,mu3,std1,std2,std3,comp1,comp2,comp3,trial_status,generation_method,runtime,trial_start_datetime,trial_complete_datetime,time_elapsed,vol_frac_pred,vol_frac_sigma
69,0.773,72,72_0,1.0,5.0,5.0,0.8567388555951764,0.2650409776052868,0.37099409468527556,0.32118412620672443,0.7083209527638881,0.8546575428488492,COMPLETED,GPEI,31070.553234,2022-06-26 09:30:24.472008,2022-06-26 18:08:15.025242,231062.154614,0.7676756362555738,0.0022153046358049325
70,0.773,73,73_0,1.0,5.0,5.0,0.9071322126302459,0.23644895542628408,0.6280326848229553,0.33178115338852626,0.8359527897713637,0.8882216452823347,COMPLETED,GPEI,36755.771958,2022-06-26 11:52:49.043851,2022-06-26 22:05:24.815809,245291.945181,0.7685940429781445,0.0019533277360226364
71,0.772,74,74_0,1.0,5.0,5.0,0.8882827933413396,0.1824207348280383,0.5793932885556008,0.3659571706665909,0.7146661602397749,0.8073227079894696,COMPLETED,GPEI,32365.40605,2022-06-26 13:13:59.402874,2022-06-26 22:13:24.808924,245771.938296,0.7724129159703563,0.0019600101270636754
72,0.77,75,75_0,1.0,5.0,4.407144378724335,0.9052089617840674,0.23503724802166812,0.5106216944144712,0.342350111930599,0.7517582656479616,0.8473434036250128,COMPLETED,GPEI,36236.429839,2022-06-26 13:57:38.337503,2022-06-27 00:01:34.767342,252261.896714,0.7692225817404852,0.002552241836707756
73,0.753,76,76_0,1.0,5.0,5.0,0.9609645596485844,0.3293351398403809,0.4831172768772477,0.38664330798898405,0.8771495542971949,0.8594949679934205,COMPLETED,GPEI,31702.643124,2022-06-26 14:27:48.869360,2022-06-26 23:16:11.512484,249538.641856,0.7534720507891528,0.003559211838209893
74,0.77,77,77_0,1.0,5.0,5.0,0.9370856126906885,0.21233534726473208,0.8507807125963084,0.3563370295042186,0.680171266837492,0.7355273919134354,COMPLETED,GPEI,30075.71954,2022-06-26 14:44:36.113417,2022-06-26 23:05:51.832957,248918.962329,0.7695193038551457,0.0028244275121354885
76,0.773,78,78_0,1.0,5.0,4.51364179249407,0.9152948877492798,0.2571209091755592,0.694037704931539,0.3210688271562282,0.7950961757595214,0.7743558896745636,COMPLETED,GPEI,37505.64345,2022-06-26 16:45:59.059323,2022-06-27 03:11:04.702773,263631.832145,0.7699668751865203,0.0023067554697891912
77,0.765,79,79_0,1.0,5.0,4.569963701899354,0.9195036669803714,0.1725162560239702,0.5434196830570669,0.3432277479919402,0.9224603558897346,0.9219013741235564,COMPLETED,GPEI,40678.110632,2022-06-26 18:00:05.809645,2022-06-27 05:18:03.920277,271251.049649,0.7666144327340254,0.003161155536090331
78,0.763,80,80_0,1.0,5.0,4.779462022318757,0.8422224358065948,0.1409125002145863,0.19489672311036682,0.34455387504510565,0.6368103807168908,0.9264337357109449,COMPLETED,GPEI,30866.662881,2022-06-26 18:08:25.521250,2022-06-27 02:42:52.184131,261939.313503,0.762066239005011,0.0034704930175571075
79,0.77,81,81_0,1.0,5.0,5.0,0.8588758682593274,0.16335064943298722,0.4550041905181017,0.3574737676707528,0.7419351367548459,0.9144065479140191,COMPLETED,GPEI,33137.90945,2022-06-26 22:05:51.712671,2022-06-27 07:18:09.622121,278456.751493,0.7692748778823723,0.0024153744923009223
80,0.753,82,82_0,1.0,5.0,5.0,0.9292724819465729,0.27552744080014124,0.4303714268270008,0.34047364800203583,0.7728866676524859,0.9655020462628235,COMPLETED,GPEI,32110.040752,2022-06-26 22:13:43.532525,2022-06-27 07:08:53.573277,277900.702649,0.7591789002149251,0.002857133953422193
81,0.764,83,83_0,1.0,4.55779395756704,5.0,0.9064895501360545,0.2308760500007525,0.5749720378798954,0.32053811927789905,0.7455632228935921,0.856966335330577,COMPLETED,GPEI,38208.579374,2022-06-26 23:06:20.488217,2022-06-27 09:43:09.067591,287156.196963,0.764471852331993,0.0032540850580115837
82,0.772,84,84_0,1.0,5.0,5.0,0.893790695718324,0.16297216977070522,0.5863157884968857,0.3127750748881661,0.7368527607658586,0.9176975004256341,COMPLETED,GPEI,36432.845602,2022-06-26 23:16:29.991542,2022-06-27 09:23:42.837144,285989.966516,0.7692741858284838,0.002189917399380233
