,vol_frac,trial_index,arm_name,mu1,mu2,mu3,std1,std2,std3,comp1,comp2,comp3,trial_status,generation_method,runtime,vol_frac_pred,vol_frac_sigma
0,0.565,0,0_0,3.851851680932139,3.0862939655832125,3.021892674478284,0.2228360619299894,0.2304275157140594,0.93664460291522,0.9560582640482871,0.9659308966993166,0.35778924129581746,COMPLETED,Uniform,42.282513,0.565,
2,0.565,1,0_0,3.851851680932139,3.0862939655832125,3.021892674478284,0.2228360619299894,0.2304275157140594,0.93664460291522,0.9560582640482871,0.9659308966993166,0.35778924129581746,COMPLETED,Uniform,51.129541,0.565,
13,0.564,2,0_0,3.851851680932139,3.0862939655832125,3.021892674478284,0.2228360619299894,0.2304275157140594,0.93664460291522,0.9560582640482871,0.9659308966993166,0.35778924129581746,COMPLETED,Uniform,56.262176,0.564,
24,0.565,3,0_0,3.851851680932139,3.0862939655832125,3.021892674478284,0.2228360619299894,0.2304275157140594,0.93664460291522,0.9560582640482871,0.9659308966993166,0.35778924129581746,COMPLETED,Uniform,58.300765,0.565,
35,0.565,4,0_0,3.851851680932139,3.0862939655832125,3.021892674478284,0.2228360619299894,0.2304275157140594,0.93664460291522,0.9560582640482871,0.9659308966993166,0.35778924129581746,COMPLETED,Uniform,57.028059,0.565,
46,0.568,5,0_0,3.851851680932139,3.0862939655832125,3.021892674478284,0.2228360619299894,0.2304275157140594,0.93664460291522,0.9560582640482871,0.9659308966993166,0.35778924129581746,COMPLETED,Uniform,51.470068,0.568,
57,0.568,6,0_0,3.851851680932139,3.0862939655832125,3.021892674478284,0.2228360619299894,0.2304275157140594,0.93664460291522,0.9560582640482871,0.9659308966993166,0.35778924129581746,COMPLETED,Uniform,48.833858,0.568,
68,0.567,7,0_0,3.851851680932139,3.0862939655832125,3.021892674478284,0.2228360619299894,0.2304275157140594,0.93664460291522,0.9560582640482871,0.9659308966993166,0.35778924129581746,COMPLETED,Uniform,42.408328,0.567,
79,0.566,8,0_0,3.851851680932139,3.0862939655832125,3.021892674478284,0.2228360619299894,0.2304275157140594,0.93664460291522,0.9560582640482871,0.9659308966993166,0.35778924129581746,COMPLETED,Uniform,51.163526,0.566,
90,0.566,9,0_0,3.851851680932139,3.0862939655832125,3.021892674478284,0.2228360619299894,0.2304275157140594,0.93664460291522,0.9560582640482871,0.9659308966993166,0.35778924129581746,COMPLETED,Uniform,54.712794,0.566,
1,0.567,10,0_0,3.851851680932139,3.0862939655832125,3.021892674478284,0.2228360619299894,0.2304275157140594,0.93664460291522,0.9560582640482871,0.9659308966993166,0.35778924129581746,COMPLETED,Uniform,62.312355,0.567,
3,0.564,11,0_0,3.851851680932139,3.0862939655832125,3.021892674478284,0.2228360619299894,0.2304275157140594,0.93664460291522,0.9560582640482871,0.9659308966993166,0.35778924129581746,COMPLETED,Uniform,44.610987,0.564,
