,vol_frac,trial_index,arm_name,mu1_div_mu3,mu2_div_mu3,std1,std2,std3,comp1,comp2,comp3,trial_status,generation_method,runtime,vol_frac_pred,vol_frac_sigma
0,0.625,0,0_0,0.7318202257156372,0.8939105272293091,0.3825034499168396,0.5992819964885712,0.5987916886806488,0.9063582420349121,0.731437623500824,0.8109044432640076,COMPLETED,Sobol,74.234974,0.63136934690967,0.013761960067995167
3,0.672,1,1_0,1.1269499758879344,0.6209871408840021,0.1313789444975555,0.7904342210851609,0.17338447337970136,0.3523261556401849,0.9969970649108291,0.45137521158903837,COMPLETED,Sobol,215.718888,0.6651303928157977,0.013806756332657313
15,0.621,2,2_0,1.1703181055684886,1.4113769754767418,0.4901915174908936,0.9996705224737525,0.2959139879792929,0.2338671637699008,0.23090969771146774,0.7012080047279596,COMPLETED,Sobol,152.021409,0.6281010023743558,0.013834971911032685
27,0.62,3,3_0,0.9397542029619217,1.0958607432742915,0.2908783777616918,0.7382985637523234,0.7135497096925973,0.5387518219649792,0.4964699959382415,0.060919019393622875,COMPLETED,Sobol,134.806098,0.6277266040186629,0.013825816587440816
39,0.69,4,4_0,0.9070242953797183,0.5125942726929983,0.898597348947078,0.9173739285208284,0.34309684662148354,0.6420202534645796,0.7604959513992071,0.3419376341626048,COMPLETED,Sobol,270.12014,0.6864686953983171,0.008243339184910294
51,0.604,5,5_0,1.5298954409857592,1.6186485451956591,0.2561212429776788,0.43917720289900897,0.6370065722614526,0.3113115821033716,0.1745744412764907,0.6330884071066976,COMPLETED,Sobol,56.733575,0.6152176993681331,0.013834119025201142
63,0.614,6,6_0,1.4860390350222588,0.4114801834026972,0.36181053258478646,0.42324190996587274,0.7604167683981359,0.1811317354440689,0.9085578843951225,0.38325653597712517,COMPLETED,Sobol,102.182778,0.6224667622451845,0.013833826287679313
75,0.643,7,7_0,0.785373625655969,1.4774941119054954,0.5683474588207901,0.8451577231287957,0.45947873815894125,0.7723357416689396,0.025513299740850925,0.591891573742032,COMPLETED,Sobol,125.433921,0.6444130004153167,0.013822552700135493
87,0.628,8,8_0,0.8190344460308552,0.3539400113125642,0.22190061202272773,0.288827695697546,0.7963481985963881,0.496485878713429,0.36861677281558514,0.43025118112564087,COMPLETED,Sobol,68.81426,0.6330196952158709,0.01383559841479304
99,0.654,9,9_0,1.0500611911217372,0.8303911685943604,0.5292804625816644,0.5493611439131201,0.43461360195651655,0.8014625627547503,0.1029342720285058,0.8212707424536347,COMPLETED,Sobol,67.911883,0.6511604054756099,0.013762125104713035
1,0.696,10,10_0,0.9455451400454029,0.49055332364494597,0.779318358834796,0.9163550577464558,0.2599819379856517,0.5926974571586782,0.8179613455303223,0.3601016338985157,COMPLETED,GPEI,384.879265,0.6871887281836105,0.009430852298821197
2,0.688,11,11_0,0.8590954173898402,0.4854893792129978,0.9802419394826902,0.9802419394826902,0.36673010194047895,0.7177021918061163,0.6699205432421562,0.3370762433854203,COMPLETED,GPEI,193.350771,0.6817569915627723,0.010331958987863996
4,0.667,12,12_0,0.9231330352108642,0.5848140156022028,0.9200091018779015,0.9200091018779015,0.42024987204158903,0.5800394997711991,0.8786909156766072,0.3099661263967364,COMPLETED,GPEI,244.090741,0.66983943032612,0.011170239722373534
5,0.686,13,13_0,0.9428769242956967,0.49537755802365774,0.8464147213118548,0.8464147213118547,0.32634022795119916,0.680600109645593,0.6061994524191469,0.3994661286085095,COMPLETED,GPEI,178.639868,0.6874886119669517,0.008388059690544736
6,0.683,14,14_0,0.9895678226807101,0.5105646716207443,0.8328425708061524,0.8328425708061524,0.33464136171053516,0.6411245685912111,0.6337884614397021,0.4001163396989575,COMPLETED,GPEI,259.918208,0.6862090832009239,0.008569565750627478
7,0.695,15,15_0,0.7615482799866371,0.4531360700775582,0.9645096454251134,0.9645096454251134,0.28541510118084157,0.6972572752231829,0.8133244655654509,0.2863830159742688,COMPLETED,GPEI,219.791736,0.6811111528541163,0.009729748816635493
8,0.674,16,16_0,1.0647394751510533,0.5138100653254422,0.9717054182960206,0.9717054182960201,0.3133196620268698,0.7032064974552302,0.7182163385681858,0.4292838658249344,COMPLETED,GPEI,246.305635,0.6785743659777262,0.010467793209730644
9,0.681,17,17_0,1.001348475491435,0.466991617744231,0.9369981589271192,0.9875702536030929,0.2959569472564958,0.6755953257840042,0.6836956630258921,0.39841833139785604,COMPLETED,GPEI,311.354797,0.6764380975341159,0.009987168765199221
10,0.668,18,18_0,0.793000123223279,0.4574958070590189,0.8145886782035611,0.9566987954164501,0.331053969575026,0.6617636805798496,0.6477629896398409,0.29490244699175616,COMPLETED,GPEI,198.974055,0.6744322257110555,0.010656520471036265
11,0.678,19,19_0,0.8732216894474254,0.5068491986407073,0.7659466861293844,0.9838738794193227,0.23761829861928216,0.7564676021701572,0.7925353383626357,0.39545007163366563,COMPLETED,GPEI,255.558411,0.6765609095999827,0.012114824967759223
12,0.666,20,20_0,0.8007422692666377,0.3798125670242469,0.8923385023898909,0.9376206658326045,0.23848759110392062,0.5727581404159953,0.7358174988680533,0.3636994541013625,COMPLETED,GPEI,247.593972,0.6735087227917926,0.010142838744900446
13,0.69,21,21_0,0.8663504881514992,0.45303301001130714,0.7861244086814739,0.8802367037634768,0.22798225664184446,0.648803770677,0.7454381779608459,0.23504861428988635,COMPLETED,GPEI,246.637351,0.6911300245937292,0.008829908553346229
14,0.691,22,22_0,0.8800975803337054,0.4638159395088237,0.9032044502703412,0.9032044502703414,0.22263241311898957,0.6859424563438167,0.8683538634335047,0.37108293033380757,COMPLETED,GPEI,243.543854,0.6911615697027246,0.00813959991502196
16,0.644,23,23_0,0.8477180567642479,0.6224357779082406,0.8628881676218036,0.8628881676218036,0.20877822558493414,0.6153576039155548,0.8185502931695016,0.4025129880842985,COMPLETED,GPEI,242.525528,0.6680411834307032,0.009745214997750214
17,0.705,24,24_0,0.9287460021763314,0.3565054732937865,0.8439555067814294,0.8439555067814303,0.24840355698449235,0.6257975934477065,0.8954134010240224,0.34258007911485805,COMPLETED,GPEI,245.089982,0.6917406175451751,0.006853939236447476
18,0.688,25,25_0,0.9353432124690897,0.48954135736773075,0.8655472308163066,0.8655472308163066,0.22256362398312102,0.6449557705550688,0.8968400653052943,0.264080976372563,COMPLETED,GPEI,244.917054,0.6866412129918446,0.0072106301011645516
19,0.705,26,26_0,0.8793624686563988,0.5092730951781352,0.8914358593843784,0.8914358593843785,0.17932989560983284,0.6091859108491586,0.793515526683702,0.2822669810961724,COMPLETED,GPEI,251.958761,0.691246995281848,0.008236709069575382
20,0.675,27,27_0,0.8817433777447441,0.46423496393786223,0.9378502794008831,0.9378502794008834,0.30038619356327934,0.7505124279602449,0.8564324618940563,0.19382528686107112,COMPLETED,GPEI,250.695062,0.6773230572574289,0.011220771152072151
21,0.701,28,28_0,0.9314041977998639,0.4649295580232622,0.8262713873628968,0.8262713873628967,0.34162008975459635,0.6269884299766276,0.855736568194415,0.2922290886294151,COMPLETED,GPEI,247.17601,0.689198388081416,0.008312302382481247
22,0.675,29,29_0,0.9756584100768735,0.40697826702671347,0.7919385349572378,0.842873037295433,0.30959571373976436,0.6663191574408122,0.894196546806749,0.2863471952317508,COMPLETED,GPEI,256.087454,0.6889921031963413,0.007591711212862978
23,0.671,30,30_0,1.0014272246242693,0.3936468942966887,0.6765958145171762,0.827237337340355,0.27207694602210275,0.6010857906947474,0.8908920058125805,0.3639641532159646,COMPLETED,GPEI,248.504763,0.6782782276441116,0.01051458276867851
24,0.679,31,31_0,0.9175296349884492,0.4714779741189802,0.9253609724470686,0.9253609724470686,0.1491290256860645,0.5150246723143784,0.8162114023692664,0.2554784857550163,COMPLETED,GPEI,247.600617,0.6720739039917307,0.011367596646617165
25,0.679,32,32_0,0.9998181054045008,0.43783547942842743,0.8456765097827985,0.8456765097827985,0.14594714667553632,0.6267218503470922,0.8170454191679368,0.3076298869357433,COMPLETED,GPEI,251.363654,0.6853158813932991,0.008140217220300033
26,0.663,33,33_0,0.8246129541157807,0.415405601005228,0.7765904501684214,0.7840097340588494,0.1947618340215475,0.5583933117345052,0.8721507271650748,0.313697029941402,COMPLETED,GPEI,249.231779,0.6658922273289846,0.012647046978403388
28,0.681,34,34_0,0.9290664107136213,0.3673574819518228,0.8664546960525094,0.866454696052509,0.20851344232900348,0.5417070104416324,0.9857630775142546,0.42567429595235035,COMPLETED,GPEI,237.170118,0.6804722484651488,0.00989051961192545
29,0.668,35,35_0,0.8168937318508738,0.4777242104928952,0.8517813133033724,0.8517813133033739,0.27700600335858816,0.5665678901706519,0.826900875538714,0.31371879541599534,COMPLETED,GPEI,247.551711,0.6756272828113381,0.009007543312897624
30,0.692,36,36_0,0.9086983431406497,0.4722088974374413,0.8390157819377076,0.8390157821815735,0.23017454086777175,0.6475184353922975,0.7767955878330088,0.3402375897147666,COMPLETED,GPEI,213.158915,0.6844716258540121,0.0066382167430921474
31,0.677,37,37_0,0.8134776788549348,0.351072631949557,0.8838551334051755,0.8838551334051753,0.2761509575593645,0.6392520746265651,1.0,0.385520853021074,COMPLETED,GPEI,233.872259,0.6841302446770066,0.00927566793884885
32,0.687,38,38_0,0.7657467385417516,0.4963160692945529,0.8386022195970105,0.8386022195970112,0.2784445322243788,0.6291467157336843,0.7979038460794265,0.29610552362542936,COMPLETED,GPEI,233.523474,0.6787331577049183,0.009073220733668832
33,0.695,39,39_0,0.9279780219545561,0.3333333333333333,0.891012581022629,0.8910125810226288,0.26983930053512695,0.6839839478244562,0.935048576685909,0.37815790786602693,COMPLETED,GPEI,261.324194,0.6943434612705588,0.008249855449100903
34,0.688,40,40_0,0.8998230136515346,0.40555446852032184,0.8728644265334571,0.8728644265334571,0.1960033196554961,0.6595171844189824,0.761437880581223,0.3068430032217688,COMPLETED,GPEI,514.324484,0.6960219786750723,0.00679205528197057
35,0.672,41,41_0,0.895608860923883,0.3835827337354246,0.9155812296179783,0.9419920430527934,0.24888778051652685,0.6354146507196309,0.8284059411837679,0.3051855106092311,COMPLETED,GPEI,272.092199,0.676179662632838,0.008679933158329534
36,0.67,42,42_0,0.8425925121418942,0.4077802827511103,0.9943417536683937,0.9943417536683937,0.13479274334248656,0.6777667615954645,0.8201768086145574,0.27585112310110105,COMPLETED,GPEI,233.622386,0.6713844114431539,0.012215561009190254
37,0.667,43,43_0,0.9215445204484403,0.4425596260382735,0.9258956579747695,0.925895657974767,0.31875658090613174,0.6301919599998705,0.8414045263833428,0.3195883187781081,COMPLETED,GPEI,251.095992,0.6806734908711742,0.0076021894184755655
38,0.71,44,44_0,0.9281845837292582,0.368161232976334,0.8966913370556248,0.8966913370556249,0.311592346169718,0.6279768232062638,0.7876180853855367,0.3452969161119769,COMPLETED,GPEI,295.888562,0.7018382562431307,0.007601685554120765
40,0.703,45,45_0,0.9614455207675858,0.5054556150445001,0.85992340922035,0.85992340922035,0.24366424394316794,0.6499267133196345,0.7303253867780722,0.2286912783714014,COMPLETED,GPEI,289.489668,0.6924319162899287,0.007169183604390848
41,0.71,46,46_0,1.0197498771332656,0.3333333333333427,0.8422949542953265,0.8422949542953272,0.2617696217583358,0.6925064489318609,0.897607900224976,0.4754658919809333,COMPLETED,GPEI,308.459065,0.6926298626453072,0.008056508989921564
42,0.691,47,47_0,0.8566419171068955,0.5001859434372652,0.8979301881580108,0.8979301881580107,0.1,0.6905402613889203,0.7213691592074531,0.3019885665436628,COMPLETED,GPEI,364.997495,0.6889628630088809,0.01040834031797386
43,0.692,48,48_0,0.967291146640548,0.3333333333333334,0.8073870437085001,0.8073870437085002,0.11903544050067719,0.7154874343585306,0.8827249081379782,0.33874907419978784,COMPLETED,GPEI,221.737866,0.6825273468356786,0.012183561721049705
44,0.686,49,49_0,0.9433188541692399,0.3796584864664736,0.8615753763518652,0.8615753763518653,0.3376930041095783,0.7423623938722171,0.7521132881651954,0.36299257408345037,COMPLETED,GPEI,248.258076,0.6868209085458047,0.0096226493342157
45,0.685,50,50_0,1.0229571244474813,0.41535334790225753,0.8567997765045894,0.8567997765045887,0.30636327444542255,0.6769514413016314,0.6812090286776344,0.2464541078369608,COMPLETED,GPEI,219.424091,0.698025203200942,0.0073309617475169975
46,0.707,51,51_0,1.1222115554926977,0.33333333334957255,0.8583546258586141,0.8583546258583158,0.31010362151492876,0.6801540987246889,0.7591953036668033,0.4136152151167124,COMPLETED,GPEI,257.032459,0.701587335801381,0.007001370960248809
47,0.679,52,52_0,1.105165814833804,0.3333333333333658,0.8531671114282182,0.8531671114290011,0.308877157673331,0.6893144313766076,0.7926823731569141,0.41790637649157353,COMPLETED,GPEI,264.937646,0.6971050463538087,0.007000581697696913
48,0.722,53,53_0,0.9777431521457294,0.3333333333337887,0.845891427864586,0.8458914278649425,0.34415499118925036,0.6576499328803278,0.7626401912320558,0.45363954866919576,COMPLETED,GPEI,313.778137,0.6976263022411139,0.0065123567980186325
49,0.703,54,54_0,1.037007990529653,0.3333333333333333,0.863916539333745,0.8639165393337442,0.27787794779566577,0.6142629189876756,0.8121499846613,0.36222067614689396,COMPLETED,GPEI,322.630267,0.7085659872296168,0.00545014457402757
50,0.731,55,55_0,1.0506112473218776,0.33333333333333476,0.8693396236843934,0.8693396236844158,0.2899890313112886,0.6093543943382668,0.8049846705628338,0.3597104071644403,COMPLETED,GPEI,325.50437,0.711662975441803,0.005689750137271511
52,0.72,56,56_0,1.049630858827671,0.3333333333333333,0.8703615644168311,0.870361564416831,0.19544570947010242,0.6473141020200371,0.7608726152176265,0.5444709227866313,COMPLETED,GPEI,308.369744,0.7070908050566351,0.007592291729349564
53,0.665,57,57_0,1.062572359952117,0.3488130464054155,0.8698427733104389,0.869842773310439,0.13319245071364952,0.7574940394872979,0.8159090635392537,0.47420922638832796,COMPLETED,GPEI,260.130827,0.6854954747454605,0.010670607969366162
54,0.67,58,58_0,0.9691857130824928,0.3333333333398134,0.8488483414210736,0.848848341421545,0.25463175668977767,0.6354276738767937,0.7255571295034547,0.5398162789925669,COMPLETED,GPEI,251.619695,0.6943528084048737,0.007768436441900127
55,0.709,59,59_0,0.9687770039917172,0.3333333333333333,0.8271684931331931,0.8271684931217047,0.45904232923542954,0.6212576458869931,0.7779353765099993,0.46667115132780523,COMPLETED,GPEI,251.069623,0.692947504838176,0.009621117534792114
56,0.703,60,60_0,1.0630891551132542,0.3333333333552196,0.8627808185057492,0.8627808185354854,0.3666114929195242,0.5906121314853378,0.8000150295818375,0.5022254607262671,COMPLETED,GPEI,251.975571,0.699559859733248,0.007644513987323078
57,0.709,61,61_0,1.014831575391962,0.3333333333333333,0.879725839410436,0.8797258394104369,0.24211692993486778,0.6019377827174809,0.6737573526033503,0.4439222801162402,COMPLETED,GPEI,266.116375,0.7181069231127608,0.006524731873588943
58,0.696,62,62_0,0.9971799230739695,0.33333333333335075,0.8034771910895147,0.8034771910895715,0.3545493406734068,0.6137564280435729,0.7535532078390152,0.4683436449601718,COMPLETED,GPEI,244.769776,0.689136360378747,0.010610109267593999
59,0.721,63,63_0,1.1736091063305933,0.3333333333333333,0.8647520791880708,0.86475207918807,0.24422695563256447,0.5743321970522187,0.7810113839115732,0.39758870496685167,COMPLETED,GPEI,278.157765,0.7113407609209539,0.006373974682619252
60,0.669,64,64_0,1.045302398854423,0.3333333333334141,0.8529238680465685,0.8529238680463526,0.45996541183416473,0.6239209183931743,0.7895745240499884,0.3705894206036768,COMPLETED,GPEI,271.514782,0.6910172351911744,0.008122808499450384
61,0.694,65,65_0,1.0851413928259632,0.33333333333342546,0.8517736975966714,0.8517736975966819,0.4437697227994204,0.623257589760613,0.8561481379293056,0.4155360692658634,COMPLETED,GPEI,439.749586,0.69100085067142,0.007979842555302576
62,0.692,66,66_0,1.0999529820108247,0.3333333333333333,0.8564205826242599,0.8564205826242626,0.3812960321461907,0.5775291016789073,0.6890157255348998,0.35184375514848626,COMPLETED,GPEI,288.973712,0.7030063905380894,0.007743881818147244
64,0.695,67,67_0,1.1455344301792802,0.33333333333339876,0.8858453578198398,0.8858453578198557,0.21745150196967522,0.5898139940816254,0.8196827324074027,0.4526347262066199,COMPLETED,GPEI,351.834925,0.7100990062357802,0.0075954890264485955
65,0.688,68,68_0,1.1931930733803355,0.3333333333333335,0.8482295843698094,0.848229584369809,0.23037500494543137,0.5713509812528575,0.7338464942112514,0.37311308412509925,COMPLETED,GPEI,278.204429,0.7013473860113705,0.0068131565374049165
66,0.727,69,69_0,1.1661799167567244,0.3333333333333333,0.8467886271341233,0.8467886271341514,0.22497980183665992,0.5783801233227194,0.7252360870690879,0.390013365089791,COMPLETED,GPEI,244.984824,0.7000798178067756,0.006397024230021698
