,vol_frac,trial_index,arm_name,mu1_div_mu3,mu2_div_mu3,std1,std2,std3,comp1,comp2,comp3,trial_status,generation_method,runtime,vol_frac_pred,vol_frac_sigma
0,0.64,0,0_0,0.8258436918258667,0.7196164925893148,0.6697298407554626,0.13297451101243496,0.22957602888345718,0.542199969291687,0.9900445342063904,0.026021629571914673,COMPLETED,Sobol,105.943696,0.6401526313656145,0.009458900375504349
3,0.644,1,1_0,1.635149959474802,1.6498922792573771,0.5247672192752362,0.6062290477566421,0.6826636420562864,0.4710056986659765,0.07846031710505486,0.8507481440901756,COMPLETED,Sobol,67.592836,0.6436138031868555,0.00944035282029462
15,0.591,2,2_0,1.121645433207353,0.4105646883447965,0.9138170276768506,0.4300748977810145,0.7778700080700218,0.10396907851099968,0.5482748979702592,0.7177523709833622,COMPLETED,Sobol,104.429792,0.5957111026585153,0.009447017512467468
27,0.58,3,3_0,0.584109598149856,1.2928267444173496,0.316660251095891,0.8716252939775586,0.3310395342297852,0.9092405838891864,0.39547399803996086,0.4096282450482249,COMPLETED,Sobol,89.493386,0.5856669338997674,0.009432611634126778
39,0.624,4,4_0,0.3709402891496817,0.6522923496862253,0.4070729580707848,0.992920224647969,0.47690280796959994,0.7247509947046638,0.7404314847663045,0.5068556256592274,COMPLETED,Sobol,90.512488,0.6252486844458728,0.009437466517874343
51,0.628,5,5_0,1.1680767834186554,1.0615322825809321,0.5975254144519567,0.5337839786894619,0.9237830099649728,0.29625021666288376,0.33170486241579056,0.36966999154537916,COMPLETED,Sobol,95.614728,0.6289684856012548,0.009408539121727365
63,0.676,6,6_0,1.411065947264433,0.9675290808081627,0.16386424908414482,0.6958711879327893,0.603595526702702,0.16347396560013294,0.7993905516341329,0.1907738884910941,COMPLETED,Sobol,174.960823,0.6702912676224279,0.007487684509312286
75,0.657,7,7_0,0.8831695516904197,1.4124128992358844,0.8065117046236991,0.2683292184025049,0.15044788736850023,0.8575308369472623,0.14750177413225174,0.9363626018166542,COMPLETED,Sobol,237.195627,0.6555993244457542,0.009456134581535143
87,0.674,8,8_0,0.9504476947089038,0.437083409478267,0.11120782494544984,0.4783298328518868,0.7305829523131251,0.9572203382849693,0.6564481668174267,0.6078905239701271,COMPLETED,Sobol,76.853625,0.6755177017611622,0.008597265575854197
99,0.638,9,9_0,1.421902800599734,1.192841878781716,0.8661426500417292,0.9332372074946761,0.276585696451366,0.02859774138778448,0.25553193036466837,0.2694901069626212,COMPLETED,Sobol,80.638742,0.6379590289152168,0.009455092639609159
1,0.685,10,10_0,1.3940672645350929,0.7935560494901035,0.1,0.6206135673102926,0.6407077067534961,0.34293768074359554,0.8362728912470546,0.2623975382086398,COMPLETED,GPEI,139.736715,0.6843153056207967,0.007329049883352779
2,0.642,11,11_0,1.5036716546778532,1.1051021534722998,0.15146754683268898,0.7574888377767194,0.564531321836189,0.0,0.8211791070399235,0.0982209913356005,COMPLETED,GPEI,711.409597,0.6466604303886015,0.008786436444304588
4,0.664,12,12_0,1.1065041919787268,0.3333333333333333,0.1,0.33655191592598316,0.8241965085814845,1.0,0.7596713008525936,0.6316554300990168,COMPLETED,GPEI,127.875846,0.662806712102588,0.009204761411801663
5,0.702,13,13_0,1.077679948438496,0.3506819112263452,0.1,0.5727344001105085,0.7109267036369317,0.7584904958084113,0.6249833497089264,0.5055061934428362,COMPLETED,GPEI,144.268726,0.7103288766350949,0.005730566552317663
6,0.656,14,14_0,1.1391255543942034,0.9714216006783147,0.10531671796346606,0.6243128999767711,0.634530987043099,0.07479464574508388,0.8139495284190019,0.2585891340955947,COMPLETED,GPEI,191.724111,0.6578301670317851,0.008634147606792777
7,0.694,15,15_0,1.642006754554541,0.8483564923770806,0.10931843828447761,0.6769253683069961,0.6189975582217491,0.3838870732337051,0.8390706269471525,0.2021926506869676,COMPLETED,GPEI,228.651674,0.6911233823635335,0.00821166451866405
8,0.668,16,16_0,1.3089288656914504,0.6767631337211951,0.1767274245786688,0.5788928226328941,0.6229561978752087,0.3042846571034875,0.908336736531659,0.12685307104265767,COMPLETED,GPEI,309.885693,0.6706954200164179,0.008725781996673844
9,0.711,17,17_0,1.222441078662311,0.4491239770205839,0.1,0.5898358909223337,0.7025048120156069,0.614773914974173,0.6878615841114469,0.43323097078427475,COMPLETED,GPEI,462.251648,0.7105004780363376,0.007208161908842858
10,0.733,18,18_0,1.1716965970266071,0.3333333333333333,0.1,0.5985173342800126,0.750084623285744,0.8009861860438433,0.5678767322085033,0.35078581152925786,COMPLETED,GPEI,231.820982,0.7270098361267889,0.00537655075852269
11,0.719,19,19_0,1.336496909385967,0.3333333333333333,0.1,0.6356337252209607,0.6545813247754241,0.7119589498604513,0.6441134587191785,0.5875063860473485,COMPLETED,GPEI,188.722391,0.7205820179798341,0.007253105933227152
12,0.718,20,20_0,1.016905483508526,0.3333333333333333,0.1,0.5987436428608058,0.8052088755269597,0.6076624425151468,0.6290508350418775,0.5441418574860163,COMPLETED,GPEI,248.888534,0.7116872557040775,0.00722389685979335
13,0.746,21,21_0,1.3559054425007138,0.36971901312310246,0.1,0.6311852622449166,0.7567483199968313,0.7808530312158776,0.5742896715277709,0.2789827681456942,COMPLETED,GPEI,545.53139,0.735130853851739,0.004763499400443491
14,0.717,22,22_0,1.1056087288717542,0.3333333333333333,0.1,0.5516904257890772,0.7740528627910592,0.7740936511361463,0.5116463649953247,0.265115692020717,COMPLETED,GPEI,662.818092,0.7145692588801955,0.007731303101101881
16,0.745,23,23_0,1.3330927429470045,0.3333333333333333,0.1,0.6669479013219087,0.7055114780290682,0.8325824351720544,0.5060917334612184,0.398801129912338,COMPLETED,GPEI,317.861973,0.7409974834531741,0.004940364134240576
