,vol_frac,trial_index,arm_name,mu1,mu2,mu3,std1,std2,std3,comp1,comp2,comp3,trial_status,generation_method,runtime,vol_frac_pred,vol_frac_sigma
0,0.449,0,0_0,2.1954606771469116,2.6817315816879272,2.255570888519287,0.5992819964885712,0.5987916886806488,0.9157224178314209,0.731437623500824,0.8109044432640076,0.014485359191894531,COMPLETED,Sobol,8.246975,0.4536901250249667,0.017294162225618123
1,0.477,1,1_0,4.432901151478291,4.046435508877039,4.232155047357082,0.20566687891259788,0.29275749400258066,0.32441999828442936,0.4023602707311511,0.14308477845042944,0.5611233944073319,COMPLETED,Sobol,8.294024,0.47992666317215027,0.01682501100206684
2,0.502,2,2_0,4.973677269571687,4.445338337968689,4.9025596578574415,0.10104821345578119,0.21036558296160157,0.1316746971994695,0.262046230038262,7.653430562836041e-05,0.737645980628772,COMPLETED,GPEI,13.891356,0.48875293201277276,0.016623089975925466
3,0.501,3,3_0,4.141879586592358,3.7155976055099047,3.547234338849013,0.2779219234305689,0.3512792555027856,0.5119528727464705,0.5800797874728093,0.18910134209622195,0.39142332907251076,COMPLETED,GPEI,16.161076,0.49311620965739494,0.01703032728356664
4,0.432,4,4_0,5.0,4.849583778597923,5.0,0.1,0.1353002497618412,0.1,0.06644797989141454,0.0,0.936869804546757,COMPLETED,GPEI,1.106867,0.4455140818411256,0.01683402128335939
