,vol_frac,trial_index,arm_name,mu1,mu2,mu3,std1,std2,std3,comp1,comp2,comp3,trial_status,generation_method,runtime,vol_frac_pred,vol_frac_sigma
0,0.64,0,0_0,3.644237339059838,3.7598665277064476,2.0533179377822552,0.11033104038415736,0.7941650019622887,0.8345280936599645,0.13964160374829582,0.5780067455748411,0.3406742720441993,COMPLETED,Uniform,190.055351,0.64,
2,0.649,1,0_0,3.644237339059838,3.7598665277064476,2.0533179377822552,0.11033104038415736,0.7941650019622887,0.8345280936599645,0.13964160374829582,0.5780067455748411,0.3406742720441993,COMPLETED,Uniform,262.350861,0.649,
13,0.64,2,0_0,3.644237339059838,3.7598665277064476,2.0533179377822552,0.11033104038415736,0.7941650019622887,0.8345280936599645,0.13964160374829582,0.5780067455748411,0.3406742720441993,COMPLETED,Uniform,187.790166,0.64,
24,0.64,3,0_0,3.644237339059838,3.7598665277064476,2.0533179377822552,0.11033104038415736,0.7941650019622887,0.8345280936599645,0.13964160374829582,0.5780067455748411,0.3406742720441993,COMPLETED,Uniform,256.245736,0.64,
35,0.649,4,0_0,3.644237339059838,3.7598665277064476,2.0533179377822552,0.11033104038415736,0.7941650019622887,0.8345280936599645,0.13964160374829582,0.5780067455748411,0.3406742720441993,COMPLETED,Uniform,209.219044,0.649,
46,0.653,5,0_0,3.644237339059838,3.7598665277064476,2.0533179377822552,0.11033104038415736,0.7941650019622887,0.8345280936599645,0.13964160374829582,0.5780067455748411,0.3406742720441993,COMPLETED,Uniform,190.136798,0.653,
57,0.649,6,0_0,3.644237339059838,3.7598665277064476,2.0533179377822552,0.11033104038415736,0.7941650019622887,0.8345280936599645,0.13964160374829582,0.5780067455748411,0.3406742720441993,COMPLETED,Uniform,254.472615,0.649,
68,0.652,7,0_0,3.644237339059838,3.7598665277064476,2.0533179377822552,0.11033104038415736,0.7941650019622887,0.8345280936599645,0.13964160374829582,0.5780067455748411,0.3406742720441993,COMPLETED,Uniform,220.943708,0.652,
79,0.64,8,0_0,3.644237339059838,3.7598665277064476,2.0533179377822552,0.11033104038415736,0.7941650019622887,0.8345280936599645,0.13964160374829582,0.5780067455748411,0.3406742720441993,COMPLETED,Uniform,190.870074,0.64,
90,0.644,9,0_0,3.644237339059838,3.7598665277064476,2.0533179377822552,0.11033104038415736,0.7941650019622887,0.8345280936599645,0.13964160374829582,0.5780067455748411,0.3406742720441993,COMPLETED,Uniform,185.963764,0.644,
1,0.657,10,0_0,3.644237339059838,3.7598665277064476,2.0533179377822552,0.11033104038415736,0.7941650019622887,0.8345280936599645,0.13964160374829582,0.5780067455748411,0.3406742720441993,COMPLETED,Uniform,265.145896,0.657,
3,0.652,11,0_0,3.644237339059838,3.7598665277064476,2.0533179377822552,0.11033104038415736,0.7941650019622887,0.8345280936599645,0.13964160374829582,0.5780067455748411,0.3406742720441993,COMPLETED,Uniform,194.936338,0.652,
4,0.661,12,0_0,3.644237339059838,3.7598665277064476,2.0533179377822552,0.11033104038415736,0.7941650019622887,0.8345280936599645,0.13964160374829582,0.5780067455748411,0.3406742720441993,COMPLETED,Uniform,260.446074,0.661,
5,0.648,13,0_0,3.644237339059838,3.7598665277064476,2.0533179377822552,0.11033104038415736,0.7941650019622887,0.8345280936599645,0.13964160374829582,0.5780067455748411,0.3406742720441993,COMPLETED,Uniform,188.687525,0.648,
6,0.648,14,0_0,3.644237339059838,3.7598665277064476,2.0533179377822552,0.11033104038415736,0.7941650019622887,0.8345280936599645,0.13964160374829582,0.5780067455748411,0.3406742720441993,COMPLETED,Uniform,232.295357,0.648,
7,0.657,15,0_0,3.644237339059838,3.7598665277064476,2.0533179377822552,0.11033104038415736,0.7941650019622887,0.8345280936599645,0.13964160374829582,0.5780067455748411,0.3406742720441993,COMPLETED,Uniform,196.247668,0.657,
8,0.655,16,0_0,3.644237339059838,3.7598665277064476,2.0533179377822552,0.11033104038415736,0.7941650019622887,0.8345280936599645,0.13964160374829582,0.5780067455748411,0.3406742720441993,COMPLETED,Uniform,193.952655,0.655,
9,0.653,17,0_0,3.644237339059838,3.7598665277064476,2.0533179377822552,0.11033104038415736,0.7941650019622887,0.8345280936599645,0.13964160374829582,0.5780067455748411,0.3406742720441993,COMPLETED,Uniform,195.375196,0.653,
10,0.643,18,0_0,3.644237339059838,3.7598665277064476,2.0533179377822552,0.11033104038415736,0.7941650019622887,0.8345280936599645,0.13964160374829582,0.5780067455748411,0.3406742720441993,COMPLETED,Uniform,220.464993,0.643,
11,0.657,19,0_0,3.644237339059838,3.7598665277064476,2.0533179377822552,0.11033104038415736,0.7941650019622887,0.8345280936599645,0.13964160374829582,0.5780067455748411,0.3406742720441993,COMPLETED,Uniform,266.722767,0.657,
12,0.658,20,0_0,3.644237339059838,3.7598665277064476,2.0533179377822552,0.11033104038415736,0.7941650019622887,0.8345280936599645,0.13964160374829582,0.5780067455748411,0.3406742720441993,COMPLETED,Uniform,190.147921,0.658,
14,0.642,21,0_0,3.644237339059838,3.7598665277064476,2.0533179377822552,0.11033104038415736,0.7941650019622887,0.8345280936599645,0.13964160374829582,0.5780067455748411,0.3406742720441993,COMPLETED,Uniform,189.290919,0.642,
15,0.646,22,0_0,3.644237339059838,3.7598665277064476,2.0533179377822552,0.11033104038415736,0.7941650019622887,0.8345280936599645,0.13964160374829582,0.5780067455748411,0.3406742720441993,COMPLETED,Uniform,189.235993,0.646,
16,0.653,23,0_0,3.644237339059838,3.7598665277064476,2.0533179377822552,0.11033104038415736,0.7941650019622887,0.8345280936599645,0.13964160374829582,0.5780067455748411,0.3406742720441993,COMPLETED,Uniform,252.363429,0.653,
17,0.661,24,0_0,3.644237339059838,3.7598665277064476,2.0533179377822552,0.11033104038415736,0.7941650019622887,0.8345280936599645,0.13964160374829582,0.5780067455748411,0.3406742720441993,COMPLETED,Uniform,191.788403,0.661,
18,0.644,25,0_0,3.644237339059838,3.7598665277064476,2.0533179377822552,0.11033104038415736,0.7941650019622887,0.8345280936599645,0.13964160374829582,0.5780067455748411,0.3406742720441993,COMPLETED,Uniform,191.492427,0.644,
19,0.655,26,0_0,3.644237339059838,3.7598665277064476,2.0533179377822552,0.11033104038415736,0.7941650019622887,0.8345280936599645,0.13964160374829582,0.5780067455748411,0.3406742720441993,COMPLETED,Uniform,189.922218,0.655,
20,0.646,27,0_0,3.644237339059838,3.7598665277064476,2.0533179377822552,0.11033104038415736,0.7941650019622887,0.8345280936599645,0.13964160374829582,0.5780067455748411,0.3406742720441993,COMPLETED,Uniform,191.796757,0.646,
21,0.652,28,0_0,3.644237339059838,3.7598665277064476,2.0533179377822552,0.11033104038415736,0.7941650019622887,0.8345280936599645,0.13964160374829582,0.5780067455748411,0.3406742720441993,COMPLETED,Uniform,191.173087,0.652,
22,0.644,29,0_0,3.644237339059838,3.7598665277064476,2.0533179377822552,0.11033104038415736,0.7941650019622887,0.8345280936599645,0.13964160374829582,0.5780067455748411,0.3406742720441993,COMPLETED,Uniform,192.501349,0.644,
23,0.652,30,0_0,3.644237339059838,3.7598665277064476,2.0533179377822552,0.11033104038415736,0.7941650019622887,0.8345280936599645,0.13964160374829582,0.5780067455748411,0.3406742720441993,COMPLETED,Uniform,261.537026,0.652,
25,0.645,31,0_0,3.644237339059838,3.7598665277064476,2.0533179377822552,0.11033104038415736,0.7941650019622887,0.8345280936599645,0.13964160374829582,0.5780067455748411,0.3406742720441993,COMPLETED,Uniform,225.782624,0.645,
26,0.648,32,0_0,3.644237339059838,3.7598665277064476,2.0533179377822552,0.11033104038415736,0.7941650019622887,0.8345280936599645,0.13964160374829582,0.5780067455748411,0.3406742720441993,COMPLETED,Uniform,190.758867,0.648,
27,0.653,33,0_0,3.644237339059838,3.7598665277064476,2.0533179377822552,0.11033104038415736,0.7941650019622887,0.8345280936599645,0.13964160374829582,0.5780067455748411,0.3406742720441993,COMPLETED,Uniform,190.173227,0.653,
28,0.658,34,0_0,3.644237339059838,3.7598665277064476,2.0533179377822552,0.11033104038415736,0.7941650019622887,0.8345280936599645,0.13964160374829582,0.5780067455748411,0.3406742720441993,COMPLETED,Uniform,256.73104,0.658,
29,0.645,35,0_0,3.644237339059838,3.7598665277064476,2.0533179377822552,0.11033104038415736,0.7941650019622887,0.8345280936599645,0.13964160374829582,0.5780067455748411,0.3406742720441993,COMPLETED,Uniform,229.193782,0.645,
30,0.648,36,0_0,3.644237339059838,3.7598665277064476,2.0533179377822552,0.11033104038415736,0.7941650019622887,0.8345280936599645,0.13964160374829582,0.5780067455748411,0.3406742720441993,COMPLETED,Uniform,229.440671,0.648,
31,0.659,37,0_0,3.644237339059838,3.7598665277064476,2.0533179377822552,0.11033104038415736,0.7941650019622887,0.8345280936599645,0.13964160374829582,0.5780067455748411,0.3406742720441993,COMPLETED,Uniform,188.110827,0.659,
32,0.658,38,0_0,3.644237339059838,3.7598665277064476,2.0533179377822552,0.11033104038415736,0.7941650019622887,0.8345280936599645,0.13964160374829582,0.5780067455748411,0.3406742720441993,COMPLETED,Uniform,188.810334,0.658,
33,0.658,39,0_0,3.644237339059838,3.7598665277064476,2.0533179377822552,0.11033104038415736,0.7941650019622887,0.8345280936599645,0.13964160374829582,0.5780067455748411,0.3406742720441993,COMPLETED,Uniform,272.466658,0.658,
34,0.643,40,0_0,3.644237339059838,3.7598665277064476,2.0533179377822552,0.11033104038415736,0.7941650019622887,0.8345280936599645,0.13964160374829582,0.5780067455748411,0.3406742720441993,COMPLETED,Uniform,266.558076,0.643,
36,0.649,41,0_0,3.644237339059838,3.7598665277064476,2.0533179377822552,0.11033104038415736,0.7941650019622887,0.8345280936599645,0.13964160374829582,0.5780067455748411,0.3406742720441993,COMPLETED,Uniform,191.926339,0.649,
37,0.636,42,0_0,3.644237339059838,3.7598665277064476,2.0533179377822552,0.11033104038415736,0.7941650019622887,0.8345280936599645,0.13964160374829582,0.5780067455748411,0.3406742720441993,COMPLETED,Uniform,188.832736,0.636,
38,0.654,43,0_0,3.644237339059838,3.7598665277064476,2.0533179377822552,0.11033104038415736,0.7941650019622887,0.8345280936599645,0.13964160374829582,0.5780067455748411,0.3406742720441993,COMPLETED,Uniform,230.060336,0.654,
39,0.649,44,0_0,3.644237339059838,3.7598665277064476,2.0533179377822552,0.11033104038415736,0.7941650019622887,0.8345280936599645,0.13964160374829582,0.5780067455748411,0.3406742720441993,COMPLETED,Uniform,195.542026,0.649,
40,0.656,45,0_0,3.644237339059838,3.7598665277064476,2.0533179377822552,0.11033104038415736,0.7941650019622887,0.8345280936599645,0.13964160374829582,0.5780067455748411,0.3406742720441993,COMPLETED,Uniform,227.95728,0.656,
41,0.652,46,0_0,3.644237339059838,3.7598665277064476,2.0533179377822552,0.11033104038415736,0.7941650019622887,0.8345280936599645,0.13964160374829582,0.5780067455748411,0.3406742720441993,COMPLETED,Uniform,194.549764,0.652,
42,0.661,47,0_0,3.644237339059838,3.7598665277064476,2.0533179377822552,0.11033104038415736,0.7941650019622887,0.8345280936599645,0.13964160374829582,0.5780067455748411,0.3406742720441993,COMPLETED,Uniform,230.265019,0.661,
43,0.638,48,0_0,3.644237339059838,3.7598665277064476,2.0533179377822552,0.11033104038415736,0.7941650019622887,0.8345280936599645,0.13964160374829582,0.5780067455748411,0.3406742720441993,COMPLETED,Uniform,192.164889,0.638,
44,0.658,49,0_0,3.644237339059838,3.7598665277064476,2.0533179377822552,0.11033104038415736,0.7941650019622887,0.8345280936599645,0.13964160374829582,0.5780067455748411,0.3406742720441993,COMPLETED,Uniform,191.722548,0.658,
45,0.654,50,0_0,3.644237339059838,3.7598665277064476,2.0533179377822552,0.11033104038415736,0.7941650019622887,0.8345280936599645,0.13964160374829582,0.5780067455748411,0.3406742720441993,COMPLETED,Uniform,250.694624,0.654,
47,0.645,51,0_0,3.644237339059838,3.7598665277064476,2.0533179377822552,0.11033104038415736,0.7941650019622887,0.8345280936599645,0.13964160374829582,0.5780067455748411,0.3406742720441993,COMPLETED,Uniform,273.246273,0.645,
48,0.647,52,0_0,3.644237339059838,3.7598665277064476,2.0533179377822552,0.11033104038415736,0.7941650019622887,0.8345280936599645,0.13964160374829582,0.5780067455748411,0.3406742720441993,COMPLETED,Uniform,190.686489,0.647,
49,0.658,53,0_0,3.644237339059838,3.7598665277064476,2.0533179377822552,0.11033104038415736,0.7941650019622887,0.8345280936599645,0.13964160374829582,0.5780067455748411,0.3406742720441993,COMPLETED,Uniform,191.955929,0.658,
50,0.647,54,0_0,3.644237339059838,3.7598665277064476,2.0533179377822552,0.11033104038415736,0.7941650019622887,0.8345280936599645,0.13964160374829582,0.5780067455748411,0.3406742720441993,COMPLETED,Uniform,257.346851,0.647,
51,0.658,55,0_0,3.644237339059838,3.7598665277064476,2.0533179377822552,0.11033104038415736,0.7941650019622887,0.8345280936599645,0.13964160374829582,0.5780067455748411,0.3406742720441993,COMPLETED,Uniform,180.341055,0.658,
52,0.665,56,0_0,3.644237339059838,3.7598665277064476,2.0533179377822552,0.11033104038415736,0.7941650019622887,0.8345280936599645,0.13964160374829582,0.5780067455748411,0.3406742720441993,COMPLETED,Uniform,269.776878,0.665,
53,0.66,57,0_0,3.644237339059838,3.7598665277064476,2.0533179377822552,0.11033104038415736,0.7941650019622887,0.8345280936599645,0.13964160374829582,0.5780067455748411,0.3406742720441993,COMPLETED,Uniform,257.693591,0.66,
54,0.635,58,0_0,3.644237339059838,3.7598665277064476,2.0533179377822552,0.11033104038415736,0.7941650019622887,0.8345280936599645,0.13964160374829582,0.5780067455748411,0.3406742720441993,COMPLETED,Uniform,261.561305,0.635,
55,0.65,59,0_0,3.644237339059838,3.7598665277064476,2.0533179377822552,0.11033104038415736,0.7941650019622887,0.8345280936599645,0.13964160374829582,0.5780067455748411,0.3406742720441993,COMPLETED,Uniform,261.950867,0.65,
56,0.639,60,0_0,3.644237339059838,3.7598665277064476,2.0533179377822552,0.11033104038415736,0.7941650019622887,0.8345280936599645,0.13964160374829582,0.5780067455748411,0.3406742720441993,COMPLETED,Uniform,269.601979,0.639,
58,0.651,61,0_0,3.644237339059838,3.7598665277064476,2.0533179377822552,0.11033104038415736,0.7941650019622887,0.8345280936599645,0.13964160374829582,0.5780067455748411,0.3406742720441993,COMPLETED,Uniform,257.962668,0.651,
59,0.657,62,0_0,3.644237339059838,3.7598665277064476,2.0533179377822552,0.11033104038415736,0.7941650019622887,0.8345280936599645,0.13964160374829582,0.5780067455748411,0.3406742720441993,COMPLETED,Uniform,186.026037,0.657,
60,0.655,63,0_0,3.644237339059838,3.7598665277064476,2.0533179377822552,0.11033104038415736,0.7941650019622887,0.8345280936599645,0.13964160374829582,0.5780067455748411,0.3406742720441993,COMPLETED,Uniform,192.997341,0.655,
61,0.66,64,0_0,3.644237339059838,3.7598665277064476,2.0533179377822552,0.11033104038415736,0.7941650019622887,0.8345280936599645,0.13964160374829582,0.5780067455748411,0.3406742720441993,COMPLETED,Uniform,256.605167,0.66,
62,0.658,65,0_0,3.644237339059838,3.7598665277064476,2.0533179377822552,0.11033104038415736,0.7941650019622887,0.8345280936599645,0.13964160374829582,0.5780067455748411,0.3406742720441993,COMPLETED,Uniform,268.423063,0.658,
63,0.654,66,0_0,3.644237339059838,3.7598665277064476,2.0533179377822552,0.11033104038415736,0.7941650019622887,0.8345280936599645,0.13964160374829582,0.5780067455748411,0.3406742720441993,COMPLETED,Uniform,273.345033,0.654,
64,0.648,67,0_0,3.644237339059838,3.7598665277064476,2.0533179377822552,0.11033104038415736,0.7941650019622887,0.8345280936599645,0.13964160374829582,0.5780067455748411,0.3406742720441993,COMPLETED,Uniform,265.597892,0.648,
65,0.656,68,0_0,3.644237339059838,3.7598665277064476,2.0533179377822552,0.11033104038415736,0.7941650019622887,0.8345280936599645,0.13964160374829582,0.5780067455748411,0.3406742720441993,COMPLETED,Uniform,256.196161,0.656,
66,0.649,69,0_0,3.644237339059838,3.7598665277064476,2.0533179377822552,0.11033104038415736,0.7941650019622887,0.8345280936599645,0.13964160374829582,0.5780067455748411,0.3406742720441993,COMPLETED,Uniform,260.910785,0.649,
67,0.666,70,0_0,3.644237339059838,3.7598665277064476,2.0533179377822552,0.11033104038415736,0.7941650019622887,0.8345280936599645,0.13964160374829582,0.5780067455748411,0.3406742720441993,COMPLETED,Uniform,260.720911,0.666,
69,0.66,71,0_0,3.644237339059838,3.7598665277064476,2.0533179377822552,0.11033104038415736,0.7941650019622887,0.8345280936599645,0.13964160374829582,0.5780067455748411,0.3406742720441993,COMPLETED,Uniform,267.041617,0.66,
70,0.654,72,0_0,3.644237339059838,3.7598665277064476,2.0533179377822552,0.11033104038415736,0.7941650019622887,0.8345280936599645,0.13964160374829582,0.5780067455748411,0.3406742720441993,COMPLETED,Uniform,188.862207,0.654,
71,0.655,73,0_0,3.644237339059838,3.7598665277064476,2.0533179377822552,0.11033104038415736,0.7941650019622887,0.8345280936599645,0.13964160374829582,0.5780067455748411,0.3406742720441993,COMPLETED,Uniform,192.289164,0.655,
72,0.652,74,0_0,3.644237339059838,3.7598665277064476,2.0533179377822552,0.11033104038415736,0.7941650019622887,0.8345280936599645,0.13964160374829582,0.5780067455748411,0.3406742720441993,COMPLETED,Uniform,258.761438,0.652,
73,0.647,75,0_0,3.644237339059838,3.7598665277064476,2.0533179377822552,0.11033104038415736,0.7941650019622887,0.8345280936599645,0.13964160374829582,0.5780067455748411,0.3406742720441993,COMPLETED,Uniform,252.705719,0.647,
74,0.653,76,0_0,3.644237339059838,3.7598665277064476,2.0533179377822552,0.11033104038415736,0.7941650019622887,0.8345280936599645,0.13964160374829582,0.5780067455748411,0.3406742720441993,COMPLETED,Uniform,186.583386,0.653,
75,0.652,77,0_0,3.644237339059838,3.7598665277064476,2.0533179377822552,0.11033104038415736,0.7941650019622887,0.8345280936599645,0.13964160374829582,0.5780067455748411,0.3406742720441993,COMPLETED,Uniform,253.169621,0.652,
76,0.654,78,0_0,3.644237339059838,3.7598665277064476,2.0533179377822552,0.11033104038415736,0.7941650019622887,0.8345280936599645,0.13964160374829582,0.5780067455748411,0.3406742720441993,COMPLETED,Uniform,190.283924,0.654,
77,0.662,79,0_0,3.644237339059838,3.7598665277064476,2.0533179377822552,0.11033104038415736,0.7941650019622887,0.8345280936599645,0.13964160374829582,0.5780067455748411,0.3406742720441993,COMPLETED,Uniform,264.073121,0.662,
78,0.661,80,0_0,3.644237339059838,3.7598665277064476,2.0533179377822552,0.11033104038415736,0.7941650019622887,0.8345280936599645,0.13964160374829582,0.5780067455748411,0.3406742720441993,COMPLETED,Uniform,190.941576,0.661,
80,0.654,81,0_0,3.644237339059838,3.7598665277064476,2.0533179377822552,0.11033104038415736,0.7941650019622887,0.8345280936599645,0.13964160374829582,0.5780067455748411,0.3406742720441993,COMPLETED,Uniform,257.285831,0.654,
81,0.65,82,0_0,3.644237339059838,3.7598665277064476,2.0533179377822552,0.11033104038415736,0.7941650019622887,0.8345280936599645,0.13964160374829582,0.5780067455748411,0.3406742720441993,COMPLETED,Uniform,185.620584,0.65,
82,0.649,83,0_0,3.644237339059838,3.7598665277064476,2.0533179377822552,0.11033104038415736,0.7941650019622887,0.8345280936599645,0.13964160374829582,0.5780067455748411,0.3406742720441993,COMPLETED,Uniform,230.460221,0.649,
83,0.653,84,0_0,3.644237339059838,3.7598665277064476,2.0533179377822552,0.11033104038415736,0.7941650019622887,0.8345280936599645,0.13964160374829582,0.5780067455748411,0.3406742720441993,COMPLETED,Uniform,228.340275,0.653,
84,0.645,85,0_0,3.644237339059838,3.7598665277064476,2.0533179377822552,0.11033104038415736,0.7941650019622887,0.8345280936599645,0.13964160374829582,0.5780067455748411,0.3406742720441993,COMPLETED,Uniform,264.733231,0.645,
85,0.666,86,0_0,3.644237339059838,3.7598665277064476,2.0533179377822552,0.11033104038415736,0.7941650019622887,0.8345280936599645,0.13964160374829582,0.5780067455748411,0.3406742720441993,COMPLETED,Uniform,262.648746,0.666,
86,0.644,87,0_0,3.644237339059838,3.7598665277064476,2.0533179377822552,0.11033104038415736,0.7941650019622887,0.8345280936599645,0.13964160374829582,0.5780067455748411,0.3406742720441993,COMPLETED,Uniform,267.795219,0.644,
87,0.651,88,0_0,3.644237339059838,3.7598665277064476,2.0533179377822552,0.11033104038415736,0.7941650019622887,0.8345280936599645,0.13964160374829582,0.5780067455748411,0.3406742720441993,COMPLETED,Uniform,258.378814,0.651,
88,0.655,89,0_0,3.644237339059838,3.7598665277064476,2.0533179377822552,0.11033104038415736,0.7941650019622887,0.8345280936599645,0.13964160374829582,0.5780067455748411,0.3406742720441993,COMPLETED,Uniform,192.513226,0.655,
89,0.654,90,0_0,3.644237339059838,3.7598665277064476,2.0533179377822552,0.11033104038415736,0.7941650019622887,0.8345280936599645,0.13964160374829582,0.5780067455748411,0.3406742720441993,COMPLETED,Uniform,271.231581,0.654,
91,0.647,91,0_0,3.644237339059838,3.7598665277064476,2.0533179377822552,0.11033104038415736,0.7941650019622887,0.8345280936599645,0.13964160374829582,0.5780067455748411,0.3406742720441993,COMPLETED,Uniform,259.212623,0.647,
92,0.646,92,0_0,3.644237339059838,3.7598665277064476,2.0533179377822552,0.11033104038415736,0.7941650019622887,0.8345280936599645,0.13964160374829582,0.5780067455748411,0.3406742720441993,COMPLETED,Uniform,179.228636,0.646,
93,0.653,93,0_0,3.644237339059838,3.7598665277064476,2.0533179377822552,0.11033104038415736,0.7941650019622887,0.8345280936599645,0.13964160374829582,0.5780067455748411,0.3406742720441993,COMPLETED,Uniform,184.858364,0.653,
94,0.662,94,0_0,3.644237339059838,3.7598665277064476,2.0533179377822552,0.11033104038415736,0.7941650019622887,0.8345280936599645,0.13964160374829582,0.5780067455748411,0.3406742720441993,COMPLETED,Uniform,191.144236,0.662,
95,0.657,95,0_0,3.644237339059838,3.7598665277064476,2.0533179377822552,0.11033104038415736,0.7941650019622887,0.8345280936599645,0.13964160374829582,0.5780067455748411,0.3406742720441993,COMPLETED,Uniform,264.167418,0.657,
96,0.655,96,0_0,3.644237339059838,3.7598665277064476,2.0533179377822552,0.11033104038415736,0.7941650019622887,0.8345280936599645,0.13964160374829582,0.5780067455748411,0.3406742720441993,COMPLETED,Uniform,189.285903,0.655,
97,0.64,97,0_0,3.644237339059838,3.7598665277064476,2.0533179377822552,0.11033104038415736,0.7941650019622887,0.8345280936599645,0.13964160374829582,0.5780067455748411,0.3406742720441993,COMPLETED,Uniform,233.167821,0.64,
98,0.65,98,0_0,3.644237339059838,3.7598665277064476,2.0533179377822552,0.11033104038415736,0.7941650019622887,0.8345280936599645,0.13964160374829582,0.5780067455748411,0.3406742720441993,COMPLETED,Uniform,259.470317,0.65,
99,0.642,99,0_0,3.644237339059838,3.7598665277064476,2.0533179377822552,0.11033104038415736,0.7941650019622887,0.8345280936599645,0.13964160374829582,0.5780067455748411,0.3406742720441993,COMPLETED,Uniform,226.404812,0.642,
