,vol_frac,trial_index,arm_name,mu1,mu2,mu3,std1,std2,std3,comp1,comp2,trial_status,generation_method,comp3,runtime,vol_frac_pred,vol_frac_sigma
0,0.601,0,0_0,1.4084607250988483,1.7285348661243916,2.4643546231091022,0.388239667378366,0.4918267295695842,0.4951197060756386,0.24850640073418617,0.16041363589465618,COMPLETED,Sobol,0.5910799633711576,74.74622,0.6049440711704451,0.016067642789698914
3,0.667,1,1_0,4.08510896936059,1.3048631735146046,4.418430108577013,0.6474172614514828,0.6509050954133272,0.6975265375338495,0.011353542096912861,0.04000372905284166,COMPLETED,Sobol,0.9486427288502455,196.010637,0.6567083787369802,0.016543319904748742
15,0.612,2,2_0,2.1593144349753857,1.9700779132544994,4.50466924905777,0.2119937900453806,0.4345027127303184,0.643976001534611,0.6394248912110925,0.11639813147485256,COMPLETED,Sobol,0.24417697731405497,61.430782,0.622084391737964,0.015954711207623956
27,0.565,3,3_0,2.809189572930336,3.7459869123995304,1.797052688896656,0.19028970254585148,0.3038138520903886,0.9163084863685071,0.20196485426276922,0.6139285806566477,COMPLETED,Sobol,0.1841065650805831,51.967928,0.5736212699867986,0.017310687838354218
39,0.587,4,4_0,4.376480381935835,3.870992422103882,4.940895799547434,0.28394667292013764,0.34950819956138734,0.3523846759460867,0.06743274070322514,0.6376932300627232,COMPLETED,Sobol,0.2948740292340517,71.994354,0.5924094526742325,0.01758575938292694
45,0.628,5,5_0,4.043710947036743,2.9878942668437958,2.638522434979677,0.32164859743788843,0.46621578838676214,0.8793047425337136,0.8017473826184869,0.19399692676961422,COMPLETED,Sobol,0.004255690611898899,70.368478,0.6364847733376201,0.014420622582977704
46,0.666,6,6_0,4.323720417916775,3.1433491222560406,3.097357664257288,0.4475470227189362,0.594452253356576,0.9119080911390484,0.4729427946731448,0.3155300794169307,COMPLETED,Sobol,0.2115271259099245,94.18111,0.6570866450899646,0.013569131899333781
47,0.574,7,7_0,2.642435844987631,2.612899783998728,3.62358271330595,0.16668453654274346,0.18144825231283904,0.5018927079625428,0.936765868216753,0.06146962195634842,COMPLETED,Sobol,0.0017645098268985748,68.415117,0.577865971105039,0.016880002741805893
48,0.583,8,8_0,1.9684613235294819,3.6551185809075832,2.3820929527282715,0.2711393478326499,0.6596764410845936,0.7285564813762904,0.5631787125021219,0.1189034003764391,COMPLETED,Sobol,0.317917887121439,64.677403,0.5844678936705143,0.015912280008483055
49,0.647,9,9_0,2.484828770160675,2.919595677405596,4.981909211724997,0.5879162891767921,0.9700649682432413,0.9999810149893165,0.23253366723656654,0.38342144526541233,COMPLETED,Sobol,0.3840448874980211,86.676172,0.6365882657219184,0.01659590871168277
1,0.747,10,10_0,5.0,1.0,3.038645924227731,1.0,1.0,1.0,0.7265618601622582,0.2734381398516483,COMPLETED,FullyBayesian,-1.3906431561849786e-11,1540.252848,0.7227920080046366,0.007523957541579677
2,0.698,11,11_0,4.999999999925398,1.0,3.6758493541564268,0.9999999999961156,1.0,0.9999999999968634,0.44751166123032593,0.2636232477638428,COMPLETED,FullyBayesian,0.28886509100583124,2894.309722,0.7081946549872273,0.010827228681045497
4,0.742,12,12_0,5.0,1.0,3.455939932342076,1.0,1.0,1.0,0.7239943422838776,0.2760056577163026,COMPLETED,FullyBayesian,-1.8030021919912542e-13,663.519341,0.7261917141052198,0.007776272578179981
5,0.657,13,13_0,4.99999999996141,1.0000000000388283,4.529782647058351,1.0,1.0,0.9999999999966165,0.598235878862869,0.0,COMPLETED,FullyBayesian,0.401764121137131,921.736666,0.6843364478047012,0.015364003546321597
6,0.718,14,14_0,5.0,1.0000000000000593,3.3187236758908707,1.0,1.0,1.0,0.5068040179085007,0.07175231632832055,COMPLETED,FullyBayesian,0.4214436657631787,933.876827,0.690312329774273,0.011660663113995984
7,0.66,15,15_0,5.0,1.0000000000000007,1.0,1.0,1.0,1.0,1.9002016758851542e-16,1.0,COMPLETED,FullyBayesian,-2.220446049250313e-16,701.582832,0.6546187004651509,0.011770763333796244
8,0.658,16,16_0,5.0,1.0,5.0,1.0,1.0,1.0,1.0,0.0,COMPLETED,FullyBayesian,0.0,3812.316521,0.6550518229824948,0.013718197911262655
9,0.653,17,17_0,4.999999999999999,1.0,1.0,1.0,1.0,1.0,1.5766486612277192e-16,1.0,COMPLETED,FullyBayesian,-2.220446049250313e-16,1310.263667,0.6546187004651511,0.01177076333379632
10,0.66,18,18_0,5.0,1.0000000000000007,3.0730182603600964,1.0,1.0,1.0,0.0,1.0,COMPLETED,FullyBayesian,0.0,1939.682551,0.6603497982932918,0.012148783717087304
11,0.704,19,19_0,5.0,1.0,1.0,1.0,1.0,1.0,0.5631021332779225,0.43689786672242686,COMPLETED,FullyBayesian,-3.4927616354707425e-13,607.334778,0.7088050790317402,0.010908108064736126
12,0.697,20,20_0,5.0,1.0,1.000000000401241,0.9999999999501719,0.999999999999036,1.0,0.6056101990135203,0.39438980089671155,COMPLETED,FullyBayesian,8.976819287909166e-11,2603.173644,0.7110845385007467,0.010211655622923144
13,0.71,21,21_0,4.999999999998087,1.0000000000035347,3.0552924531775676,0.9999999999995582,0.9999999999990502,0.9999999999989007,0.6297776071935883,0.37022239281172337,COMPLETED,FullyBayesian,-5.311751039016599e-12,2103.008708,0.729885232733405,0.006609208380453545
14,0.768,22,22_0,5.0,1.0,2.8523004439098445,1.0,1.0,1.0,0.6705212198001532,0.32947878035884953,COMPLETED,FullyBayesian,-1.5900281091774104e-10,374.653355,0.727279670358691,0.006508946189696405
16,0.752,23,23_0,5.0,1.0,2.8357649412522603,0.9999999999999999,0.9999999999999999,1.0,0.634643271749167,0.36535672825083254,COMPLETED,FullyBayesian,4.440892098500626e-16,2088.381547,0.7282143383410488,0.006418651408479305
17,0.639,24,24_0,5.0,1.0,2.3008104064271158,1.0,0.9999999999993345,0.9999999999988631,1.0,3.165295785161953e-14,COMPLETED,FullyBayesian,-3.175237850427948e-14,1082.412733,0.6394063604934288,0.010156712802150048
18,0.702,25,25_0,5.0,1.0,3.0757085699751596,0.9999999999999998,1.0,0.9999999999999999,0.4301321987191435,0.5698678012808562,COMPLETED,FullyBayesian,2.220446049250313e-16,1358.146093,0.7070356027885564,0.014090234493050247
19,0.638,26,26_0,5.0,1.0,2.2887737355778093,0.9999999999999919,1.0,1.0,1.0,1.1156040703469453e-13,COMPLETED,FullyBayesian,-1.1146639167236572e-13,1359.923913,0.6393311685338231,0.01017872569236604
