,vol_frac,trial_index,arm_name,mu1_div_mu3,mu2_div_mu3,std1,std2,std3,comp1,comp2,comp3,trial_status,generation_method,runtime,vol_frac_pred,vol_frac_sigma
0,0.678,0,0_0,0.6759578968051069,0.3710745670299974,0.6721472039149015,0.8625811487379635,0.7625571626044096,0.020807111923490385,0.1116031306650328,0.2977237418558598,COMPLETED,Uniform,317.701221,0.678,
2,0.656,1,0_0,0.6759578968051069,0.3710745670299974,0.6721472039149015,0.8625811487379635,0.7625571626044096,0.020807111923490385,0.1116031306650328,0.2977237418558598,COMPLETED,Uniform,312.425685,0.656,
13,0.678,2,0_0,0.6759578968051069,0.3710745670299974,0.6721472039149015,0.8625811487379635,0.7625571626044096,0.020807111923490385,0.1116031306650328,0.2977237418558598,COMPLETED,Uniform,337.14891,0.678,
24,0.678,3,0_0,0.6759578968051069,0.3710745670299974,0.6721472039149015,0.8625811487379635,0.7625571626044096,0.020807111923490385,0.1116031306650328,0.2977237418558598,COMPLETED,Uniform,241.167624,0.678,
35,0.678,4,0_0,0.6759578968051069,0.3710745670299974,0.6721472039149015,0.8625811487379635,0.7625571626044096,0.020807111923490385,0.1116031306650328,0.2977237418558598,COMPLETED,Uniform,252.059969,0.678,
46,0.691,5,0_0,0.6759578968051069,0.3710745670299974,0.6721472039149015,0.8625811487379635,0.7625571626044096,0.020807111923490385,0.1116031306650328,0.2977237418558598,COMPLETED,Uniform,349.816683,0.691,
57,0.678,6,0_0,0.6759578968051069,0.3710745670299974,0.6721472039149015,0.8625811487379635,0.7625571626044096,0.020807111923490385,0.1116031306650328,0.2977237418558598,COMPLETED,Uniform,264.529402,0.678,
68,0.666,7,0_0,0.6759578968051069,0.3710745670299974,0.6721472039149015,0.8625811487379635,0.7625571626044096,0.020807111923490385,0.1116031306650328,0.2977237418558598,COMPLETED,Uniform,335.506511,0.666,
79,0.687,8,0_0,0.6759578968051069,0.3710745670299974,0.6721472039149015,0.8625811487379635,0.7625571626044096,0.020807111923490385,0.1116031306650328,0.2977237418558598,COMPLETED,Uniform,254.389521,0.687,
90,0.668,9,0_0,0.6759578968051069,0.3710745670299974,0.6721472039149015,0.8625811487379635,0.7625571626044096,0.020807111923490385,0.1116031306650328,0.2977237418558598,COMPLETED,Uniform,338.299368,0.668,
1,0.664,10,0_0,0.6759578968051069,0.3710745670299974,0.6721472039149015,0.8625811487379635,0.7625571626044096,0.020807111923490385,0.1116031306650328,0.2977237418558598,COMPLETED,Uniform,327.386453,0.664,
3,0.679,11,0_0,0.6759578968051069,0.3710745670299974,0.6721472039149015,0.8625811487379635,0.7625571626044096,0.020807111923490385,0.1116031306650328,0.2977237418558598,COMPLETED,Uniform,238.740863,0.679,
4,0.674,12,0_0,0.6759578968051069,0.3710745670299974,0.6721472039149015,0.8625811487379635,0.7625571626044096,0.020807111923490385,0.1116031306650328,0.2977237418558598,COMPLETED,Uniform,248.588296,0.674,
5,0.649,13,0_0,0.6759578968051069,0.3710745670299974,0.6721472039149015,0.8625811487379635,0.7625571626044096,0.020807111923490385,0.1116031306650328,0.2977237418558598,COMPLETED,Uniform,352.788443,0.649,
6,0.663,14,0_0,0.6759578968051069,0.3710745670299974,0.6721472039149015,0.8625811487379635,0.7625571626044096,0.020807111923490385,0.1116031306650328,0.2977237418558598,COMPLETED,Uniform,353.200739,0.663,
7,0.67,15,0_0,0.6759578968051069,0.3710745670299974,0.6721472039149015,0.8625811487379635,0.7625571626044096,0.020807111923490385,0.1116031306650328,0.2977237418558598,COMPLETED,Uniform,290.817501,0.67,
