,vol_frac,trial_index,arm_name,mu1_div_mu3,mu2_div_mu3,std1,std2,std3,comp1,comp2,trial_status,generation_method,comp3,runtime,vol_frac_pred,vol_frac_sigma
0,0.675,0,0_0,2.888187885284424,4.962372064590454,0.98270103931427,0.9282866895198822,0.12545589189976455,0.2396119385957718,0.5789368748664856,COMPLETED,Sobol,0.18145118653774261,169.824919,0.6714848063114272,0.026307852628873956
3,0.666,1,1_0,1.150758557021618,2.8132576420903206,0.46657965602353213,0.2921988133341074,0.39216165291145444,0.4836035445332527,0.38233377505093813,COMPLETED,Sobol,0.13406268041580915,87.930644,0.67138690212184,0.02603669396671169
15,0.617,2,2_0,1.9393586814403534,3.388885922729969,0.2955874047242105,0.14668469950556756,0.5432486284524203,0.03912383038550615,0.9455768186599016,COMPLETED,Sobol,0.015299350954592228,91.826597,0.6200626156199506,0.030103730501559716
27,0.688,3,3_0,2.2090088948607445,1.2729742787778378,0.6799121834337711,0.8328702067956328,0.24836063077673318,0.2992897592484951,0.030346286483108997,COMPLETED,Sobol,0.6703639542683959,133.769058,0.6682836471709509,0.0344337768096611
39,0.673,4,4_0,1.6115449778735638,1.6860974691808224,0.8622515191324055,0.5067043319344521,0.9308354225941002,0.18617544881999493,0.09386597480624914,COMPLETED,Sobol,0.7199585763737559,200.650184,0.6585864593022667,0.03247407884259314
45,0.725,5,5_0,1.2907698936760426,4.109797801822424,0.5753620757721366,0.3540490847080946,0.7797992464154959,0.36865642201155424,0.5467288121581078,COMPLETED,Sobol,0.084614765830338,162.195022,0.7085473091217979,0.02601356241277645
46,0.733,6,6_0,3.6333407796919346,1.0854714922606945,0.5338680961169303,0.9667651026509703,0.4575462224893272,0.5132394917309284,0.2138156360015273,COMPLETED,Sobol,0.27294487226754427,333.407195,0.7280847800735266,0.024941094942874095
47,0.662,7,7_0,2.560908418148756,2.2283338382840157,0.17172830402851105,0.6253907280042768,0.6255080319009722,0.09756472148001194,0.49273680802434683,COMPLETED,Sobol,0.40969847049564123,133.324085,0.6616659846072261,0.02829812147262172
48,0.654,8,8_0,2.6888097040355206,3.0113089717924595,0.7657647998072207,0.4597552680410445,0.4313377723097801,0.5601857714354992,0.14073088765144348,COMPLETED,Sobol,0.2990833409130573,256.812198,0.6619640790920993,0.02852376476384619
49,0.707,9,9_0,4.344126667827368,2.043455470353365,0.3285158253274858,0.8615202793851495,0.9817836760543287,0.3219561604782939,0.5988162150606513,COMPLETED,Sobol,0.0792276244610548,291.941363,0.6987199649848126,0.026923020633171656
1,0.509,10,10_0,1.0,4.999999986531515,0.1,1.0,0.9999999985576902,1.0,0.0,COMPLETED,FullyBayesian,0.0,299.626346,0.5129007461050046,0.029604849700576263
2,0.637,11,11_0,1.0,1.0000000000341844,0.6333104919127737,0.9999999999959857,1.0,0.46907088240388795,0.5309291176129313,COMPLETED,FullyBayesian,-1.6819212689256346e-11,2871.476702,0.642554151401048,0.024103279785198453
4,0.716,12,12_0,1.0,5.0,0.5939060255894152,0.9999999999999998,1.0,0.4126312297652801,0.5873687702347192,COMPLETED,FullyBayesian,6.661338147750939e-16,1059.572264,0.6805323570822993,0.033065375767253595
5,0.758,13,13_0,4.999999999999799,1.000000000000649,0.9999999999999385,1.0,0.6830202396940394,0.4600422176449712,0.4635315981044693,COMPLETED,FullyBayesian,0.07642618425055947,1056.223865,0.7339401084102489,0.025862296106579852
6,0.661,14,14_0,5.0,1.0,0.613367389857319,1.0,1.0,0.0,1.0,COMPLETED,FullyBayesian,0.0,2722.022788,0.6585533102541116,0.02809437022447387
7,0.642,15,15_0,5.0,5.0,1.0,0.1,1.0,0.32339737924831835,0.6766026207516818,COMPLETED,FullyBayesian,0.0,1392.36014,0.6268402316036337,0.030224994569229852
8,0.719,16,16_0,4.9999999999999964,1.0000000000000038,0.10000000000000037,0.999999999999999,0.10000000000000077,0.4532303652911276,0.5467696347088862,COMPLETED,FullyBayesian,-1.3766765505351941e-14,879.552236,0.7117509978298311,0.026691865475414554
9,0.738,17,17_0,5.0,1.0,0.1,1.0,1.0,0.4532884963765563,0.24875745935440188,COMPLETED,FullyBayesian,0.2979540442690418,3318.883533,0.7164284974843524,0.029625756766226242
10,0.651,18,18_0,5.0,1.0,1.0,1.0,0.1,1.0,0.0,COMPLETED,FullyBayesian,0.0,506.010877,0.6478768873634715,0.030667041141226172
11,0.612,19,19_0,1.0000000000003706,1.0000000000000016,0.9999999999999062,0.9999999999999247,1.0,0.3967718225846545,0.6032281774141698,COMPLETED,FullyBayesian,1.1757261830780408e-12,912.428805,0.6357385844888699,0.027275680919880793
12,0.738,20,20_0,5.0,1.0,1.0,1.0,1.0,0.6232774371732248,0.36220343551457673,COMPLETED,FullyBayesian,0.01451912731219851,523.088398,0.7367880179664733,0.025349591504615736
13,0.486,21,21_0,5.0,1.0,1.0,0.1,1.0,0.44948261494193675,0.5505173850580652,COMPLETED,FullyBayesian,-1.9984014443252818e-15,294.03118,0.5126679337785358,0.0324895107007723
14,0.65,22,22_0,1.0,1.0,1.0,1.0,1.0,6.432482317839249e-15,1.0,COMPLETED,FullyBayesian,-6.439293542825908e-15,575.016879,0.646315048334531,0.0202467677125126
16,0.675,23,23_0,1.0,1.0000000000000004,0.7232906277182451,1.0,0.1,0.3921580520728236,0.6078419479271764,COMPLETED,FullyBayesian,0.0,1156.067,0.657814795701729,0.02745382791961195
17,0.643,24,24_0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,COMPLETED,FullyBayesian,0.0,1292.126323,0.6463150483345307,0.02024676771251305
18,0.655,25,25_0,1.0000000000000528,4.159588594258711,0.9999999999999808,0.9999999999999775,0.9999999999999845,2.167785915610116e-14,0.9999999999999848,COMPLETED,FullyBayesian,-6.439293542825908e-15,1610.676749,0.6568806162964094,0.024364628002862168
19,0.0,26,26_0,5.0,5.0,0.920152480195868,1.0,1.0,0.0,0.0,COMPLETED,FullyBayesian,1.0,251.87723,0.008813183955111326,0.029496281746014475
20,0.0,27,27_0,5.0,1.0,0.7204134422837282,1.0,0.8525313526979845,0.0,0.0,COMPLETED,FullyBayesian,1.0,2663.553399,0.029297345164751132,0.035148316890585694
21,0.654,28,28_0,4.9999999999987175,4.999999999998554,0.7547648266380489,0.9999999999997503,0.8184637803671124,0.4673277935911715,0.5326722064063043,COMPLETED,FullyBayesian,2.524203068787756e-12,1379.107898,0.6700814384529589,0.02819106586171056
22,0.67,29,29_0,1.0000000000000902,4.999999999999853,0.9999999999999946,0.7330368660551727,0.10000000000000676,0.0,0.9999999999999388,COMPLETED,FullyBayesian,6.117328865684613e-14,404.87372,0.6670536192921408,0.027531255229669375
23,0.643,30,30_0,3.1286412987996792,3.168705121111256,0.9999999988531916,0.9999999999447016,0.10000000691565024,0.3876483254223279,0.6123516741474346,COMPLETED,FullyBayesian,4.302374012610244e-10,563.70662,0.6555041669972508,0.025679522784844207
24,0.649,31,31_0,1.000000000004528,4.999999999991886,0.10000000000085693,0.9999999999985005,0.10000000000079416,0.0,0.9999999999934073,COMPLETED,FullyBayesian,6.5927263648291046e-12,306.137183,0.6475970907146383,0.02853797516361124
25,0.514,32,32_0,1.0000000000000009,1.0000000000000013,0.1,0.10000000000000009,0.10000000000000016,0.9999999999999997,3.900641612338811e-16,COMPLETED,FullyBayesian,0.0,1018.926136,0.5145466783642463,0.029904134192864983
26,0.752,33,33_0,1.0000000000000042,5.0,1.0,0.10000000000000597,0.1,0.5813017455916967,0.4186982544098531,COMPLETED,FullyBayesian,-1.5498713423767185e-12,3427.435217,0.7373789965035986,0.027769625667631734
