,vol_frac,trial_index,arm_name,mu1_div_mu3,mu2_div_mu3,std1,std2,std3,comp1,comp2,comp3,trial_status,generation_method,runtime,vol_frac_pred,vol_frac_sigma
0,0.615,0,0_0,3.5965490341186523,3.245091125369072,0.33905858229845764,0.42509325109422214,0.6479815521277488,0.9384170230478048,0.6718341466039419,0.36393014807254076,COMPLETED,Sobol,73.360766,0.6478988954028794,0.05214967344374013
3,0.719,1,1_0,4.546177193522453,1.3492092490196228,0.9215031306259334,0.9823241445235908,0.8581731943413615,0.5778985284268856,0.08588675409555435,0.23276318330317736,COMPLETED,Sobol,213.619124,0.633820349743351,0.07128985316430486
15,0.594,2,2_0,2.755061712116003,4.034493234008551,0.14153270991519096,0.24802095163613558,0.36451894929632545,0.15963301248848438,0.9824740318581462,0.9774850811809301,COMPLETED,Sobol,54.618871,0.5876391874233761,0.06273540930066411
27,0.652,3,3_0,4.440615750849247,4.980033200234175,0.6572075305506587,0.875094979442656,0.9636321743950248,0.7650340413674712,0.7550633605569601,0.7908851215615869,COMPLETED,Sobol,137.988602,0.6696175714612546,0.05183607413137234
39,0.648,4,4_0,3.389297805726528,2.614150609821081,0.2834323878400028,0.5323224698193372,0.7532671676017344,0.6253121020272374,0.49722547084093094,0.6749826679006219,COMPLETED,Sobol,92.872822,0.6200753631368976,0.05297282062251668
45,0.678,5,5_0,1.426884200423956,1.0004374533891678,0.26813703645020726,0.8047956021502614,0.5728617238812149,0.24519944563508034,0.18812201917171478,0.1053752526640892,COMPLETED,Sobol,192.984012,0.5568190986730025,0.08626721748593726
46,0.685,6,6_0,4.205879271030426,2.21274458989501,0.4655800805427134,0.7683494996279479,0.40371529506519443,0.8989987671375275,0.3763271765783429,0.741930934600532,COMPLETED,Sobol,180.450993,0.6275303198243782,0.059267238028236205
47,0.669,7,7_0,4.811202310025692,3.5857066065073013,0.156884278729558,0.6365161647088826,0.5093010899610818,0.7111304802820086,0.70656609069556,0.29708881583064795,COMPLETED,Sobol,140.141581,0.6512474693838814,0.0514739826038717
48,0.688,8,8_0,1.5872533954679966,4.639070089906454,0.4093995145522058,0.9401514302007854,0.6785266975872218,0.4333043834194541,0.893062261864543,0.9183494932949543,COMPLETED,Sobol,110.536269,0.6610299007269052,0.05344090242704507
49,0.663,9,9_0,3.899980891495943,4.505113113671541,0.23617395125329496,0.6692016886547207,0.8874718770384789,0.006920473650097847,0.30484794918447733,0.8996311156079173,COMPLETED,Sobol,184.038648,0.5573808812132859,0.08531534908897434
