,vol_frac,trial_index,arm_name,mu1_div_mu3,mu2_div_mu3,std1,std2,std3,comp1,comp2,comp3,trial_status,generation_method,runtime,vol_frac_pred,vol_frac_sigma
0,0.468,0,0_0,2.1954606771469116,2.6817315816879272,0.3825034499168396,0.5992819964885712,0.5987916886806488,0.9063582420349121,0.731437623500824,0.8109044432640076,COMPLETED,Sobol,8.319861,0.4642183765506799,0.07626923063147485
1,0.54,1,1_0,4.110903020948172,3.985207822173834,0.6593580251559615,0.12111950926482679,0.382932435721159,0.015357347205281258,0.3325240248814225,0.22674963995814323,COMPLETED,Sobol,8.395437,0.5180726683947281,0.07728340983119608
2,0.0,2,2_0,5.0,5.0,1.0,1.0,0.1,0.0,0.0,0.0,COMPLETED,FullyBayesian,166.046028,0.018411846853088276,0.07889234422182959
3,0.485,3,3_0,5.0,5.0,0.1,0.1,1.0,0.0,1.0,0.0,COMPLETED,FullyBayesian,172.241922,0.4812776894090398,0.07698763281148605
4,0.0,4,4_0,1.0,1.0,0.1,0.1,0.43672717972780506,0.0,0.0,1.0,COMPLETED,FullyBayesian,0.362543,0.014083607795648379,0.07745046399295426
