,vol_frac,trial_index,arm_name,mu1,mu2,mu3,std1,std2,std3,comp1,comp2,comp3,trial_status,generation_method,runtime,trial_start_datetime,trial_complete_datetime,time_elapsed,vol_frac_pred,vol_frac_sigma
17,0.749,24,24_0,1.0,3.7576507260674945,4.975017446240317,1.0,0.6528154401389002,0.6243801307365792,0.1601378050570828,0.3546271543201929,0.9776261891681215,COMPLETED,GPEI,30245.539977,2022-07-07 09:17:46.233588,,80996.152453,0.7468568430774253,0.003988062720753686
18,0.757,25,25_0,1.0,4.1958830095562885,3.7806837803534763,1.0,0.563197003006427,0.5141175697662073,0.15318055632380165,0.2851838339501796,0.8178889866156199,COMPLETED,GPEI,32685.419714,2022-07-07 09:22:13.574705,,83703.373307,0.7535984281650344,0.003753057809368522
19,0.754,26,26_0,1.0,3.8135960872641825,4.724120363608952,0.9998946976172053,0.3780539035200561,0.48277832250990205,0.2450642954697578,0.4736578756239769,0.6172131917065359,COMPLETED,GPEI,32829.020348,2022-07-07 15:09:12.251825,,104665.651061,0.7523217865727085,0.003440308160669985
20,0.757,27,27_0,1.0,4.0526777449401195,4.6795243593891165,0.8313635187410502,0.43749425316019674,0.5427865085657758,0.25875300181534405,0.4511375780542878,0.6234667901642018,COMPLETED,GPEI,30162.864723,2022-07-07 15:20:33.607857,,102680.851468,0.7559475614611644,0.0031793044269630088
21,0.751,28,28_0,1.0,3.518513528504106,4.820642604014612,0.8748335703177959,0.4458489877030619,0.48405628764328834,0.28333366907919494,0.3741236280880688,0.4516217347428033,COMPLETED,GPEI,30883.636616,2022-07-07 16:01:24.397107,,105852.412611,0.7512435487172093,0.0036237291430043506
22,0.751,29,29_0,1.0,3.6773749319506597,4.677633160800633,0.8804510299457668,0.4130900093350399,0.6002983811214964,0.2993830094695571,0.6461090917899426,0.6292243920344949,COMPLETED,GPEI,32966.775911,2022-07-07 16:37:55.919898,,110127.074697,0.7510061692466845,0.003798017632915696
23,0.75,30,30_0,1.0,4.409598392657678,5.0,0.9487783270869877,0.4232997351878903,0.5312841451183287,0.331119186973639,0.44182550805706444,0.5433482642137188,COMPLETED,GPEI,31958.61676,2022-07-07 16:40:18.656218,,109261.651866,0.7538226580398246,0.003646342273734908
24,0.737,31,31_0,1.0,3.455462301787586,5.0,0.8484721556953382,0.42852987952766375,0.6375195294217737,0.13680442685239286,0.4503788772258036,0.7198297448838473,COMPLETED,GPEI,29186.620307,2022-07-07 17:41:55.917482,,110186.916677,0.7365085271276175,0.00426879825480402
25,0.669,32,32_0,1.0,4.575458152096715,4.45943493287289,0.9170150076219438,0.5100284273146153,0.6334220857964228,0.0029249443357590218,0.31242095828875127,0.910716460533703,COMPLETED,GPEI,13835.140394,2022-07-07 18:27:05.407272,,97544.926554,0.6713840720721826,0.004456845351179627
26,0.758,33,33_0,1.0,4.230965994720272,4.402085975539771,0.9100872004613005,0.40312485429643996,0.30985120532230004,0.3011246462637167,0.5642290447170104,0.608021982542344,COMPLETED,GPEI,36395.546106,2022-07-07 18:36:15.904221,,120655.829215,0.7559495395344273,0.0032954517080728833
28,0.751,34,34_0,1.0,4.463098663165084,4.5467453355592315,1.0,0.5644123674811599,0.4884909758479914,0.22485014306128054,0.2995237300643841,0.7855446370480279,COMPLETED,GPEI,34412.779845,2022-07-07 22:17:44.073237,,131961.23197,0.7513059323830289,0.003729518903186622
29,0.756,35,35_0,1.0,4.119383766295869,5.0,0.8408694550164424,0.4892551840906477,0.4695738805556495,0.37924954836027197,0.548741133119517,0.6062404829722049,COMPLETED,GPEI,29825.108905,2022-07-07 23:43:23.319271,,132512.807064,0.7531704364676376,0.0038463408283882987
30,0.752,36,36_0,1.0,3.8568472353558536,5.0,0.9183922130647206,0.407981984009923,0.4366658792659317,0.35966942319615597,0.4156818657175073,0.3791002371701505,COMPLETED,GPEI,35966.925982,2022-07-08 00:16:27.462619,,140638.767489,0.7509775006996886,0.003718535065527911
31,0.753,37,37_0,1.0,3.6805425490593997,5.0,0.9012473705988092,0.34388876542229607,0.6417701679162905,0.3463241163846008,0.5379808448140045,0.5484696799626649,COMPLETED,GPEI,34063.915706,2022-07-08 00:36:16.573887,,139924.868481,0.7533699854639577,0.003541570159981833
32,0.76,38,38_0,1.0,3.7035052780187043,5.0,0.852890412760327,0.3144058304162831,0.41432919624473563,0.32095790013300185,0.49824330518946863,0.6970386766639602,COMPLETED,GPEI,30497.94118,2022-07-08 01:33:03.439489,,139765.759557,0.7570659798802206,0.0028973412155106613
33,0.74,39,39_0,1.0,3.5609934799069536,5.0,0.944037398980873,0.5047648317342927,0.38969713178058674,0.36694446942414266,0.6088467813939483,0.4671137457419177,COMPLETED,GPEI,29685.071127,2022-07-08 01:47:41.769804,,139831.219819,0.7416112407796464,0.0037452721777968536
34,0.751,40,40_0,1.0,4.3563919614524895,4.129343123240343,0.9328934147976005,0.44920196781225596,0.44044280511610556,0.20924109742946492,0.44038079219644066,0.9180682986591114,COMPLETED,GPEI,31385.854283,2022-07-08 01:48:28.404102,,141578.637273,0.7529147071675085,0.0034882269161447465
35,0.756,41,41_0,1.0,3.7315909685658544,4.058709428907047,0.8776635873328557,0.4596814878566521,0.3938711345421565,0.34985464063313687,0.5149895385930208,0.5559623711986643,COMPLETED,GPEI,31493.842604,2022-07-08 04:43:02.067934,,152160.289426,0.7548164894933426,0.003108177914060151
36,0.751,42,42_0,1.0,3.7774250572575876,5.0,0.8583919057350048,0.5066239956349976,0.33817157923790236,0.31314100857771304,0.5372022993717227,0.6315261533012673,COMPLETED,GPEI,29709.212597,2022-07-08 07:51:28.902858,,161682.494343,0.7532007825694664,0.0030876042700917
37,0.734,43,43_0,1.0,3.521223145232515,5.0,0.9368927787376844,0.2861534767942817,0.335075217338592,0.3730929608351269,0.5592787291948351,0.5432532865963307,COMPLETED,GPEI,29511.780833,2022-07-08 08:00:39.502562,,162035.662283,0.7381545146333511,0.0038817376750513574
38,0.76,44,44_0,1.0,4.1706506174172,3.6626298909022577,0.8898668122038769,0.32518840537911475,0.29258105329281303,0.2025218429487451,0.3343673363535991,0.6799498106686492,COMPLETED,GPEI,34613.235247,2022-07-08 10:01:38.607603,,174396.221738,0.7577383339624056,0.0033072422441378516
40,0.764,45,45_0,1.0,3.9010744298295768,4.386463869974133,0.8792640696983077,0.4089842605844636,0.4658260879757403,0.32946105213703636,0.5023213228176707,0.6660148510561422,COMPLETED,GPEI,32839.188475,2022-07-08 10:02:45.980722,,172689.548085,0.7596460225131014,0.002259199854466735
41,0.749,46,46_0,1.0,3.685839958146466,4.197564049275993,0.7927010258167603,0.4094285642203507,0.44456133899106065,0.33778666341147645,0.468616143642655,0.6038307627495563,COMPLETED,GPEI,25915.647052,2022-07-08 10:04:17.169987,,165857.195927,0.7502093576777151,0.0032280869778977994
42,0.747,47,47_0,1.0,4.190209078721914,3.5732159220753656,1.0,0.42496767030163674,0.29410029811720695,0.19523482435822723,0.4890660812406957,0.8604560850990185,COMPLETED,GPEI,34794.904193,2022-07-08 10:16:05.162790,,175444.445871,0.7470994281572134,0.00392989791265231
43,0.763,48,48_0,1.0,3.8629908757641673,5.0,0.8766443336322783,0.42952962772017445,0.43993987191425676,0.3234346162785774,0.48209235183367843,0.6315946814790515,COMPLETED,GPEI,31892.647639,2022-07-08 10:32:17.377055,,173514.403582,0.7598543833094351,0.0020283671913144887
44,0.75,49,49_0,1.0,4.076001508584524,5.0,0.810262334353388,0.4424201298095375,0.20381931534052444,0.3115752013566803,0.4180832175603778,0.6225080842579384,COMPLETED,GPEI,27873.241858,2022-07-08 13:28:09.395478,,180047.016224,0.7516968560496523,0.0037199605991577425
45,0.765,50,50_0,1.0,4.177203186865871,4.061459529741528,0.8834416345713336,0.23570811553783813,0.3401646236416224,0.29265284791284324,0.4235503543696817,0.5711763986968452,COMPLETED,GPEI,34232.256034,2022-07-08 16:06:41.887174,,195918.522096,0.7627360206764345,0.0025662876920290317
46,0.745,51,51_0,1.0,3.6667781680364238,4.991386939495995,0.7918569262334912,0.4377659145270365,0.5479308137961222,0.3474161670973374,0.4491364440609182,0.6354524036768102,COMPLETED,GPEI,26945.214808,2022-07-08 16:12:54.982404,,189004.5761,0.7483502474797389,0.003452133843657539
47,0.755,52,52_0,1.0,3.9109797856687636,4.871731261787314,0.9011849259792383,0.4006531292215413,0.4997160274830027,0.31278269049890944,0.4822099535586527,0.7365432722354717,COMPLETED,GPEI,35703.368972,2022-07-08 17:16:31.754279,,201579.502139,0.7586645530165419,0.0025317378131935516
48,0.759,53,53_0,1.0,3.9358369770349735,5.0,0.8958626372323628,0.31094701947143905,0.4857178784328986,0.2560276212867111,0.421956362752722,0.7461583948459708,COMPLETED,GPEI,35659.381144,2022-07-08 19:10:19.214512,,208362.974544,0.7587717463209898,0.002875129025475827
49,0.758,54,54_0,1.0,3.9493437647954344,4.419185731608108,0.896239388231862,0.35872352428872767,0.4612521017721174,0.2896505330846276,0.4984147151455471,0.6282541411086079,COMPLETED,GPEI,35853.915889,2022-07-08 19:24:04.713580,,209383.008357,0.7601331916810159,0.0021200756019749308
50,0.758,55,55_0,1.0,4.336242325036614,3.5168859009378575,0.9710547430086253,0.38864030515179027,0.37020287293522425,0.20410415449108252,0.35805847758002096,0.5448956914020446,COMPLETED,GPEI,33984.539197,2022-07-08 19:38:46.127900,,208395.045985,0.7585354732979347,0.003295960704045798
52,0.751,56,56_0,1.0,4.0642312231238655,4.214372566721414,0.9495868272849617,0.2971498606201873,0.4765468433434491,0.19005742573813583,0.2747931597951398,0.6873282664125542,COMPLETED,GPEI,32954.092627,2022-07-08 19:56:13.540501,,208412.012016,0.7549311463958366,0.003462152761182691
53,0.764,57,57_0,1.0,4.077998477074372,4.331222131587488,0.9047708754006636,0.335296105842799,0.3390384943214293,0.26516510555140305,0.3811928661968497,0.6563130244286061,COMPLETED,GPEI,36436.905846,2022-07-08 21:12:47.490307,,216488.775041,0.761526678740833,0.0023814383005049716
54,0.759,58,58_0,1.0,4.096106242708288,4.528408367089222,0.852791632574303,0.23168507648253298,0.33216612590342676,0.22779353355846907,0.483663997546212,0.6537009380743037,COMPLETED,GPEI,33698.397101,2022-07-08 23:42:15.595321,,222718.37131,0.759185854148578,0.003148221942420712
55,0.756,59,59_0,1.0,4.409466608281061,3.441018259120791,0.8557724296340444,0.32205044054980136,0.3511869182991384,0.27158497643095497,0.4424829805825126,0.5980189435865908,COMPLETED,GPEI,32988.305543,2022-07-09 01:37:47.742646,,228940.427077,0.7592631661821636,0.002928522494375563
56,0.766,60,60_0,1.0,4.268272507857941,3.6142308625438955,0.9092327164316202,0.2376036262927024,0.5055320461277869,0.220311558216307,0.4374009396855571,0.6011901838714424,COMPLETED,GPEI,39372.167793,2022-07-09 03:11:44.308251,,240960.854932,0.7622715824870715,0.0027938765194870188
57,0.771,61,61_0,1.0,4.303667973519426,4.837264949414157,0.8695600888947729,0.2504819878256157,0.3486186323794846,0.24184039552777328,0.3598846944186341,0.5549871073840087,COMPLETED,GPEI,34679.706462,2022-07-09 05:05:10.605607,,243074.690957,0.7643970969303718,0.002210671716164183
58,0.753,62,62_0,1.0,3.8864134438994307,3.830669838983827,0.887724480159625,0.26945510781353765,0.4232688801283998,0.25069324796430437,0.44853850540729107,0.6198995184518327,COMPLETED,GPEI,35125.767683,2022-07-09 05:05:27.558647,,243537.705218,0.7585217557807893,0.0024218621448470687
59,0.76,63,63_0,1.0,4.547087311053366,4.220994950817779,0.8629749009921941,0.32956865180080797,0.3041987644536691,0.25739984038646246,0.42718803237631664,0.5615792819993275,COMPLETED,GPEI,34947.767847,2022-07-09 05:05:42.952283,,243375.099018,0.762828743935258,0.0026678478884661796
60,0.767,64,64_0,1.0,4.4120704510051105,3.4126555921631945,0.9213163427286742,0.327023715792587,0.16725556805083874,0.2780151362559595,0.3046846892333747,0.5500922226537824,COMPLETED,GPEI,39154.149545,2022-07-09 05:21:49.546557,,248548.07499,0.7587105450179077,0.0031298929023274775
61,0.758,65,65_0,1.0,4.646832272575907,4.039533318121848,0.8507700612059503,0.14805908830130543,0.17415604560827191,0.2801070221544394,0.4115828023333299,0.7425174857032073,COMPLETED,GPEI,33489.983975,2022-07-09 07:20:20.690192,,249995.053055,0.7570073954163639,0.003839763071963808
62,0.757,66,66_0,1.0,3.9288990712985674,3.671874746247733,0.888599431409242,0.29536446362976876,0.2562897026957097,0.25574009486080473,0.4099257497407253,0.5398243856918674,COMPLETED,GPEI,34860.352456,2022-07-09 09:04:21.788718,,257606.520062,0.7589566139811353,0.0028559513348385556
64,0.753,67,67_0,1.0,4.371293401829104,4.6580845980436365,0.9370976687490479,0.2846120025870445,0.13286239751696596,0.2279592835265114,0.3277810621048971,0.5735558911095181,COMPLETED,GPEI,33331.076746,2022-07-09 10:47:58.144666,,262293.6003,0.756505490487097,0.00331925929528755
65,0.762,68,68_0,1.0,3.9904785764394517,3.289683803796653,0.9095080929499351,0.1,0.39091321015657776,0.23313733531545322,0.42938301215462327,0.4598587312581183,COMPLETED,GPEI,36940.267598,2022-07-09 14:08:19.109079,,277923.755565,0.7597293277257666,0.0033731155466619304
66,0.771,69,69_0,1.0,4.53094828206748,4.686090141396546,0.8864339949662737,0.20305835493216784,0.4162289048009038,0.2351558816199867,0.4076455683744483,0.4512614851831406,COMPLETED,GPEI,35471.141635,2022-07-09 14:43:30.132956,,278565.653479,0.7658678236642615,0.001956394431172746
67,0.762,70,70_0,1.0,4.109597729327212,4.414469019242212,0.8500706379649472,0.13829477752803554,0.3925731888724051,0.2450835787643533,0.3304061835892067,0.44007529179515703,COMPLETED,GPEI,32128.600722,2022-07-09 14:48:34.193958,,275527.173568,0.7607064520443567,0.003187319253840741
68,0.766,71,71_0,1.0,4.6213176292361435,4.797090399720609,0.9132887147320967,0.111711563084131,0.3719167050015417,0.24020275087765094,0.39616843196911494,0.5988130252385617,COMPLETED,GPEI,37351.142586,2022-07-09 14:51:20.420586,,280915.94206,0.7637607493573398,0.002873541040694538
69,0.752,72,72_0,1.0,4.628102160946641,4.138131720863198,0.8985234459436481,0.1339700283551058,0.18836169814833506,0.26374975151265345,0.2107755468286753,0.4843890681225588,COMPLETED,GPEI,35242.718807,2022-07-09 16:14:40.663582,,283807.761277,0.7535466603135055,0.003281903115543582
70,0.757,73,73_0,1.0,4.633403512967009,3.8477228824673166,0.9449065948469749,0.1,0.1728492340037907,0.23585538877001697,0.3528250829817392,0.46722713405996136,COMPLETED,GPEI,33053.956153,2022-07-09 16:38:46.807007,,283065.142048,0.7580482292498468,0.0033575207786970744
71,0.757,74,74_0,1.0,4.343850577804419,4.991003909790484,0.9190331667816014,0.20368744533656166,0.12180888109201193,0.2712580579870839,0.24798062312411723,0.5587122205379492,COMPLETED,GPEI,36872.1533,2022-07-09 18:45:50.744353,,294507.276541,0.7549392169984108,0.0035437689796976547
72,0.749,75,75_0,1.0,4.618588181534392,3.403317885458883,0.8827751563118271,0.19348865197120652,0.34276609674525627,0.26898853175984344,0.21416761796620337,0.5361094553865655,COMPLETED,GPEI,34282.484795,2022-07-09 20:03:48.180336,,296595.044019,0.7523080728362982,0.003526698372517292
73,0.763,76,76_0,1.0,4.515564317985464,5.0,0.853364890738966,0.13015172649774165,0.5987787923059669,0.22765912108871272,0.4618671880651834,0.56283478685789,COMPLETED,GPEI,35563.90845,2022-07-09 23:44:26.640970,,311114.928308,0.7638031357917365,0.003385655738419527
74,0.755,77,77_0,1.0,4.732218255276253,2.4440121340999275,0.9655359326876772,0.1,0.2852811890090765,0.26292259921956074,0.3054718324014082,0.5161604150834302,COMPLETED,GPEI,35146.981688,2022-07-10 00:24:30.711206,,313102.071782,0.7533031467421964,0.003851264724062827
76,0.762,78,78_0,1.0,4.968946404733218,3.3937638133024435,0.927160450769686,0.1,0.4589580062914852,0.2249247809716466,0.40135646926755864,0.37171773170224187,COMPLETED,GPEI,34431.068202,2022-07-10 00:35:04.528083,,313019.975173,0.7617676896251395,0.003392567526575168
77,0.763,79,79_0,1.0,4.448429047296916,4.9501857590380425,0.9176102188583667,0.11634136521342109,0.5742440155720174,0.20136300192262918,0.544303725137692,0.4165356536363756,COMPLETED,GPEI,44087.976494,2022-07-10 01:14:15.318215,,325027.673597,0.7611265551938178,0.003395423383512754
78,0.772,80,80_0,1.0,4.651577869960205,5.0,0.8811079981186593,0.2572499323023171,0.5309228630950346,0.1997699716233915,0.42353953300787794,0.5051795807572237,COMPLETED,GPEI,37326.020226,2022-07-10 01:50:43.327078,,320453.726192,0.7648655035264232,0.002417785594357351
79,0.765,81,81_0,1.0,4.395019779139369,5.0,0.8731458020779472,0.14216987515428206,0.4369677108672163,0.25363820111091095,0.4357575650244326,0.5115504548963862,COMPLETED,GPEI,35337.136656,2022-07-10 02:02:43.439100,,319184.954644,0.7650662940601151,0.0024975613541176095
80,0.756,82,82_0,1.0,4.422557369059436,4.242311916058415,0.9269499921827363,0.18029053906285147,0.4225646254948644,0.2513163782490571,0.393099256145711,0.4676526922874414,COMPLETED,GPEI,33184.863832,2022-07-10 05:01:15.029154,,327744.271874,0.7637636957236462,0.0023005384112631815
81,0.765,83,83_0,1.0,4.5564416752253685,3.9008373534538774,0.9473994925753603,0.12133947267673013,0.5277102287929792,0.23805897044490254,0.4773621080176071,0.2864666234943818,COMPLETED,GPEI,34266.887971,2022-07-10 05:35:15.748595,,330867.015454,0.7620574509359589,0.003450280901203675
82,0.755,84,84_0,1.0,4.282520824147255,5.0,0.8934925291378267,0.16178740406060768,0.45035235221334213,0.2179953492670676,0.4466057107002443,0.40602939696378565,COMPLETED,GPEI,37209.679029,2022-07-10 09:38:16.538865,,348390.596782,0.7624556504316057,0.0025966941729367084
83,0.764,85,85_0,1.0,4.653469757664059,4.186933969022,0.8751122426720471,0.10664687248872727,0.4357407981368986,0.19333030465164178,0.4591563152915566,0.44772750311970344,COMPLETED,GPEI,37543.449569,2022-07-10 10:09:18.625385,,350586.453842,0.7639983359626654,0.003048246206675108
84,0.759,86,86_0,1.0,4.716702279740056,4.395480961249213,0.9681937130878578,0.15384796795756214,0.5306789391502527,0.19926748806116343,0.48652249587907115,0.5480660331239076,COMPLETED,GPEI,37248.820316,2022-07-10 10:10:33.249679,,350366.448883,0.7611646896280841,0.003347173874132371
85,0.735,87,87_0,1.0,4.596381436755045,3.013730418447362,0.9641086651204391,0.3501646592493778,0.1,0.3356901676470714,0.3497975591218623,0.6527709572539985,COMPLETED,GPEI,34125.884741,2022-07-10 11:52:30.573901,,353360.83753,0.737998495719109,0.004138678872347585
86,0.758,88,88_0,1.0,4.6819868182446545,5.0,0.8547097493535667,0.26591416779506755,0.4602900462926156,0.20677718657112734,0.37851198778099443,0.5227758608491462,COMPLETED,GPEI,33907.270634,2022-07-10 12:14:13.945787,,354445.595309,0.763858608376931,0.0026812454669538194
88,0.763,89,89_0,1.0,4.535918732004583,5.0,0.9072493286301062,0.290074547344926,0.5575766688197319,0.20920577110515542,0.42389715271232087,0.3786090453438766,COMPLETED,GPEI,38121.228544,2022-07-10 13:29:49.937749,,363195.545181,0.7630343198952811,0.0030107768908671172
89,0.762,90,90_0,1.0,4.943519396133279,5.0,0.8228454970988194,0.18305745525745823,0.4173523882525998,0.19006333060791736,0.42979466892555246,0.3327273420347562,COMPLETED,GPEI,32514.328129,2022-07-10 14:15:11.511799,,360310.218816,0.7603458762934923,0.003794134789439205
90,0.755,91,91_0,1.0,4.989172646895245,3.453219155646733,0.9344354152338336,0.3126318376578938,0.6612274589232026,0.18582632258983278,0.5159547342620229,0.38086457292481246,COMPLETED,GPEI,35712.049435,2022-07-10 15:06:45.636111,,366602.064434,0.7557054774336288,0.004066933454937125
92,,92,92_0,1.0,5.0,4.804714693297006,0.9240841675030453,0.28387296764372816,0.6099033941245512,0.2006348976742699,0.48874187435396965,0.5765276353142792,RUNNING,GPEI,,2022-07-10 19:59:08.126375,,,0.7616359895412724,0.005015384640814078
93,,93,93_0,1.0,5.0,4.014073506415513,0.846645343424196,0.2312850548997508,0.6775818645775099,0.21882396743049293,0.5515370106180811,0.2915074758888922,RUNNING,GPEI,,2022-07-10 20:31:40.703245,,,0.7589243883952339,0.00760437931355566
94,,94,94_0,1.0,4.577764087937907,2.0172942221140877,0.9172978669404713,0.1293241472465389,0.7346736907543272,0.21568933199706872,0.6007923207765619,0.24706560331931504,RUNNING,GPEI,,2022-07-10 20:35:23.091829,,,0.7467743432584688,0.012357415954317615
