,vol_frac,trial_index,arm_name,mu1_div_mu3,mu2_div_mu3,std1,std2,std3,comp1,comp2,trial_status,generation_method,comp3,runtime,vol_frac_pred,vol_frac_sigma
0,0.684,0,0_0,1.4650902630247717,0.571861233227998,0.1489268928757883,0.4253846014794007,0.34786083574577076,0.5300002248954253,0.305918915735916,COMPLETED,Uniform,0.16408085936865868,105.446511,0.684,
2,0.684,1,0_0,1.4650902630247717,0.571861233227998,0.1489268928757883,0.4253846014794007,0.34786083574577076,0.5300002248954253,0.305918915735916,COMPLETED,Uniform,0.16408085936865868,118.776236,0.684,
13,0.684,2,0_0,1.4650902630247717,0.571861233227998,0.1489268928757883,0.4253846014794007,0.34786083574577076,0.5300002248954253,0.305918915735916,COMPLETED,Uniform,0.16408085936865868,198.397881,0.684,
24,0.684,3,0_0,1.4650902630247717,0.571861233227998,0.1489268928757883,0.4253846014794007,0.34786083574577076,0.5300002248954253,0.305918915735916,COMPLETED,Uniform,0.16408085936865868,103.413967,0.684,
35,0.682,4,0_0,1.4650902630247717,0.571861233227998,0.1489268928757883,0.4253846014794007,0.34786083574577076,0.5300002248954253,0.305918915735916,COMPLETED,Uniform,0.16408085936865868,110.901094,0.682,
46,0.681,5,0_0,1.4650902630247717,0.571861233227998,0.1489268928757883,0.4253846014794007,0.34786083574577076,0.5300002248954253,0.305918915735916,COMPLETED,Uniform,0.16408085936865868,94.397237,0.681,
57,0.674,6,0_0,1.4650902630247717,0.571861233227998,0.1489268928757883,0.4253846014794007,0.34786083574577076,0.5300002248954253,0.305918915735916,COMPLETED,Uniform,0.16408085936865868,146.95883,0.674,
68,0.675,7,0_0,1.4650902630247717,0.571861233227998,0.1489268928757883,0.4253846014794007,0.34786083574577076,0.5300002248954253,0.305918915735916,COMPLETED,Uniform,0.16408085936865868,111.122132,0.675,
79,0.681,8,0_0,1.4650902630247717,0.571861233227998,0.1489268928757883,0.4253846014794007,0.34786083574577076,0.5300002248954253,0.305918915735916,COMPLETED,Uniform,0.16408085936865868,92.826501,0.681,
90,0.677,9,0_0,1.4650902630247717,0.571861233227998,0.1489268928757883,0.4253846014794007,0.34786083574577076,0.5300002248954253,0.305918915735916,COMPLETED,Uniform,0.16408085936865868,95.184398,0.677,
1,0.684,10,0_0,1.4650902630247717,0.571861233227998,0.1489268928757883,0.4253846014794007,0.34786083574577076,0.5300002248954253,0.305918915735916,COMPLETED,Uniform,0.16408085936865868,103.105446,0.684,
3,0.679,11,0_0,1.4650902630247717,0.571861233227998,0.1489268928757883,0.4253846014794007,0.34786083574577076,0.5300002248954253,0.305918915735916,COMPLETED,Uniform,0.16408085936865868,100.66598,0.679,
4,0.682,12,0_0,1.4650902630247717,0.571861233227998,0.1489268928757883,0.4253846014794007,0.34786083574577076,0.5300002248954253,0.305918915735916,COMPLETED,Uniform,0.16408085936865868,103.350126,0.682,
5,0.684,13,0_0,1.4650902630247717,0.571861233227998,0.1489268928757883,0.4253846014794007,0.34786083574577076,0.5300002248954253,0.305918915735916,COMPLETED,Uniform,0.16408085936865868,100.149509,0.684,
6,0.678,14,0_0,1.4650902630247717,0.571861233227998,0.1489268928757883,0.4253846014794007,0.34786083574577076,0.5300002248954253,0.305918915735916,COMPLETED,Uniform,0.16408085936865868,97.24078,0.678,
7,0.679,15,0_0,1.4650902630247717,0.571861233227998,0.1489268928757883,0.4253846014794007,0.34786083574577076,0.5300002248954253,0.305918915735916,COMPLETED,Uniform,0.16408085936865868,116.973544,0.679,
8,0.678,16,0_0,1.4650902630247717,0.571861233227998,0.1489268928757883,0.4253846014794007,0.34786083574577076,0.5300002248954253,0.305918915735916,COMPLETED,Uniform,0.16408085936865868,110.853627,0.678,
