,vol_frac,trial_index,arm_name,mu1,mu2,mu3,std1,std2,std3,comp1,comp2,trial_status,generation_method,comp3,runtime,vol_frac_pred,vol_frac_sigma
0,0.579,0,0_0,2.256976630538702,3.901273798197508,3.3244591765105724,0.2122500751167536,0.48202886981889603,0.9137230455875397,0.30177512113004923,0.3080868422985077,COMPLETED,Sobol,0.3901380365714431,71.993536,0.5854365282011526,0.013433873556189073
3,0.642,1,1_0,3.8685788214206696,3.3344011269509792,1.8263051696121693,0.42765953000634915,0.5298610242083669,0.675195152591914,0.7173036905005574,0.12062615435570478,COMPLETED,Sobol,0.1620701551437378,72.91077,0.6363721483018596,0.015814180171134316
15,0.69,2,2_0,3.5656722523272038,1.4416388906538486,3.8758601397275925,0.1750859972089529,0.619763788767159,0.656597913056612,0.1427472149953246,0.40120874624699354,COMPLETED,Sobol,0.45604403875768185,162.779695,0.6761781202152872,0.015145424968752139
27,0.583,3,3_0,2.7483293525874615,4.184539292007685,4.218122661113739,0.18136219196021558,0.277163175214082,0.3794037885963917,0.2260280717164278,0.3278165617957711,COMPLETED,Sobol,0.4461553664878011,55.973352,0.5829781693443622,0.015113798796028111
39,0.655,4,4_0,3.600899074226618,4.775149650871754,1.7347350977361202,0.5975190090015531,0.8150234426371753,0.8333006837405265,0.12195734586566687,0.4395682318136096,COMPLETED,Sobol,0.43847442232072353,92.169618,0.6465593464404654,0.01456157663130869
45,0.592,5,5_0,4.980487365275621,4.423696622252464,2.8756083138287067,0.2129136469215155,0.36501416554674504,0.7188033206388355,0.05455406662076712,0.396477117203176,COMPLETED,Sobol,0.5489688161760569,82.989611,0.5955086169926926,0.015409008510554222
46,0.655,6,6_0,4.128349740058184,3.2644611671566963,2.37823973223567,0.4860464040189981,0.7772594559937716,0.9246376589871943,0.2459389790892601,0.5037320824339986,COMPLETED,Sobol,0.2503289384767413,183.40925,0.6598530522021129,0.014174745397401508
47,0.595,7,7_0,1.1641830019652843,2.983425132930279,2.324466861784458,0.24996743239462377,0.7330843200907111,0.8071398293599487,0.3915629321709275,0.3010995648801327,COMPLETED,Sobol,0.3073375029489398,84.630748,0.5988882574384924,0.015347623977702904
48,0.668,8,8_0,4.269699100404978,2.176228117197752,4.588782586157322,0.4042030422016979,0.4700392857193947,0.9179513284936547,0.4563215943053365,0.2468571038916707,COMPLETED,Sobol,0.2968213018029928,80.670542,0.6581249423716832,0.014656253136075966
49,0.605,9,9_0,1.8538984581828117,2.618162628263235,2.0868688374757767,0.1715466883033514,0.5488812112249434,0.7055738166905939,0.5554414624348283,0.43380132131278515,COMPLETED,Sobol,0.01075721625238657,59.187994,0.6121991359905496,0.01566216568162612
1,0.645,10,10_0,4.999999999987873,1.0000000000109075,4.074205676374589,0.9999999999980719,0.9999999999983225,0.999999999999796,1.091351020922207e-12,0.5428699855690955,COMPLETED,FullyBayesian,0.45713001442981316,455.648438,0.6474979744413114,0.01592328148841537
2,0.659,11,11_0,5.0,1.0,1.0,1.0,1.0,0.9999999999999997,1.0,4.1499643008280485e-16,COMPLETED,FullyBayesian,-4.440892098500626e-16,829.422385,0.6564929508025387,0.015979994409564612
4,0.0,12,12_0,5.0,1.0,1.0000000000000018,1.0,1.0,1.0,1.0535901217584249e-17,1.3957053476050727e-16,COMPLETED,FullyBayesian,0.9999999999999999,335.180206,0.006886620908954644,0.01661904099583735
5,0.691,13,13_0,5.0,1.0,5.0,0.2102063032568091,0.6471302960492268,0.6471302942669409,0.32043210332527483,0.44480196247784914,COMPLETED,FullyBayesian,0.23476593419687597,421.277629,0.6947124878428849,0.014486388276820476
6,0.553,14,14_0,5.0,1.0,5.0,0.22832149204298735,0.2283214920429873,0.228321492042987,0.0,0.9999999999999999,COMPLETED,FullyBayesian,1.1102230246251565e-16,666.049988,0.5566207163246643,0.01626487121101241
7,0.673,15,15_0,5.0,2.9280597771168475,4.999999999990518,0.8680953790462109,0.8680953790459978,0.8680953790468022,0.0,0.9999999999985745,COMPLETED,FullyBayesian,1.425526363618701e-12,1650.495437,0.6471505731272661,0.012558172884827535
8,0.636,16,16_0,5.0,4.999999999999993,4.999999999999936,1.0,0.9999999999999867,1.0,0.0,1.0,COMPLETED,FullyBayesian,0.0,856.879674,0.6392705617852534,0.011890025275316858
9,0.621,17,17_0,5.0,3.9815827678387152,5.0,0.927777197820061,0.9277771978200061,0.9277771978199684,0.0,1.0,COMPLETED,FullyBayesian,0.0,530.407396,0.6436400302788617,0.009233814093329202
10,0.652,18,18_0,3.7490444678141133,4.9999999983715115,4.999999997126281,0.9999999998852502,1.0,1.0,0.0,0.9999999991874755,COMPLETED,FullyBayesian,8.125244921330932e-10,1677.573108,0.6478295960852714,0.012372268972025341
11,0.649,19,19_0,5.0,4.999999999943182,5.0,0.9999999999624202,1.0,1.0,1.0,1.4009656976871314e-11,COMPLETED,FullyBayesian,-1.4009682303139925e-11,1017.252337,0.6498057171314862,0.011463748146132787
12,0.651,20,20_0,5.0,4.999999999986828,4.999999996332212,0.9999999997581962,0.999999999825549,0.9999999999071157,0.9999999995512814,3.354596027545992e-10,COMPLETED,FullyBayesian,1.1325906879022796e-10,2681.430221,0.6498057171116497,0.011463748129352273
13,0.516,21,21_0,5.0,1.0,5.0,0.1,0.1,0.1,0.9999999999999999,3.2244817603474833e-16,COMPLETED,FullyBayesian,-2.220446049250313e-16,483.906608,0.5178837273641066,0.009497493446102954
14,0.514,22,22_0,5.0,1.0000000000000009,5.0,0.10000000000000028,0.1,0.1000000000000002,0.9999999999999998,0.0,COMPLETED,FullyBayesian,2.220446049250313e-16,93.111918,0.5178837273641054,0.00949749344610223
16,0.518,23,23_0,4.999999998415486,1.0000000001433653,4.999999994225226,0.10000000087228023,0.10000000087257699,0.10000000320162104,0.9999999996719553,3.377868270917687e-10,COMPLETED,FullyBayesian,-9.742207041085749e-12,1273.471514,0.5178837280038862,0.009497493412081868
17,0.744,24,24_0,3.3815151302347752,1.0000000000000004,4.999999999999998,0.9999999999999998,0.9999999999999999,1.0,0.6688016866919245,0.3311983133080736,COMPLETED,FullyBayesian,1.887379141862766e-15,1842.099847,0.7350251192876379,0.01395046099617342
18,0.648,25,25_0,1.0000000000000007,1.0,5.0,0.9999999999999998,1.0,1.0,6.276916497599344e-17,0.7861230798108579,COMPLETED,FullyBayesian,0.21387692018914195,461.334302,0.6483033634943701,0.015491901744068925
19,0.739,26,26_0,4.99999999996923,1.0,4.999999999974447,0.10000000061670367,0.999999999929835,0.9999999999444055,0.7688369774155792,0.2311630221553635,COMPLETED,FullyBayesian,4.2905723418584785e-10,824.731192,0.7291435016932669,0.01479750689124539
20,0.651,27,27_0,1.0,5.0,1.0,0.1,1.0,1.0,0.0,1.0,COMPLETED,FullyBayesian,0.0,2778.744365,0.6491088418746023,0.015507643613965685
21,0.643,28,28_0,5.0,5.0,1.0,1.0,1.0,1.0,0.7969365545982967,0.20306344540170468,COMPLETED,FullyBayesian,-1.3322676295501878e-15,687.065342,0.642067113747393,0.014306557061482216
22,0.677,29,29_0,1.0000000000000002,5.0,1.0000000000000002,0.7105333734060153,1.0,1.0,0.9999999999999997,0.0,COMPLETED,FullyBayesian,3.3306690738754696e-16,727.218063,0.6706752424309101,0.016078896746608028
23,0.75,30,30_0,4.999999997199272,1.0000000016283852,3.708477106006895,0.7066095064282384,0.706609507089109,0.7066095098008642,0.7454601368061601,0.25453986272445855,COMPLETED,FullyBayesian,4.693814226186532e-10,4106.557368,0.7396379537640619,0.013784691414462445
24,0.618,31,31_0,1.0000000000000018,5.0,2.756831878539939,1.0,1.0,1.0,0.8361313372042786,0.16386866279572165,COMPLETED,FullyBayesian,-2.220446049250313e-16,2822.552926,0.6191735305630176,0.014629220107247458
25,0.632,32,32_0,4.9999999992272475,4.999999991407838,2.022092727726868,0.10000000000361406,0.9999999997502651,0.9999999999289073,0.8172300301223676,0.18276996980995958,COMPLETED,FullyBayesian,6.767275628760672e-11,226.266332,0.642678390077301,0.01465550984628835
26,0.621,33,33_0,1.0,1.0000000000000002,5.0,1.0,1.0,1.0,0.8597572932040616,0.14024270679593842,COMPLETED,FullyBayesian,0.0,968.77523,0.6308197785735827,0.01582609177757664
28,0.713,34,34_0,4.999999999999629,1.0000000000033942,4.999999999994947,0.1,0.10000000000033256,0.9999999999970407,0.7903236599402379,0.20967634005117472,COMPLETED,FullyBayesian,8.587353050870661e-12,1969.34088,0.7052286469066406,0.014748149520466488
29,0.692,35,35_0,5.0,1.7999549459795685,4.4323195173510985,0.1,1.0,1.0,0.31809505151291745,0.681904949184525,COMPLETED,FullyBayesian,-6.974425481587332e-10,1087.755511,0.6919265615368564,0.013432484041213878
30,0.651,36,36_0,1.0000000000000002,1.0,1.0,1.0,0.9999999999999999,0.9999999999999999,0.0,0.9999999999999999,COMPLETED,FullyBayesian,1.1102230246251565e-16,3564.304523,0.6506727440590634,0.011287406690692616
31,0.691,37,37_0,4.225453748502689,1.7258837289079985,4.536943119286731,0.10000000000000002,1.0,0.9999999999999999,0.27957661156821256,0.7204233884317931,COMPLETED,FullyBayesian,-5.773159728050814e-15,2296.143627,0.6910701128209269,0.013103066520187815
32,0.725,38,38_0,5.0,1.0,5.0,0.5630677756806748,1.0,1.0,0.6243682975390749,0.32922222349484925,COMPLETED,FullyBayesian,0.046409478966075834,2843.714326,0.7365200885689214,0.012074515168487598
33,0.649,39,39_0,1.0,1.0000000000000007,1.0,1.0,0.9999999999999999,1.0,0.0,0.9999999999999998,COMPLETED,FullyBayesian,2.220446049250313e-16,1155.896075,0.6506727440590642,0.011287406690692654
34,0.745,40,40_0,4.999999999992474,1.0,4.9999999999798,0.10000000000145595,1.0,0.9999999999994259,0.6071874009464856,0.3928125990165415,COMPLETED,FullyBayesian,3.697286921067189e-11,2073.948641,0.7400768315968835,0.013639500955415837
35,0.63,41,41_0,4.999999957021326,1.0000000013481287,1.0000000124348833,0.999999974083614,0.9999999779069864,0.999999998660236,0.1793938076337319,0.820606191149793,COMPLETED,FullyBayesian,1.2164750318177653e-09,548.848937,0.6322747286294603,0.015817776494901636
36,0.523,42,42_0,1.000000000001734,1.0000000000033702,1.0,0.10000000000030076,0.1,0.10000000000030307,6.057229122112588e-13,0.5843579442941098,COMPLETED,FullyBayesian,0.41564205570528445,616.260019,0.5236492848821291,0.016255612484338593
37,0.758,43,43_0,5.0,1.0,5.0,0.1,0.5595838839478426,1.0,0.6875802883907796,0.31241971160922133,COMPLETED,FullyBayesian,-8.881784197001252e-16,345.674256,0.7359530428758094,0.0123215880653059
38,0.679,44,44_0,4.999999999979423,1.0000000000600489,4.999999999989933,0.10000000002713659,0.1,0.9999999999877431,0.6634390373119291,0.2847928755876552,COMPLETED,FullyBayesian,0.051768087100415694,760.815176,0.6835695750747253,0.011036032817452548
40,0.672,45,45_0,5.0,1.0000000000000002,5.0,0.1,0.1,1.0,0.6768854360291382,0.29817619646603954,COMPLETED,FullyBayesian,0.024938367504822256,792.882612,0.6823120031585663,0.01161173724041259
41,0.649,46,46_0,1.0,5.0,5.0,0.6961990594894817,0.9999999999999999,1.0,1.0813508421368619e-17,0.682002973741656,COMPLETED,FullyBayesian,0.31799702625834403,658.129024,0.6526122850209728,0.015410611428476967
42,0.742,47,47_0,1.0000000007910836,5.0,4.999999960808129,0.999999999655359,0.9999999998970771,0.9999999999823438,0.3207899626161658,0.6792100374769026,COMPLETED,FullyBayesian,-9.30684418420924e-11,534.973796,0.7345460439195742,0.015977706053918826
43,0.731,48,48_0,4.999999999998706,1.0,5.0,0.6435974423064762,0.6435974423944758,1.0,0.7109855810253038,0.2890144188415432,COMPLETED,FullyBayesian,1.331529331238812e-10,176.349287,0.7426451835201633,0.011553796719941438
44,0.735,49,49_0,4.999999999999755,1.0000000000001217,5.0,0.1,0.8419376247542183,0.8419376247542537,0.6907703704604337,0.3092296295397522,COMPLETED,FullyBayesian,-1.858513343222512e-13,274.772376,0.7458559832831002,0.010653580526832409
