,vol_frac,trial_index,arm_name,mu1_div_mu3,mu2_div_mu3,std1,std2,std3,comp1,comp2,trial_status,generation_method,comp3,runtime,vol_frac_pred,vol_frac_sigma
0,0.66,0,0_0,0.5736929185023589,0.3593003219834994,0.5168966738485101,0.7524405362729331,0.47818324412895474,0.4854270981677824,0.012780814590608647,COMPLETED,Uniform,0.501792087241609,111.34151,0.66,
2,0.66,1,0_0,0.5736929185023589,0.3593003219834994,0.5168966738485101,0.7524405362729331,0.47818324412895474,0.4854270981677824,0.012780814590608647,COMPLETED,Uniform,0.501792087241609,114.601252,0.66,
13,0.66,2,0_0,0.5736929185023589,0.3593003219834994,0.5168966738485101,0.7524405362729331,0.47818324412895474,0.4854270981677824,0.012780814590608647,COMPLETED,Uniform,0.501792087241609,100.466686,0.66,
24,0.66,3,0_0,0.5736929185023589,0.3593003219834994,0.5168966738485101,0.7524405362729331,0.47818324412895474,0.4854270981677824,0.012780814590608647,COMPLETED,Uniform,0.501792087241609,98.160566,0.66,
35,0.66,4,0_0,0.5736929185023589,0.3593003219834994,0.5168966738485101,0.7524405362729331,0.47818324412895474,0.4854270981677824,0.012780814590608647,COMPLETED,Uniform,0.501792087241609,109.545494,0.66,
46,0.659,5,0_0,0.5736929185023589,0.3593003219834994,0.5168966738485101,0.7524405362729331,0.47818324412895474,0.4854270981677824,0.012780814590608647,COMPLETED,Uniform,0.501792087241609,106.574515,0.659,
57,0.663,6,0_0,0.5736929185023589,0.3593003219834994,0.5168966738485101,0.7524405362729331,0.47818324412895474,0.4854270981677824,0.012780814590608647,COMPLETED,Uniform,0.501792087241609,104.679326,0.663,
68,0.661,7,0_0,0.5736929185023589,0.3593003219834994,0.5168966738485101,0.7524405362729331,0.47818324412895474,0.4854270981677824,0.012780814590608647,COMPLETED,Uniform,0.501792087241609,92.968401,0.661,
79,0.649,8,0_0,0.5736929185023589,0.3593003219834994,0.5168966738485101,0.7524405362729331,0.47818324412895474,0.4854270981677824,0.012780814590608647,COMPLETED,Uniform,0.501792087241609,97.537092,0.649,
90,0.659,9,0_0,0.5736929185023589,0.3593003219834994,0.5168966738485101,0.7524405362729331,0.47818324412895474,0.4854270981677824,0.012780814590608647,COMPLETED,Uniform,0.501792087241609,94.897735,0.659,
1,0.657,10,0_0,0.5736929185023589,0.3593003219834994,0.5168966738485101,0.7524405362729331,0.47818324412895474,0.4854270981677824,0.012780814590608647,COMPLETED,Uniform,0.501792087241609,89.165514,0.657,
3,0.657,11,0_0,0.5736929185023589,0.3593003219834994,0.5168966738485101,0.7524405362729331,0.47818324412895474,0.4854270981677824,0.012780814590608647,COMPLETED,Uniform,0.501792087241609,88.570624,0.657,
4,0.654,12,0_0,0.5736929185023589,0.3593003219834994,0.5168966738485101,0.7524405362729331,0.47818324412895474,0.4854270981677824,0.012780814590608647,COMPLETED,Uniform,0.501792087241609,99.667459,0.654,
5,0.661,13,0_0,0.5736929185023589,0.3593003219834994,0.5168966738485101,0.7524405362729331,0.47818324412895474,0.4854270981677824,0.012780814590608647,COMPLETED,Uniform,0.501792087241609,94.371527,0.661,
6,0.656,14,0_0,0.5736929185023589,0.3593003219834994,0.5168966738485101,0.7524405362729331,0.47818324412895474,0.4854270981677824,0.012780814590608647,COMPLETED,Uniform,0.501792087241609,106.161689,0.656,
7,0.658,15,0_0,0.5736929185023589,0.3593003219834994,0.5168966738485101,0.7524405362729331,0.47818324412895474,0.4854270981677824,0.012780814590608647,COMPLETED,Uniform,0.501792087241609,91.814911,0.658,
8,0.656,16,0_0,0.5736929185023589,0.3593003219834994,0.5168966738485101,0.7524405362729331,0.47818324412895474,0.4854270981677824,0.012780814590608647,COMPLETED,Uniform,0.501792087241609,100.047051,0.656,
9,0.663,17,0_0,0.5736929185023589,0.3593003219834994,0.5168966738485101,0.7524405362729331,0.47818324412895474,0.4854270981677824,0.012780814590608647,COMPLETED,Uniform,0.501792087241609,105.094372,0.663,
10,0.655,18,0_0,0.5736929185023589,0.3593003219834994,0.5168966738485101,0.7524405362729331,0.47818324412895474,0.4854270981677824,0.012780814590608647,COMPLETED,Uniform,0.501792087241609,104.742266,0.655,
11,0.658,19,0_0,0.5736929185023589,0.3593003219834994,0.5168966738485101,0.7524405362729331,0.47818324412895474,0.4854270981677824,0.012780814590608647,COMPLETED,Uniform,0.501792087241609,105.091594,0.658,
12,0.657,20,0_0,0.5736929185023589,0.3593003219834994,0.5168966738485101,0.7524405362729331,0.47818324412895474,0.4854270981677824,0.012780814590608647,COMPLETED,Uniform,0.501792087241609,97.716702,0.657,
14,0.66,21,0_0,0.5736929185023589,0.3593003219834994,0.5168966738485101,0.7524405362729331,0.47818324412895474,0.4854270981677824,0.012780814590608647,COMPLETED,Uniform,0.501792087241609,95.67537,0.66,
15,0.654,22,0_0,0.5736929185023589,0.3593003219834994,0.5168966738485101,0.7524405362729331,0.47818324412895474,0.4854270981677824,0.012780814590608647,COMPLETED,Uniform,0.501792087241609,88.812815,0.654,
16,0.652,23,0_0,0.5736929185023589,0.3593003219834994,0.5168966738485101,0.7524405362729331,0.47818324412895474,0.4854270981677824,0.012780814590608647,COMPLETED,Uniform,0.501792087241609,95.377254,0.652,
17,0.653,24,0_0,0.5736929185023589,0.3593003219834994,0.5168966738485101,0.7524405362729331,0.47818324412895474,0.4854270981677824,0.012780814590608647,COMPLETED,Uniform,0.501792087241609,107.481806,0.653,
18,0.655,25,0_0,0.5736929185023589,0.3593003219834994,0.5168966738485101,0.7524405362729331,0.47818324412895474,0.4854270981677824,0.012780814590608647,COMPLETED,Uniform,0.501792087241609,102.026727,0.655,
19,0.653,26,0_0,0.5736929185023589,0.3593003219834994,0.5168966738485101,0.7524405362729331,0.47818324412895474,0.4854270981677824,0.012780814590608647,COMPLETED,Uniform,0.501792087241609,100.301798,0.653,
20,0.657,27,0_0,0.5736929185023589,0.3593003219834994,0.5168966738485101,0.7524405362729331,0.47818324412895474,0.4854270981677824,0.012780814590608647,COMPLETED,Uniform,0.501792087241609,97.22518,0.657,
