,std1,std2,std3,comp1,comp2,mu1,mu3,mu2,comp3,seed,raw_mean,best_pred,best_sem
0,0.15013661533594133,0.2449614966288209,0.6319479746744037,0.4213501587510109,0.03504499699920416,48.76826912164688,10.0,49.542339630424976,0.543604844249785,10,0.503,0.503,
1,0.1794322269037366,0.7553161699324846,0.43110721129924057,0.1499057663604617,0.2144140601158142,49.88445710390806,10.0,24.97615907341242,0.6356801735237241,11,0.538,0.538,
