,vol_frac,trial_index,arm_name,mu1,mu2,mu3,std1,std2,std3,comp1,comp2,trial_status,generation_method,comp3,runtime,vol_frac_pred,vol_frac_sigma
0,0.627,0,0_0,3.7724748365581036,3.60410350933671,1.438182633370161,0.3403067482635379,0.5369317093864083,0.7073257945477962,0.8691129963845015,0.07107173651456833,COMPLETED,Sobol,0.059815267100930214,61.372422,0.6256555558272395,0.01769152640266937
3,0.636,1,1_0,1.8702687621116638,1.664937388151884,1.9821835346519947,0.3581852127797902,0.5656230075284839,0.7829478454776109,0.5891895350068808,0.17233743704855442,COMPLETED,Sobol,0.23847302794456482,70.846538,0.6322435334838908,0.017742391456824234
15,0.595,2,2_0,1.71842797473073,3.414238542318344,4.68355443701148,0.17207508431747556,0.4931075447238982,0.9435636057518423,0.16946915443986654,0.45335509814321995,COMPLETED,Sobol,0.3771757474169135,55.236107,0.5979338545502874,0.017670171755890533
27,0.646,3,3_0,2.667958866804838,2.315543532371521,2.7184046767652035,0.3091937732882798,0.773317823279649,0.838729458861053,0.05528295040130615,0.4637498063966632,COMPLETED,Sobol,0.48096724320203066,211.325012,0.6420694214780851,0.017827238318741116
39,0.545,4,4_0,4.764156382530928,4.637246273458004,4.254755698144436,0.12887890273705124,0.24740242250263692,0.7146767110563814,0.020918271504342556,0.13502479251474142,COMPLETED,Sobol,0.844056935980916,60.721015,0.5457884305183084,0.017728520304608586
45,0.589,5,5_0,4.695165395736694,4.376352734863758,2.2371446825563908,0.29220440741628406,0.3521948845125735,0.7631622741930186,0.27557506412267685,0.2835655892267823,COMPLETED,Sobol,0.44085934665054083,62.806783,0.5958999688235379,0.01782979938930399
46,0.583,6,6_0,2.599900260567665,3.8500695936381817,1.2540556602180004,0.22311397129669785,0.4184988491237164,0.786133492551744,0.164171583019197,0.5082439705729485,COMPLETED,Sobol,0.32758444640785456,49.359531,0.5818223424544512,0.018134096058737958
47,0.613,7,7_0,3.819081399589777,2.6590614207088947,1.0462675243616104,0.13535852292552591,0.347279985435307,0.3772136182524264,0.5640096124261618,0.047120838426053524,COMPLETED,Sobol,0.3888695491477847,64.819742,0.6121394332283538,0.017887853248445412
48,0.632,8,8_0,4.031427104026079,2.8053005151450634,3.0296684242784977,0.3543026464991271,0.4740367561578751,0.8943731362931431,0.10639309976249933,0.14132107328623533,COMPLETED,Sobol,0.7522858269512653,83.689702,0.6250776232668331,0.017653835191389907
49,0.687,9,9_0,4.545774530619383,4.199741743505001,4.8479496613144875,0.6580709562636912,0.880258847028017,0.901870661508292,0.31355906184762716,0.6839118860661983,COMPLETED,Sobol,0.002529052086174488,231.859084,0.680722471893833,0.01637139654419813
1,0.723,10,10_0,5.0,1.000000000280044,4.999999999897414,0.9999999999518848,0.9999999999705739,0.9999999999708598,0.5445076828235652,0.45549231722737477,COMPLETED,FullyBayesian,-5.093991894966621e-11,457.783361,0.734673969446349,0.0059217466977650075
2,0.759,11,11_0,5.0,1.0,4.999999999564435,1.0,1.0,1.0,0.5354025625062697,0.4645974375437294,COMPLETED,FullyBayesian,-4.999911595859885e-11,802.775062,0.7344218200148508,0.006178101128669444
4,0.68,12,12_0,5.0,1.0,5.0,1.0,0.9999999999999997,0.9999999999999997,0.36618169955099705,0.45905955610916704,COMPLETED,FullyBayesian,0.17475874433983596,2400.637387,0.7092348158184926,0.012751964637347854
5,0.75,13,13_0,5.0,1.0,4.999999999999455,1.0,1.0,0.9999999999996176,0.48762534214510866,0.3359060746518311,COMPLETED,FullyBayesian,0.17646858320306025,3221.666409,0.7145273375452963,0.009326461145955554
6,0.662,14,14_0,4.999999997565109,1.4220387009445212,3.5054231100458955,0.9999999988612908,0.9999999997253282,0.999999999913159,0.46609185197567665,0.533908177410215,COMPLETED,FullyBayesian,-2.9385891719968527e-08,426.828386,0.6641316699606762,0.018172316646553926
7,0.73,15,15_0,5.0,1.0000000000000004,4.988123715745203,1.0,1.0,0.9999999999999997,0.6138159453516471,0.3861840546483532,COMPLETED,FullyBayesian,-2.220446049250313e-16,2050.1257,0.7337219559988514,0.005665958614350788
8,0.751,16,16_0,5.0,1.0,4.9919801760652955,1.0,1.0,1.0,0.5556879083377478,0.4443120916622527,COMPLETED,FullyBayesian,-4.440892098500626e-16,1470.021419,0.7349772180658384,0.0056845210076410324
9,0.634,17,17_0,4.999999999983864,1.0000000000090155,4.999999999996534,0.9999999999977008,0.9999999999957957,0.9999999999998371,0.9999999999905562,5.975038143449151e-12,COMPLETED,FullyBayesian,3.468780818138839e-12,1022.319719,0.6509108613643103,0.01274053070481156
10,0.661,18,18_0,4.999999994120481,1.0000000003551104,4.999999999673614,0.9999999997962322,0.9999999998029071,0.9999999998130414,0.9999999995033849,3.458439782606025e-10,COMPLETED,FullyBayesian,1.5077106230165782e-10,920.857812,0.650910861398559,0.012740530679623044
11,0.645,19,19_0,4.337167835791366,1.0000000000000002,4.999999999999999,0.9999999999999999,0.9999999999999998,0.9999999999999999,5.204170427930446e-18,1.0,COMPLETED,FullyBayesian,0.0,1099.384004,0.6522630880542455,0.011704966561092822
12,0.65,20,20_0,5.0,1.0,5.0,1.0,1.0,0.9999999696346199,0.0,1.0,COMPLETED,FullyBayesian,0.0,2992.106289,0.6498847967495376,0.011397405241809029
13,0.658,21,21_0,1.0,1.0,5.0,1.0,1.0,1.0,0.0,1.0,COMPLETED,FullyBayesian,0.0,1735.044192,0.6519741039044461,0.017737226364446114
14,0.65,22,22_0,4.999999998615378,1.0000000026880684,4.999999998756141,0.9999999996348189,0.9999999992815297,1.0,0.0,0.9999999991761273,COMPLETED,FullyBayesian,8.238727478016017e-10,1238.566862,0.6498847977323172,0.011397405385292648
16,0.715,23,23_0,4.999999999999982,1.0000000000000049,4.9999999999999805,1.0,0.9999999999999976,0.9999999999999947,0.5621953861734349,0.43780461382655006,COMPLETED,FullyBayesian,1.509903313490213e-14,2590.455946,0.7349063367870955,0.005577526681222581
17,0.721,24,24_0,4.999999999999998,1.0000000000000018,5.0,1.0,0.9999999999999998,0.9999999999999999,0.5594810998127233,0.4405189001872741,COMPLETED,FullyBayesian,2.6645352591003757e-15,623.741477,0.734893150162811,0.0056171140986058495
18,0.743,25,25_0,4.999999999999998,1.0000000000000018,4.999999999999999,0.8759970159632899,0.9999999999999994,0.9999999999999999,0.5222629234073163,0.4777370765926821,COMPLETED,FullyBayesian,1.5543122344752192e-15,1486.431211,0.7365180611584419,0.007378317037993867
19,0.738,26,26_0,5.0,1.0000000000000004,5.0,0.1,1.0,1.0,0.5808874667337681,0.4191125332662316,COMPLETED,FullyBayesian,2.220446049250313e-16,795.503049,0.728723658108916,0.013694611718380127
