,vol_frac,trial_index,arm_name,mu1,mu2,mu3,std1,std2,std3,comp1,comp2,comp3,trial_status,generation_method,runtime,trial_start_datetime,trial_complete_datetime,time_elapsed,vol_frac_pred,vol_frac_sigma
13,0.749,21,21_0,4.534629264198296,1.0,1.1554882550495291,0.761089003916825,0.5402520831790439,0.33697360498064305,1.0,0.4414471831705734,0.9028483912951181,COMPLETED,GPEI,7918.354251,2022-06-21 20:02:45.511527,2022-06-21 22:14:43.865778,25855.931647,0.7466402878633642,0.0032775211821642783
14,0.735,22,22_0,3.9814186233578863,1.0,1.0,0.895494416093636,0.5029155847215264,0.3470829603194538,1.0,0.3356583333362361,0.7491768523040653,COMPLETED,GPEI,5399.359066,2022-06-21 20:44:28.123520,2022-06-21 22:14:27.482586,25839.548455,0.7339376677799144,0.003720087322386129
16,0.73,23,23_0,3.4873701795623537,1.0,1.0728801512196495,0.7561407634649918,0.5873943247845115,0.3650138877023834,1.0,0.30480355238959883,0.7359965519297984,COMPLETED,GPEI,8157.017791,2022-06-21 20:57:15.301064,2022-06-21 23:13:12.318855,29364.384724,0.7303193037290403,0.0039410926856231375
17,0.741,24,24_0,4.15467231884824,1.0,1.375174955560619,0.939768979157487,0.5914199522637499,0.46497706962721186,1.0,0.39528302315988745,0.7336378167832464,COMPLETED,GPEI,9635.088123,2022-06-21 20:58:33.110996,2022-06-21 23:39:08.199119,30920.264988,0.7418859487046112,0.003682700395855275
18,0.742,25,25_0,4.019157443721637,1.0,1.1756132530480594,0.8388520857666898,0.7428629700605663,0.3393983177170248,1.0,0.34565295662075934,0.7709929078874385,COMPLETED,GPEI,18036.269437,2022-06-21 21:23:54.814581,2022-06-22 02:24:31.084018,40843.149887,0.74291022120048,0.0039002747898839157
19,0.753,26,26_0,4.346888841779582,1.0,1.551939864231299,0.7096299315992549,0.6615247806017346,0.5245498737782405,1.0,0.5680686586491811,0.8799359744065359,COMPLETED,GPEI,14516.621539,2022-06-21 21:45:47.062645,2022-06-22 01:47:43.684184,38635.750053,0.7532984513488483,0.0033566760428270664
20,0.758,27,27_0,3.8349691439781464,1.0,1.5621908054724005,0.9283473430223861,0.7312856218774189,0.21331819980833688,1.0,0.6005191774352163,0.7776093362709716,COMPLETED,GPEI,19977.444982,2022-06-21 21:46:16.778185,2022-06-22 03:19:14.223167,44126.289036,0.7531771544504724,0.0035610646317025467
21,0.737,28,28_0,3.7488471923201994,1.0,1.7134421314720578,0.8594581794670647,0.7417236805211859,0.2301791261411347,1.0,0.2584856211042076,1.0,COMPLETED,GPEI,15095.066234,2022-06-21 21:47:10.120545,2022-06-22 01:58:45.186779,39297.252648,0.7364391307521151,0.004282246263811943
22,0.746,29,29_0,4.250010734987866,1.0,1.3946936745600207,0.6312440885216103,0.6710882234490297,0.20382901960725655,1.0,0.42628497448633523,0.9042158832538182,COMPLETED,GPEI,14707.198026,2022-06-21 22:14:32.296714,2022-06-22 02:19:39.494740,40551.560609,0.747931437695129,0.003824381879105116
23,0.746,30,30_0,4.743776019478605,1.0,1.0,0.8993184486222533,0.6655663186979166,0.3002788598325002,0.8800847131284755,0.47642026914300095,0.8930193805618768,COMPLETED,GPEI,15026.861232,2022-06-21 22:14:48.587152,2022-06-22 02:25:15.448384,40887.514253,0.7463077009911854,0.0037214719712296237
24,0.739,31,31_0,4.800136760080313,1.0,1.0,0.8116612594738818,0.6285908064471881,0.3699736202939795,1.0,0.17986755932024348,0.9758516125921787,COMPLETED,GPEI,11620.962924,2022-06-21 23:13:19.690144,2022-06-22 02:27:00.653068,40992.718937,0.7383648688289174,0.00432176349671671
25,0.742,32,32_0,4.616105121539697,1.0,1.0008704789161493,0.7013236644104573,0.6559436610404028,0.2464134487498602,0.9288985825422224,0.6348283212784794,0.7348646805102533,COMPLETED,GPEI,14126.446321,2022-06-21 23:39:09.183486,2022-06-22 03:34:35.629807,45047.695676,0.7446623011607986,0.004047953568770931
26,0.737,33,33_0,4.627526450728492,1.0,1.132124846313829,0.8165956116814241,0.7374557128298019,0.3888234666982586,1.0,0.5446319432826244,1.0,COMPLETED,GPEI,20810.01391,2022-06-22 01:47:49.039863,2022-06-22 07:34:39.053773,59451.119642,0.7442437704579025,0.0034318543820519238
28,0.767,34,34_0,5.0,1.0,1.686165914229785,0.6354005944084129,0.6493382358548377,0.4552649734814952,1.0,0.3831235888470554,0.9003075394933943,COMPLETED,GPEI,14372.118604,2022-06-22 01:58:52.703676,2022-06-22 05:58:24.822280,53676.888149,0.7618634908734518,0.002418229946312612
29,0.749,35,35_0,4.577291208650965,1.0,1.0,0.6618209985980186,0.6994480064813382,0.4227950920944348,0.814589338691346,0.7014026912421794,0.9979122144022112,COMPLETED,GPEI,18026.154543,2022-06-22 02:19:43.887992,2022-06-22 07:20:10.042535,58582.108404,0.7479910942596464,0.0041724236536318324
30,0.756,36,36_0,5.0,1.0,1.0,0.7131530677100123,0.6403118396873319,0.48718432243882936,1.0,0.5830568575121051,0.9810862179922406,COMPLETED,GPEI,13545.998658,2022-06-22 02:24:41.281747,2022-06-22 06:10:27.280405,54399.346274,0.7530986049753056,0.0036324825685639245
31,0.759,37,37_0,4.7299165984120854,1.0,1.9713161589639991,0.7931056287336675,0.687590449642629,0.3288259926565312,1.0,0.5852167774343134,0.8310467836704607,COMPLETED,GPEI,17226.20862,2022-06-22 02:25:22.237230,2022-06-22 07:12:28.445850,58120.511719,0.753549849752063,0.00319387713973884
32,0.754,38,38_0,4.258218481995437,1.0,1.0,0.7620742593248274,0.6639738579331323,0.3871110142240055,1.0,0.5826999505162195,0.9473981144630623,COMPLETED,GPEI,14959.638374,2022-06-22 02:27:06.981145,2022-06-22 06:36:26.619519,55958.685388,0.7501292204828531,0.0030518575895607243
33,0.724,39,39_0,4.315149224321022,1.0,1.684907299189205,0.8625969898513025,0.7705228437426423,0.2883042619702426,1.0,0.8811647265389365,0.7943890990339153,COMPLETED,GPEI,22136.595817,2022-06-22 03:19:19.094141,2022-06-22 09:28:15.689958,66267.755827,0.7265872082762295,0.004421745429370825
34,0.75,40,40_0,4.366584148999041,1.0,1.8485718531784578,1.0,0.7240356247391878,0.1,1.0,0.611722565156143,0.7861134345525231,COMPLETED,GPEI,19385.99421,2022-06-22 03:34:41.260747,2022-06-22 08:57:47.254957,64439.320826,0.7508398360255988,0.003873151614303081
35,0.748,41,41_0,5.0,1.0,2.3423690119236893,0.6516762608936867,0.7379347703347648,0.42206481693758324,0.9232293236156468,0.48717007178069766,0.9572824043614143,COMPLETED,GPEI,21746.595221,2022-06-22 05:58:29.262407,2022-06-22 12:00:55.857628,75427.923497,0.7534737276224234,0.0032876256348762017
36,0.762,42,42_0,5.0,1.0,1.7486403549984884,0.48641161351838513,0.6216703688457919,0.5254275706214068,1.0,0.4307114214259312,1.0,COMPLETED,GPEI,12874.343154,2022-06-22 06:10:35.284001,2022-06-22 09:45:09.627155,67281.693024,0.7623444265749305,0.0026980222632194445
37,0.748,43,43_0,5.0,1.0,2.0897475501073393,0.8047430411348806,0.7848925116196391,0.33794570819175285,1.0,0.6055766305108865,0.96645781086715,COMPLETED,GPEI,24031.778688,2022-06-22 06:36:29.755133,2022-06-22 13:17:01.533821,79993.59969,0.7477318729775965,0.003898007883235402
38,0.757,44,44_0,5.0,1.0,1.9033940066545,0.6712686668888844,0.6632711199972362,0.43371407035789356,1.0,0.43081434534563307,1.0,COMPLETED,GPEI,15096.431519,2022-06-22 07:12:35.181836,2022-06-22 11:24:11.613355,73223.679224,0.757621553299825,0.0027933644593697883
40,0.742,45,45_0,4.14002134158574,1.0,1.593515639844621,1.0,0.8939097712035791,0.2212292989154549,1.0,0.8457024095577097,0.9178376012917959,COMPLETED,GPEI,28967.617278,2022-06-22 07:20:15.976665,2022-06-22 15:23:03.593943,87555.659812,0.7397940180833524,0.004434179080668945
41,0.749,46,46_0,5.0,1.0,1.7006856946914153,0.6187713293897192,0.6141953556084289,0.4458262067180626,0.9142186990613924,0.4775711744154225,0.8894899997866632,COMPLETED,GPEI,12181.276726,2022-06-22 07:34:48.549379,2022-06-22 10:57:49.826105,71641.891974,0.7571756709947692,0.0027246404102905138
42,0.762,47,47_0,5.0,1.0,2.4781488069130804,0.6302416212597506,0.6359603141136136,0.4179006888025255,1.0,0.31531370990536983,0.8260696280513338,COMPLETED,GPEI,13337.549052,2022-06-22 08:57:53.061430,2022-06-22 12:40:10.610482,77782.676351,0.7629644909077937,0.0032714009966362066
43,0.756,48,48_0,5.0,1.0,1.3637248738830696,0.5356154232595741,0.6285152221563567,0.5254719581763295,0.7897388255102192,0.38108154786913806,0.9302143965399576,COMPLETED,GPEI,13280.050541,2022-06-22 09:28:19.966521,2022-06-22 13:09:40.017062,79552.082931,0.7595113787235946,0.0034407515150202943
44,0.772,49,49_0,5.0,1.0,2.1907999708092474,0.5994687005265442,0.6548331945525355,0.4307943373905174,0.8150061544083097,0.43496313890724453,0.9510478260663172,COMPLETED,GPEI,14815.824853,2022-06-22 09:45:15.200250,2022-06-22 13:52:11.025103,82103.090972,0.7620581516198188,0.0026074790037172607
45,0.761,50,50_0,5.0,1.0,1.0165700580098975,0.4852960313905711,0.6452071368237655,0.5635705833509044,1.0,0.40907416061300034,0.9578897186263021,COMPLETED,GPEI,14585.40293,2022-06-22 10:57:55.569745,2022-06-22 15:01:00.972675,86233.038544,0.7592371369828185,0.0032295633804155723
46,0.756,51,51_0,5.0,1.0,1.9247826839574063,0.4959330378270267,0.6919721129731693,0.6315333952950599,1.0,0.2816412513776579,0.89533591071803,COMPLETED,GPEI,19625.824209,2022-06-22 11:24:18.400205,2022-06-22 16:51:24.224414,92856.290283,0.7531398695968602,0.0036853761094611704
47,0.751,52,52_0,4.18135592852509,1.0,2.5967439819208087,0.9034103297219546,0.7191144796558561,0.18790853057613155,1.0,0.4070960580884572,0.6658364590000939,COMPLETED,GPEI,17504.64781,2022-06-22 12:01:05.124846,2022-06-22 16:52:49.772656,92941.838525,0.7516828481575384,0.003972229456267097
48,0.76,53,53_0,5.0,1.0,1.9744451222340444,0.5527046063484258,0.6471220966374498,0.4420101680653452,1.0,0.46338909269988465,0.86332077374333,COMPLETED,GPEI,14820.356157,2022-06-22 12:40:17.127055,2022-06-22 16:47:17.483212,92609.549081,0.7610372279357606,0.0027258164635985257
49,0.711,54,54_0,5.0,1.0,2.008101279685378,0.41325794209857303,0.649938317121246,0.5128678194573878,1.0,0.1157449786271312,0.9376091190757583,COMPLETED,GPEI,17030.950257,2022-06-22 13:09:46.975455,2022-06-22 17:53:37.925712,96589.991581,0.715941339091158,0.004373096921547857
50,0.764,55,55_0,5.0,1.0,2.4124206395878254,0.866627689799397,0.6907280633639374,0.2745419997672901,1.0,0.31144079968720567,0.7246602229469891,COMPLETED,GPEI,16783.168446,2022-06-22 13:17:08.578983,2022-06-22 17:56:51.747429,96783.813298,0.7620833099391255,0.0035246874733588056
52,0.771,56,56_0,5.0,1.0,2.5711480128054616,0.4877786620481209,0.6486082568381053,0.3462563741302488,0.7764503331586217,0.25997295699712564,1.0,COMPLETED,GPEI,15149.397084,2022-06-22 13:52:16.106515,2022-06-22 18:04:45.503599,97257.569468,0.7639134167691346,0.003259018583007152
53,0.771,57,57_0,5.0,1.0,2.862472720530226,0.8039628426767531,0.6878553105727984,0.2373708495642638,0.7264575538603025,0.3435380472864731,0.8114964190606223,COMPLETED,GPEI,17541.404698,2022-06-22 15:01:05.455688,2022-06-22 19:53:26.860386,103778.926255,0.763075925031462,0.0027360977307012584
54,0.753,58,58_0,5.0,1.0,2.517257600974581,0.5329633911783859,0.6451290581384377,0.680379690132843,0.806229868611386,0.26556184023673357,1.0,COMPLETED,GPEI,14902.078295,2022-06-22 15:23:08.901747,2022-06-22 19:31:30.980042,102463.045911,0.7525573390303264,0.003962311294863475
55,0.753,59,59_0,3.6309866200946015,1.0,2.372587754064682,1.0,0.8735838076656708,0.1,0.7289869560824943,0.5567250070838872,0.8491686411074653,COMPLETED,GPEI,26928.881613,2022-06-22 16:47:23.521065,2022-06-23 00:16:12.402678,119544.468547,0.7518121013132963,0.004418262620850048
56,0.766,60,60_0,5.0,1.0,2.616370811020771,0.2822436893913112,0.6756729096946417,0.4934404612293566,0.7468324881701652,0.4198391181121987,1.0,COMPLETED,GPEI,17316.232311,2022-06-22 16:51:28.592733,2022-06-22 21:40:04.825044,110176.890913,0.766497807235298,0.0035666152065114763
57,0.767,61,61_0,5.0,1.0,1.3878202581682568,0.21092680749492992,0.673115629212825,0.5766150974003775,0.9633773489945607,0.5261452967298722,1.0,COMPLETED,GPEI,17329.127832,2022-06-22 16:52:53.806867,2022-06-22 21:41:42.934699,110275.000568,0.7658682207485211,0.003324379514759009
58,0.758,62,62_0,5.0,1.0,2.2249953172743684,0.6242142667864409,0.6437715711860411,0.6517078497986349,0.9344520036175992,0.39134005638177793,0.920732156378027,COMPLETED,GPEI,13892.561983,2022-06-22 17:53:48.729821,2022-06-22 21:45:21.291804,110493.357673,0.7588431593036188,0.003249425808837469
59,0.756,63,63_0,5.0,1.0,2.519823048855252,0.7751609683374522,0.6954092870425703,0.5089494315608237,0.8034224176392512,0.34111317822655535,0.7942984657292995,COMPLETED,GPEI,18199.200236,2022-06-22 17:57:01.587116,2022-06-22 23:00:20.787352,114992.853221,0.7596701536309511,0.003514598522189631
60,0.765,64,64_0,5.0,1.0,2.520295013071234,0.563458410477747,0.6694973389608725,0.30870727849483104,0.7817807058791943,0.3343595340788308,0.9821399924028449,COMPLETED,GPEI,16397.349402,2022-06-22 18:05:00.561332,2022-06-22 22:38:17.910734,113669.976603,0.7671970197494749,0.002336115613309458
61,0.763,65,65_0,5.0,1.0,3.011431570615687,0.6028674328546224,0.7075634844078789,0.26823055189671163,0.615591822875821,0.32817758814749226,0.9797108401814549,COMPLETED,GPEI,19595.689804,2022-06-22 19:31:40.231302,2022-06-23 00:58:15.921106,122067.986975,0.7627502180637482,0.0030773026679948327
62,0.758,66,66_0,5.0,1.0,2.6066063031185083,0.7334750131436256,0.6396899311760386,0.18305789945166384,0.7660924773637098,0.3007072897197862,0.9644274001520121,COMPLETED,GPEI,13543.124655,2022-06-22 19:53:33.566454,2022-06-22 23:39:16.691109,117328.756978,0.762050153942643,0.003120728940603308
64,0.774,67,67_0,5.0,1.0,2.762414416426351,0.49623784279148164,0.7008336406158002,0.33589215756532625,0.7410821397716733,0.3341523533346298,0.8546286376789203,COMPLETED,GPEI,19453.781334,2022-06-22 21:40:14.125176,2022-06-23 03:04:27.906510,129639.972379,0.767999669904525,0.002593946927652468
65,0.762,68,68_0,5.0,1.0,3.308517960133079,0.6056091436675,0.6421708382939489,0.3157696465439981,0.7743198741147419,0.3457097073565077,1.0,COMPLETED,GPEI,14506.282837,2022-06-22 21:41:45.176704,2022-06-23 01:43:31.459541,124783.52541,0.7624502174740961,0.0033277176010440865
66,0.766,69,69_0,4.822440261519336,1.0,1.0,0.2534942588457293,0.6664160352871268,0.8844761498437212,1.0,0.6521331987527651,1.0,COMPLETED,GPEI,16203.635358,2022-06-22 21:45:22.702032,2022-06-23 02:15:26.337390,126698.403259,0.7654033176210864,0.0037907929296917583
67,0.761,70,70_0,5.0,1.0,2.4398851496856158,0.6832966750020999,0.6799749595723121,0.2328585358143541,0.6157701601351359,0.2642628883842491,0.7871869982049017,COMPLETED,GPEI,16793.64806,2022-06-22 22:38:32.638352,2022-06-23 03:18:26.286412,130478.352281,0.7629399734127074,0.0036453856314058336
68,0.762,71,71_0,5.0,1.0,3.2964995067017493,0.9816395746299126,0.668217055421604,0.1,0.7806663224752889,0.26119139117800416,0.8660152992322956,COMPLETED,GPEI,15699.461911,2022-06-22 23:00:40.015935,2022-06-23 03:22:19.477846,130711.543715,0.760580318430162,0.0038655355486715
69,0.755,72,72_0,5.0,1.0,4.063701674332937,0.5653252314452816,0.7391185246304317,0.20829032076682907,0.7013583193531543,0.3292852822454066,0.7992546833685175,COMPLETED,GPEI,22480.223724,2022-06-22 23:39:26.337314,2022-06-23 05:54:06.561038,139818.626907,0.7568729127164755,0.003953422863731858
70,0.75,73,73_0,5.0,1.0,2.6409464958754265,0.4185560348628553,0.7675001413166764,0.23728044461962855,0.4089883141992447,0.3348393369592755,0.8801000494707372,COMPLETED,GPEI,24797.268842,2022-06-23 00:16:19.931549,2022-06-23 07:09:37.200391,144349.26626,0.7503784142193622,0.004243599365323205
71,0.753,74,74_0,5.0,1.0,3.017013104788079,0.6497988596560881,0.8055311065914994,0.1,0.6432825870463434,0.3846433120950571,0.654813861026219,COMPLETED,GPEI,25871.801606,2022-06-23 00:58:24.661734,2022-06-23 08:09:36.463340,147948.529209,0.7533352478360456,0.0040419542987023115
72,0.765,75,75_0,5.0,1.0,2.243687048869411,0.3058962910334261,0.651722631352177,0.4416956133691321,0.8957363141332261,0.3651229176399395,1.0,COMPLETED,GPEI,15879.861635,2022-06-23 01:43:40.081484,2022-06-23 06:08:19.943119,140672.008988,0.7663326545471512,0.003260576729698507
73,0.766,76,76_0,5.0,1.0,1.7121294913707428,0.1,0.7121103130963522,0.8753275395730411,1.0,0.5196604947812284,1.0,COMPLETED,GPEI,21579.99986,2022-06-23 02:15:37.785776,2022-06-23 08:15:17.785636,148289.851505,0.7665132136105912,0.0037507110659968975
74,0.756,77,77_0,4.299189675371995,1.0,1.0,0.1,0.782728910864863,0.6902244818903563,1.0,0.6688667810590676,1.0,COMPLETED,GPEI,24447.219478,2022-06-23 03:04:37.148796,2022-06-23 09:52:04.368274,154096.434143,0.7564575594880728,0.004247760058792317
76,0.761,78,78_0,5.0,1.0,2.9040713347559253,0.45492076860828146,0.6568569639879364,0.24127388576751085,0.7279394376953667,0.3677851693028879,0.7822173723530141,COMPLETED,GPEI,15978.909333,2022-06-23 03:18:33.953906,2022-06-23 07:44:52.863239,146464.929108,0.7623254432854772,0.0035639967950370564
77,0.766,79,79_0,5.0,1.0,3.5633728125840887,0.9218633956879984,0.8484217395467293,0.1,0.7491885837790735,0.3120219607221899,0.7253378977303059,COMPLETED,GPEI,26150.346647,2022-06-23 03:22:29.236749,2022-06-23 10:38:19.583396,156871.649265,0.764377242525945,0.003265256725582562
78,0.756,80,80_0,5.0,1.0,1.0,0.1,0.7164820316154988,0.8028491982671357,0.6918881513317472,0.5872711237635936,1.0,COMPLETED,GPEI,20625.425964,2022-06-23 05:54:12.544037,2022-06-23 11:37:57.970001,160450.03587,0.7564171046026614,0.004349650025517647
79,0.762,81,81_0,5.0,1.0,1.0,0.1,0.6153600753482255,0.6450944610003915,1.0,0.641129613485223,1.0,COMPLETED,GPEI,13114.760204,2022-06-23 06:08:28.072381,2022-06-23 09:47:02.832585,153794.898454,0.7619679110604887,0.003857196711401444
80,0.759,82,82_0,5.0,1.0,1.0,0.23428515747561268,0.7785371352966828,0.7985867270650379,1.0,0.6018256518539485,0.8626942715178378,COMPLETED,GPEI,25658.723389,2022-06-23 07:09:50.089924,2022-06-23 14:17:28.813313,170020.879182,0.7595875456383246,0.004067967549375318
81,0.758,83,83_0,5.0,1.0,1.0,0.1880298413043605,0.5940848552856393,0.8512056225588177,1.0,0.522633623788919,1.0,COMPLETED,GPEI,11960.665054,2022-06-23 07:45:01.673684,2022-06-23 11:04:22.338738,158434.404607,0.7590204888314732,0.003915028545688159
82,0.764,84,84_0,5.0,1.0,1.0,0.1,0.7121606450599219,0.6669053885164834,0.9934499816403083,0.6667571251364309,0.9327517473781323,COMPLETED,GPEI,20734.57348,2022-06-23 08:09:47.309335,2022-06-23 13:55:21.882815,168693.948684,0.7639087781089545,0.0035400592253175015
83,0.76,85,85_0,4.38626539530091,1.0,1.0,0.1,0.6612866883171898,0.8124708425834867,1.0,0.5188790615909129,1.0,COMPLETED,GPEI,16017.310488,2022-06-23 08:15:37.063087,2022-06-23 12:42:34.373575,164326.439444,0.7593263517635395,0.003976670367681115
84,0.769,86,86_0,5.0,1.0,2.2588522149888632,0.21285869605635288,0.6930552648047371,0.7569546552878628,1.0,0.626998772978289,1.0,COMPLETED,GPEI,19055.247311,2022-06-23 09:47:18.144639,2022-06-23 15:04:53.391950,172865.457819,0.7701034362721345,0.003672530548399234
85,0.735,87,87_0,3.274898049543307,1.0,1.8875538962166902,0.7838766088362905,0.9606042434142861,0.15951481198197281,1.0,0.6692494285644269,0.6779472563158699,COMPLETED,GPEI,25964.782347,2022-06-23 09:52:21.328920,2022-06-23 17:05:06.111267,180078.177136,0.7360393570364355,0.0045087182938506245
86,0.764,88,88_0,5.0,1.0,2.640410567319539,1.0,0.7951744693232699,0.1,0.800510464580891,0.2665537552792083,0.7750175283554405,COMPLETED,GPEI,25589.010391,2022-06-23 10:38:28.128545,2022-06-23 17:44:57.138936,182469.204805,0.7634538308904072,0.003678004526863363
