,vol_frac,trial_index,arm_name,mu1_div_mu3,mu2_div_mu3,std1,std2,std3,comp1,comp2,comp3,trial_status,generation_method,runtime,vol_frac_pred,vol_frac_sigma
0,0.627,0,0_0,0.5388837898395632,1.3200662620205397,0.3369835136666212,0.5803654540422681,0.11311746623687771,0.918747008099885,0.9007148541170122,0.03342142762634459,COMPLETED,Uniform,111.972542,0.627,
2,0.608,1,0_0,0.5388837898395632,1.3200662620205397,0.3369835136666212,0.5803654540422681,0.11311746623687771,0.918747008099885,0.9007148541170122,0.03342142762634459,COMPLETED,Uniform,87.442906,0.608,
13,0.627,2,0_0,0.5388837898395632,1.3200662620205397,0.3369835136666212,0.5803654540422681,0.11311746623687771,0.918747008099885,0.9007148541170122,0.03342142762634459,COMPLETED,Uniform,106.261051,0.627,
24,0.627,3,0_0,0.5388837898395632,1.3200662620205397,0.3369835136666212,0.5803654540422681,0.11311746623687771,0.918747008099885,0.9007148541170122,0.03342142762634459,COMPLETED,Uniform,74.781939,0.627,
35,0.624,4,0_0,0.5388837898395632,1.3200662620205397,0.3369835136666212,0.5803654540422681,0.11311746623687771,0.918747008099885,0.9007148541170122,0.03342142762634459,COMPLETED,Uniform,113.342925,0.624,
46,0.607,5,0_0,0.5388837898395632,1.3200662620205397,0.3369835136666212,0.5803654540422681,0.11311746623687771,0.918747008099885,0.9007148541170122,0.03342142762634459,COMPLETED,Uniform,118.286879,0.607,
57,0.615,6,0_0,0.5388837898395632,1.3200662620205397,0.3369835136666212,0.5803654540422681,0.11311746623687771,0.918747008099885,0.9007148541170122,0.03342142762634459,COMPLETED,Uniform,103.250483,0.615,
68,0.598,7,0_0,0.5388837898395632,1.3200662620205397,0.3369835136666212,0.5803654540422681,0.11311746623687771,0.918747008099885,0.9007148541170122,0.03342142762634459,COMPLETED,Uniform,80.040846,0.598,
79,0.606,8,0_0,0.5388837898395632,1.3200662620205397,0.3369835136666212,0.5803654540422681,0.11311746623687771,0.918747008099885,0.9007148541170122,0.03342142762634459,COMPLETED,Uniform,116.034482,0.606,
90,0.625,9,0_0,0.5388837898395632,1.3200662620205397,0.3369835136666212,0.5803654540422681,0.11311746623687771,0.918747008099885,0.9007148541170122,0.03342142762634459,COMPLETED,Uniform,109.173749,0.625,
1,0.615,10,0_0,0.5388837898395632,1.3200662620205397,0.3369835136666212,0.5803654540422681,0.11311746623687771,0.918747008099885,0.9007148541170122,0.03342142762634459,COMPLETED,Uniform,111.897529,0.615,
3,0.61,11,0_0,0.5388837898395632,1.3200662620205397,0.3369835136666212,0.5803654540422681,0.11311746623687771,0.918747008099885,0.9007148541170122,0.03342142762634459,COMPLETED,Uniform,92.697174,0.61,
4,0.625,12,0_0,0.5388837898395632,1.3200662620205397,0.3369835136666212,0.5803654540422681,0.11311746623687771,0.918747008099885,0.9007148541170122,0.03342142762634459,COMPLETED,Uniform,73.910311,0.625,
5,0.62,13,0_0,0.5388837898395632,1.3200662620205397,0.3369835136666212,0.5803654540422681,0.11311746623687771,0.918747008099885,0.9007148541170122,0.03342142762634459,COMPLETED,Uniform,104.925694,0.62,
6,0.605,14,0_0,0.5388837898395632,1.3200662620205397,0.3369835136666212,0.5803654540422681,0.11311746623687771,0.918747008099885,0.9007148541170122,0.03342142762634459,COMPLETED,Uniform,114.765851,0.605,
7,0.604,15,0_0,0.5388837898395632,1.3200662620205397,0.3369835136666212,0.5803654540422681,0.11311746623687771,0.918747008099885,0.9007148541170122,0.03342142762634459,COMPLETED,Uniform,89.593444,0.604,
8,0.607,16,0_0,0.5388837898395632,1.3200662620205397,0.3369835136666212,0.5803654540422681,0.11311746623687771,0.918747008099885,0.9007148541170122,0.03342142762634459,COMPLETED,Uniform,80.184699,0.607,
9,0.618,17,0_0,0.5388837898395632,1.3200662620205397,0.3369835136666212,0.5803654540422681,0.11311746623687771,0.918747008099885,0.9007148541170122,0.03342142762634459,COMPLETED,Uniform,113.367613,0.618,
10,0.616,18,0_0,0.5388837898395632,1.3200662620205397,0.3369835136666212,0.5803654540422681,0.11311746623687771,0.918747008099885,0.9007148541170122,0.03342142762634459,COMPLETED,Uniform,114.239811,0.616,
11,0.618,19,0_0,0.5388837898395632,1.3200662620205397,0.3369835136666212,0.5803654540422681,0.11311746623687771,0.918747008099885,0.9007148541170122,0.03342142762634459,COMPLETED,Uniform,99.459194,0.618,
12,0.618,20,0_0,0.5388837898395632,1.3200662620205397,0.3369835136666212,0.5803654540422681,0.11311746623687771,0.918747008099885,0.9007148541170122,0.03342142762634459,COMPLETED,Uniform,113.269073,0.618,
14,0.594,21,0_0,0.5388837898395632,1.3200662620205397,0.3369835136666212,0.5803654540422681,0.11311746623687771,0.918747008099885,0.9007148541170122,0.03342142762634459,COMPLETED,Uniform,109.17771,0.594,
15,0.634,22,0_0,0.5388837898395632,1.3200662620205397,0.3369835136666212,0.5803654540422681,0.11311746623687771,0.918747008099885,0.9007148541170122,0.03342142762634459,COMPLETED,Uniform,111.46864,0.634,
16,0.629,23,0_0,0.5388837898395632,1.3200662620205397,0.3369835136666212,0.5803654540422681,0.11311746623687771,0.918747008099885,0.9007148541170122,0.03342142762634459,COMPLETED,Uniform,70.406402,0.629,
17,0.612,24,0_0,0.5388837898395632,1.3200662620205397,0.3369835136666212,0.5803654540422681,0.11311746623687771,0.918747008099885,0.9007148541170122,0.03342142762634459,COMPLETED,Uniform,133.54001,0.612,
18,0.614,25,0_0,0.5388837898395632,1.3200662620205397,0.3369835136666212,0.5803654540422681,0.11311746623687771,0.918747008099885,0.9007148541170122,0.03342142762634459,COMPLETED,Uniform,80.175083,0.614,
19,0.618,26,0_0,0.5388837898395632,1.3200662620205397,0.3369835136666212,0.5803654540422681,0.11311746623687771,0.918747008099885,0.9007148541170122,0.03342142762634459,COMPLETED,Uniform,111.27948,0.618,
20,0.611,27,0_0,0.5388837898395632,1.3200662620205397,0.3369835136666212,0.5803654540422681,0.11311746623687771,0.918747008099885,0.9007148541170122,0.03342142762634459,COMPLETED,Uniform,90.425466,0.611,
21,0.615,28,0_0,0.5388837898395632,1.3200662620205397,0.3369835136666212,0.5803654540422681,0.11311746623687771,0.918747008099885,0.9007148541170122,0.03342142762634459,COMPLETED,Uniform,109.519952,0.615,
22,0.61,29,0_0,0.5388837898395632,1.3200662620205397,0.3369835136666212,0.5803654540422681,0.11311746623687771,0.918747008099885,0.9007148541170122,0.03342142762634459,COMPLETED,Uniform,83.349444,0.61,
23,0.617,30,0_0,0.5388837898395632,1.3200662620205397,0.3369835136666212,0.5803654540422681,0.11311746623687771,0.918747008099885,0.9007148541170122,0.03342142762634459,COMPLETED,Uniform,113.119919,0.617,
25,0.613,31,0_0,0.5388837898395632,1.3200662620205397,0.3369835136666212,0.5803654540422681,0.11311746623687771,0.918747008099885,0.9007148541170122,0.03342142762634459,COMPLETED,Uniform,101.97671,0.613,
26,0.606,32,0_0,0.5388837898395632,1.3200662620205397,0.3369835136666212,0.5803654540422681,0.11311746623687771,0.918747008099885,0.9007148541170122,0.03342142762634459,COMPLETED,Uniform,108.116805,0.606,
27,0.6,33,0_0,0.5388837898395632,1.3200662620205397,0.3369835136666212,0.5803654540422681,0.11311746623687771,0.918747008099885,0.9007148541170122,0.03342142762634459,COMPLETED,Uniform,87.99876,0.6,
28,0.631,34,0_0,0.5388837898395632,1.3200662620205397,0.3369835136666212,0.5803654540422681,0.11311746623687771,0.918747008099885,0.9007148541170122,0.03342142762634459,COMPLETED,Uniform,114.718076,0.631,
29,0.607,35,0_0,0.5388837898395632,1.3200662620205397,0.3369835136666212,0.5803654540422681,0.11311746623687771,0.918747008099885,0.9007148541170122,0.03342142762634459,COMPLETED,Uniform,88.064248,0.607,
30,0.605,36,0_0,0.5388837898395632,1.3200662620205397,0.3369835136666212,0.5803654540422681,0.11311746623687771,0.918747008099885,0.9007148541170122,0.03342142762634459,COMPLETED,Uniform,81.943956,0.605,
31,0.608,37,0_0,0.5388837898395632,1.3200662620205397,0.3369835136666212,0.5803654540422681,0.11311746623687771,0.918747008099885,0.9007148541170122,0.03342142762634459,COMPLETED,Uniform,83.534723,0.608,
32,0.603,38,0_0,0.5388837898395632,1.3200662620205397,0.3369835136666212,0.5803654540422681,0.11311746623687771,0.918747008099885,0.9007148541170122,0.03342142762634459,COMPLETED,Uniform,91.954182,0.603,
33,0.618,39,0_0,0.5388837898395632,1.3200662620205397,0.3369835136666212,0.5803654540422681,0.11311746623687771,0.918747008099885,0.9007148541170122,0.03342142762634459,COMPLETED,Uniform,123.515508,0.618,
34,0.63,40,0_0,0.5388837898395632,1.3200662620205397,0.3369835136666212,0.5803654540422681,0.11311746623687771,0.918747008099885,0.9007148541170122,0.03342142762634459,COMPLETED,Uniform,87.989888,0.63,
36,0.598,41,0_0,0.5388837898395632,1.3200662620205397,0.3369835136666212,0.5803654540422681,0.11311746623687771,0.918747008099885,0.9007148541170122,0.03342142762634459,COMPLETED,Uniform,112.561124,0.598,
37,0.625,42,0_0,0.5388837898395632,1.3200662620205397,0.3369835136666212,0.5803654540422681,0.11311746623687771,0.918747008099885,0.9007148541170122,0.03342142762634459,COMPLETED,Uniform,87.409848,0.625,
38,0.606,43,0_0,0.5388837898395632,1.3200662620205397,0.3369835136666212,0.5803654540422681,0.11311746623687771,0.918747008099885,0.9007148541170122,0.03342142762634459,COMPLETED,Uniform,89.080993,0.606,
39,0.623,44,0_0,0.5388837898395632,1.3200662620205397,0.3369835136666212,0.5803654540422681,0.11311746623687771,0.918747008099885,0.9007148541170122,0.03342142762634459,COMPLETED,Uniform,86.043559,0.623,
40,0.622,45,0_0,0.5388837898395632,1.3200662620205397,0.3369835136666212,0.5803654540422681,0.11311746623687771,0.918747008099885,0.9007148541170122,0.03342142762634459,COMPLETED,Uniform,111.663652,0.622,
41,0.603,46,0_0,0.5388837898395632,1.3200662620205397,0.3369835136666212,0.5803654540422681,0.11311746623687771,0.918747008099885,0.9007148541170122,0.03342142762634459,COMPLETED,Uniform,93.64306,0.603,
