,vol_frac,trial_index,arm_name,mu1_div_mu3,mu2_div_mu3,std1,std2,std3,comp1,comp2,trial_status,generation_method,comp3,runtime,vol_frac_pred,vol_frac_sigma
0,0.621,0,0_0,0.7157739858935378,1.2791680771016454,0.15830809792458905,0.7208726313153121,0.5969510501227099,0.5538264803105607,0.3465286297905903,COMPLETED,Uniform,0.09964488989884901,118.939014,0.621,
2,0.621,1,0_0,0.7157739858935378,1.2791680771016454,0.15830809792458905,0.7208726313153121,0.5969510501227099,0.5538264803105607,0.3465286297905903,COMPLETED,Uniform,0.09964488989884901,131.524478,0.621,
13,0.606,2,0_0,0.7157739858935378,1.2791680771016454,0.15830809792458905,0.7208726313153121,0.5969510501227099,0.5538264803105607,0.3465286297905903,COMPLETED,Uniform,0.09964488989884901,129.82989,0.606,
24,0.621,3,0_0,0.7157739858935378,1.2791680771016454,0.15830809792458905,0.7208726313153121,0.5969510501227099,0.5538264803105607,0.3465286297905903,COMPLETED,Uniform,0.09964488989884901,123.968587,0.621,
35,0.606,4,0_0,0.7157739858935378,1.2791680771016454,0.15830809792458905,0.7208726313153121,0.5969510501227099,0.5538264803105607,0.3465286297905903,COMPLETED,Uniform,0.09964488989884901,139.203706,0.606,
46,0.618,5,0_0,0.7157739858935378,1.2791680771016454,0.15830809792458905,0.7208726313153121,0.5969510501227099,0.5538264803105607,0.3465286297905903,COMPLETED,Uniform,0.09964488989884901,118.781209,0.618,
57,0.624,6,0_0,0.7157739858935378,1.2791680771016454,0.15830809792458905,0.7208726313153121,0.5969510501227099,0.5538264803105607,0.3465286297905903,COMPLETED,Uniform,0.09964488989884901,125.926711,0.624,
68,0.611,7,0_0,0.7157739858935378,1.2791680771016454,0.15830809792458905,0.7208726313153121,0.5969510501227099,0.5538264803105607,0.3465286297905903,COMPLETED,Uniform,0.09964488989884901,134.998274,0.611,
79,0.611,8,0_0,0.7157739858935378,1.2791680771016454,0.15830809792458905,0.7208726313153121,0.5969510501227099,0.5538264803105607,0.3465286297905903,COMPLETED,Uniform,0.09964488989884901,139.187012,0.611,
90,0.619,9,0_0,0.7157739858935378,1.2791680771016454,0.15830809792458905,0.7208726313153121,0.5969510501227099,0.5538264803105607,0.3465286297905903,COMPLETED,Uniform,0.09964488989884901,127.023208,0.619,
1,0.612,10,0_0,0.7157739858935378,1.2791680771016454,0.15830809792458905,0.7208726313153121,0.5969510501227099,0.5538264803105607,0.3465286297905903,COMPLETED,Uniform,0.09964488989884901,139.8879,0.612,
3,0.627,11,0_0,0.7157739858935378,1.2791680771016454,0.15830809792458905,0.7208726313153121,0.5969510501227099,0.5538264803105607,0.3465286297905903,COMPLETED,Uniform,0.09964488989884901,138.177537,0.627,
4,0.626,12,0_0,0.7157739858935378,1.2791680771016454,0.15830809792458905,0.7208726313153121,0.5969510501227099,0.5538264803105607,0.3465286297905903,COMPLETED,Uniform,0.09964488989884901,137.068858,0.626,
5,0.618,13,0_0,0.7157739858935378,1.2791680771016454,0.15830809792458905,0.7208726313153121,0.5969510501227099,0.5538264803105607,0.3465286297905903,COMPLETED,Uniform,0.09964488989884901,129.557808,0.618,
