,vol_frac,trial_index,arm_name,mu1_div_mu3,mu2_div_mu3,std1,std2,std3,comp1,comp2,trial_status,generation_method,comp3,runtime,vol_frac_pred,vol_frac_sigma
0,0.552,0,0_0,4.020912408828735,3.6482462882995605,0.21689108461141587,0.2435818001627922,0.17623656764626505,0.09399323910474777,0.4742829203605652,COMPLETED,Sobol,0.43172384053468704,52.240609,0.5565745606917707,0.022033016027389565
3,0.58,1,1_0,2.377294659614563,4.365780770778656,0.33544584540650246,0.4491507096216083,0.7003351154737174,0.6362420320510864,0.04646062012761831,COMPLETED,Sobol,0.31729734782129526,77.506604,0.5926943512919914,0.021642826576159298
15,0.667,2,2_0,3.201986391097307,4.910235304385424,0.5623121909797192,0.655471493396908,0.5157288957387209,0.17612670734524727,0.22105261031538248,COMPLETED,Sobol,0.6028206823393703,126.444788,0.6584925143758831,0.021035698111660155
27,0.701,3,3_0,1.337791457772255,3.0677121989428997,0.8884827923960984,0.8506836260668933,0.8072451597079635,0.5936518330127001,0.28943886049091816,COMPLETED,Sobol,0.11690930649638176,329.9948,0.696085952628747,0.018712305801484357
39,0.627,4,4_0,4.761226635426283,4.109474427998066,0.9438394491560758,0.384067021869123,0.9376199102029205,0.27096527349203825,0.1638343082740903,COMPLETED,Sobol,0.5652004182338715,190.876043,0.6310652892304657,0.02255890734165932
45,0.662,5,5_0,3.3320162780582905,1.3566755130887032,0.20533955805003645,0.7827491801232099,0.755865915492177,0.046654232777655125,0.6602167151868343,COMPLETED,Sobol,0.29312905203551054,265.627024,0.6562828892618852,0.02251401448438529
46,0.69,6,6_0,3.9538630209863186,3.3161752857267857,0.3908316711895168,0.9089557903818786,0.5981000634841621,0.4385477239266038,0.406455397605896,COMPLETED,Sobol,0.1549968784675002,252.17926,0.6851273825945984,0.019165506264720692
47,0.577,7,7_0,1.570262722671032,4.658697452396154,0.2740052102133632,0.7103653484024107,0.2784589068032801,0.7916810056194663,0.10356492828577757,COMPLETED,Sobol,0.10475406609475613,92.874817,0.5854334275043606,0.02107774623341094
48,0.672,8,8_0,1.6550530642271042,2.188469335436821,0.9946991545148194,0.12634667363017799,0.6628601125441491,0.48644936457276344,0.43977915216237307,COMPLETED,Sobol,0.07377148326486349,255.175307,0.6681618574935146,0.020583722767207047
49,0.681,9,9_0,3.7597265131771564,1.7829474583268166,0.6544951282441616,0.37061641924083233,0.2106088255532086,0.7750359047204256,0.008225498721003532,COMPLETED,Sobol,0.21673859655857086,190.516802,0.6717171205858921,0.02168020546044941
1,0.697,10,10_0,3.40643198861003,1.0,1.0,0.9999999999999654,0.10000000000005177,0.1599067182241699,0.10429771596403298,COMPLETED,FullyBayesian,0.7357955658117972,410.890235,0.6676143357710463,0.02623052163267723
2,0.651,11,11_0,3.522840538649904,1.0,0.6561561206032692,1.0,1.0,4.484820918272963e-13,0.9999999999996854,COMPLETED,FullyBayesian,-1.3389289676979388e-13,805.511572,0.6470491916523529,0.01813176088465011
4,0.652,12,12_0,1.0,2.7239923655976916,0.6710975289238373,1.0,1.0,0.0,1.0,COMPLETED,FullyBayesian,0.0,2398.715267,0.6461372432095337,0.017578533905124774
5,0.655,13,13_0,5.0,1.0,1.0,1.0,0.999999999999687,0.999999999996277,0.0,COMPLETED,FullyBayesian,3.723021890778e-12,1388.898152,0.6544537288384306,0.019894216838211635
6,0.64,14,14_0,2.979229436945488,4.999999999999576,1.0,0.9999999999996875,0.7178848973323184,5.678790770934663e-14,0.9999999999998894,COMPLETED,FullyBayesian,5.384581669432009e-14,2349.488062,0.6432465290671507,0.019215764758152315
7,0.739,15,15_0,3.0004372999288793,1.0,0.7346564389618313,1.0,0.4488446968740487,0.5370323628040081,0.4629676372142262,COMPLETED,FullyBayesian,-1.823430295644357e-11,866.709301,0.7124213461685014,0.017061136037719016
8,0.688,16,16_0,1.0000000000000009,1.0000000000000036,0.7238205108467325,0.9999999999999993,0.442961452262858,0.42373931413004834,0.5762606858699494,COMPLETED,FullyBayesian,2.220446049250313e-15,1682.577999,0.691391835915696,0.020041120201234063
9,0.645,17,17_0,4.999999999999999,1.0,0.7039690075908303,1.0,0.10000000000000003,0.0,1.0,COMPLETED,FullyBayesian,0.0,901.564988,0.6452975178333725,0.020951735529452297
10,0.0,18,18_0,1.0,2.3104378746864613,1.0,0.9999999999999997,0.6110531169847998,0.0,0.0,COMPLETED,FullyBayesian,1.0,1639.566096,0.01892445685000721,0.02512806723078618
11,0.65,19,19_0,5.0,1.0,1.0,0.6921821506787176,0.40633150852695565,1.0,0.0,COMPLETED,FullyBayesian,0.0,833.431345,0.6546489347643865,0.018169669172019974
12,0.659,20,20_0,1.0000000000000513,1.0000000000014109,0.806515603342024,0.9999999999996757,0.10000000000003587,0.999999999999794,0.0,COMPLETED,FullyBayesian,2.0594637106796654e-13,2095.859163,0.6558467652852813,0.02026726052585967
13,0.691,21,21_0,4.9999999998760565,1.000000000042695,0.9999999999693656,0.9999999999353703,0.47861850773829484,0.536704919585469,0.4632950803558095,COMPLETED,FullyBayesian,5.872147212926393e-11,3817.538204,0.7005070909340666,0.017646960187537558
14,0.706,22,22_0,2.9734853059122655,1.0000000000064007,0.6362442574123749,0.9999999999994722,0.5190111821410578,0.5412195465869513,0.20673366315281164,COMPLETED,FullyBayesian,0.25204679026023713,829.014683,0.7031255684736005,0.01946241076334595
