,vol_frac,trial_index,arm_name,mu1,mu2,mu3,std1,std2,std3,comp1,comp2,trial_status,generation_method,comp3,runtime,vol_frac_pred,vol_frac_sigma
0,0.6,0,0_0,4.110903020948172,3.985207822173834,3.486035667359829,0.12111950926482679,0.382932435721159,0.11382161248475314,0.3325240248814225,0.22674963995814323,COMPLETED,Sobol,0.44072633516043425,57.80355,0.6066664016552061,0.015632583252840383
3,0.698,1,1_0,1.3088829964399338,4.556036494672298,4.119904175400734,0.36859649373218417,0.8075995683670044,0.7252783802337944,0.06695597432553768,0.5237807082012296,COMPLETED,Sobol,0.40926331747323275,107.935238,0.6906671193164066,0.013973830843082204
15,0.652,2,2_0,3.5109543167054653,4.234130926430225,2.7341845221817493,0.9996705224737525,0.2959139879792929,0.3104804473929107,0.23090969771146774,0.7012080047279596,COMPLETED,Sobol,0.06788229756057262,131.572444,0.6497430653710048,0.015179681077679145
27,0.66,3,3_0,2.819262608885765,3.287582229822874,1.8483483456075191,0.7382985637523234,0.7135497096925973,0.5848766397684813,0.4964699959382415,0.060919019393622875,COMPLETED,Sobol,0.44261098466813564,99.509916,0.6539312768734159,0.015995214132379934
39,0.636,4,4_0,4.589686322957277,4.855945635586977,1.6938721910119057,0.43917720289900897,0.6370065722614526,0.3801804238930345,0.1745744412764907,0.6330884071066976,COMPLETED,Sobol,0.19233715161681175,136.284006,0.6365283686105458,0.015325756549851143
45,0.574,5,5_0,1.7715374156832695,3.661891743540764,2.8261606991291046,0.24805927369743586,0.1052866842597723,0.9913076017983258,0.40900639444589615,0.11731203272938728,COMPLETED,Sobol,0.47368157282471657,71.284682,0.5738056814978979,0.015764725721266772
46,0.663,6,6_0,3.032660234719515,3.112698882818222,4.461895618587732,0.6399198493920266,0.9982305735349655,0.5201566587202251,0.2599529977887869,0.1703496826812625,COMPLETED,Sobol,0.5696973195299506,133.403269,0.6533897847791938,0.01699411758463155
47,0.653,7,7_0,2.356120876967907,4.432482335716486,3.0815442614257336,0.8451577231287957,0.45947873815894125,0.7951021675020457,0.025513299740850925,0.591891573742032,COMPLETED,Sobol,0.382595126517117,162.621959,0.6583235947721422,0.015272475690628411
48,0.704,8,8_0,2.4571033380925655,1.0618200339376926,1.54178049787879,0.288827695697546,0.7963481985963881,0.5468372908420861,0.36861677281558514,0.43025118112564087,COMPLETED,Sobol,0.201132046058774,199.440204,0.6969650337765045,0.01510171989134268
49,0.606,9,9_0,3.1501835733652115,2.491173505783081,2.907913167029619,0.5493611439131201,0.43461360195651655,0.8213163064792752,0.1029342720285058,0.8212707424536347,COMPLETED,Sobol,0.07579498551785946,80.291304,0.6085865743146018,0.015427460831056422
1,0.655,10,10_0,1.0000000000132132,1.000000000001567,1.0000000000560876,0.2366584457310434,0.9999999999992103,0.3514166238150752,0.35609794737388056,0.563158034240278,COMPLETED,FullyBayesian,0.08074401838584144,1010.963382,0.6604603735856894,0.015349711297549267
2,0.653,11,11_0,1.0000000000006568,4.999999999999567,4.999999999999819,0.9999999999999435,0.9999999999999011,0.1000000000000367,2.110811525568579e-14,0.9999999999999428,COMPLETED,FullyBayesian,3.608224830031759e-14,762.208163,0.6550061139566872,0.015408145188253326
4,0.652,12,12_0,1.0,1.0,1.0,1.0,1.0,0.1,0.0,1.0,COMPLETED,FullyBayesian,0.0,4866.3696,0.6528022140010385,0.014999286291130745
5,0.511,13,13_0,1.0,1.0,1.0,0.10000000000048925,1.0,0.1,1.0,3.9582086440721806e-12,COMPLETED,FullyBayesian,-3.958167127393608e-12,1734.469652,0.5104326047322275,0.016125625414833863
6,0.0,14,14_0,1.0000000000000004,1.0,1.0,0.10000000000000009,1.0,0.6276570694357129,0.0,2.1674521515742796e-17,COMPLETED,FullyBayesian,1.0,3062.661489,0.011303524465280157,0.018521775957335528
7,0.657,15,15_0,1.0,1.000000000504371,1.0000000004116232,0.9999999999708599,0.8867941326307108,0.9999999999622474,0.7377063251050499,0.26229367467487835,COMPLETED,FullyBayesian,2.200717386102724e-10,2423.074897,0.6578745075927481,0.015274210797774726
